Epoch,Loss,Val_loss
1,0.6919716388890238,0.6879186034202576
2,0.6846029433337125,0.677332878112793
3,0.6695702861655842,0.6570425033569336
4,0.6417043181982908,0.6223638653755188
5,0.5987953155329733,0.5690618753433228
6,0.5390918471596458,0.494835764169693
7,0.46164310159105243,0.40238744020462036
8,0.37410893720207794,0.3016636371612549
9,0.2894650792533701,0.20940959453582764
10,0.22383245780612482,0.14271368086338043
11,0.17461276641397766,0.10708839446306229
12,0.1460139559525432,0.09129077941179276
13,0.12191897145274913,0.08505795150995255
14,0.1080910957446604,0.08327732235193253
15,0.10052502945517049,0.08312857151031494
16,0.09454013192743967,0.0833568200469017
