Epoch,Loss,Val_loss
1,0.6909418991117766,0.6867969632148743
2,0.6839931227944114,0.6787044405937195
3,0.6738091481454445,0.6667637228965759
4,0.6586669566053333,0.6492461562156677
5,0.6365734212326281,0.623936653137207
6,0.6062636113528049,0.5883820056915283
7,0.5651770920464487,0.5405129194259644
8,0.5107222605835308,0.47898632287979126
9,0.44882282253467676,0.4050620496273041
10,0.37929773195223376,0.3245701491832733
11,0.3096754352251689,0.2476639598608017
12,0.2466538225611051,0.18409503996372223
13,0.19933139939199795,0.1387186348438263
14,0.16651587278553934,0.11215751618146896
15,0.1466765830462629,0.09741785377264023
16,0.12830472376310464,0.09052423387765884
17,0.11541750293337938,0.0872543528676033
18,0.10700246928767725,0.08616656810045242
19,0.10053665563464165,0.08600562065839767
20,0.09408459688226382,0.08599717170000076
21,0.09079847620292143,0.08616422116756439
