Epoch,Loss,Val_loss
1,0.6906519622513743,0.6829893589019775
2,0.6782638827959696,0.6650221943855286
3,0.6550208673332677,0.6320822238922119
4,0.6142413878079617,0.5765913724899292
5,0.5504702275449579,0.4920032322406769
6,0.46375486435312213,0.3799939453601837
7,0.3561258568908229,0.258990615606308
8,0.26112326031381433,0.16138261556625366
9,0.19666222460342175,0.10912548005580902
10,0.16444955303361922,0.09076758474111557
11,0.1394428445985823,0.08672967553138733
12,0.11965956685669495,0.08669658750295639
13,0.10792232778939334,0.08722575753927231
