Epoch,Loss,Val_loss
1,0.6923093208760926,0.6896899342536926
2,0.6886625000924775,0.6856361627578735
3,0.6840705447124712,0.6804448962211609
4,0.6779730970209296,0.6735720634460449
5,0.6697728326826384,0.664428174495697
6,0.6586377819379171,0.6522272825241089
7,0.6433588672767986,0.636040449142456
8,0.6237451759251681,0.6146975755691528
9,0.5994999011357626,0.5871667861938477
10,0.5676251469236432,0.5527772903442383
11,0.5289464014949221,0.510617733001709
12,0.4830709610021476,0.4604296386241913
13,0.43080986629832874,0.40393340587615967
14,0.37855763643076923,0.3425958454608917
15,0.3214775879274715,0.28310883045196533
16,0.26907103937683685,0.22909577190876007
17,0.2244833538478071,0.18321922421455383
18,0.1886989205624118,0.14897172152996063
19,0.15945678520383258,0.1253901571035385
20,0.13859024598742975,0.11005419492721558
21,0.12372837802677443,0.10101925581693649
22,0.11264120256810477,0.09540371596813202
23,0.10390001422528064,0.09219039231538773
24,0.09851215847513893,0.09041593223810196
25,0.09467238695784048,0.089566171169281
26,0.09201077575033362,0.08899591118097305
27,0.09033553595795776,0.08879271149635315
28,0.08875952390107242,0.0885823592543602
29,0.0872927052956639,0.08848000317811966
30,0.0857550622613141,0.08843307197093964
31,0.08438749092094826,0.08844053745269775
