Epoch,Loss,Val_loss
1,0.6917473249363176,0.6860873103141785
2,0.6819112716299115,0.6716341972351074
3,0.6613476457017841,0.6422116756439209
4,0.6210321133786981,0.5891051888465881
5,0.5561227672027819,0.5046141147613525
6,0.46932287830294983,0.3900788426399231
7,0.36437011623021326,0.2668435573577881
8,0.26546771056724316,0.166583850979805
9,0.19860461128480505,0.1105833500623703
10,0.16098566658117555,0.0893993079662323
11,0.13780674180298141,0.08509024232625961
12,0.12071866259881944,0.08540003001689911
