Epoch,Loss,Val_loss
1,0.6909819453051596,0.6834710836410522
2,0.6781913827766072,0.6653622984886169
3,0.6531488272276792,0.631321132183075
4,0.6086504603877212,0.572149932384491
5,0.5403935159697677,0.4815638065338135
6,0.44876249405470764,0.3647170960903168
7,0.33903853459791705,0.24525614082813263
8,0.24839714350122394,0.1530156284570694
9,0.18692642405177606,0.10747885704040527
10,0.1502774176046704,0.09177310019731522
11,0.1328622463977698,0.08858075737953186
12,0.11891819954370007,0.08877339959144592
