Epoch,Loss,Val_loss
1,0.6898297143704963,0.6817750334739685
2,0.6756651410550782,0.6608474850654602
3,0.6471770622513511,0.6219307780265808
4,0.5963237511389183,0.5568559765815735
5,0.522728218273683,0.4609384536743164
6,0.4247954578110666,0.34210294485092163
7,0.31860462056868005,0.22447651624679565
8,0.2285880773808017,0.1411556452512741
9,0.18167289820584384,0.09999877214431763
10,0.15522557124495506,0.08796808868646622
11,0.1342716362666,0.08623825013637543
12,0.11967382072047754,0.0869218111038208
