Epoch,Loss,Val_loss
1,0.6910006178147865,0.6848676204681396
2,0.6805228717399366,0.6712075471878052
3,0.662814632509694,0.6481691002845764
4,0.6335180067654812,0.6113966107368469
5,0.5878367559476332,0.5565471053123474
6,0.5241560367020693,0.48233985900878906
7,0.448754402272629,0.3896790146827698
8,0.3602074375658324,0.29063257575035095
9,0.2779627817146706,0.20215041935443878
10,0.21204118024219165,0.138939768075943
11,0.17088775393186192,0.10340875387191772
12,0.1422990902580998,0.08841560781002045
13,0.12846939581813235,0.08402461558580399
14,0.11442792562372757,0.08308093994855881
15,0.10424217954277992,0.08318881690502167
