Epoch,Loss,Val_loss
1,0.6910404779694297,0.6839841604232788
2,0.6796241908362417,0.6669299006462097
3,0.6566256293744752,0.6364707350730896
4,0.6173301781668807,0.5864098072052002
5,0.5577215859384248,0.512306809425354
6,0.4797717147704327,0.41487932205200195
7,0.38735050595167914,0.30613231658935547
8,0.2968901761553504,0.20702679455280304
9,0.22379690137776462,0.13811329007148743
10,0.18064170308185346,0.1032465323805809
11,0.14945442669770934,0.09158044308423996
12,0.13048218867995523,0.0880560427904129
13,0.11167149855331941,0.08735129982233047
14,0.10218678685751828,0.08751849830150604
