Epoch,Loss,Acc,Val_loss,Val_acc
1,0.32424144743812466,0.8679214838985022,0.243058585694858,0.9039285727909633
2,0.19914803691682023,0.9216930559509544,0.20870707805517882,0.9165689791506534
3,0.1441646304456033,0.9449475755681955,0.19045348692520767,0.9242109964837676
4,0.10026857650109813,0.9632946702882484,0.18291116947252756,0.9300495887039157
5,0.06664387965186376,0.9780727266308029,0.18525679491467043,0.9321460782997881
