filename,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
21bridgesmovie.jpg,0.97854817,0.89982134,6.124377e-05,0.0011831224,0.33061826,0.5939314,1.3381243e-05,0.007815897,2.3841858e-06,0.008117557,0.00012367964,0.028617024,0.00093224645,0.00045102835,0.00049486756,0.003873676,0.018725723,0.006022185,0.00015738606,1.7881393e-06
47metersdown.jpg,0.00072681904,0.035825223,0.00030618906,0.0007226467,0.00028783083,0.0042955577,0.00065398216,0.9903326,5.8233738e-05,0.0066737235,0.0047299266,0.91960156,1.1146069e-05,0.69023514,0.00031998754,0.0049144626,3.0994415e-05,0.54689354,0.00012996793,6.15716e-05
abeautifuldaymovie.jpg,0.010257602,0.0064501464,0.00086808205,0.064261526,0.0015777051,0.0037247837,1.052022e-05,0.2730186,4.887581e-06,0.0038219988,0.0005362034,0.019210905,0.0009662807,0.0001360774,0.8916695,0.00041857362,0.004072994,8.362532e-05,4.976988e-06,3.516674e-06
abominablemovie.jpg,1.257658e-05,0.99540555,0.9991305,9.536743e-07,0.99936473,6.3955784e-05,8.738041e-05,0.00017741323,4.9471855e-06,1.847744e-05,8.34465e-07,0.0067781806,0.009871274,0.08986479,0.00021204352,4.3421984e-05,6.529689e-05,1.66893e-06,1.7881393e-07,0.0004979968
adastramovie.jpg,0.20862761,0.5795402,0.0011949837,0.007971674,0.008881152,0.11315307,0.00080788136,0.6180568,0.00056004524,0.7219012,0.004984379,0.17882162,0.03006205,0.28516144,0.016220987,0.029766768,0.00033512712,0.008586407,0.00014042854,0.00014433265
adogsjourneymovie.jpg,0.0010244846,0.051965952,0.00071817636,0.022137493,0.019955516,0.0011571348,0.0010220706,0.9933637,1.0818243e-05,0.013618916,0.0018649101,0.008548856,0.00034821033,0.0054673553,0.11869919,0.00033906102,0.0031785667,0.007836133,0.0008909106,7.075071e-05
aftermathmovie.jpg,0.00791949,0.008290142,0.0033925176,0.11268076,0.03263846,0.07472062,0.003924519,0.8790319,0.010287911,0.011577368,0.2719506,0.008253008,0.021101892,0.006943941,0.86808765,0.005028546,0.0032780468,0.0055243075,0.0014259517,0.0006877482
aftermovie.jpg,0.77006435,0.37810764,1.8835068e-05,0.006268412,0.024831891,0.0043163,0.001060605,0.010112315,0.0004389286,0.21149293,0.011192381,0.01710096,0.00039350986,0.0017056763,0.3202594,0.041689396,0.00087434053,0.08515784,0.00015518069,0.00015825033
ahiddenlifefilm.jpg,0.056099027,0.21685421,0.001019001,0.28671813,0.032106787,0.0017995536,0.015461624,0.9001383,0.0068442523,0.063845605,0.06507933,0.010778427,0.0019297898,0.0061496794,0.039489865,0.0025756657,0.0005481541,0.11792874,0.51738024,0.00017419457
alitamovie.jpg,0.99988234,0.99999946,5.7965517e-05,0.00015956163,0.0009006262,4.4703484e-07,0.0,4.61936e-06,9.608269e-05,0.00071811676,1.630187e-05,1.1861324e-05,1.5795231e-06,1.66893e-06,5.9604645e-08,0.595925,2.9802322e-08,8.672476e-06,0.0,0.0
