filename,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
47metersdown.jpg,0.9876988,0.93019915,0.00070109963,1.1175871e-05,0.00010642409,0.12839767,1.0162592e-05,0.040083855,9.924173e-06,0.0057043433,0.00022366643,0.012663245,7.098913e-05,0.0039005876,4.8935413e-05,0.01714313,0.00027945638,0.059558123,1.001358e-05,2.3245811e-06
adogsjourneymovie.jpg,0.0033050776,0.9669857,0.0019422174,2.3245811e-05,0.9983852,0.00014612079,0.00014230609,0.9669118,8.940697e-08,2.9802322e-08,5.00679e-05,0.0003093779,5.221367e-05,0.01829803,0.00023111701,1.5288591e-05,3.5762787e-07,0.0021179914,2.0623207e-05,8.940697e-08
aftermathmovie.jpg,0.01918298,0.0018986464,0.00088074803,0.0040049255,0.0012329221,0.00081655383,0.0014941692,0.059853345,0.00024208426,0.0003491342,0.009617209,0.035268396,0.009992182,0.07623905,0.01236406,0.00031009316,0.0007863641,0.40088865,0.00089231133,1.4007092e-06
aftermovie.jpg,0.007997662,0.0032019615,0.00014045835,0.037317872,0.014314264,0.013989925,0.004587114,0.2357164,0.021454543,0.006008327,0.004811108,0.035408378,0.0044596195,0.0037411451,0.06273708,0.0073533654,0.000118643045,0.04259336,0.0018691719,5.0365925e-06
alitamovie.jpg,0.9986809,0.9576497,4.544854e-05,7.838011e-05,3.8057566e-05,0.027708352,2.3841858e-07,0.0012742579,0.00020647049,0.0020136833,0.00018420815,6.613135e-05,7.593632e-05,2.1338463e-05,2.7120113e-06,0.9016479,0.000121831894,0.0010765791,2.5063753e-05,4.172325e-07
angelhasfallen.jpg,0.9962126,0.020051897,7.212162e-06,0.0033197105,0.00054320693,0.023591846,0.000172019,0.0055858195,5.6922436e-05,0.0020556748,0.0019441545,0.0001283288,0.0006276667,0.0019688308,0.00019422174,0.006109208,0.0021623373,0.6324974,0.0007315874,5.9604645e-08
angrybirdsmovie.jpg,0.003228873,0.9999991,1.0,0.0,0.9990294,0.0,2.682209e-07,0.0,1.2516975e-06,2.9802322e-08,8.6426735e-07,6.556511e-07,2.1457672e-06,1.7881393e-07,5.662441e-07,0.0,2.8848648e-05,9.23872e-07,0.0,1.2516975e-06
annabellemovie.jpg,0.001439333,0.00061261654,2.682209e-06,5.662441e-07,0.0010491312,7.1525574e-06,4.2915344e-06,0.00040248036,1.8239021e-05,0.0011183321,0.00013676286,0.99352777,2.8401613e-05,0.8156763,3.874302e-06,0.00050905347,5.3435564e-05,0.9842527,7.4505806e-07,0.0
annamovie.jpg,0.2939644,0.07538608,0.0046913326,0.00012218952,0.0053554475,0.012842268,0.000114142895,0.011662692,8.237362e-05,0.0015490353,0.00031015277,0.94726145,0.0016690195,0.5000616,0.00026643276,0.00667724,3.618002e-05,0.8026351,0.00017803907,1.8179417e-06
apollo11movie.jpg,0.0013340116,0.0031377673,4.6908855e-05,3.129244e-05,0.005059868,0.0005533099,0.24548095,0.0016691983,6.842613e-05,0.0003620386,0.33118027,0.22353375,0.00036159158,0.13616958,7.772446e-05,0.0022114813,0.002077043,0.24759784,0.00065228343,1.22487545e-05
arcticmovie.jpg,0.50964683,0.74382865,0.00013908744,0.005695313,0.015573263,0.025064647,0.0064588785,0.03848225,8.037686e-05,0.006026,0.002839774,0.0012004673,0.0002899468,0.020753235,7.843971e-05,0.0005136132,9.1701746e-05,0.012021601,0.00087442994,5.659461e-05
artofracingmovie.jpg,0.0073280632,0.57745105,0.000633806,3.1739473e-05,0.9750105,0.0015396178,1.1622906e-06,0.7463895,0.00011727214,0.0025597215,9.23872e-06,0.006872177,1.9788742e-05,0.09309214,0.004102826,0.00048291683,8.016825e-05,4.953146e-05,1.0728836e-06,1.2516975e-06
avengers.jpg,0.9998697,0.9996979,1.2516975e-06,1.4901161e-07,2.2232533e-05,5.5998564e-05,9.23872e-07,7.4505806e-07,0.0015223026,0.0012187958,5.453825e-06,7.95722e-06,5.3346157e-06,2.682209e-07,8.940697e-08,0.88808036,2.4437904e-06,9.357929e-06,2.682209e-07,1.2218952e-06
beachbummovie.jpg,0.73662597,0.7352253,0.025820106,0.0,0.7600632,0.00033828616,0.00017875433,1.6987324e-06,0.00017485023,1.1652708e-05,5.6922436e-06,5.8829784e-05,1.22487545e-05,0.00016966462,9.119511e-06,0.0049143136,1.1116266e-05,0.00023722649,5.662441e-07,9.834766e-07
bernadettefilm.jpg,0.00029689074,0.002457112,8.893013e-05,0.0008172393,0.092806995,0.014998794,0.06071195,0.26918265,0.00013905764,0.001971513,0.68830776,0.007279545,0.0033143163,0.36972022,0.002607435,0.001507014,2.4199486e-05,0.0017408729,0.0005366206,8.2850456e-05
