movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,0.77320814,0.83725184,1.556096,1.1722848,1.2657713,0.64734644,0.77119327,0.9511797,1.0181025,0.7423642
47metersdown,0.7090377,1.2600422,2.0192094,0.94264954,1.2677662,0.9433662,0.7038423,1.2222983,1.039325,0.5923571
abeautifuldaymovie,1.07942,0.9163841,1.2244912,0.83986247,1.2936026,0.8174624,0.65855783,0.9533146,0.8822706,1.054739
abominablemovie,1.5735832,1.4782646,1.5489056,1.3579342,1.8292073,1.7036601,0.78399,2.0887287,1.394056,1.9695629
adastramovie,1.1009012,0.78127927,1.1373466,0.93930763,1.2873354,0.82449925,0.66318727,0.8492555,0.8787048,1.0040028
adogsjourneymovie,1.9485533,2.0098596,2.291326,1.8886932,2.6045094,1.4740133,1.5517396,2.1359346,1.4514574,2.1251025
aftermathmovie,0.99129313,0.7162872,0.90597934,0.85632265,0.8461733,0.75398684,0.2936047,0.82806957,0.7585844,0.9118841
aftermovie,0.62582886,0.6670739,1.2815268,0.7596301,1.3416852,0.538106,0.6090002,0.7981941,0.97108066,0.8588313
ahiddenlifefilm,0.48151982,0.46675915,0.6594977,0.47643304,0.5839008,0.45489952,0.35488477,0.48284942,0.49232125,0.48759478
alitamovie,1.0561327,0.7271072,1.0168144,1.0871147,1.3224186,0.92947465,0.5284061,0.976177,0.73618937,1.2376479
angelhasfallen,1.3535221,0.7632476,1.4538189,1.4117717,1.595439,0.9737585,0.7783321,1.4548883,1.1664917,1.316014
angrybirdsmovie,2.6093626,1.3803952,2.0520666,2.268658,2.696655,2.3734329,0.4117491,2.7991734,2.4085763,3.0317636
annabellemovie,1.6414833,1.554513,2.1171691,1.8623728,2.349442,1.8550496,0.83522755,1.8631265,2.0070167,1.8743962
annamovie,1.0508013,0.7567302,1.3169063,1.07774,1.0063671,0.8601066,0.5139071,0.9410431,0.8219378,0.75772977
apollo11movie,0.5910765,0.6355678,0.89060545,0.58425146,0.75884,0.6938535,0.5100795,0.66067034,0.7510811,0.7239958
arcticdogsmovie,0.65734625,0.61301184,0.8164663,0.49121392,0.66610664,0.77363145,0.42100355,0.7452969,0.651726,0.50945836
arcticmovie,0.7704126,0.5271741,0.88259673,0.69710827,1.0299232,0.55234504,0.36009353,0.5721352,0.8160193,0.7530436
artofracingmovie,1.1491537,0.8145402,1.7696334,1.1389179,1.4476347,0.7535919,0.85595745,0.8495854,1.1232239,0.90958095
avengers,0.68985057,0.58653593,1.0236598,0.96138704,1.1166557,0.6322835,0.51989347,0.65288186,0.9408412,0.8357348
beachbummovie,1.116942,1.2292812,1.1205093,0.86772907,1.0312972,1.0311589,0.6884569,1.1504601,0.85658634,1.1486158
bernadettefilm,0.860767,1.1900365,1.701614,0.93407816,1.2339549,1.0192337,0.6208728,0.8874678,1.261725,1.1520889
blackandbluemovie,1.961666,1.3244607,1.8193082,1.3947942,1.7250156,1.3381512,0.7579362,1.9214934,1.2033185,1.8233784
blackchristmas,1.0221164,0.94869983,1.2358087,0.86602193,1.1361917,0.71997243,0.89356506,1.0458157,0.8535758,0.8965666
blindedbythelightmovie,0.6048826,0.6022339,1.119201,0.76588416,0.9354943,0.68590033,0.46715182,0.79977447,0.7330396,0.5699212
bombshellmovie,1.4075054,0.7334628,1.4448142,1.1945616,1.5297605,1.2601981,0.7835835,1.5864785,0.89771295,1.5053747
booksmart,8.531389,6.1112266,7.6625323,4.817582,6.854583,6.545959,5.4816403,9.445777,4.5864987,9.65872
breakthroughmovie,2.4891984,1.7171605,2.002028,1.6248058,2.119554,1.1814055,1.5066488,2.1886399,1.4620665,1.9976237
brianbanksmovie,1.3419763,1.0149093,1.0503243,1.3062248,1.648069,0.7992846,0.6997856,1.1420461,0.98833275,1.0061129
brightburnmovie,1.5382578,0.9232093,1.1669407,0.91297907,1.2562609,1.0979109,0.71380585,1.4095954,0.998328,1.4667246
brittanyrunsmov,0.5299983,0.5650022,0.6336766,0.7135687,0.6949776,0.6652818,0.4017744,0.6820503,0.81458235,0.6418241
captainmarvelofficial,0.81931686,0.8722833,1.2529308,0.85390496,1.2639905,0.730901,0.75993353,1.0994108,0.9642799,1.0374194
captivestatemovie,1.1373338,0.995672,1.3027742,0.7656623,1.0558423,0.887985,0.8614185,1.3635731,1.1331635,1.3311225
catsmovie,2.0033684,1.350493,1.7435127,1.3934144,1.3772645,1.2803265,0.8286943,1.998795,1.2260175,1.8207976
charliesangels,3.031289,1.6768975,1.539358,1.9627151,2.2003255,1.9776155,0.5053963,2.6640816,2.2720816,3.1567402
childsplaymovie,3.1683226,3.036916,5.6080537,3.7118673,5.176636,2.5853891,2.427672,2.611224,4.1914635,4.369861
clarathefilm,5.2752776,3.349085,5.6845713,4.1666527,5.280655,3.644004,1.6698334,4.831386,4.4642286,6.229022
coldpursuitmovie,0.6673263,0.7069614,1.0255802,0.6500129,0.8566125,0.5580255,0.52879936,0.7253927,0.71577585,0.7708243
countdown,1.4132817,1.1617789,2.0589986,1.6893868,2.5445714,1.3837267,0.93965626,1.1852244,1.7202067,1.6864923
currentwarmovie,1.0326186,0.8400573,1.4259341,1.0405575,1.0466756,0.7371308,0.55071545,1.2870542,0.79451525,0.9533449
darkwatersmovie,1.5877343,1.2854242,1.925824,1.1506188,1.7416291,0.9504294,0.9620947,1.4832839,1.5291867,1.3674502
detectivepikachumovie,1.1834828,1.5762682,1.6833284,1.4284406,1.6014478,0.9815006,1.1445608,1.2410971,1.1975232,1.2133158
disneyaladdin,1.1090641,0.9093274,1.4478867,1.121735,1.3564789,0.8513236,0.38472277,1.2637464,1.2220565,1.2216746
disneyfrozen,1.601873,1.4683807,2.1567283,1.371086,2.2581499,1.3415841,1.2645936,1.4008605,1.9379221,2.4601977
disneymaleficent,0.9619497,0.8790203,1.406523,0.9924784,1.3244963,0.7220388,0.57747203,1.019149,1.0303888,1.2404604
doctorsleepmovie,0.8659011,0.78086174,1.2825376,0.91288096,0.7788591,0.6379482,0.45698965,1.1536707,0.64369035,0.6107469
dolemiteismyname,1.8977522,1.5163054,2.3975196,1.7530887,1.7272662,1.306693,0.93087137,1.9919593,1.4064873,1.3295736
dontletgomovie,1.2799631,1.1879413,1.5987135,1.0283935,1.4584839,0.7972488,1.0734731,1.2119864,1.0056709,1.271819
