movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,1.1149108,1.5403807,1.0653186,1.8307427,1.5408287,0.9005487,0.7703305,0.7525828,0.0,0.8912603
47metersdown,1.5454307,1.7555813,1.2441701,1.4638002,1.769346,1.2055677,1.419047,1.3682545,0.0,1.0348741
abeautifuldaymovie,1.0081464,1.6275916,0.81991816,1.6983951,1.6416812,0.71891004,0.64809924,0.6501829,0.0,1.1107169
abominablemovie,1.4449525,2.4351888,1.4808803,2.7029374,2.8066244,1.0539865,0.7792681,1.1353126,0.0,1.2760981
adastramovie,1.0183184,1.4085919,0.95838404,1.5545667,1.5196685,0.51483995,0.8275652,0.730952,0.0,0.9222075
adogsjourneymovie,2.1876478,2.8670042,2.132894,3.96456,3.3039653,1.8678308,1.2058218,1.5559627,0.0,1.5485188
aftermathmovie,0.9096982,1.3050541,0.6223061,1.170179,1.2076169,0.7728468,0.70376235,0.60630655,0.0,0.70892304
aftermovie,0.96009535,1.3919505,1.0606521,1.8501897,1.4070535,0.718589,0.6910695,0.5444509,0.0,0.5866663
ahiddenlifefilm,0.5498187,0.77189004,0.530707,0.8707427,0.7740632,0.43850377,0.4212874,0.40690008,0.0,0.46211457
alitamovie,1.4173168,2.3163102,1.3540838,2.204525,2.143624,0.9216013,1.184075,0.78069234,0.0,1.5100685
angelhasfallen,1.5873356,1.9211727,1.5322754,2.3925977,2.2318907,1.3221201,1.1876004,0.98560274,0.0,0.97829384
angrybirdsmovie,3.1440375,3.5956786,2.1333685,4.346091,4.5674334,1.8487788,1.8655208,1.3609003,0.0,2.3595643
annabellemovie,1.7825595,2.648517,1.646716,3.0175421,2.5090275,1.5015676,0.99581206,1.1847115,0.0,1.2823968
annamovie,1.2575874,1.4060771,0.95134765,1.5857815,1.6006124,0.60760087,1.1060145,0.68565565,0.0,1.0067503
apollo11movie,0.9352883,1.066352,0.8139838,1.2365955,1.285744,0.58036715,0.66505677,0.49432787,0.0,0.63634485
arcticdogsmovie,1.0835881,1.2727386,1.118302,1.3999993,1.2676842,0.7664525,1.0054857,0.8235779,0.0,0.7353872
arcticmovie,0.9800251,1.3337154,1.0117226,1.59507,1.3582517,0.8188881,0.8172051,0.61718506,0.0,0.8723233
artofracingmovie,1.1464306,2.0085063,1.357751,1.8513813,1.5860176,0.84732926,0.9299538,0.79946315,0.0,1.104953
avengers,0.7854352,1.2457191,0.9141195,1.4566516,1.2637143,0.9006593,0.59433454,0.7033509,0.0,0.7717639
beachbummovie,1.3295034,1.7248299,1.3526499,1.9617172,2.114104,1.0055704,1.0706493,0.6133225,0.0,1.0369129
bernadettefilm,1.299211,1.6139469,0.9107807,2.1497743,1.9879192,0.96267766,1.0101,0.929364,0.0,0.84561205
blackandbluemovie,2.6856077,3.7284548,1.7348664,3.5515914,3.5254018,2.0899255,1.5298121,1.3011619,0.0,2.0564647
blackchristmas,1.1036291,1.4453304,1.0260924,1.7012218,1.6122413,0.70498717,0.6990944,0.84061366,0.0,0.8415915
blindedbythelightmovie,0.822624,1.1593165,0.8598337,1.4047908,1.1041341,0.538813,0.5641749,0.4483973,0.0,0.65930355
bombshellmovie,1.4763181,2.00742,1.0643277,2.4099534,2.0764437,1.2125359,0.9607672,0.9787994,0.0,1.113241
booksmart,7.2553687,9.90403,6.086817,15.1588335,12.194047,5.703517,4.418167,4.606476,0.57001024,7.4275846
breakthroughmovie,3.284168,3.592539,2.24193,3.4621954,3.785345,2.47226,2.471723,1.5751572,0.0,2.3365765
brianbanksmovie,1.4110438,1.9315737,1.5664586,2.5523071,1.891398,0.9841354,1.0378206,0.88220024,0.0,0.8423225
brightburnmovie,1.4941984,1.9490595,1.0054268,2.1975195,2.1651874,1.2094551,1.0471792,0.9426504,0.0,1.1881491
brittanyrunsmov,0.7687105,1.0783898,0.7674389,1.4033843,1.3041545,0.5277947,0.67148477,0.53911734,0.0,0.6345957
captainmarvelofficial,0.96343154,1.6284974,1.1173499,1.8901868,1.742469,0.9062178,0.55422163,0.7467855,0.0,1.1111546
captivestatemovie,1.1394228,1.6813442,1.0517646,1.9665406,1.4191246,1.1299663,0.9398864,0.7558891,0.0,1.0134147
catsmovie,2.5806427,2.9967642,1.7371927,3.4188468,3.3369226,1.467831,1.9384888,1.6935384,0.0,1.8182019
charliesangels,3.1352417,3.214041,2.1384964,4.5867734,4.42129,2.3123124,2.0425515,1.5099387,0.0,1.7510353
childsplaymovie,4.161621,4.881756,2.8112001,6.3185334,5.711709,3.678205,2.8098676,2.9520621,0.0,3.240293
clarathefilm,4.4582734,6.2218657,2.8613687,8.317551,7.5842705,3.8885822,1.92132,2.6487713,0.0,3.5101352
