movie,feature_0,feature_1,feature_2,feature_3,feature_4
darkwatersmovie,2.0023842,0.0,2.262827,1.8821615,3.4642198
detectivepikachumovie,1.1426525,0.0,1.7390362,1.5034591,2.6075885
disneyaladdin,1.272217,0.0,1.6085109,1.800121,3.029643
disneyfrozen,1.2213414,0.0,2.0372195,2.4914687,4.2740536
disneymaleficent,1.3578374,0.0,1.6368908,1.6484936,2.345948
doctorsleepmovie,1.0593922,0.0,1.329207,1.5055718,2.2608378
dolemiteismyname,1.0923185,0.0,1.8524073,2.2035406,3.7194483
dontletgomovie,1.4017458,0.0,1.6152695,1.4057404,2.094979
doramovie,1.1565332,0.0,1.3255196,1.2110076,1.9922729
downtonabbey_official,1.5590465,0.0,2.2676225,1.9766235,4.0825186
dumbo,1.053544,0.0,1.3580052,1.4153123,2.0054228
escaperoom,1.5390055,0.0,1.6867007,1.3063891,2.329021
everybodyknowsmovie,0.8976493,0.0,1.1576748,0.98135626,1.5590639
fastandfuriousmovie,1.7619419,0.0,2.1985526,3.0597448,4.2202196
fightingwmyfam,1.02651,0.0,1.7145777,2.0618804,3.6793728
fivefeetapartfilm,2.5132866,0.0,2.9789834,3.0969186,5.467455
fordvferrari,0.75632507,0.0,1.1067228,1.220038,1.8556437
freaksthefilm,0.7482472,0.0,1.1632156,1.1031325,2.1195896
geminimanmovie,1.0712736,0.0,1.4637877,1.6390362,2.463176
glassmovie,0.9623712,0.0,1.2540653,1.5016829,2.2728498
gloriabellmovie,1.2951269,0.0,1.5122172,1.284855,1.9963129
godzillamovie,1.0595477,0.0,1.4406695,1.198404,2.4270022
goldfinchmovie,1.1604981,0.0,1.5998362,1.7097759,2.6450984
goodboysmovie,1.2056918,0.0,1.5796312,1.8385291,2.7425144
goodliarmovie,1.2004149,0.0,1.4846438,1.7769543,3.006271
gretafilm,1.3275757,0.0,1.7302122,1.5494274,2.6837652
halathemovie,1.2917054,0.0,1.7889633,1.8451434,3.6119041
happydeathdaymovie,0.62392706,0.0,0.85052925,0.91459,1.2463231
harrietfilm,1.3918986,0.0,1.5559119,1.2803816,2.2131007
hellboymovie,1.1318605,0.0,1.3838372,1.5477253,2.1547372
hersmellmovie,1.9213302,0.0,2.4643755,2.0630693,4.7854366
highlifemovie,1.0982554,0.0,1.3016182,1.0285091,1.4835458
highstrungmovie,9.207357,0.0,13.0185585,14.55825,28.12465
honeyboymovie,1.2058282,0.20489147,1.9080046,2.6044676,3.9269645
hotelmumbaifilm,1.099535,0.0,1.2932379,1.2374308,1.9156897
httydragon,2.7585535,0.0,3.1486588,2.7095783,4.968442
hustlemovie,1.3634825,0.07594881,1.7871053,2.702963,2.5768745
hustlersmovie,2.5630264,0.3378779,4.644709,7.1122284,10.642391
isntitromantic,1.3172166,0.0,1.7070061,1.3111167,1.9370117
itmovieofficial,0.96933633,0.0,1.5361685,1.6582845,2.9450657
jayandsilentbob,1.5387411,0.14143068,1.9283427,2.6296432,4.175309
johnwickmovie,2.406568,0.0,2.5927591,2.080305,3.5008624
jojorabbitmovie,1.4000757,0.0,2.044478,2.0764349,3.350777
jokermovie,1.0598235,0.0,1.4041575,1.0885059,1.817384
judythefilm,1.2601988,0.0,1.6604605,2.0358686,2.8662562
jumanjimovie,2.6048996,0.0,2.8351502,2.5040255,4.6658173
justmercyfilm,0.69017166,0.0,0.9843543,0.92293644,1.6293838
knivesout,1.5184865,0.25071996,1.6962006,2.1031168,3.39557
lalloronamovie,0.9985389,0.0,1.3719409,1.028532,1.4442325
lastblackmansf,1.9821968,0.0,2.4841175,1.655935,3.4843056
lastchristmasthemovie,0.877264,0.0,1.1318277,1.0489343,1.6256361
latenightmovie,1.4483733,0.0,1.9782861,2.322108,3.9567454
lighthousemovie,1.0982554,0.0,1.3016182,1.0285091,1.4835458
lionking,1.7300212,0.0,2.233941,2.618335,4.086539
littlethemovie,1.2143567,0.0,1.4868542,1.5311445,2.7751799
littlewomenmovie,1.5139062,0.0,1.8965576,1.994299,3.4698577
littlewoodsfilm,1.7008092,0.061254077,1.7259752,1.8769815,3.2531507
longshotmovie,1.2791095,0.0,1.5473703,1.7101781,2.8203886
lordsofchaosmovie,1.06986,0.0,1.3439375,1.0574188,1.7894115
lucyintheskyfilm,1.3848796,0.0,1.800327,1.8352122,2.6128244
mamovie2019,2.5889935,0.0,2.817896,2.3517585,3.6506617
marriagestory,1.4178662,0.0,1.9604514,2.1804788,3.7022226
meettheaddams,1.0951936,0.0,1.8499715,1.8866574,3.3803155
meninblack,2.5890143,0.0,2.7487993,1.9169744,3.7731147
midsommarmovie,1.5015094,0.0,1.8105177,1.5607648,2.6575966
midwaymovie,2.1129875,0.0,2.1554546,1.6532506,2.6945887
missbalamovie,1.407234,0.0,1.6197685,1.4199533,2.5816162
missinglinkfilm,0.88620275,0.0,1.1363258,1.0249292,1.3956971
motherlessbklyn,2.0114982,0.0,2.1513424,1.7843841,3.3176498
onceinhollywood,2.2587273,0.0,2.257195,1.6686391,3.0071754
onthebasisofsex,1.6303759,0.0,2.0833516,2.6220908,4.5360503
overcomermovie,0.9615863,0.0,1.1068852,1.038695,1.453408
peanutbutterfalcon,14.437633,0.0,17.004364,14.8300905,28.161694
petsematarymovie,1.1096256,0.0,1.5420333,1.9411594,3.1349945
piercingmovie,2.343182,0.0,4.97723,6.572154,12.2849655
playingwithfire,1.3055243,0.0,1.7487049,2.1421804,3.5667157
playmobilthemovie,1.5980682,0.0,2.006568,1.5922581,2.6071074
pomsmovie,0.88691324,0.0,1.1572523,0.9902595,1.5291724
queenandslim,1.9653137,0.0,2.6764646,3.0794225,5.6217556
rambomovie,1.0004926,0.0,1.1723638,0.96378875,1.3873293
readyornotfilm,1.1576724,0.0,1.5598092,1.191471,1.8996415
richardjewellfilm,0.9917632,0.0,1.4478972,1.5358906,2.571384
rocketmanmovie,1.1680994,0.0,1.6048969,1.4559174,2.3297913
scarystoriesmovie,1.3293283,0.0,1.5416468,1.3130716,1.9832466
secretlifeofpets,1.2295642,0.0,2.239676,2.9158814,5.4378815
serenityfilm,1.0998762,0.0,1.3648416,1.3156763,1.6985643
shaftmovie,1.0435984,0.0,1.5326501,1.2808081,2.2778866
shazammovie,1.261512,0.0,1.7721264,1.4488989,2.2505999
spidermanmovie,2.8208957,0.0,3.0387397,2.5143147,4.528829
spiesindisguise,1.509263,0.0,1.8107361,1.9047058,3.389056
starwars,3.3198318,0.0,4.5606093,5.72211,9.398631
stormboymovie,1.2219195,0.0,1.4079727,1.1432198,1.7088463
stubermovie,1.4516509,0.0,1.542746,1.2512019,1.8989096
taosdfilm,1.0006218,0.0,1.0626452,0.91925645,1.3038895
teenspiritmov,2.7218761,0.28129616,2.4644556,2.5919247,3.4793396
terminator,1.2968392,0.0,1.5957383,1.712244,2.6875553
theaeronautsmov,0.88601613,0.0,1.0160165,0.8838861,1.2426531
thebestofenemies,1.4706562,0.0,1.8303431,1.4442436,2.5992634
thedeaddontdie,1.1950891,0.0,1.7593108,1.4333566,2.5852385
thefarewell,1.3646054,0.0,1.6751704,1.3225837,1.891413
thehighwaymen,1.1761739,0.0,1.6911622,1.8660259,3.1605268
thehummingbirdprojectfilm,0.60090864,0.0,0.8024932,0.6799971,0.9498695
theintrudermovie,1.7524681,0.0,1.8160492,1.5694993,2.2684364
theirishmanfilm,1.8125172,0.0,2.301519,2.5153887,4.213586
thekitchenmovie,1.6724021,0.09233605,1.8760259,1.9482149,4.316188
thelegomovie,1.7834187,0.21798718,1.7545513,1.4888163,3.2154467
themustangfilm,0.6627347,0.0,1.0604401,1.3248643,1.982696
thenightingalefilm,0.69686794,0.0,1.3459255,2.0138228,3.109303
theprodigymovie,1.8586493,0.37756926,2.2143583,3.392151,5.5695767
thesunisalsoastar,1.6707065,0.0,1.9130758,1.7168484,3.0973694
theupsidefilm,1.3107784,0.0,1.7914939,1.824108,3.2629302
tolkienmovie,1.2606013,0.0,1.813442,1.679045,2.489373
toystory,1.3376098,0.0,1.6139936,1.5620223,2.371926
triplefrontier,1.0895905,0.0,1.3627687,1.4567523,2.1292174
uglydolls,1.6007226,0.0,2.3381724,2.9639852,4.6352925
uncutgems,1.9630306,0.0,2.3018851,1.8826008,2.8842049
underthesilverlake,1.4322455,0.0,1.6192082,1.3222166,1.9661384
usmovie,1.149466,0.0,1.4111835,1.3858826,2.064917
wavesmovie,1.278512,0.0,1.5887198,1.6323631,2.2909443
whatmenwant,1.5491836,0.0,1.9173154,1.867212,3.6155136
wonderparkmovie,1.3582404,0.0,1.7715564,1.6287779,3.1756203
wrinklestheclown,0.60090864,0.0,0.8024932,0.6799971,0.9498695
xmenmovies,2.314362,0.0,3.3668332,3.5855823,5.8764834
yardiefilm,0.8598331,0.0,1.1091421,1.0092403,1.4220879
yesterdaymovie,1.1004722,0.0,1.3739768,1.3556612,2.0194855
zombieland,1.6254733,0.0,2.104619,2.0140848,4.0330176
