movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
breakthroughmovie,2.1909008,2.5066946,1.4482518,1.8254308,3.40883,2.640623,2.1427166,0.0,2.0831776,1.2705035,1.6618689,1.3673704,1.6126603,1.665828,0.0,1.1271412,1.8269436,2.886623,1.1763215,2.011027,1.5934248,0.0,1.7946326,1.4934282,2.8569179
brianbanksmovie,0.5102577,1.0151805,0.4171725,0.86745405,1.2693346,0.9735451,1.2591505,0.0,1.195806,0.40415755,0.6369928,0.9296589,0.58929324,1.0373673,0.0,1.0228491,0.5623764,1.1366298,0.9374211,0.7424515,0.8452723,0.0,0.4559658,0.3739821,0.92395484
brightburnmovie,1.2429754,1.2269706,0.66494304,0.787767,1.6271569,1.2190511,0.9434005,0.0,0.9704971,0.35078236,0.84748983,1.2367836,0.9595283,0.6990494,0.0,0.16948967,1.0589335,1.705399,0.7498736,1.0279063,0.9207076,0.0,0.7202131,0.58662724,1.1216536
brittanyrunsmov,0.5675226,0.639842,0.39795345,0.501669,0.9705718,0.612471,0.35629502,0.0,0.65809685,0.31079948,0.4044379,0.63544106,0.44238096,0.39163864,0.0,0.42357126,0.391684,0.7683517,0.46293247,0.4040373,0.58206433,0.0,0.9085609,0.49754772,0.46105313
captainmarvelofficial,0.94222397,1.2861261,0.64527494,0.72194374,1.705226,1.100759,1.0400774,0.0,0.96320593,0.692613,0.7645918,0.89286566,0.7188453,1.0958778,0.0,0.8145127,0.8220113,1.3877187,0.6442709,0.61241674,0.8078663,0.0,1.1046476,0.7016531,1.0234476
captivestatemovie,0.92751396,0.9242513,0.77791274,1.0257185,1.6249415,1.4315598,1.1481397,0.0,1.0565481,0.6375785,0.9190516,1.4201286,0.8428083,0.7233548,0.0,0.44219968,0.8862499,1.7128725,1.0201291,0.96318465,1.1052985,0.0,1.0316039,0.64704686,1.2284284
catsmovie,1.848376,1.8107306,1.4815915,1.0145139,3.5096722,1.9607823,1.4526792,0.0,1.2472178,1.1072173,1.4108561,1.8161534,1.9473135,1.5608329,0.0,0.695885,0.92206264,2.6799865,1.0181583,1.525219,1.0166907,0.0,1.783131,0.834994,1.6336014
charliesangels,2.072523,2.5957196,0.8010237,1.4357526,2.7817101,2.7216167,1.9209751,0.0,1.589149,1.0317787,1.5818796,2.3557174,1.6993328,1.2000018,0.0,0.0,2.0260904,3.3850975,1.328529,2.2306714,1.7824454,0.0,1.5499663,1.5453246,2.8484151
childsplaymovie,3.8938668,3.6378999,3.5494592,2.164011,6.50969,3.7232254,2.6224558,0.0,3.1215973,1.2002565,2.2720451,3.9956973,3.0283155,3.222607,0.0,1.5815327,2.7533274,4.730459,2.007802,3.188563,2.2397969,0.0,3.8611646,2.654907,3.5151649
clarathefilm,4.1048613,4.8771496,4.714934,2.553122,8.738648,4.424902,3.0066404,0.0,3.271728,1.553461,3.1362734,4.1566443,5.1053567,3.871832,0.0,1.3846042,3.148289,6.5473156,2.8954854,4.2056656,2.8244674,0.0,4.224762,2.1945033,5.099025
coldpursuitmovie,0.6361162,0.6618933,0.38409054,0.4778506,1.2596259,0.61285543,0.66872466,0.0,0.4270994,0.31479973,0.7670565,0.68463135,0.66246796,0.6479429,0.0,0.39891472,0.42707467,1.0767012,0.68864447,0.6911993,0.3986788,0.0,0.6745616,0.41683415,0.61830735
countdown,1.7461253,1.3733976,1.0050144,0.9606263,2.5787916,1.8512992,1.6886382,0.0,1.2081574,0.5627636,1.6711993,1.5030968,1.4574063,1.3094982,0.0,0.46949437,0.90275264,2.5735464,1.5685004,1.2916936,1.2796874,0.0,1.383092,0.8173167,1.5264509
currentwarmovie,0.882969,1.2452569,0.6094759,0.8891843,1.4062026,1.1605424,0.8760408,0.0,1.193604,0.6261458,1.0775964,0.7897967,1.0094148,0.9773176,0.0,0.5666991,0.7009946,1.4365464,0.84744394,0.86067075,0.9719336,0.0,0.6171895,0.42737037,1.0001416
darkwatersmovie,1.1248883,1.2370256,0.7515501,0.7180891,1.9925262,1.6011338,1.0870823,0.0,1.203096,0.9036171,0.8487235,1.5967212,0.8562226,0.9388568,0.0,0.60435534,1.2807899,1.8430024,0.7167193,1.1444608,1.1635928,0.0,1.2906219,0.9357987,1.1884427
detectivepikachumovie,1.2920045,1.5007855,0.5506519,0.72863,1.9367286,1.2501208,1.1235873,0.0,1.040937,0.74203163,1.0111406,1.1655473,0.993412,0.7737807,0.0,0.7195673,1.0937707,1.7905152,0.6358151,0.85935855,1.0431942,0.0,1.2155614,0.91603214,1.4059505
disneyaladdin,1.2194855,1.4294285,1.1212568,1.2195176,2.0680354,1.4681907,1.1337172,0.0,1.504533,0.3818548,1.2394531,1.0699722,0.8958486,1.2405612,0.0,1.022622,0.83564705,1.5920777,1.040248,1.3382205,1.1754568,0.0,0.962362,0.85189444,1.3168793
disneyfrozen,1.7973729,1.5880294,1.393448,1.1655431,2.7160616,1.7040471,1.6952302,0.0,1.5743809,0.57987297,1.806386,1.1848127,1.3046396,1.2977153,0.0,1.4009864,1.4050323,2.1789098,1.3541402,1.3645527,1.9571972,0.0,1.2957784,0.83202976,0.9946217
disneymaleficent,1.0483705,1.2112124,0.7639162,1.1213099,1.7271355,1.2842494,0.8877444,0.0,1.2454082,0.189424,1.1253324,0.9576378,0.81795007,0.8165236,0.0,0.79907084,0.7753716,1.407117,0.94748956,0.97432953,0.85221004,0.0,0.87207156,0.6507052,0.8703173
doctorsleepmovie,0.8803337,0.8487589,0.83564806,0.507007,1.4775045,0.91001415,0.84334075,0.0,0.59059536,0.4436305,0.75633615,0.8316463,0.64320046,0.91624606,0.0,0.5368591,0.40298286,1.1628855,0.57372075,0.76992506,0.6238621,0.0,0.77799475,0.53223306,1.0025015
dolemiteismyname,1.2459435,1.5753609,0.66829383,0.8365485,2.3404176,1.7012202,1.147382,0.0,1.2383201,0.519791,1.3513812,0.9760752,1.2498348,1.380657,0.0,0.90214145,0.95258856,2.173196,0.9307384,1.4964013,1.3234835,0.0,0.9794568,0.41590312,1.3601158
dontletgomovie,0.9014056,1.4877763,0.502179,0.882612,1.823693,1.2138838,1.0112195,0.0,0.9766283,0.75571436,0.84453183,0.6666992,1.0771106,0.9041438,0.0,0.86083364,0.75189805,1.4170358,0.866551,0.8608335,0.7652702,0.0,0.8988359,0.66451997,1.1463983
doramovie,1.0983825,1.0798552,0.69937915,0.93101263,1.6590081,1.2161556,0.9275749,0.0,0.9972015,0.26809928,1.0561833,0.8952193,0.7696817,0.8702359,0.0,0.68396544,0.72299945,1.364911,0.73722005,1.1244196,0.89034605,0.0,0.7945883,0.64468026,0.8657259
downtonabbey_official,1.4180162,1.7519042,0.7691298,1.4235126,2.2913816,1.8311359,1.0312244,0.0,1.5826555,0.8135566,1.1856651,1.7792422,1.6088357,1.0198026,0.0,0.5796517,1.1450417,2.520607,1.4578876,1.3691524,1.6827404,0.0,1.5037452,0.76892,1.1713178
dumbo,0.9532101,0.977466,0.7339907,0.8426471,1.5303447,0.98736787,0.7974347,0.0,0.96353894,0.22466195,0.8441947,0.80911803,0.6766259,0.72142583,0.0,0.71381444,0.6173206,1.1733946,0.7221329,0.7742656,0.79516,0.0,0.82483786,0.46826416,0.7771359
escaperoom,1.0853583,1.450627,0.69571364,0.913533,1.5877051,1.3736861,0.96223605,0.0,1.1476154,0.5064983,0.9399664,1.2657491,0.9772953,0.84112865,0.0,0.27607614,1.022576,1.8277484,0.66941905,1.1316792,1.0117972,0.0,0.87587804,0.5420202,1.2829015
everybodyknowsmovie,0.5649199,0.61228484,0.40254024,0.51308864,1.0059454,0.86928463,0.65023184,0.0,0.5517237,0.3273545,0.558365,0.6971183,0.5462871,0.5283804,0.0,0.24648568,0.59990704,1.0302293,0.64077586,0.6563534,0.6525704,0.0,0.6458837,0.46157667,0.56493104
fastandfuriousmovie,1.9668154,2.5136878,0.9316592,1.3792194,2.855574,2.4457538,2.070248,0.0,1.5076724,1.2572733,1.5501692,1.364948,1.7314217,1.3893676,0.0,0.9552321,1.696189,2.9314036,1.3700733,1.7643323,1.7188306,0.0,1.4678515,0.8364593,2.425406
fightingwmyfam,0.87295467,0.8809282,0.8739444,1.1649437,1.8564118,1.7438428,1.2987422,0.0,1.2950557,0.6799651,0.858985,1.5099617,1.0604783,0.71973944,0.0,0.21136299,0.6080217,1.7113619,1.0929397,1.1559529,1.5622802,0.0,0.58884406,0.65612125,1.4342484
fivefeetapartfilm,1.7150795,2.1940825,1.7257993,0.7068554,3.1982446,2.1526418,1.6080564,0.0,1.3905032,0.9518103,1.174355,1.6736591,1.8411895,2.0316901,0.0,0.41447282,1.1201295,2.972317,1.1266578,2.0587258,1.3780801,0.0,1.4303744,0.80593795,1.9669397
fordvferrari,0.8523598,0.7374943,0.69188607,0.77667576,1.6212884,1.1359987,0.8557633,0.0,0.7328823,0.48710817,0.94889754,0.8754126,0.8643585,0.75650835,0.0,0.44041726,0.5688074,1.2774614,0.68409765,0.7114698,0.73289335,0.0,0.8347677,0.5585932,1.0946324
freaksthefilm,1.1238916,0.8973845,0.94550097,0.7303564,1.6741545,0.7947855,0.8094517,0.0,0.7001371,0.4735129,0.8947912,1.0579147,0.79235154,1.0120336,0.0,0.8400385,0.8529607,1.5373653,0.7688864,1.2041751,0.8884207,0.0,1.1195034,0.37802282,1.0130775
geminimanmovie,0.87705755,1.003472,0.8764571,0.9270549,1.7312155,0.99961865,0.8140124,0.0,0.9639745,0.77373564,0.97204804,0.8061112,0.68739223,1.1105386,0.0,1.0010216,0.93904376,1.4292666,0.7262892,0.9319795,0.7404652,0.0,0.8723153,0.75984144,1.1818993
glassmovie,1.115191,1.0796987,0.6633422,0.7065658,1.712471,0.96073055,0.87403095,0.0,0.78635293,0.32449037,1.0618386,1.1793898,0.92358357,1.0667808,0.0,0.6640353,0.64225084,1.4168127,0.6845103,0.7494534,0.64016044,0.0,0.992733,0.80502266,0.8483013
gloriabellmovie,0.9169231,1.1498973,0.84211695,0.68179476,1.5822549,1.2534589,0.89834154,0.0,1.0272207,0.5952305,0.73696256,0.82276356,0.84873915,0.89064837,0.0,0.61353123,0.78524095,1.2792125,0.7910366,0.9267736,0.76588243,0.0,0.8839381,0.68601537,0.8932983
godzillamovie,0.93613464,0.99451154,0.5050431,0.6284701,1.5863714,0.8344493,0.85416317,0.0,0.6455653,0.56384736,0.7265326,0.82773554,0.691361,0.52269816,0.0,0.55763793,0.5971619,1.2421758,0.5269365,0.7333089,0.72120416,0.0,0.97067153,0.52185327,1.0612066
goldfinchmovie,0.8928402,0.85788786,0.9910303,0.8570644,1.6806371,1.0543352,0.80600214,0.0,0.8884973,0.39743748,0.7408212,1.1065711,0.80598354,0.8997667,0.0,1.026216,0.635847,1.1907177,0.7528951,0.60906947,0.8654381,0.0,0.9867488,0.6692519,0.68465996
goodboysmovie,1.3249832,0.96943253,1.0568304,0.597893,1.8750024,0.94947934,0.9067924,0.0,0.5809059,0.3809811,0.7106442,0.8901522,0.85003835,1.0139967,0.0,0.624216,0.70069367,1.3416792,0.63066775,1.0294049,0.4646665,0.0,0.71065044,0.579155,1.1843195
goodliarmovie,1.3755149,1.4534355,0.7541321,0.836635,2.0107768,1.4014571,1.167226,0.0,1.1074634,0.65757734,1.1266934,1.1998172,1.1282097,0.9782392,0.0,0.48595908,1.1732428,1.9127709,1.1414739,1.0849985,0.81549424,0.0,1.10665,0.93325764,1.3852487
gretafilm,0.88366747,1.1585969,0.37692767,0.9638226,1.6942164,1.4013587,1.0590266,0.0,0.92588454,0.3927363,0.8376952,1.0532151,0.78635496,0.7611891,0.0,0.4921812,1.0304912,1.8562965,0.88086534,1.0483986,1.1611226,0.0,0.9002108,0.59323096,1.1650362
halathemovie,1.4312545,1.8539267,1.2684288,1.6744896,2.5595639,1.808643,1.2651951,0.0,2.1312623,0.6600189,1.533544,1.1778443,1.2879999,1.4703432,0.0,1.0948848,1.3570164,2.355171,1.605339,1.8247204,1.3643363,0.0,1.1025245,0.91229165,1.5376651
happydeathdaymovie,0.42146522,0.5544212,0.30111,0.5027597,0.95720583,0.27349967,0.5854808,0.0,0.3956688,0.1904244,0.50232166,0.3422465,0.5455922,0.50587034,0.0,0.29489562,0.48244107,0.782399,0.64560807,0.5678248,0.42484546,0.0,0.2906226,0.30058134,0.5799467
harrietfilm,0.60666597,0.88275224,0.48884267,0.82865644,1.4553931,1.3740789,1.0662715,0.0,0.78278935,0.51806146,0.8105835,0.8873296,0.9287804,0.7679758,0.0,0.41993022,0.757716,1.4946351,0.90954536,0.82690775,0.7615215,0.0,0.400501,0.44277048,0.9332614
hellboymovie,1.0194324,1.1932855,0.41020668,0.5959256,1.2996652,1.2434534,1.1143807,0.0,0.8259451,0.28476092,0.87936026,0.6632272,0.7384268,0.6214109,0.0,0.6159894,0.54947776,1.2597786,0.80743057,0.8912364,0.97662586,0.0,0.42861605,0.4337283,0.524721
hersmellmovie,2.2005944,2.6750169,1.6621144,1.151005,3.9759607,2.5513368,1.6413286,0.0,1.4689641,0.5673624,2.302326,2.060092,2.7499485,2.0015566,0.0,0.2108911,1.4887416,3.6877854,1.5908041,2.50283,1.1247008,0.0,1.0849872,1.0708354,2.3021436
highlifemovie,0.7652724,0.91251904,0.6240586,0.5286056,1.1594627,0.9558383,0.6818869,0.0,0.7995909,0.5281778,0.6010296,0.5849966,0.5916901,0.6691328,0.0,0.48312682,0.6567019,1.0147262,0.57716185,0.6557898,0.68918055,0.0,0.65801156,0.49843404,0.7929407
highstrungmovie,8.579844,8.94154,6.762635,5.3502927,18.20052,7.664425,6.5688972,0.0,5.560771,2.930505,5.663671,7.8785295,8.873906,7.994047,0.0,1.8284198,4.964032,12.612438,4.663619,8.093141,5.2119465,0.0,6.1075935,3.9412167,11.144515
honeyboymovie,2.55396,2.0184145,2.308531,1.8077855,3.902945,1.9956322,1.4891139,0.0,1.7512695,0.8431642,1.5601399,2.1293998,1.8166811,1.8385406,0.0,1.2831179,1.873293,3.0403423,1.0980235,1.8164227,1.2562647,0.0,2.3417413,1.1853164,2.1685991
hotelmumbaifilm,0.6624955,0.8342894,0.6250427,0.7395236,1.2491882,1.1025728,0.77278304,0.0,0.894487,0.491461,0.6601158,0.9268919,0.7969907,0.72375816,0.0,0.6652338,0.7298559,1.1141808,0.8177544,0.598906,0.7916318,0.0,0.6663288,0.52809423,0.6744479
httydragon,2.2062266,2.770592,2.7164402,1.974907,4.919017,2.632353,1.730294,0.0,2.4862895,1.3668985,2.0464208,2.090471,2.3505204,2.4742057,0.0,1.7285187,1.6170915,3.1945076,1.6647912,2.343081,1.5249763,0.0,2.206469,1.454523,2.9184537
hustlemovie,1.0746002,1.4556999,1.1815606,1.0061827,2.4957016,1.4706345,1.2097623,0.0,1.2625391,0.8577206,1.2021756,1.418874,1.1249388,1.2905718,0.0,0.782044,0.95904285,2.1610897,0.72054905,1.4181329,0.75185674,0.0,1.3294364,0.9870645,1.4653378
hustlersmovie,4.813592,4.6154222,5.107399,2.4439058,8.472936,5.2363577,3.5290508,0.0,3.2562413,2.8332996,3.3282485,4.9313164,4.4407225,4.1182656,0.0,0.7957195,3.4357016,7.01342,2.5774162,4.833254,2.8485353,0.0,3.8357708,3.5235493,5.9665136
isntitromantic,0.63020355,1.1345159,0.76015794,0.83318263,1.756812,1.2202269,1.0896682,0.0,0.905521,0.9448977,0.9389254,1.0937272,0.95588785,1.2132378,0.0,0.4497044,0.47477537,1.6209188,0.85324776,1.1025021,0.6353459,0.0,1.0053015,0.78553635,1.6002929
itmovieofficial,0.8196559,0.9711361,0.97350115,0.93225,1.7797327,1.2418824,0.93821335,0.0,1.0003377,0.6664577,1.1705225,1.2928194,1.1956639,0.934675,0.0,0.6630984,0.7598697,1.5381154,1.0451369,1.0587642,1.2003708,0.0,0.9427181,0.5867596,1.0198746
jayandsilentbob,1.200365,1.84571,1.3879439,1.6104134,2.6010535,2.2755115,1.1677034,0.0,2.056976,1.23275,1.7125676,1.4450531,1.4422036,1.1483786,0.0,0.9353363,1.3944786,2.3082144,1.2591714,1.5448867,1.4656215,0.0,1.3857508,0.92087126,1.9794402
johnwickmovie,1.6275897,2.01231,1.3601491,1.1421646,2.7460005,1.6648823,1.4590715,0.0,1.890015,0.59374183,1.7517794,0.9784862,1.3430004,1.808719,0.0,1.0512482,1.3516595,2.4997356,1.5284082,1.8264457,1.1599004,0.0,1.1326038,0.7391771,1.5926232
jojorabbitmovie,1.3714895,1.3413087,1.1453084,1.2308664,2.6865087,1.4981297,1.4029372,0.0,1.1837177,0.91185063,1.2620982,1.2618827,1.5885788,1.0302418,0.0,0.46749693,1.0709087,2.128683,1.1376374,1.5916919,0.8653156,0.0,1.5171553,0.8437842,1.6667361
jokermovie,0.93302256,1.0748283,0.46632388,0.61906034,1.310897,1.0878764,0.8699018,0.0,0.7667264,0.5527549,0.8636557,0.80202246,0.8078392,0.606163,0.0,0.6179464,0.8396442,1.2379953,0.7208516,0.7606768,0.81451035,0.0,0.7721597,0.63709986,0.9242137
judythefilm,1.2114036,1.0907382,0.9228047,0.9815116,2.1455874,0.97740877,1.1380229,0.0,1.0094799,0.44211936,1.3300158,1.1842834,1.1594125,1.1578757,0.0,0.47621796,0.7499977,1.9570345,1.1737593,0.8519962,0.7791791,0.0,1.0778728,0.47731778,1.343169
jumanjimovie,2.3710735,2.440642,1.4663168,1.4987296,3.7843256,2.6744282,1.8552349,0.0,2.2832065,1.4263948,1.8739599,2.1238072,1.6793656,1.936768,0.0,0.84418434,1.9230735,3.7321713,1.7172174,2.0597923,1.554102,0.0,1.9697044,1.0827361,2.8786151
justmercyfilm,0.8410437,0.69524926,0.5431477,0.6213736,1.0010741,0.6924398,0.72305775,0.0,0.7998649,0.2267178,0.6329644,0.83957624,0.53765786,0.6584881,0.0,0.19839317,0.66056156,0.9469025,0.59734213,0.51235807,0.58090204,0.0,0.57197875,0.64029974,0.76090413
knivesout,1.89302,1.8951792,1.3128419,1.0803614,2.851397,2.0415578,1.4800074,0.0,1.6526762,0.4235779,1.678952,1.6574998,1.600319,1.5664282,0.0,0.60609806,1.2224526,2.3403745,1.4796239,1.7827848,1.2829344,0.0,1.4395459,1.0781248,1.5288508
lalloronamovie,0.7652694,0.72113425,0.5932225,0.5508938,1.2911605,0.964213,0.9545711,0.0,0.7000346,0.6414209,0.71906817,0.74919736,0.80054027,0.7187967,0.0,0.4514904,0.685433,1.2559077,0.6900399,0.74745846,0.6966556,0.0,0.54353255,0.5994525,0.9004566
lastblackmansf,1.6151044,1.4331418,1.198775,1.0924442,1.9719895,1.8275768,1.1917226,0.0,1.6460171,0.64545846,1.0848535,1.6254829,0.9870774,1.3256301,0.0,0.5057954,1.3078821,2.084128,1.0972706,1.269604,1.6025219,0.0,1.2683436,1.2053925,1.3315375
lastchristmasthemovie,0.6137595,0.6766794,0.44074982,0.55830157,1.1948335,0.67168546,0.67033315,0.0,0.54029965,0.3003073,0.6245645,0.6971692,0.47786832,0.71535486,0.0,0.58800656,0.532968,1.0073283,0.641441,0.6579943,0.5649156,0.0,0.6387265,0.3662116,0.70396113
latenightmovie,1.1109186,1.3438265,0.85151774,1.0869384,2.0991545,1.190227,0.8629097,0.0,1.4384649,0.6164872,0.87951744,1.0187821,0.90645045,1.0637608,0.0,1.143577,0.84114164,1.7613763,1.2103797,0.6453964,0.6922345,0.0,1.3160703,0.8009124,0.90603876
lighthousemovie,0.7652724,0.91251904,0.6240586,0.5286056,1.1594627,0.9558383,0.6818869,0.0,0.7995909,0.5281778,0.6010296,0.5849966,0.5916901,0.6691328,0.0,0.48312682,0.6567019,1.0147262,0.57716185,0.6557898,0.68918055,0.0,0.65801156,0.49843404,0.7929407
