movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44
annamovie,0.6194833,0.0,0.0,0.41939798,0.3681261,0.48183382,0.7232814,0.66061354,0.32598332,0.5387921,0.0,0.8517644,0.49980924,0.6484473,0.6928178,0.52430797,0.5550837,0.5897668,0.0,0.5092741,0.39112955,0.7608765,0.32120326,0.42157567,0.55460787,0.49768275,0.61921287,0.6644662,0.7754438,0.49778083,0.5522997,0.0,0.6117386,0.5762753,0.50178945,0.0,0.60300094,0.8094067,0.5524985,0.36984062,0.50688356,0.3015447,0.36130357,0.36545208,0.9152521
apollo11movie,0.56789297,0.0,0.0,0.35224053,0.4874919,0.34108746,0.59509754,0.5935325,0.29603514,0.49220628,0.0,0.6350735,0.34312746,0.55405504,0.6878564,0.49610698,0.42757943,0.57906264,0.0,0.56858253,0.3109436,0.46134716,0.3182872,0.2755766,0.54656637,0.40994915,0.54000086,0.6576002,0.6130181,0.41606775,0.49664727,0.0,0.6011286,0.40929306,0.4667682,0.0,0.40099174,0.7324795,0.46873164,0.26872778,0.5552899,0.26149732,0.56055653,0.36712766,0.71800274
arcticdogsmovie,0.6895116,0.0,0.0,0.5253227,0.43469352,0.46641725,0.49671417,0.39927185,0.39387658,0.67577153,0.0,0.7849313,0.47465512,0.39228162,0.50331014,0.54531044,0.44177124,0.6807303,0.0,0.45597428,0.26446617,0.46843147,0.29991725,0.3719498,0.6348319,0.41162056,0.5887909,0.7046619,0.5965439,0.26510543,0.55065435,0.0,0.63037884,0.4980568,0.49482495,0.0,0.5457208,0.7065028,0.5408591,0.26218173,0.29291746,0.33972266,0.39313206,0.4854841,0.7441253
arcticmovie,0.53661907,0.0,0.0,0.22894648,0.3987689,0.34153613,0.38975593,0.55484426,0.4163642,0.53748894,0.0,0.69297314,0.5751245,0.43515527,0.71026814,0.41740298,0.6405729,0.3686302,0.0,0.6178353,0.30953735,0.7771804,0.30559742,0.48500222,0.30394757,0.34581447,0.59846056,0.67376786,0.62294006,0.40578902,0.34111524,0.0,0.60922724,0.40570134,0.42341876,0.0,0.52186626,0.62249446,0.65571433,0.2621886,0.42498705,0.31880474,0.324343,0.26873985,0.70946544
artofracingmovie,0.8237826,0.0,0.0,0.7530943,0.36631024,0.72084904,0.7637218,0.66794235,0.5739965,0.70104915,0.0,0.48359632,0.7415558,0.90990126,0.46993715,0.34266675,0.75795186,0.6075844,0.0,0.46770725,0.4653017,0.7314716,0.43816462,0.6051475,0.65227735,0.6473048,0.680845,0.69269377,0.7528086,0.4050648,0.6506468,0.0,0.88748115,0.6289469,0.47351113,0.0,0.86908746,0.5668129,0.45527247,0.7708013,0.6188276,0.52446985,0.606233,0.3442767,0.87257797
avengers,0.78295976,0.0,0.0,0.21883509,0.6434253,0.6337987,0.6327458,0.54970366,0.44429693,0.48849478,0.0,0.76184714,0.49123296,0.46953574,0.5381885,0.49472153,0.39543065,0.67251366,0.0,0.6901983,0.44073743,0.6898922,0.29139018,0.26821452,0.3797327,0.74729735,0.4550111,0.71096677,0.66820455,0.34323594,0.63452315,0.0,0.7821939,0.49625754,0.5722934,0.0,0.48338422,0.7669504,0.5079897,0.30488592,0.49583507,0.39938426,0.6705985,0.31214365,0.8545605
beachbummovie,1.0177196,0.0,0.0,0.46839985,0.78126043,0.6920771,0.91662216,0.84037006,0.5627529,0.83575064,0.0,1.1893538,0.66431224,1.0288897,0.9902732,0.8793356,0.63766515,0.52189326,0.12543602,0.9029182,0.4216205,0.77073306,0.3070581,0.5573916,1.0544199,0.52484685,0.73504853,1.0307823,1.0678649,0.644011,0.89011025,0.0,0.7587537,0.6245027,0.8634369,0.0,0.72814417,1.1135894,0.7279952,0.5309308,0.86110836,0.51867855,0.81677026,0.70572567,1.1698585
bernadettefilm,0.593209,0.0,0.0,0.7815641,0.66574955,0.7667908,0.8856398,0.7904709,0.657473,0.7964811,0.0,0.99795467,0.70362663,0.79343605,0.9413134,0.66994256,0.6664151,0.6523435,0.0,0.6695554,0.4566015,0.98546934,0.49138436,0.73072946,0.45446616,0.7581215,0.9576324,1.0470536,0.82227224,0.5064837,0.83238083,0.0,0.7579342,0.8506642,0.6436656,0.0,1.0676017,0.78572476,0.68440104,0.7597659,0.61197734,0.597626,0.6319942,0.56541634,1.2431185
blackandbluemovie,1.3192972,0.0,0.0,0.8117757,0.6058126,1.0847186,1.6681437,1.6058128,1.0853966,1.212034,0.0,1.4778647,0.97963524,1.5736119,1.3170596,1.0430595,1.0111938,1.3365965,0.0,1.546869,0.7013103,1.6967101,1.0987008,0.77325696,1.0441531,1.2110178,1.3724523,1.8253406,1.5796688,0.79001695,1.6469716,0.0,1.2436461,1.2313225,1.1606585,0.0,1.5756315,1.5053526,1.0885148,0.44025224,1.3624104,0.723236,1.2974495,0.7834075,1.8304164
blackchristmas,0.7980017,0.0,0.0,0.5186183,0.48181075,0.70945716,0.8190195,0.77186203,0.65449244,0.6567983,0.0,0.7957577,0.5279037,0.68903357,0.72127944,0.6148136,0.4128352,0.8433491,0.0,0.6712266,0.24177927,0.60709995,0.6335886,0.35446787,0.7364439,0.8195158,0.64714754,0.7116092,0.7634697,0.5128233,0.74530834,0.0,0.72991574,0.74252,0.6244263,0.0,0.557828,0.9022992,0.41994724,0.34748155,0.7246522,0.32765803,0.57644516,0.49222377,1.0682895
blindedbythelightmovie,0.4131203,0.0,0.0,0.40564576,0.48426497,0.44755083,0.47695625,0.57843316,0.18598701,0.392066,0.0,0.5954987,0.44745815,0.44529805,0.49921644,0.3087933,0.4256385,0.45422742,0.0,0.34988624,0.14111513,0.3493843,0.33262518,0.41869676,0.39734912,0.39187917,0.510144,0.6116332,0.38221574,0.3525167,0.55993557,0.0,0.67980415,0.353692,0.2601723,0.0,0.38051438,0.42369875,0.4787309,0.2919389,0.2772356,0.35730135,0.43331563,0.3534804,0.7303726
bombshellmovie,0.7428326,0.0,0.0,0.6219067,0.7093079,0.71117,1.0502534,0.7153637,0.7753251,0.9137122,0.0,1.0964879,0.61921763,0.956949,0.74770075,0.7189628,0.93139434,0.87582964,0.0,0.7240411,0.37811553,0.677704,0.5794003,0.47144854,0.8686708,0.619928,0.8219811,0.8883604,0.8228936,0.6416423,0.7086107,0.0,1.027034,0.4269741,0.74741536,0.0,0.82305604,0.98809254,0.77473027,0.5207111,0.69107115,0.42692688,0.6540005,0.47479028,1.0804963
booksmart,4.4800267,0.0,0.0,3.6213038,3.35051,5.161545,6.1175528,4.7524247,3.067781,5.0747976,0.0,6.737813,2.7364345,4.9513254,5.964761,3.2742093,4.6589694,4.4852223,0.0,5.110718,2.0236878,6.001259,3.0999599,1.8782473,4.989118,4.9087896,5.671849,7.5701656,7.511067,3.232649,4.3968143,0.0,4.229145,6.62292,4.1794205,0.0,5.7548804,8.248635,4.283914,3.6995282,6.087433,4.435264,4.1569586,1.5354213,6.5473037
breakthroughmovie,1.5083712,0.0,0.0,0.66783684,0.6402172,1.0375239,1.7910317,1.3096997,0.9348075,1.3045694,0.0,1.1303524,0.99285233,1.2775702,1.0859213,0.70873237,1.2628521,1.4191778,0.1138591,0.9236119,0.3113048,1.6805313,0.8372967,0.9520783,0.511258,1.3233607,1.3067408,1.0445673,1.0588739,0.94262564,1.3046566,0.0,1.1129193,0.384201,1.3051236,0.0,1.0560997,1.2705534,0.93830025,0.90161496,0.50327766,0.5266567,1.3746864,0.8582899,1.7320362
brianbanksmovie,0.8663902,0.0,0.0,0.43396288,0.32839936,0.6795201,0.73771995,0.9692875,0.30786976,0.83450085,0.0,1.154644,0.5743866,0.71741223,0.8402163,0.7567984,0.7497265,0.9150357,0.0,0.7286931,0.43192893,1.0076684,0.27776304,0.55616176,0.47527158,0.7941719,0.80609405,0.7730557,0.95871687,0.21658382,0.6741954,0.0,0.73064685,0.47610304,0.70651793,0.0,1.0638441,1.2655259,0.8576323,0.3677554,0.8634086,0.55908215,0.6225586,0.52659005,1.2275709
brightburnmovie,0.9988092,0.0,0.0,0.6844351,0.3934973,0.9657199,0.97114277,0.87549686,0.72915083,0.7331348,0.0,1.018356,0.6804708,0.84067154,0.73059344,0.6884748,0.7938041,0.789722,0.0,0.95500576,0.61929023,1.1526992,0.5274543,0.695696,0.73108274,1.1659918,1.0241518,0.773051,1.0980346,0.48932925,0.9301646,0.0,0.9310698,0.7725672,0.7653459,0.0,1.1242598,0.9445388,0.66020715,0.5893868,0.86454344,0.7061826,0.788564,0.5003924,1.0363722
brittanyrunsmov,0.4102609,0.0,0.0,0.19479144,0.24141803,0.2411339,0.51292276,0.5229454,0.3833027,0.5137281,0.0,0.58154076,0.37119958,0.7161479,0.42288408,0.3315553,0.44116834,0.5673296,0.0,0.47127375,0.14856634,0.3417464,0.16098377,0.17559354,0.35077855,0.44748718,0.39835307,0.4518093,0.5755633,0.21837357,0.47583157,0.0,0.5311718,0.35713893,0.49148968,0.0,0.4705959,0.6718233,0.497963,0.27768064,0.3844517,0.17857423,0.42246982,0.39177683,0.6945124
captainmarvelofficial,0.77384216,0.0,0.0,0.5185079,0.5259895,0.76002175,0.928548,0.9757205,0.56500095,0.88093185,0.0,1.0921483,0.4900816,0.6325778,0.7187712,0.68235266,0.5562811,0.84586996,0.0,0.76731,0.41385835,0.98128617,0.39531094,0.19264057,0.614136,0.959113,0.76867247,0.83381695,0.9369883,0.37833583,0.8186346,0.0,0.9492531,0.49659592,0.8363374,0.0,0.70930433,0.9846538,0.708719,0.44594276,0.651827,0.51018137,0.8534639,0.7320866,1.131188
captivestatemovie,0.9330226,0.0,0.0,0.39824253,0.67330855,0.72072583,0.81369,0.99948144,0.62128097,0.939619,0.0,0.8441033,0.5793052,1.0170844,0.6950586,0.64968085,0.7883644,0.8764346,0.0,0.7421355,0.4292642,0.650265,0.44714525,0.83493406,0.72282684,1.2539115,0.8952968,0.9284471,1.0639615,0.5007767,1.0877718,0.0,0.99539727,0.71380967,0.7941529,0.0,0.77821344,1.1232678,0.7065225,0.5044761,0.8395573,0.04966081,0.93840116,0.35917088,1.3006172
catsmovie,1.5188718,0.0,0.0,0.79456204,0.3090001,1.0499417,1.4568305,1.2808527,0.6161332,1.1726847,0.0,1.5228767,0.7970656,1.4202031,1.244754,1.121802,0.9309653,1.1024458,0.0,0.82761395,0.6404078,0.95053154,0.8998788,0.23435566,1.3441429,1.0967543,1.3257276,1.0483257,1.5096815,0.9464714,1.1139519,0.0,1.2063969,0.99431276,1.4305923,0.0,1.039097,1.7750607,0.6943544,0.78412765,1.3919854,0.6440372,1.0606972,0.64597183,2.0151217
charliesangels,1.7025812,0.0,0.0,0.8132949,0.981724,1.4285629,1.5960032,1.8114594,1.4665955,1.4081047,0.0,2.334862,0.85892344,1.8017076,1.5170596,1.5349066,2.002778,1.6527812,0.0,1.7557114,0.93842703,1.6818436,1.0062608,0.9484541,0.73654884,2.0699198,1.7199714,1.5072069,1.6385505,0.5445652,1.9452416,0.0,1.2586709,1.4397259,1.8060831,0.0,2.1974366,1.4571916,1.3059292,0.9632522,1.7408922,1.2346259,1.6928606,1.0441937,1.9640813
childsplaymovie,2.7917054,0.0,0.0,2.0049067,0.33812845,1.6489344,2.8814375,2.274634,1.3930557,2.0419478,0.0,2.9297276,1.4936377,2.6987102,2.6036177,2.2327034,1.5764544,2.4231846,0.0,2.7220013,0.9753353,2.7772849,1.1933746,1.088682,2.0766237,2.2876697,1.8142447,2.8607237,2.8593194,1.1872748,2.4931831,0.0,1.7376122,2.6902215,1.8546201,0.0,2.5818465,3.319853,1.7824628,1.1280389,2.0073204,0.9405559,2.1218846,1.8085588,3.131089
clarathefilm,3.249817,0.0,0.0,2.491915,0.6893466,2.3059871,3.4435542,2.5777864,1.5987409,2.696125,0.0,2.9521422,1.2843478,3.3984091,3.108071,2.321125,2.3122199,2.6448023,0.0,2.473457,1.6002945,3.3946526,1.5334679,1.8070909,2.1146338,3.226771,3.1761475,3.5117207,4.4263525,0.8653838,2.412644,0.0,2.200233,3.4250271,1.7976861,0.0,3.55123,4.0666914,1.9371644,2.0942116,2.3433082,1.8983669,2.9945953,1.2682452,3.74748
coldpursuitmovie,0.54802567,0.0,0.0,0.4708133,0.41226566,0.55632055,0.61458415,0.43232864,0.39945635,0.5542889,0.0,0.7260564,0.35066676,0.57207215,0.50805235,0.5145113,0.59661627,0.48149633,0.0,0.5296831,0.2561824,0.6031597,0.30469126,0.29777312,0.590902,0.5576546,0.64251375,0.5701233,0.56873566,0.32718694,0.6266521,0.0,0.6083457,0.4597206,0.4063274,0.0,0.5361359,0.5503272,0.40847376,0.35319299,0.5165502,0.3386147,0.5372619,0.28765315,0.767844
countdown,1.0912968,0.0,0.0,0.5094373,0.7580502,0.8881777,0.9247169,1.0265285,0.74055934,0.8767723,0.0,1.3469784,0.657866,1.2206912,1.3757831,1.1331254,0.6408784,0.86187375,0.0,0.94761646,0.4879738,0.9922384,0.52091944,0.7507663,1.0882214,1.1157799,1.0901849,1.4221414,1.0912888,0.7115697,1.2316666,0.11004239,1.1437908,0.979748,1.2377512,0.0,0.86419505,1.4385049,0.79814345,0.46910882,0.8323897,0.78203285,0.9156954,0.83759737,1.5449706
currentwarmovie,0.69714457,0.0,0.0,0.5668933,0.32318044,0.70602584,0.772822,0.63477266,0.47922197,0.69832397,0.0,0.8133908,0.83561444,0.7297576,0.61529934,0.5040069,0.7789773,0.73156965,0.0,0.50649273,0.30306238,0.80811,0.61258155,0.6221335,0.49824226,0.7380263,0.6457889,0.9055097,0.7306004,0.44506863,0.60320497,0.0,0.7387224,0.4887938,0.5829424,0.0,0.59458655,0.87805974,0.55575734,0.56924754,0.45689726,0.34277174,0.6261564,0.42325085,0.93715817
darkwatersmovie,0.8218491,0.0,0.0,0.64023185,0.8434054,0.80411446,1.1653036,1.139564,0.4743167,1.0162698,0.0,0.8945986,0.7001109,1.0501608,0.7637336,1.076048,0.8430104,1.1082242,0.0,0.8078573,0.5082057,0.5235385,0.56675076,0.7611005,0.95668405,0.7572341,1.190489,1.3406549,1.2788785,0.479521,1.3126094,0.0,1.5333835,0.6103052,0.71075845,0.0,0.9881006,1.2441436,0.87428707,0.6357634,0.83064586,0.16151711,1.0279264,0.6859187,1.4234803
detectivepikachumovie,0.9412438,0.0,0.0,0.30620602,0.53856134,0.82147455,0.6008702,0.71426237,0.92759067,0.78084683,0.0,1.292725,0.8901119,0.7977923,0.70649195,0.8339028,0.96400815,0.5155176,0.0,0.94758224,0.45717978,0.7023258,0.28159985,0.30490035,0.7004226,0.6039606,0.7112782,0.9039504,0.8480574,0.4129558,0.82711935,0.0,0.53222585,0.5402827,0.9962951,0.0,0.87304187,0.88582355,0.7361749,0.59767383,0.5948786,0.8696906,1.0506495,0.6456943,1.237137
disneyaladdin,1.070586,0.0,0.0,0.89071494,0.67177635,0.99988776,0.99660295,0.8993027,1.0059803,0.9500994,0.0,0.98997325,0.6226758,1.0642766,1.136141,0.7698742,0.7505223,1.2626028,0.0,0.9635924,0.59172267,1.1061066,0.67074466,0.42020547,0.70106786,1.0573449,1.1828917,1.0472976,1.1329722,0.3555612,0.76950884,0.0,0.9851226,0.4507531,1.0032244,0.0,1.2388511,1.3974322,0.9788624,0.58662444,0.83335656,0.82264316,1.0891474,0.691003,1.258954
disneyfrozen,1.2616732,0.0,0.0,1.2743413,0.79179573,1.7405038,1.225841,1.2109624,1.3258644,1.5368127,0.0,1.6464218,1.2541506,1.2662652,1.8646963,1.3972658,1.3782032,1.5699995,0.0,1.718664,0.95502156,1.8383179,0.9258218,0.61778533,1.3409061,1.3864172,1.9343159,1.3943584,1.8689775,0.6697458,1.2685139,0.0,1.5295212,1.003847,1.7815133,0.0,1.8808508,1.8631098,1.5461612,0.5212939,1.0165144,0.82314026,1.493562,1.5128738,2.1609616
disneymaleficent,0.954298,0.0,0.0,0.6611592,0.5718638,0.887047,1.0698885,0.96035266,0.8081662,0.8698291,0.0,0.87849396,0.6882465,0.964052,1.1269062,0.64472014,0.8953093,0.96851707,0.0,0.8745582,0.549056,0.9821171,0.59761846,0.5343477,0.78938556,0.98615766,1.1061689,1.0607997,1.0077598,0.52391416,0.8912614,0.0,1.0437325,0.51373523,0.9857967,0.0,0.98258823,1.1010848,0.82989806,0.40491706,0.8460866,0.52725863,1.1050298,0.5738209,1.3127376
doctorsleepmovie,0.7902179,0.0,0.0,0.38385555,0.359056,0.48790365,0.66155124,0.6513078,0.32898065,0.56945413,0.0,1.0392566,0.5683348,0.5060743,0.7043556,0.66874456,0.6814464,0.63719255,0.0,0.7263894,0.30545568,0.5283825,0.33713758,0.53058714,0.5797556,0.6379252,0.5970932,0.7646259,0.5552154,0.37991196,0.6513412,0.0,0.72268677,0.35274953,0.6596254,0.0,0.5530702,0.7705878,0.5619929,0.1825062,0.47118703,0.45056605,0.5413084,0.5931313,0.8853553
dolemiteismyname,0.84790057,0.0,0.0,0.76018804,0.35262936,1.1507441,1.1606389,1.1368695,0.7383417,1.1933683,0.0,1.3901293,0.9165387,1.2079461,0.9002327,0.7481732,1.0170493,0.8140103,0.0,0.97060776,0.65888554,1.2020116,0.7349963,0.5596785,0.66894066,1.0491593,1.2640146,1.4266815,1.0212586,0.43127802,1.0248693,0.0,1.2604944,1.2403766,0.7910509,0.0,1.2502762,0.9995868,0.68359095,0.5610523,0.5941093,0.6696148,1.0946608,0.75683194,1.4315759
dontletgomovie,1.034959,0.0,0.0,0.63530976,0.4831577,0.8290312,1.0250602,1.0145165,0.74442804,0.87804824,0.0,1.0735754,0.58537817,0.9456622,0.7766144,0.7645601,0.54635227,0.91753674,0.0,0.7779523,0.29274917,0.82904655,0.7351684,0.5158929,0.88006514,0.88278323,0.6614834,0.9808337,0.9725435,0.6058879,0.9601096,0.0,0.9010771,0.8985963,0.71146476,0.0,0.6643143,1.0698212,0.4837962,0.42764896,0.84022063,0.34672093,0.68609715,0.59376866,1.29352
doramovie,0.5774603,0.0,0.0,0.5514512,0.6486756,0.74267673,0.55966526,0.82670695,0.35297304,0.6209751,0.0,0.972721,0.68866694,0.6096945,0.7724398,0.59044415,0.6437788,0.7725591,0.0,0.51838565,0.46982676,0.7286608,0.33567175,0.6069378,0.28257158,0.8118632,0.63709176,0.82759374,0.8197953,0.4484023,0.59052896,0.0,1.0500934,0.46564278,0.59895587,0.0,0.6430695,1.1180533,0.8973565,0.47860014,0.42602906,0.47028095,0.46082002,0.53563684,0.820347
downtonabbey_official,1.1580172,0.0,0.0,1.1434437,0.33419794,0.89786005,1.2834064,1.2545748,0.99247867,1.3034111,0.0,1.3071588,0.8807155,1.5044453,0.9552949,1.0356988,0.93752813,1.3271863,0.0,0.760326,0.21493718,1.2504916,0.6260189,0.88894445,1.178548,1.051539,0.9617673,1.7268094,1.6313095,0.68579835,1.5076231,0.0,1.3786356,1.2787727,0.99171096,0.0,1.2323499,1.3155884,0.6602718,0.925873,0.9311752,0.32559156,0.9698145,0.62445563,1.3293697
dumbo,0.69796216,0.0,0.0,0.6258156,0.5139346,0.767906,0.815223,0.6594764,0.6731862,0.65722764,0.0,0.7712746,0.5682602,0.812254,1.0006353,0.5751897,0.72952366,0.84446424,0.0,0.74120355,0.42753667,0.7916877,0.46118984,0.4414516,0.580636,0.7917877,0.9524777,0.8250116,0.79483205,0.32488504,0.6783983,0.0,0.7694123,0.2933053,0.7091437,0.0,0.88076794,0.9732596,0.717901,0.34021693,0.59203106,0.5415537,0.9164656,0.48184955,1.0303601
escaperoom,1.0181905,0.0,0.0,0.70684546,0.4254852,0.8926867,0.9785413,0.89149624,0.80231446,0.73429775,0.0,1.0761057,0.5626433,0.9766199,0.89570445,0.73841333,1.0327989,0.8107203,0.0,0.9492743,0.63495266,1.2084332,0.49740547,0.65735954,0.8021672,1.1771016,1.060413,0.8790642,1.0232098,0.50764674,1.0413693,0.0,0.90705776,0.8483075,0.82566255,0.0,1.1275004,1.0661649,0.63814026,0.49116647,0.8247123,0.73863906,0.8444519,0.589837,1.2671906
