movie,feature_0,feature_1,feature_2,feature_3,feature_4
21bridgesmovie,1.7417356,1.5245929,1.3341954,1.7154819,1.1216635
47metersdown,2.2000554,1.4829826,1.1540874,2.3378227,1.7351296
abeautifuldaymovie,1.7721941,1.5403075,1.1347427,1.9758615,1.3597584
abominablemovie,2.6312354,2.1571069,1.2899115,2.3215387,2.563362
adastramovie,1.6006911,1.5558727,1.1875234,1.7279972,1.3516903
adogsjourneymovie,2.7817595,3.471366,2.8868594,3.221035,2.1398377
aftermathmovie,1.3675569,1.3669395,1.1477975,1.3510163,1.0451111
aftermovie,1.7070609,1.4077789,0.9893528,1.581022,1.3295604
ahiddenlifefilm,0.9304898,0.82114756,0.663887,0.8650955,0.6508924
alitamovie,1.8097051,1.6718532,1.3602252,2.3088925,1.8482583
angelhasfallen,2.2651196,1.9247926,1.3730297,2.542535,1.3608801
angrybirdsmovie,5.1953874,3.649621,3.9118278,4.166863,4.405509
annabellemovie,3.0283198,2.9787123,2.338997,3.1564655,2.4698477
annamovie,1.8356587,1.3373419,1.2723769,1.7463118,1.1798092
apollo11movie,1.4994123,1.2723646,1.0700994,1.3436129,0.96272844
arcticdogsmovie,1.5977161,1.3663846,1.333518,1.7728587,1.2282645
arcticmovie,1.414089,1.2102785,0.95822775,1.5779046,0.8810953
artofracingmovie,1.8706044,1.5618851,1.2296488,2.065055,1.3887963
avengers,1.5364122,1.1338325,1.0769093,1.4674064,1.2112565
beachbummovie,2.401583,1.7824733,1.7472837,2.484025,1.6429207
bernadettefilm,2.2542596,2.0148323,1.6128443,2.0477984,1.4722028
blackandbluemovie,3.6393142,3.0097218,2.5675364,4.0371995,2.838669
blackchristmas,1.7099912,1.634029,1.3406204,1.8633885,1.1891745
blindedbythelightmovie,1.4655689,1.2552929,1.0010936,1.3510975,0.9690629
bombshellmovie,1.9909928,1.5606201,1.1837422,2.1837144,1.3616325
booksmart,12.233211,11.540693,5.412304,16.09814,10.708904
breakthroughmovie,4.110904,3.5325954,2.2754593,4.660538,3.0562022
brianbanksmovie,2.1683471,2.173795,1.4422002,2.6123407,1.443314
brightburnmovie,1.9820842,1.9805197,1.4660136,1.9865377,1.5739841
brittanyrunsmov,1.3528044,1.1469206,0.8840754,1.1518102,1.0321761
captainmarvelofficial,1.9055456,1.4037515,1.4555074,1.70447,1.3918148
captivestatemovie,1.9574779,1.9171199,1.2506107,2.1511886,1.278667
catsmovie,3.6583922,3.757566,3.0966134,3.3477683,2.2014556
charliesangels,4.9745255,3.8443818,2.6163201,4.049054,3.4022405
childsplaymovie,6.02922,4.070218,3.0747187,7.1166105,4.7072372
clarathefilm,8.5534115,6.339006,4.290086,9.600625,6.2839513
coldpursuitmovie,1.4762644,1.2592766,1.1257203,1.3510252,0.96388465
countdown,2.6350446,2.0919032,1.6785918,2.5502827,1.7510552
currentwarmovie,2.1436827,1.4301065,1.5792754,1.935912,1.3989476
darkwatersmovie,3.034812,1.8722864,1.5374843,2.3766098,1.7931347
detectivepikachumovie,2.2831862,1.9600434,1.4644061,2.3808522,2.0585184
disneyaladdin,2.5140471,1.8955057,1.51805,2.998624,1.8643539
disneyfrozen,3.32419,2.4229596,1.9153751,4.83249,2.506846
disneymaleficent,2.0327125,1.6725569,1.5265237,2.6792648,1.4494631
doctorsleepmovie,1.7912962,1.4801108,0.9600862,1.9003556,1.2025038
dolemiteismyname,2.5117526,2.3781805,2.282842,3.5800118,2.3133538
dontletgomovie,2.08828,1.8442786,1.564243,2.18792,1.5176809
doramovie,1.906707,1.3515366,1.5610226,1.3549954,1.5182085
downtonabbey_official,3.5090706,3.2373366,2.8621075,3.3710883,2.4884713
dumbo,1.7739049,1.4546802,1.257869,2.2000272,1.3277
escaperoom,1.9469743,1.8398083,1.676119,1.9548029,1.7428054
everybodyknowsmovie,1.5104449,1.3132074,1.167252,1.4112953,0.97400326
fastandfuriousmovie,3.5651476,3.4507742,3.0923622,3.7896068,2.6607704
fightingwmyfam,2.0144997,2.6280217,2.3019426,2.546569,2.5136042
fivefeetapartfilm,4.041352,4.0645347,2.5950718,4.6077404,2.7634783
fordvferrari,1.6001453,1.3484595,0.9484662,1.626843,1.5251095
freaksthefilm,1.9282184,1.6842945,1.258075,2.0041213,1.1159518
geminimanmovie,1.9266602,1.7104137,1.1547974,2.2009618,1.4651201
glassmovie,1.8633579,1.7381034,1.3567381,1.8579309,1.6661556
gloriabellmovie,1.773892,1.5972445,1.0010111,1.8060572,1.540241
godzillamovie,2.1828296,1.9457113,1.6876718,2.1015472,1.6757231
goldfinchmovie,2.398424,1.6027406,1.1075268,1.7815135,1.9090971
goodboysmovie,2.08414,1.8609558,1.0256084,2.1256647,1.4254711
goodliarmovie,3.1486912,2.6640105,2.056891,2.4378488,2.1467345
gretafilm,2.2381532,1.7352906,1.8247784,2.0288095,1.4619832
halathemovie,3.4136667,2.5210707,1.6914389,3.7936137,2.6930683
happydeathdaymovie,1.0934741,1.0303149,0.99629545,1.0241916,0.8579134
harrietfilm,2.1718967,1.8183289,1.2975596,1.8645986,1.3451318
hellboymovie,1.9697256,1.5241365,1.4142158,1.7230375,1.4615725
hersmellmovie,3.5847044,3.197928,2.321322,4.27732,2.439294
highlifemovie,1.5838871,1.2220856,0.90692323,1.437267,1.1641872
highstrungmovie,22.754385,17.227404,10.829282,22.92235,17.49181
honeyboymovie,3.4579208,3.5884535,1.7707577,3.913848,3.1966717
hotelmumbaifilm,1.7508509,1.5319169,1.1129576,1.8265611,1.0199805
httydragon,4.252176,3.926241,2.9036143,5.52644,3.1121187
hustlemovie,2.386311,2.721831,1.6324353,2.5313048,2.0584626
hustlersmovie,9.168934,9.429942,5.4068675,11.261333,6.687319
isntitromantic,2.0357878,1.9957403,1.5180916,2.0884771,1.5709126
itmovieofficial,2.219718,1.5602093,1.0814515,1.8537153,1.4989717
jayandsilentbob,3.014673,2.6900964,3.2712567,2.7366605,3.0483057
johnwickmovie,2.7980762,2.6474993,1.8076482,3.67606,1.8053497
jojorabbitmovie,3.043448,3.186477,2.4679425,3.2730896,2.3360848
jokermovie,1.9489611,1.7074648,1.3540155,1.8274807,1.4478168
judythefilm,2.194515,1.7040907,1.4367776,2.728032,1.5841573
jumanjimovie,3.9684844,4.404652,3.33995,4.5995464,4.1754866
justmercyfilm,1.3511177,1.1595904,0.90004516,1.2799557,1.0536127
knivesout,3.124843,2.3575675,1.430469,3.7241907,2.179069
lalloronamovie,1.6678863,1.4141995,1.4136362,1.6419706,1.3247402
