movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44
angelhasfallen,0.44996992,0.7935542,0.0,0.813923,0.0,0.87522477,0.5513606,0.91772485,0.4991672,0.59022725,0.5363393,0.63315284,1.0504802,1.0834999,0.7249008,1.2107997,0.44759655,0.9961633,1.2903378,0.63279796,0.060388982,0.9072852,0.0,0.67003036,0.0,1.1563672,0.40495214,0.9669113,0.5435521,0.9713433,0.39568347,0.16643244,0.644632,0.93577176,0.34663627,0.9321735,0.8546146,0.9818089,0.0,0.0,0.49911898,0.6056114,1.2077322,0.49243557,0.5083122
angrybirdsmovie,0.77932394,1.3584484,0.0,1.4309435,0.0,1.5822341,1.0479734,1.4265163,0.8412769,0.95490533,0.9922176,1.2236589,1.952701,2.2085679,1.0355175,1.2871931,0.54937047,2.2420404,1.8137598,0.59651077,0.71984494,1.9175776,0.0,1.3115073,0.0,1.5660268,1.4060615,2.192331,1.6398144,1.6742338,0.44874668,1.1524608,0.83415914,0.3865432,0.5130055,2.1587906,2.2949564,1.4368968,0.0,0.0,1.0607581,0.60623235,2.1772459,0.4609907,0.79338837
annabellemovie,0.56403005,0.7101783,0.0,0.9155948,0.0,0.99090254,0.5690741,1.1383051,0.9338085,0.3584052,0.7359298,0.6821871,1.5722983,1.6171495,1.0598938,1.1212142,0.55443424,1.360073,1.4307088,0.7744619,0.6997634,1.159824,0.0,0.67718446,0.0,1.5003146,0.94104594,1.1060354,0.8778751,1.7181107,0.7298809,0.9277657,0.750565,0.5633295,0.5277194,1.2685279,1.5767041,0.7617383,0.0,0.0,0.74451184,0.5161928,1.493493,0.45286638,0.5702177
annamovie,0.3810727,0.5257949,0.0,0.69189435,0.0,0.5292534,0.33669478,0.5252189,0.6008062,0.43361998,0.46916056,0.36635742,0.86784875,1.0343204,0.70300925,0.585483,0.40933335,0.8943565,0.5750311,0.48744383,0.5321693,0.568346,0.0,0.403628,0.0,0.9369278,0.52912456,0.74858105,0.6875134,1.000814,0.42370543,0.44001383,0.33965966,0.25734925,0.31951168,0.8200562,0.85271615,0.48289907,0.0,0.0,0.5218222,0.22425695,1.0472043,0.36285433,0.46914285
apollo11movie,0.33748755,0.35499582,0.0,0.41028255,0.0,0.3178099,0.41746265,0.30273923,0.38425714,0.38777587,0.41573778,0.41763636,0.5318511,0.58677155,0.41366586,0.40738112,0.36213985,0.42530522,0.4764073,0.34643775,0.26446304,0.37140504,0.0,0.28295973,0.0,0.58903885,0.22871545,0.5464285,0.33809486,0.642336,0.25775817,0.19514057,0.24585667,0.4137832,0.23731917,0.54157877,0.63382804,0.510401,0.0,0.0,0.31716177,0.12167382,0.5586395,0.33726916,0.5123774
arcticdogsmovie,0.43948257,0.30776128,0.0,0.28015748,0.0,0.29457837,0.43965882,0.60524625,0.48962343,0.34734264,0.4309852,0.43530926,0.6800965,0.86773646,0.52233285,0.6670991,0.21476665,0.57277554,0.8442466,0.33280182,0.2393659,0.71699715,0.0,0.44504374,0.0,0.56307805,0.47150818,0.695397,0.5030759,0.78448206,0.25374174,0.36426616,0.37168172,0.5668474,0.17599529,0.70702314,0.74503,0.5740695,0.0,0.0,0.50061905,0.309946,0.5950222,0.21479565,0.47723195
arcticmovie,0.33872983,0.55847037,0.0,0.5360532,0.0,0.6102648,0.3150723,0.5263012,0.35587192,0.15034436,0.3557174,0.14082357,0.66726327,0.6985031,0.5660647,0.74731666,0.28235108,0.7502142,0.5697814,0.21361724,0.18774772,0.48917103,0.0,0.40080437,0.0,0.5865451,0.3784328,0.646078,0.41296706,0.5803694,0.31378675,0.28653985,0.3102446,0.1885853,0.26622814,0.47143823,0.6465497,0.5611999,0.0,0.0,0.43073177,0.21369381,0.705169,0.28537095,0.35064298
artofracingmovie,0.48121044,0.67175406,0.0,0.5161341,0.0,0.6957602,0.22086345,0.58489454,0.5246528,0.5274123,0.28968394,0.49710086,1.0285969,1.131358,0.64273125,0.71942395,0.29503295,0.85349727,0.8515334,0.6098071,0.48593327,0.8487599,0.0,0.6070553,0.0,1.0630724,0.61056507,0.75730896,0.70475775,0.98145354,0.43312111,0.3210841,0.43614703,0.65557545,0.29078114,0.9683024,1.0754372,0.6282366,0.0,0.0,0.5289005,0.45907152,1.0189856,0.60357344,0.6147399
avengers,0.45799673,0.51872736,0.0,0.5645186,0.0,0.48191214,0.48263758,0.62679315,0.42720705,0.47294322,0.4041298,0.3719155,0.81524694,0.891201,0.6237935,0.55837333,0.6588179,0.7451719,0.65880024,0.47561532,0.4378563,0.6498727,0.0,0.56333303,0.0,0.7193152,0.517375,0.7598264,0.8338557,1.1201668,0.53512,0.47830212,0.44887477,0.43471414,0.20822765,0.9198453,0.94504446,0.456876,0.0,0.0,0.47034338,0.35755032,0.82374156,0.21291742,0.53815365
beachbummovie,0.33883408,0.49059474,0.0,0.6370279,0.0,0.48302662,0.43102396,0.7603021,0.5901035,0.53783894,0.62910557,0.46877873,0.81390905,1.0639739,0.6226314,0.83212,0.15700936,0.91036415,0.69155735,0.573534,0.33827788,0.77213633,0.040828817,0.59517014,0.0,1.028771,0.6130467,0.91229093,0.6954687,1.0046926,0.43541816,0.23952731,0.26884073,0.49177408,0.21050696,0.90804106,1.0670745,0.8560906,0.0,0.0,0.5659161,0.17458242,0.82990664,0.28952545,0.7279403
bernadettefilm,0.4323208,0.380794,0.0,0.47541273,0.0,0.7034195,0.69371414,0.44899112,0.62411547,0.4343789,0.41993457,0.41289115,0.913399,1.0129125,0.61531115,0.5910635,0.61348057,0.73100084,0.9178716,0.4323279,0.32829493,0.6533147,0.0,0.5988798,0.0,0.82515645,0.46207273,0.90776384,0.76097065,1.1607999,0.40507457,0.5112122,0.4470813,0.5044001,0.2403627,1.0096364,1.1515275,0.8422889,0.0,0.0,0.55515873,0.40982318,0.8284871,0.271174,0.6855093
blackandbluemovie,1.085014,1.5240217,0.0,1.5199689,0.0,1.6206412,0.95227325,1.5439394,0.8125653,0.8190765,1.1246033,0.9451018,1.7766451,2.124726,0.9805495,1.9009445,0.7478612,1.9753464,1.7934275,0.64867616,0.08917874,1.5615225,0.0,1.1619649,0.0,2.1304529,1.2531333,1.5880203,1.5100982,1.8454739,0.7923956,1.0411025,0.99091786,0.8726323,0.41050008,2.1306033,2.0249186,1.6553409,0.0,0.0,1.2310162,0.7804886,2.4066064,0.48935598,0.959643
blackchristmas,0.46841583,0.5789922,0.0,0.6060291,0.0,0.64935595,0.5358242,0.5460792,0.5088869,0.3729371,0.5985936,0.58566135,0.8011501,0.8579775,0.6260537,0.6651225,0.5265461,0.8739746,0.6297335,0.50064486,0.2421506,0.5821343,0.0,0.4636551,0.0,0.85860574,0.3788064,0.67996716,0.7228929,0.89406735,0.27328864,0.515945,0.5326789,0.41994268,0.51770496,0.6667002,0.7424953,0.45425564,0.0,0.0,0.37178773,0.19274512,0.8823391,0.37734666,0.6025907
blindedbythelightmovie,0.20669821,0.39360735,0.0,0.34407023,0.0,0.42565835,0.30701315,0.5482839,0.41918886,0.32101518,0.3334812,0.21217811,0.67326117,0.7685557,0.54425937,0.52765775,0.30090967,0.6054256,0.53094906,0.39958686,0.34287772,0.44172677,0.0,0.3750027,0.0,0.61541283,0.3881513,0.5500804,0.5556244,0.7644295,0.4428533,0.44521052,0.3340323,0.35960656,0.22027184,0.63328624,0.7452946,0.44229072,0.0,0.0,0.35949236,0.27871773,0.4957006,0.27296913,0.39178845
bombshellmovie,0.42012107,0.22606999,0.0,0.8363448,0.0,0.6867014,0.7929546,0.7684356,0.6600653,0.7671217,0.62915105,0.42486286,1.3687378,1.2538563,0.7748988,0.70976245,0.790406,0.93496054,0.7745043,0.45156226,0.47578913,0.6680454,0.0,0.70591366,0.0,1.178475,0.9349931,1.0915844,0.94153017,1.4799503,0.4494199,0.3798033,0.21497172,0.4494847,0.28905153,1.3256382,1.2544162,0.75277853,0.0,0.0,0.8813604,0.85061896,1.1821659,0.45607203,0.9018676
booksmart,1.5070125,3.0833213,0.0,3.511315,0.0,4.8326297,3.3048444,5.9327793,3.2421987,3.2627208,4.2811637,3.722475,7.5973864,8.232034,5.391588,6.320395,2.5101688,7.5775604,4.7489567,2.4629202,2.2657502,4.31232,0.0,3.1810963,0.0,8.327546,4.906192,6.411947,5.5038056,10.061323,3.019174,1.7540799,1.762199,3.7769303,3.0823545,5.5265512,9.406255,4.953629,0.0,0.0,4.223753,2.3387594,5.963167,1.8851464,5.6744146
breakthroughmovie,1.2440991,0.80960184,0.0,1.1402308,0.0,1.4736631,1.0701091,1.3574011,1.0243856,0.90880704,1.0343021,1.0047272,2.2405064,2.4200704,1.2731757,1.6196876,0.89519984,2.0991704,1.642284,0.47332484,0.76677483,1.524117,0.0,1.2244257,0.0,2.09584,1.0191263,2.1596947,1.1349624,2.1983287,0.82500523,0.48518044,1.0721962,1.0742068,0.87693834,1.7440588,2.4682562,1.3762971,0.0,0.0,1.5307063,0.8113146,2.3683476,0.7413281,1.6522897
brianbanksmovie,0.6827061,0.73959124,0.0,0.7884094,0.0,0.85829777,0.7056198,0.6260403,0.55608505,0.22948077,0.63725746,0.35367212,0.89629793,1.07783,0.74372697,1.087105,0.60885656,0.94381064,0.8307576,0.27920842,0.42293546,0.60355496,0.0,0.4309947,0.0,0.7062429,0.5166,0.71151066,0.7197898,1.0340331,0.42444494,0.37623268,0.5520408,0.35529828,0.5921049,0.7764015,0.9792176,0.98304725,0.0,0.0,0.5877596,0.10915381,0.99262166,0.42116126,0.7615788
brightburnmovie,0.65948653,0.9893536,0.0,0.9317865,0.0,0.9233469,0.52637583,0.79019785,0.5320779,0.5715219,0.40573692,0.38126773,1.0436898,1.189088,0.7148743,0.9088042,0.59358394,1.0704387,1.0046687,0.6278361,0.23698917,0.7668974,0.0,0.5760381,0.0,1.25592,0.7850624,0.96979225,1.137921,1.0020916,0.5160509,0.65248704,0.568077,0.4552284,0.17168456,1.3241651,1.2486827,0.73151934,0.0,0.0,0.73451877,0.41706848,1.1662979,0.49458638,0.6810242
brittanyrunsmov,0.36098042,0.41510653,0.0,0.364758,0.0,0.38394785,0.3855586,0.47404113,0.28958243,0.3214257,0.3337668,0.31238875,0.57320035,0.54803526,0.322792,0.4211098,0.20600918,0.4729909,0.4518712,0.29941657,0.18991548,0.5239097,0.0,0.4711523,0.0,0.48743644,0.26625946,0.69469535,0.41850844,0.419828,0.112594716,0.074206874,0.3015167,0.3189133,0.16780674,0.4825672,0.60223997,0.5289209,0.0,0.0,0.26063275,0.2671238,0.5028162,0.309496,0.3393858
captainmarvelofficial,0.35815367,0.6216877,0.0,0.66705924,0.0,0.603945,0.4950106,0.76904917,0.5471041,0.56652355,0.58550245,0.35084927,1.1082753,1.1196615,0.87888694,0.90102047,0.5623273,0.9069403,0.86653364,0.46490085,0.52841556,0.6810718,0.0,0.6830034,0.0,0.96449757,0.78275466,0.72199976,0.95257527,1.2163416,0.6194322,0.5391951,0.32760996,0.3231839,0.3434118,0.92480844,1.234841,0.51015747,0.0,0.0,0.5532592,0.30639592,0.9261768,0.292459,0.54417694
captivestatemovie,0.39192045,0.33587575,0.0,0.59341717,0.0,0.50700986,0.81864667,0.8988251,0.75976145,0.52849174,0.75602466,0.74650323,1.2512664,1.4016646,0.82875067,0.82837194,0.5557593,1.1678752,0.94401556,0.5098268,0.5086437,0.8789586,0.0,0.5520628,0.0,1.333783,0.84474224,1.1892295,0.88855463,1.7218487,0.5854093,0.477664,0.5390609,0.6071839,0.47315928,1.0493639,1.3695341,0.7605399,0.0,0.0,0.76705897,0.32592195,1.1538332,0.21539867,0.92331076
catsmovie,0.40085152,0.78432184,0.0,0.7183703,0.0,0.89016753,0.8939728,1.1029123,0.87458265,0.5999193,0.5283491,0.453313,1.7942548,1.7521181,1.1581523,1.0317034,0.8048098,1.6109219,1.2801278,0.5100307,0.48938188,1.3991843,0.0,1.0964371,0.0,1.5906856,1.0219924,1.3788745,1.2803148,1.6321706,0.81000096,0.87520146,0.78000987,0.45184433,0.7215334,1.2536936,1.7169204,0.90687424,0.0,0.0,0.69861066,0.807475,1.4078865,0.5889853,1.0237548
charliesangels,0.78340816,1.142096,0.0,1.3848912,0.0,1.5489005,1.1193854,1.6463146,1.1686716,0.52469367,0.9520466,0.55031276,2.2236161,2.242424,1.5080395,1.4338465,1.2033701,1.9115556,1.4034209,0.6077981,0.8232579,1.4383041,0.0,1.1969867,0.0,2.2667007,2.0003264,1.6771961,1.9483793,2.519318,1.1450701,1.4740739,0.4857243,0.518505,0.6675527,2.275893,2.5087097,1.4639667,0.0,0.0,1.6006557,0.5788237,2.151702,0.46718544,1.1283572
childsplaymovie,1.2422116,1.5838513,0.0,1.4408597,0.0,1.7262226,1.6312718,2.428214,1.8580781,1.1051018,1.4007924,1.4256543,3.6467316,4.2111526,2.4399824,2.6357596,1.2382793,3.1620312,2.5516388,0.9471211,1.0598823,2.8562493,0.0,1.8419684,0.0,3.271848,2.1057153,3.4777193,2.4678092,4.086001,1.0832157,1.4839205,1.2482942,1.5981476,1.2574841,2.7077177,3.9629,2.4357595,0.0,0.0,1.4163576,1.254938,2.705072,1.2427987,2.3848166
clarathefilm,1.4051255,2.804803,0.0,2.3736787,0.0,1.8116155,2.4073386,2.4614332,2.0008852,1.4216117,2.074972,2.222566,3.4673028,4.2780848,2.9895904,2.9791956,2.0578127,4.5627112,3.342966,0.6306814,0.80198,3.4448595,0.0,2.0124552,0.0,3.0684545,2.3468215,3.9589477,3.0078642,4.65121,0.7786919,2.559335,1.9702376,1.28788,2.129734,3.273852,4.090704,2.5933354,0.0,0.0,1.6598552,1.0337082,3.7019362,1.1222588,2.3899622
coldpursuitmovie,0.28928074,0.5302829,0.0,0.47135568,0.0,0.43003762,0.4070053,0.49433216,0.39873385,0.3765007,0.35114342,0.31587866,0.6365825,0.76298875,0.46797752,0.5882232,0.38970315,0.7005603,0.6200687,0.2932181,0.2605311,0.4953827,0.0,0.45314458,0.0,0.61558175,0.4102253,0.6794921,0.49849206,0.74688005,0.5281831,0.3992632,0.42970765,0.24434964,0.10157044,0.7257337,0.779402,0.46616095,0.0,0.0,0.41178218,0.23517069,0.6779842,0.21920902,0.3503752
countdown,0.3508782,0.9434918,0.0,0.993825,0.0,0.862361,0.85752153,1.3489951,0.52395433,0.4984212,0.7791654,0.84958225,1.3267852,1.3760678,0.85990524,1.273663,0.34881192,1.4524459,0.9632652,0.80104893,0.40833876,1.159534,0.0,0.7822375,0.0,1.1869012,0.93576074,1.3096457,1.0571033,1.7399436,0.47694263,0.52874684,0.60578066,0.6111972,0.52809507,1.3790784,1.5253617,1.0068462,0.0,0.0,0.38996533,0.4129653,1.0403404,0.7401197,0.8928112
currentwarmovie,0.44133094,0.58988196,0.0,0.7216449,0.0,0.7217268,0.49434972,0.506976,0.5021067,0.511712,0.38853678,0.3379763,0.6544076,0.86569816,0.5154825,0.5479107,0.3819163,1.0050936,0.7775783,0.60630405,0.2138477,0.6913029,0.0,0.37639278,0.0,0.70602024,0.18909585,1.027496,0.6981895,0.7697451,0.2292758,0.4381677,0.32778835,0.22776031,0.19647881,0.9073373,0.6678389,0.48417175,0.0,0.0,0.28814125,0.31883585,0.7714774,0.43971926,0.5082867
darkwatersmovie,0.47265628,0.51740545,0.0,0.6788502,0.0,0.48617327,0.73839253,0.7938024,0.70701957,0.81033075,0.7854189,0.63640785,1.475016,1.4836249,1.0474579,0.88201284,0.38592294,1.2546662,1.2792324,0.7290563,0.6023653,0.98240227,0.0,0.71170557,0.0,1.5050176,0.58792263,1.4016228,0.89261234,1.819455,0.4509716,0.4391451,0.6611768,0.823247,0.7387396,1.2538816,1.7052118,0.7813213,0.0,0.0,0.7051637,0.46886063,1.4658314,0.51314026,1.0063739
detectivepikachumovie,0.44936547,0.6720355,0.0,0.80138224,0.0,0.94343436,0.43386835,0.689556,0.8106338,0.5691268,0.59320015,0.45994902,1.3146284,1.6260313,0.87651974,1.0091202,0.46536258,1.2493566,1.1706203,0.44519424,0.45522672,0.92033607,0.0,0.6357337,0.0,1.2860087,0.5861,1.3419069,0.5744906,1.1208259,0.4615333,0.55083317,0.52221036,0.60987294,0.46960056,1.1630414,1.3599006,0.95689213,0.0,0.0,0.9842118,0.57954776,1.5195115,0.4218824,0.6140785
disneyaladdin,0.5737198,0.8705377,0.0,0.8090088,0.0,1.0163507,0.5582501,1.0388651,0.46819443,0.4028689,0.4238708,0.3120332,1.2344089,1.308077,0.57390225,1.0152191,0.40669742,1.1164759,0.9925135,0.7463024,0.23628485,1.0646052,0.0,0.994869,0.0,1.2353584,0.79909545,1.1764656,0.9010173,0.9911731,0.49026504,0.42212945,0.52446526,0.5943218,0.20735131,1.0629112,1.141809,0.7559491,0.0,0.0,0.6435764,0.49200612,0.95139164,0.49224332,0.6898986
disneyfrozen,0.5030775,1.4281139,0.0,1.3519366,0.0,2.0671241,0.89623415,1.6109338,0.43284142,0.4173163,0.8919534,0.66186184,1.9965956,2.1601582,0.9688221,1.5778792,0.6403048,2.3519697,1.633128,0.54025304,0.43212053,1.5012307,0.0,1.4082661,0.0,1.8573506,1.4545892,1.7165896,1.6629233,1.7948376,0.9172857,1.3992075,0.5668014,0.3696676,0.558442,1.9120402,2.2585568,1.2448019,0.0,0.0,0.91003835,0.66878057,1.7143575,0.48170337,0.951504
disneymaleficent,0.36275288,0.64130616,0.0,0.6699565,0.0,1.0041527,0.47536886,0.8907089,0.37323248,0.50031406,0.44201687,0.4339606,0.94630706,0.92524594,0.6031723,0.7950715,0.48324996,0.912366,0.7929996,0.5568529,0.15965194,0.67629254,0.0,0.77114654,0.0,1.0934564,0.6908541,1.0042589,0.99229044,0.9355723,0.46438113,0.51853144,0.3638045,0.43211776,0.16693398,0.89350337,1.1500207,0.5178738,0.0,0.0,0.45537695,0.45780712,0.8270396,0.24221851,0.50569546
doctorsleepmovie,0.3856376,0.47868916,0.0,0.47096342,0.0,0.6696123,0.27011722,0.49501145,0.44883138,0.30962077,0.46583858,0.2127702,0.68418014,0.92455786,0.50290036,0.57280576,0.3425837,0.8547715,0.6828082,0.46180898,0.28096476,0.46826753,0.0,0.5195559,0.0,0.8249459,0.3505263,0.68885577,0.5432821,0.82448363,0.5352273,0.6557163,0.25594258,0.36535197,0.19371846,0.74328285,0.9666772,0.41983753,0.0,0.0,0.462535,0.21356896,0.6861653,0.14936244,0.47728804
dolemiteismyname,0.64245254,0.6341601,0.0,0.9878473,0.0,0.79424906,0.6370002,1.2178224,0.80258864,0.4908531,0.8613708,0.712079,1.388083,1.5692625,0.8248616,1.4222744,0.38061848,1.6324823,1.3063844,0.53787696,0.42859164,1.265369,0.0,0.80705905,0.0,1.3460677,0.8565605,1.3909831,0.9222435,1.3428569,0.46600285,0.52119696,0.7057051,0.35341024,0.42979035,1.3066776,1.3192202,0.8580125,0.0,0.0,0.90861404,0.3232761,1.5056926,0.29871833,0.6933664
dontletgomovie,0.4310637,0.6449179,0.0,0.66334975,0.0,0.8440122,0.6550658,0.75987375,0.54175454,0.47172746,0.6625588,0.70919853,1.0726435,0.98214406,0.78747547,0.7778076,0.7287708,1.0005022,0.7298243,0.5848681,0.2032662,0.8007512,0.0,0.6215837,0.0,1.0383619,0.6460047,0.8921604,0.9955753,1.2418064,0.39563128,0.6215436,0.59961146,0.5554014,0.47622424,0.9161178,0.9691014,0.6331876,0.0,0.0,0.47115377,0.45360053,1.0584315,0.33156633,0.62356806
doramovie,0.39591345,0.9181166,0.0,0.629905,0.0,0.47707802,0.5259011,0.6189039,0.43151468,0.5551311,0.28558373,0.47450456,0.8638785,0.97817576,0.5629796,0.9441114,0.22895142,0.9512974,1.0526712,0.37168425,0.14163189,0.94586885,0.0,0.6444421,0.0,0.7590116,0.23945281,0.7523607,0.5490208,0.5077044,0.20280835,0.23371343,0.70269793,0.6294793,0.3651115,0.70142144,0.56264293,0.7428624,0.0,0.0,0.4163843,0.38472992,0.715204,0.5109983,0.5019941
downtonabbey_official,0.60595,0.84289646,0.0,1.2534163,0.0,1.0718334,0.84938717,1.2786201,0.64146656,0.8381288,0.7948852,0.7357464,1.742496,1.7731359,1.3318338,1.3418763,0.59501946,1.8541448,1.3934907,1.068262,0.67819554,0.8082729,0.0,0.87375724,0.0,1.7684039,0.9683366,1.6434422,1.3268142,1.9953282,0.423765,0.8991559,0.46632117,0.39496607,0.766734,1.6947559,1.9965491,0.7575864,0.0,0.0,0.74904335,0.62360483,1.6220882,0.9639256,1.3436785
dumbo,0.44111627,0.716556,0.0,0.64852524,0.0,0.9117269,0.38629347,0.80561894,0.34226364,0.46513402,0.36496145,0.2953441,0.8795991,0.88477975,0.51886827,0.74290395,0.38954404,0.8346159,0.7694932,0.6098047,0.1662544,0.677115,0.0,0.76328707,0.0,0.9660584,0.58787656,0.93910706,0.80812305,0.79271215,0.42085797,0.42606187,0.36605933,0.48133916,0.10690226,0.8998457,0.9946427,0.5220425,0.0,0.0,0.4365265,0.47291338,0.77851665,0.38384598,0.45738792
escaperoom,0.5074144,0.91824335,0.0,0.8863583,0.0,0.8312794,0.45482254,0.8260465,0.4663303,0.5366598,0.4110219,0.3413404,0.9871385,1.118076,0.7883077,0.92715514,0.5761284,1.0858935,0.78572553,0.5568503,0.22486895,0.74907213,0.0,0.6196128,0.0,1.11159,0.78061056,0.94484234,1.0601856,1.0705127,0.4920025,0.5908983,0.41099113,0.4162385,0.26687714,1.1864921,1.1882988,0.75798553,0.0,0.0,0.575431,0.4331711,1.0489743,0.49759695,0.7256788
