movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
angelhasfallen,0.7930526,1.1465225,0.94602334,0.7712188,1.3372871,0.74867874,1.4683014,0.56505126,0.8273887,1.2390554,0.42266122,0.7250773,1.2287687,0.4355692,1.0847043,1.0410587,0.769007,1.2316549,1.1003726,0.6802822,0.47611117,0.540123,0.82358783,0.20029007,1.0817909
angrybirdsmovie,1.4186022,2.0541809,1.5386908,1.63736,1.9829533,1.2366644,3.703591,1.0107287,0.56701875,2.3718452,0.74803424,1.083552,2.7889798,1.5794109,3.0896552,0.85344553,1.4675494,2.1482522,2.4185107,0.38280237,0.8676976,0.39784914,0.85826933,0.97541606,1.1845648
annabellemovie,1.0411737,1.3744793,1.0623466,1.2958225,1.285978,1.2356243,1.5732039,0.7171353,0.77362585,1.3492664,0.9761007,0.82209647,1.3535855,0.5387628,1.4783032,0.9382027,0.74755627,1.2566566,1.1838229,0.55813205,0.4429724,0.5798115,0.99859214,0.6728646,1.2075645
annamovie,0.6490942,0.7901641,0.76364875,0.5646229,0.911521,0.71571964,0.7408563,0.26051027,0.38496333,0.6656096,0.5060283,0.36566845,0.90843755,0.50173134,0.974776,0.8130326,0.3471805,0.65661436,0.49213773,0.50408685,0.23016736,0.30803725,0.9356991,0.67276376,0.6954869
apollo11movie,0.55230004,0.52692306,0.47073796,0.51226467,0.62400615,0.47102207,0.63346386,0.2678979,0.37807196,0.577098,0.42011258,0.28407264,0.6087585,0.4111751,0.7320444,0.51062894,0.3043701,0.50480366,0.61275357,0.44564158,0.4526595,0.3544216,0.49979115,0.2561898,0.3717004
arcticdogsmovie,0.57670605,0.79529744,0.6144726,0.6069857,0.89733696,0.6025529,0.9102988,0.2892909,0.4749776,0.72523576,0.6486583,0.46732783,0.80721706,0.6421786,0.7238979,0.6314863,0.52934444,0.631987,0.7023526,0.43103763,0.3250624,0.51761293,0.6660114,0.52316976,0.76046443
arcticmovie,0.5544159,0.5278919,0.5982084,0.5034295,0.821339,0.39434308,0.8177233,0.20631397,0.5419503,0.81878185,0.45962402,0.38806385,0.68113875,0.28459463,0.63513047,0.5597763,0.4373802,0.80704695,0.79825413,0.42404225,0.3140701,0.5254043,0.40677735,0.27243996,0.83879805
artofracingmovie,0.843099,0.83380294,0.5051456,0.7235258,0.9373726,0.93809867,1.0961645,0.47230494,0.6432786,0.93118834,0.7124513,0.53090954,0.92941713,0.6492824,0.7010466,0.73649096,0.4969933,0.91789687,0.8219539,0.6038698,0.37000194,0.31848213,0.8688237,0.68139964,1.189455
avengers,0.6332152,0.61067164,0.7516507,0.5758577,0.76244473,0.62807184,0.7728082,0.25633234,0.46653003,0.87089664,0.7653393,0.54374677,0.91938883,0.5463119,0.7583846,0.6022566,0.5617486,0.7501547,0.8799438,0.4621855,0.12013837,0.2715899,0.6040858,0.29236877,0.65909505
beachbummovie,0.89447606,1.0098383,0.8382232,0.7857489,0.77917767,0.8700528,1.1535437,0.41221404,0.5293208,1.2082845,0.43322355,0.6981294,1.2977309,0.7817115,1.1369742,0.5599371,0.5569912,0.885023,1.197871,0.6289918,0.935376,0.67290276,0.72453415,0.1767585,0.9320531
bernadettefilm,0.6395425,1.0114732,0.8182478,0.6598024,0.9565307,0.84413886,1.1916666,0.37697282,0.53777033,0.91069114,0.31252015,0.41688526,0.8226443,0.4983295,0.7621264,0.6127836,0.35661653,0.8061461,0.87485695,0.28604406,0.5055006,0.4415058,0.7055343,0.505739,0.9476491
blackandbluemovie,1.5185547,1.7373679,1.392814,0.92685723,0.9415722,1.4999701,2.3541896,0.64162207,0.28363964,1.7709999,0.9083601,1.1212564,2.1943495,1.4344182,1.238058,1.0866773,0.7170091,1.4720138,1.6407099,0.48634046,0.48571506,0.76730955,1.1386257,0.87670213,1.7011964
blackchristmas,0.65800023,0.958445,0.8599645,0.5688354,0.7554923,0.7802408,0.93671393,0.37176314,0.35691315,0.70411104,0.6629377,0.5673572,0.9911806,0.37600747,0.58265036,0.64691865,0.5885417,0.97430664,0.75548995,0.41064194,0.26976573,0.5014597,0.67870164,0.41440487,0.9926817
blindedbythelightmovie,0.6264149,0.7038421,0.4571659,0.4409033,0.5776655,0.41712803,0.9419764,0.3170646,0.23020516,0.59422237,0.37225512,0.4150195,0.6845056,0.29535177,0.5308221,0.4797719,0.31798357,0.47198015,0.78147197,0.2721637,0.34034756,0.31001306,0.6401511,0.3712507,0.52863425
bombshellmovie,1.3145002,1.238428,1.0445185,0.8649875,1.2536688,0.7249871,1.494548,0.47376266,0.69169647,1.1941248,0.7707124,0.37137726,1.3459384,0.8513672,1.221881,0.9875349,0.7762925,1.3552234,1.1138072,0.42346764,0.46018863,0.7523398,1.0496616,0.37423262,1.1568453
booksmart,5.7595725,5.1138935,6.3504252,3.521412,5.3031883,5.2838545,7.2179565,1.4837116,3.3680289,6.4842243,2.5000305,4.421463,7.2402186,5.585919,4.9732513,5.0020785,3.0957112,5.7482853,4.2135525,1.5904986,2.7843513,2.6854262,4.736134,2.1223779,6.340579
breakthroughmovie,1.7701524,1.7523735,1.9560536,1.1534351,1.6711786,1.5773834,1.984664,0.34850115,0.91587883,2.4418676,1.5731555,0.8781564,2.0415916,1.05305,2.1142068,1.7545662,0.78408337,2.138509,1.6531308,0.66318345,0.0807727,0.6971603,1.29694,1.5252292,2.1553507
brianbanksmovie,1.0435686,1.224692,0.8157649,0.7354261,1.0425698,0.6764828,1.3914012,0.42806795,0.68277436,1.295828,0.82798755,0.6619415,1.06745,0.7876704,1.0216056,1.0437728,0.7084824,1.1376427,1.0013974,0.26777232,0.3837856,0.629717,0.9033392,0.64083475,1.3439559
brightburnmovie,0.9440186,1.1582239,0.9055617,0.70703715,0.84165525,0.86226106,1.5429056,0.47802708,0.3377595,1.2266235,0.6912152,0.6970401,1.4130507,0.86722517,1.1799312,0.6888863,0.7040501,1.2307575,1.1555281,0.29143932,0.29207557,0.4183401,0.8494031,0.4912192,0.75338244
brittanyrunsmov,0.6673458,0.66171956,0.50193524,0.33941543,0.69488955,0.37269083,0.775115,0.28838745,0.37057877,0.81201553,0.37875664,0.31576693,0.51062065,0.3912933,0.7323698,0.55351865,0.30438715,0.7029639,0.78053886,0.31083268,0.3085194,0.53029275,0.4001795,0.50969106,0.25393367
captainmarvelofficial,0.61117625,0.67446244,0.7373469,0.57984865,0.7483125,0.7885664,0.73758006,0.25517026,0.60467315,0.5887852,0.7506994,0.67086613,0.9055821,0.4632293,0.84179246,0.65781444,0.5123733,0.77040493,0.8653031,0.51764625,0.15941848,0.43236855,0.69993836,0.2921235,0.6615633
captivestatemovie,0.8117083,0.9365395,1.0601362,0.9380441,1.1226718,0.7538507,1.2584109,0.29849708,0.748531,0.9311154,0.6164246,0.49956402,1.0627122,0.6232384,0.9585319,0.9424138,0.55395687,1.029232,1.0428951,0.20535204,0.4202621,0.52580905,1.174951,0.63177735,1.1076456
catsmovie,1.5424317,1.9823089,1.3500316,0.9407973,1.1187727,1.6959599,1.5081493,0.4234099,0.5829829,1.4774306,1.3338101,1.5716729,1.9762552,1.1435789,1.4124362,1.6001527,1.0637808,1.2250402,1.404671,1.0974977,0.41037363,0.7501382,1.8695463,0.69388133,1.7662477
charliesangels,1.8478712,1.9331918,1.411612,1.152006,1.3093467,1.2437518,3.1167746,1.2401145,0.88089174,2.491893,1.2282742,1.3770465,2.141975,1.0855734,1.6840359,1.6035221,0.88538337,1.899107,1.7579641,0.47128636,0.0663873,0.8199566,1.4305058,0.7777837,1.694
childsplaymovie,2.078154,2.9426908,2.7508492,1.9271464,3.1242778,2.8257165,3.0806718,0.5547523,1.4671068,2.9555018,1.4814798,1.7280073,4.2878814,1.9531096,3.4184175,2.2587538,1.9091618,3.0436265,1.4543159,1.0481331,0.5546335,1.2147679,1.9384991,2.2813911,4.2772145
clarathefilm,2.3615468,4.3126783,3.70146,2.9519455,2.8837843,3.6446505,4.343266,1.3885151,2.0403075,3.7375264,2.3235612,2.209693,4.9531674,2.2566075,2.882161,2.3211582,2.3937805,3.2297432,2.3379223,1.4794306,0.0,1.8104942,3.5682914,2.5107443,5.0665517
coldpursuitmovie,0.6316112,0.646096,0.59391,0.5502691,0.6477841,0.5270236,0.72952795,0.28471842,0.44414747,0.6498168,0.56339353,0.3794828,0.69861597,0.40193552,0.7406705,0.6719252,0.3928055,0.6593299,0.5629634,0.40203175,0.157849,0.2733025,0.6696331,0.47847256,0.7092349
countdown,1.0475047,1.284727,1.4462632,1.3166591,1.7303002,1.1296662,1.308724,0.3253065,0.60101,1.3544058,0.740649,0.6616905,1.5852097,0.8503608,2.0854053,0.85125417,0.8193728,1.2890972,1.1230729,0.57057106,0.6509416,0.72324806,1.3751496,0.9453738,0.8375371
currentwarmovie,0.52137953,0.93173265,0.57133424,0.5567451,0.7740714,0.41503704,1.0670046,0.34051877,0.3851773,0.7907895,0.60905397,0.6317377,0.9852248,0.62372845,0.88193375,0.5451189,0.5573661,0.6173766,0.9120699,0.3467561,0.38743502,0.4963327,0.8547882,0.3412354,0.7288911
darkwatersmovie,1.3809329,0.9090987,1.1380613,0.69621193,1.4531566,0.8282877,1.4798896,0.349196,0.66082126,0.74879986,0.9266727,0.8026867,1.3715034,0.735259,1.1358178,1.1326056,0.52218604,1.1996717,1.5832872,0.6272219,0.48726967,0.4160372,1.7958571,1.2029271,1.4415127
detectivepikachumovie,0.9837181,0.88055235,1.006404,0.82630837,0.73957443,1.166481,1.439671,0.43763778,0.4938085,1.2314216,0.94289196,0.7224488,1.0355388,0.5400075,0.9650553,0.94852,0.37385845,0.98532194,0.8439012,0.50960016,0.32841408,0.4396785,1.4263465,0.9272987,1.1932465
disneyaladdin,0.90565026,1.2366532,0.9165546,1.0309662,1.34081,0.97850615,1.4304429,0.8048822,0.83336455,1.1745641,0.8510182,0.6950568,1.2946739,0.82746303,1.5125335,0.9528438,0.6244804,1.0935185,1.3298936,0.744185,0.46127987,0.76794636,0.97749484,0.6461333,1.1807795
disneyfrozen,1.7265186,1.8555253,1.5650989,1.454853,2.4292963,1.4941581,2.1378179,0.89133203,1.2060664,1.4153273,1.15439,1.0780641,2.422423,1.5109991,2.5686266,1.4927924,1.0287225,1.6329201,1.9152935,0.700563,0.7019631,0.9076748,1.3540822,0.75296044,1.8747802
disneymaleficent,0.7602227,1.1091957,1.0421628,0.8484913,1.2733673,0.861277,1.0665007,0.57458943,0.7567498,0.82924896,0.90489125,0.50644106,1.3002082,0.77625847,1.3753619,0.79317254,0.5817862,1.0381391,0.88913697,0.49441776,0.5549121,0.5284575,0.8640351,0.72141284,1.242684
doctorsleepmovie,0.6373154,0.8272154,0.5027751,0.49224868,0.7727615,0.6969241,0.8882991,0.36346564,0.3390512,0.60513514,0.7532385,0.4324854,0.9511434,0.3411824,0.54809946,0.5880289,0.47327924,0.7943238,0.99022907,0.3770341,0.28789568,0.5265713,0.59435666,0.36883035,0.76340514
dolemiteismyname,0.8916998,1.3543972,0.84027565,0.80422664,1.4092224,1.4127096,1.439091,0.42729878,0.5181333,1.4487122,1.0901954,0.6736802,1.8696643,1.1360133,1.8967302,0.886671,0.6868362,1.3647441,0.93235844,0.6593404,0.5897457,0.7489925,0.87382066,0.61195594,1.33179
dontletgomovie,0.6740984,1.0355134,0.97124076,0.49318522,0.8756719,0.9294784,0.9591744,0.32801577,0.3911603,0.8094472,0.749233,0.62682927,1.2061803,0.40752047,0.71271825,0.7621376,0.73278725,1.0959619,0.79865724,0.53318745,0.32979986,0.5740978,0.7971155,0.5680766,1.24201
doramovie,0.7638292,1.0137125,0.52125424,0.62259007,0.86816776,0.7865877,0.94447994,0.2939021,0.35092556,0.89977574,0.66758966,0.489648,1.1574775,0.65364766,0.95199716,0.6708099,0.45752397,0.6987541,0.75058675,0.6779595,0.2934575,0.4456569,0.66616106,0.4989329,0.70706743
downtonabbey_official,0.91445714,1.3542153,1.5498992,1.3975717,1.5011357,0.7127741,2.1944234,0.47112584,0.5447797,0.9559857,1.3341678,1.0810062,1.8657606,0.55756736,0.8364924,1.087621,0.7074981,1.6731985,1.6931584,0.32906595,0.49733707,0.6383641,1.7709845,1.1070955,1.5378469
dumbo,0.6025069,0.8979084,0.7549312,0.6958526,1.0211807,0.7307459,0.9536661,0.50270575,0.597151,0.76477784,0.7114045,0.43698788,1.0347384,0.6034323,1.1000305,0.6613254,0.46015826,0.8866012,0.789886,0.5284196,0.43962273,0.4033819,0.7350312,0.6193653,0.96110576
escaperoom,0.8736237,1.1109824,0.8483499,0.740181,0.8463415,0.76482016,1.6230894,0.48069304,0.3208332,1.2221166,0.56088567,0.6349528,1.2584202,0.66005886,1.2857882,0.63040185,0.67866844,1.0429802,1.2899032,0.2725327,0.27983996,0.4072106,0.80959946,0.55188,0.6554521
everybodyknowsmovie,0.5819946,0.58153445,0.57987237,0.46956003,0.7511335,0.5514531,0.81089044,0.27995297,0.25859326,0.45182872,0.46602806,0.39135346,0.7369543,0.33009756,0.5771583,0.5746099,0.18777017,0.7125345,0.7156383,0.28549546,0.32642668,0.2934473,0.56210977,0.37784627,0.63571304
fastandfuriousmovie,1.213034,1.8712981,1.3404119,1.0337608,0.80939835,1.5110025,2.062041,0.5484361,0.7373997,1.6171811,1.3501428,1.3012178,1.8773917,0.63841873,0.6526148,1.3473952,0.96583533,1.5562971,1.486448,0.9399298,0.8079434,0.9300426,1.2382456,0.50055814,1.7514997
fightingwmyfam,1.1689289,1.5326458,1.3894352,0.91121924,1.2019998,1.1617588,1.57415,0.2138223,0.83485323,1.2063369,0.6705548,0.73749125,1.9135202,1.3401244,1.4618429,0.96200997,0.9331414,1.4019738,1.0629447,0.3766954,0.7192785,0.61924696,0.96283805,0.44886202,1.1149125
fivefeetapartfilm,1.5401107,2.291563,1.9858325,1.7339233,1.6577258,2.046076,2.0132911,0.31931326,0.78765255,1.8488296,0.7475119,1.2293056,2.345273,1.6742548,2.7679424,1.1269224,0.66080564,1.4343985,1.6392124,0.9306854,0.57091415,0.67915595,1.7574105,0.8795626,1.294261
fordvferrari,0.7905269,0.87116987,0.4960933,0.5161614,0.89832747,0.63433677,1.0175229,0.28911337,0.37619132,0.81728446,0.81558955,0.46836364,0.9823841,0.44692314,0.6506948,0.66837406,0.69335043,0.77917635,0.69519764,0.5951028,0.3464814,0.6372163,0.7492025,0.49341846,0.9720356
freaksthefilm,0.83851975,0.8107332,0.5960485,0.71605676,1.0230457,0.6380208,1.0365798,0.20625097,0.2586618,0.30698135,0.5438733,0.5304482,0.85248095,0.69086653,1.1836967,0.49082768,0.3796563,0.7431067,0.85812193,0.1724397,0.500922,0.5796244,0.9728315,0.5383276,0.66534406
geminimanmovie,0.8578498,0.8599999,0.83389854,0.89698225,1.0272409,0.6119274,1.3585336,0.554614,0.5605611,1.0206445,0.5883051,0.53909993,1.0195017,0.48133937,0.6947966,0.7247923,0.7260803,0.92382383,1.307688,0.43432686,0.38177547,0.94197285,0.86741906,0.46185985,1.0365812
glassmovie,0.7034599,0.9454516,0.67389154,0.6837274,0.9748204,0.74055517,1.0368375,0.2216168,0.28404778,0.5603273,0.5497952,0.31058738,1.0180223,0.67448074,0.83799857,0.59654117,0.43174675,0.8000632,0.8523682,0.35377455,0.576185,0.3646491,0.9283707,0.4805148,0.7492039
gloriabellmovie,0.70889914,0.8498916,0.599821,0.6899337,1.0555458,0.66796863,0.96757233,0.39122468,0.25445774,0.5696729,0.48060402,0.42827865,1.0853705,0.581651,1.090561,0.6437064,0.3256303,0.72595733,0.7119493,0.46864852,0.44421026,0.44331878,0.54749924,0.47139972,0.68728745
godzillamovie,0.9826249,1.1489538,0.8489616,0.94953763,0.6624781,1.0191333,1.3130823,0.3282799,0.6471914,1.107486,1.1612406,0.8445376,0.96422064,0.49460495,1.102285,1.1167762,0.8633616,1.0476015,0.9701095,0.3794963,0.038856033,0.6902845,1.2001312,0.7143277,1.2980955
goldfinchmovie,1.2479461,1.3589906,1.0292138,0.9063929,1.1302335,1.0591222,1.4200777,0.4360182,0.7216491,1.3737063,0.88966054,0.5218987,1.1202353,0.9244519,1.2445202,0.9337921,0.46920764,0.8264394,1.2253916,0.41545385,0.6050237,0.47013482,1.4472197,0.99034244,0.9905354
goodboysmovie,0.95090604,1.3708462,0.50080645,0.6160011,0.8552314,1.0504282,1.0757955,0.5132887,0.33053815,0.7640579,0.92766535,0.74838614,1.1270945,0.6619081,0.72037673,0.9023748,0.5704125,0.84182,1.1535795,0.45456913,0.32132095,0.6349449,0.70400375,0.47923708,1.03428
goodliarmovie,1.0409776,1.009009,1.1361924,0.84659004,1.2628102,0.9908297,1.4319482,0.44277966,0.74781287,1.2998968,0.8461262,0.6510279,1.3425713,0.79304314,1.303338,1.1117916,0.5916155,1.0954524,1.0570517,0.8715929,0.417106,0.53988063,1.3739794,0.9235095,1.1709797
gretafilm,1.1106378,0.96575767,1.0016193,0.68516505,1.2330444,0.8609817,1.0797329,0.3880139,0.5344935,1.086966,0.9346704,0.52062595,1.2951242,0.6323007,1.0036498,1.0070018,0.58800423,1.1831042,0.9312193,0.40934807,0.64945203,0.43952498,0.7066469,0.3317797,0.9892671
halathemovie,1.3153627,1.4389834,1.4838777,1.4055613,1.5728065,1.0828457,2.095419,0.74856526,0.99052894,1.2098354,0.8360569,1.1930132,1.2684321,0.33175462,1.1805589,1.3456743,0.5828248,1.3094612,1.9124205,0.35053527,0.5883688,1.1288481,1.6200682,0.51162237,1.6558096
happydeathdaymovie,0.33852744,0.54859513,0.429428,0.38418022,0.63283384,0.5724075,0.6567596,0.04884184,0.31454426,0.567236,0.6055271,0.38265002,0.50984895,0.10689663,0.4657484,0.3980814,0.40234855,0.37297457,0.3464238,0.24535376,0.3635463,0.4657117,0.27506545,0.22027746,0.5970181
harrietfilm,0.89945114,0.7301466,0.70917547,0.5955121,0.9391445,0.5369344,1.1039423,0.25683647,0.346218,0.6914288,0.67323416,0.41907546,0.6798777,0.38139197,0.7207187,0.8148791,0.2587538,0.9352835,1.0303373,0.33519793,0.3175954,0.41810507,0.7082748,0.4889199,0.7764283
hellboymovie,0.720668,1.0213759,0.8441752,0.7458129,0.8970842,0.8456588,1.0874655,0.045876987,0.5910375,0.85700816,0.7419144,0.59639657,0.7874268,0.12048888,1.0251905,0.75795805,0.5731256,0.7286805,0.62130797,0.48507652,0.34975547,0.47848204,0.8053958,0.5552536,1.1566353
hersmellmovie,1.6103014,1.3791213,1.1944518,1.5439825,1.8157954,1.0649618,2.297308,1.144086,0.9047431,1.2137517,0.5407335,1.2237313,1.2754292,0.112596825,0.74628717,1.2126334,0.8399518,1.7641817,1.6568506,0.51134884,0.6927304,0.8044548,1.2755307,0.40806597,1.677898
highlifemovie,0.47977957,0.60734063,0.5196985,0.5257094,0.78827536,0.58862513,0.75647795,0.38890824,0.30880433,0.48489648,0.39717263,0.31525514,0.81504554,0.5079039,0.81562257,0.5058472,0.24655375,0.59640765,0.56393516,0.35321805,0.37221336,0.3315322,0.5085646,0.46166342,0.6217953
highstrungmovie,5.3510427,11.597285,9.934062,9.777186,7.7713857,9.721484,10.652074,1.8586007,7.2353573,6.9834857,4.843756,5.3487697,10.992044,4.8070636,11.900459,7.0656233,5.232151,7.5207057,5.6915507,2.8415515,1.6558933,3.7827063,9.856421,5.0677257,11.408709
honeyboymovie,1.578443,2.4151056,1.3523806,1.3142252,2.0383356,1.4613222,1.9164087,0.56835973,0.7110301,1.4985056,1.8384851,1.2240945,1.9839016,1.3624289,1.8390031,1.4869549,1.5225456,1.6275387,1.1039512,1.4121462,0.5223184,1.6173096,1.855906,0.89424616,1.3502145
hotelmumbaifilm,0.77762234,0.9098628,0.5470947,0.67875403,0.7424777,0.66647816,1.0647789,0.53758305,0.47245687,0.7431997,0.6091589,0.40620378,0.8707317,0.52757293,0.64441574,0.6662062,0.40798214,0.8148188,0.8009041,0.18692388,0.507955,0.51491153,0.53014153,0.33519882,0.9126343
httydragon,2.0402071,2.6637092,2.5614862,1.8709351,2.4678855,2.096566,3.0130613,1.1783313,1.1662122,2.3408828,1.0891868,1.2107157,3.0415118,1.3738277,2.0367563,1.8641143,1.4954343,2.4298022,2.0378892,0.6955797,0.42383653,1.2797197,2.016762,0.9808489,2.2607777
hustlemovie,0.91674197,0.92852104,1.2507207,0.82160074,1.2187898,0.92311704,1.2250757,0.4888449,0.82031596,1.0545678,0.9983258,1.0136167,1.0581712,0.706197,0.99089426,1.3010364,0.4691746,1.5670027,1.2259214,0.51516956,0.67158246,0.2199692,0.8753948,0.67637616,1.0540673
hustlersmovie,2.6326332,3.63144,5.9449334,3.4392529,3.1250675,3.3027964,4.6344647,0.838902,2.107811,3.9199014,1.8558935,2.5777416,6.2812076,3.766087,3.6304588,2.9249954,1.6380459,4.302923,3.0218647,1.3095195,0.7423276,1.555592,4.12504,2.266911,4.518279
isntitromantic,0.82487655,1.0333834,1.0018176,0.8746629,0.8637357,0.94063246,1.0599834,0.55053407,0.73842514,1.1077207,1.1738034,0.78118443,0.98929155,0.44865617,0.7943012,1.0656922,0.73385894,1.2225322,1.100203,0.48955253,0.113299385,0.5330984,0.98356074,0.5529516,1.1664307
itmovieofficial,0.7332275,1.0780232,0.96967924,0.7389081,0.7695592,0.5840975,1.1226853,0.60899305,0.4185698,0.9014566,0.75570583,0.65853274,1.2670485,0.699426,0.6238659,0.69218665,0.6108912,0.9592147,1.0394862,0.43783548,0.4543869,0.38262555,1.0538552,0.567099,1.3097929
jayandsilentbob,1.5873177,1.561065,1.3012465,1.3546641,1.6607342,1.3995439,1.7463104,0.813217,0.7233053,1.6455638,1.4370333,0.83083904,1.4843876,0.8281245,1.1588864,1.4851685,0.55350924,1.1336304,1.4502921,0.26827282,0.4483448,0.8488323,1.6326008,0.7436707,1.2370094
johnwickmovie,1.0958693,1.646242,1.3373432,1.2637817,1.3720318,1.0688047,2.4058583,0.93819624,0.95853037,1.3117236,0.9938352,0.9513773,1.4613496,0.22106783,0.88700527,1.3375461,0.51312685,1.6736907,1.4877415,0.6318729,0.85139334,0.58412206,1.3134778,0.5596436,1.6700414
jojorabbitmovie,1.0516547,1.6602865,1.510709,1.4981384,1.5529386,0.939613,1.9182599,0.5181947,0.9217716,1.5047277,0.8830823,0.97341263,1.9056597,1.32688,1.6245848,1.110203,1.3382905,1.6114712,1.4384439,0.8018563,0.9020781,0.6093776,1.3377669,0.64526093,1.2643391
jokermovie,0.67500484,0.81097496,0.5945003,0.51355904,0.6024946,0.7474661,0.86103356,0.21243161,0.41856927,0.7966725,0.8340372,0.5483959,0.82477796,0.41258022,0.84229773,0.7035943,0.48155096,0.8404426,0.6971639,0.35085693,0.3121043,0.37062958,0.6565787,0.32755578,0.8972854
judythefilm,0.8163656,1.2750192,1.0316528,0.9042231,1.2453736,1.1289374,1.3084471,0.42668906,0.49123424,0.78392696,0.8056889,0.73622847,1.5778744,0.79814166,1.3750857,0.7173526,0.7626275,0.85055655,0.65655977,0.57818544,0.39379075,0.37944132,1.1690431,0.56906927,0.9853713
jumanjimovie,1.4225672,1.9697009,1.2639507,1.0154667,1.4759041,1.0950366,2.6993809,0.8816707,0.78852856,2.5077431,0.93026483,0.99445295,2.1282036,1.1857827,2.3204544,1.1550281,1.2901543,1.8714147,1.9008126,0.67855495,0.33036026,0.79935724,1.0648212,0.79887736,1.2931257
justmercyfilm,0.6568908,0.6421767,0.43804675,0.50916576,0.7140334,0.6297751,0.661471,0.32838959,0.35221928,0.3928572,0.8277305,0.5237403,0.5231534,0.45655075,0.6834532,0.56663054,0.30421007,0.58452433,0.44056153,0.10094251,0.36263812,0.40158114,0.8389446,0.4571193,0.42671508
knivesout,1.3392736,1.3550481,1.0605812,0.9633269,1.5435008,0.88807374,1.7440172,0.45413423,0.84382445,1.3471574,0.58742356,1.1125956,1.6643835,0.84635454,1.2820263,1.1832399,1.1526399,1.4927292,1.2775168,0.6974694,0.4561575,0.867117,1.2341504,0.33414352,1.6921202
lalloronamovie,0.6271072,0.7652714,0.6178957,0.74202293,0.8384315,0.64230853,0.84483886,0.4301093,0.3429131,0.67019,0.685201,0.4597388,0.7613616,0.20676361,0.74036795,0.5344119,0.42664808,0.64470613,0.8009851,0.35069627,0.44917965,0.22357854,0.5022968,0.34152305,0.61001927
