movie,feature_0,feature_1,feature_2,feature_3,feature_4
isntitromantic,1.4368383,0.0,1.8547523,1.8733548,2.2496543
itmovieofficial,1.2750733,0.0,1.7230153,2.4943845,2.228611
jayandsilentbob,2.9211028,0.0,2.656893,2.9103925,3.76346
johnwickmovie,2.5559626,0.0,3.5714428,3.2810829,2.5467787
jojorabbitmovie,2.4595726,0.0,2.2617853,3.5228868,2.958419
jokermovie,1.4279557,0.0,1.7047471,1.940986,1.6826847
judythefilm,1.7165645,0.18885128,1.6840852,2.167867,2.6495707
jumanjimovie,2.6874783,0.0,3.684191,4.4038405,3.6073205
justmercyfilm,0.7949879,0.0,1.0860149,1.3209959,0.89493287
knivesout,2.0173423,0.0,2.4925163,3.5540218,2.570769
lalloronamovie,1.2361513,0.0,1.4571036,1.6056845,1.6581087
lastblackmansf,1.3799777,0.0,2.3299296,3.2820563,2.5908988
lastchristmasthemovie,1.0650663,0.0,1.1701504,1.4715765,1.2346534
latenightmovie,1.7571964,0.0,1.595343,2.7515807,2.425074
lighthousemovie,1.2980969,0.0,1.3686405,1.6094856,1.4418777
lionking,2.2002046,0.0,2.5972333,3.4882812,3.1519208
littlethemovie,1.604822,0.0,2.1024048,2.1008117,2.2140725
littlewomenmovie,2.1152225,0.0,2.3669531,3.112876,2.330887
littlewoodsfilm,1.9206955,0.0,2.6168864,2.5770009,2.5635245
longshotmovie,1.4475454,0.0,1.9717246,2.4523175,1.7799022
lordsofchaosmovie,1.5007613,0.0,1.4172297,2.00273,1.6894382
lucyintheskyfilm,1.703005,0.0,2.0857112,2.0671813,1.9640787
mamovie2019,2.4435427,0.0,3.6529496,3.3478997,3.44408
marriagestory,2.7163014,0.0,2.3364756,3.12645,2.858832
meettheaddams,1.3404262,0.0,1.8423526,2.6509762,2.4825838
meninblack,2.6288364,0.0,2.951562,3.2514527,3.411512
midsommarmovie,1.83449,0.0,2.27505,2.4625227,1.9969054
midwaymovie,1.9002261,0.0,2.7895179,2.4525056,2.2231631
missbalamovie,1.6662427,0.0,1.688101,2.401341,2.130138
missinglinkfilm,1.0451709,0.0,1.2509985,1.3106233,1.4160028
motherlessbklyn,2.727644,0.0,2.9522154,2.8561351,2.3549252
onceinhollywood,2.2055728,0.0,1.7593448,3.076493,2.3182607
onthebasisofsex,2.4693058,0.0,3.580149,3.678554,3.2733154
overcomermovie,1.1959628,0.0,1.3015708,1.3463762,1.4556265
peanutbutterfalcon,15.149507,0.0,19.16799,26.453997,20.600285
petsematarymovie,1.8226533,0.0,2.4649289,2.4196672,2.2634466
piercingmovie,6.0058064,0.0,7.7144427,10.077094,8.641047
playingwithfire,1.4871788,0.0,1.9927404,2.3769462,2.7431915
playmobilthemovie,1.9338436,0.0,2.2504709,2.5734136,2.2983997
pomsmovie,1.059634,0.0,1.4084946,1.5347738,1.3272469
queenandslim,2.6331685,0.0,3.8679998,4.6692853,4.4516454
rambomovie,1.2287208,0.0,1.3802872,1.3353924,1.2262254
readyornotfilm,1.5952843,0.0,1.5292506,1.8043752,1.5324577
richardjewellfilm,1.6401707,0.0,1.5271196,2.1179428,1.7633656
rocketmanmovie,1.2959883,0.0,1.4232293,1.9113827,1.7977746
scarystoriesmovie,1.3715264,0.0,1.591752,1.8971186,1.5665855
secretlifeofpets,2.961045,0.0,3.8701658,4.8338356,3.648562
serenityfilm,1.2968949,0.0,1.5119998,1.6531917,1.535624
shaftmovie,1.3910887,0.0,1.6449177,1.9674112,1.9434308
shazammovie,1.4555573,0.0,1.7996305,2.131294,2.4963567
spidermanmovie,2.456386,0.0,2.4753156,4.0579567,3.3532698
spiesindisguise,1.8045678,0.0,2.1065228,2.97521,2.4850214
starwars,6.707351,0.0,8.9267845,8.173862,6.741924
stormboymovie,1.0401795,0.0,1.537151,1.7118295,1.6764661
stubermovie,1.4379069,0.0,1.7069526,1.7421876,1.664745
taosdfilm,0.89449686,0.0,1.0141188,1.035581,1.1119993
teenspiritmov,2.3269544,0.4860814,3.1173294,3.625868,3.9282267
terminator,1.2059773,0.0,1.5503626,2.112579,2.0107188
theaeronautsmov,0.800036,0.0,0.78632134,0.864222,0.9213469
thebestofenemies,2.0138872,0.0,2.0820436,2.5801144,1.997933
thedeaddontdie,1.2139739,0.0,1.4463716,1.9116395,2.2040372
thefarewell,1.5224783,0.0,1.5461023,1.9310297,1.7648226
thehighwaymen,2.025987,0.0,2.1618543,2.6681635,2.6057165
thehummingbirdprojectfilm,0.7411316,0.0,0.7955186,0.9093825,0.87051827
theintrudermovie,2.3152573,0.0,1.9532653,2.9943867,2.04472
theirishmanfilm,3.2692688,0.0,2.8401237,3.928015,3.328598
thekitchenmovie,2.8282704,0.0,3.7572095,3.5412285,2.8247516
thelegomovie,2.0179021,0.0,2.3062525,2.8909082,2.6980524
themustangfilm,0.8213272,0.0,1.2063223,1.454112,1.4413509
thenightingalefilm,1.3809158,0.0,2.4342725,2.0961795,1.6426532
theprodigymovie,2.5023937,0.0,3.4201684,4.5436983,4.5794973
thesunisalsoastar,2.2417228,0.0,2.2271087,2.6471963,1.9511048
theupsidefilm,1.7155657,0.0,2.471099,3.0833023,2.3912265
tolkienmovie,2.086704,0.0,1.9474827,1.9163615,1.671781
toystory,1.924349,0.0,2.2350194,2.1193008,1.7099156
triplefrontier,1.356424,0.0,1.6103854,1.9347669,1.7834436
uglydolls,2.3491404,0.0,3.4395258,3.3916755,2.9898689
uncutgems,1.9275631,0.0,2.0739129,2.9151897,2.1721792
underthesilverlake,1.5380262,0.0,1.9140217,2.2230022,2.0211616
usmovie,1.3097539,0.0,1.5121996,1.8080804,1.5426253
wavesmovie,1.5397344,0.0,2.026061,2.1476758,2.283415
whatmenwant,2.067639,0.0,2.4908748,2.7565088,2.454196
wonderparkmovie,1.5171175,0.0,1.8560262,2.5188913,2.2376251
wrinklestheclown,0.7411316,0.0,0.7955186,0.9093825,0.87051827
xmenmovies,3.1269083,0.0,4.349605,4.515405,4.44433
yardiefilm,0.9576814,0.0,1.3257195,1.3447175,1.451625
yesterdaymovie,1.3151363,0.0,1.5187484,1.5758257,1.6268762
zombieland,2.2642746,0.0,2.367881,3.1322465,3.0748267
