movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44
captainmarvelofficial,0.0,0.3473094,0.54705536,0.0,0.29092258,0.61818,0.0,0.0,0.7731279,0.80711454,0.31287277,0.5017861,0.53097034,0.8551569,0.44601843,0.4995624,0.5309591,0.7011263,0.74912924,0.44831133,1.1298777,0.60539865,0.0,0.648433,0.6560539,0.4693585,0.9250628,0.0,0.0,0.9734747,1.1989361,0.0,0.41134867,0.80182743,0.0,0.71486485,0.5065705,1.0229032,1.0348166,0.8274053,0.4561032,0.38291827,0.64635676,0.25094303,0.7697529
captivestatemovie,0.0,0.5213026,0.34304532,0.0,0.5684004,0.44115034,0.0,0.0,0.6793779,0.9797786,0.4673217,0.6318261,0.5657963,0.8900027,0.4786252,0.57005125,0.50490624,0.7333468,0.7853041,0.31843573,1.1613302,1.182758,0.0,0.7476805,0.74557316,0.5920733,0.74776137,0.0,0.0,0.8993964,1.095088,0.0,0.10269002,0.9904775,0.0,0.7031418,0.54026365,0.6424582,0.8176673,0.9206434,0.6583816,0.48212382,0.81588143,0.9201956,0.42338648
catsmovie,0.0,0.54831326,0.81518817,0.0,0.59489757,0.8403844,0.0,0.0,1.0070919,1.6808752,1.174094,1.1694047,0.9904892,1.3723382,0.6992947,1.2317423,0.8696479,0.721401,1.7080302,1.0739897,2.1437972,1.5134032,0.0,1.5315559,0.5605834,0.6277795,1.439267,0.02185587,0.0,1.7478176,1.9130067,0.0,0.6362351,1.1627095,0.0,0.89838845,1.0741088,0.7649128,1.2256594,1.6096646,0.71004796,0.29267973,0.9527264,0.9362497,1.0636189
charliesangels,0.0,1.0139643,0.982744,0.0,1.1144203,1.3145224,0.0,0.0,1.0777142,1.790691,1.0068057,1.6518849,0.92327696,1.1603414,1.5894012,1.5066454,1.8257426,0.80455726,1.4303634,1.1555328,2.0423493,1.7020781,0.0,1.7738551,1.494159,0.8436678,1.0100824,0.0,0.0,2.3214536,2.2147872,0.0,1.0776837,2.1954238,0.0,1.262567,1.3858559,2.088503,1.5713991,2.3013446,1.4084034,0.791236,1.4904164,0.69280726,1.4793354
childsplaymovie,0.0,1.8655828,0.5612891,0.0,0.990509,0.75581974,0.0,0.0,1.8630779,2.8892162,1.578721,2.0516276,1.3599097,3.0036902,1.0163825,2.1502593,1.8339019,1.5123107,2.2605228,1.5245962,3.3441858,3.0585408,0.0,2.7080846,1.475471,1.611549,2.490781,0.0,0.0,3.3869727,3.3319492,0.0,1.4781151,2.7494314,0.0,2.3635511,2.854309,1.597685,3.0217402,2.927765,1.9354733,1.2015862,3.6508925,2.1978095,2.5756598
clarathefilm,0.0,1.5862727,0.9886621,0.0,2.096241,1.0093987,0.0,0.0,2.6788778,3.9894004,0.73744696,2.0682085,2.231713,3.0040622,2.6474824,2.696107,2.449783,2.378119,3.264858,1.6712309,5.0709734,4.2756395,0.0,3.9328008,2.4774132,1.5146958,2.8304038,0.0,0.0,3.5788107,5.1176305,0.0,0.868879,4.0708895,0.0,2.6274843,3.4409924,1.8352586,3.760467,4.462694,1.9725976,2.4582489,4.331367,1.7508928,3.324872
coldpursuitmovie,0.0,0.26139498,0.43144152,0.0,0.24425268,0.374724,0.0,0.0,0.4819093,0.41518396,0.37445253,0.44293547,0.39157578,0.52721286,0.32247648,0.34337622,0.2893473,0.3402849,0.44009736,0.1776084,0.65033793,0.6005653,0.0,0.6664991,0.42485467,0.49373692,0.30278835,0.0,0.0,0.6266257,0.64540696,0.0,0.30187944,0.4522123,0.009622785,0.51933676,0.33031517,0.46418932,0.44325024,0.5236475,0.13173094,0.14444713,0.43939888,0.39527848,0.3225682
countdown,0.0,0.68248546,0.5701623,0.0,0.6761574,0.46696317,0.0,0.0,1.1580912,0.8555118,0.38454926,0.7084286,0.7973187,1.1881808,0.3997491,1.0828408,0.36957955,1.0829861,1.3308167,0.65193313,1.7182581,1.0686064,0.0,1.1702163,0.63156074,0.5255812,1.1265905,0.0,0.0,1.3054239,1.5881325,0.0,0.18808888,0.83235943,0.0,0.50206435,0.5901201,0.55437785,1.1139786,1.1475149,0.66665244,0.37139127,1.2255734,0.7301462,0.83259076
currentwarmovie,0.0,0.42487147,0.6310339,0.0,0.56473154,0.466505,0.0,0.0,0.6597328,0.6200879,0.6705201,0.665896,0.520175,0.74408674,0.33144462,0.62378824,0.49804908,0.48268795,0.7348994,0.43775153,1.0675864,0.8700118,0.0,0.95070875,0.5530343,0.6516609,0.7362462,0.0,0.0,0.9005481,0.995131,0.0,0.37590575,0.9669537,0.0,0.36599863,0.5955568,0.49762172,0.76532084,0.79102725,0.75236356,0.35543546,0.93253714,0.5749377,0.7085284
darkwatersmovie,0.0,0.51816493,0.79420793,0.0,0.67038625,0.75100034,0.0,0.0,1.0832679,1.0191512,0.31071532,0.7135755,0.8864312,1.3093926,0.3158829,0.67772245,0.58990663,0.95292425,1.3631884,0.35058457,1.5328097,1.397119,0.0,1.0013365,0.8040985,0.91836137,1.3011299,0.0,0.0,1.1183459,1.5308428,0.0,0.5677612,1.427636,0.0,0.98311627,0.60072964,1.0678171,0.8336159,1.1519642,0.6143135,0.8073328,0.8237655,0.787209,0.52395093
detectivepikachumovie,0.0,0.53903425,0.3371863,0.0,0.44687605,0.54408294,0.0,0.0,0.72722274,0.9346761,0.41113096,0.7017002,0.5838894,0.99255097,0.34196657,0.83228135,0.6371642,0.8610021,1.1847988,0.53762746,1.4638515,0.77797544,0.0,0.84192985,0.5151906,0.4436978,0.8748677,0.0,0.0,1.1227405,1.0165106,0.0,0.5463762,0.6972128,0.03529978,0.8219609,0.8696068,0.582987,0.89446366,1.2451453,0.55364704,0.29760718,0.7458453,1.007032,0.47513124
disneyaladdin,0.0,0.6095284,0.5285239,0.0,0.597297,0.559238,0.0,0.0,0.8687556,1.0335783,0.46174234,0.75819206,0.5753134,1.1100065,0.37609133,0.9754973,0.57679605,0.982782,1.1016217,0.6556145,1.5839577,0.9927417,0.0,0.8280055,0.9187245,0.6419844,1.1266333,0.0,0.0,1.1104062,1.7012645,0.0,0.25798792,1.1292588,0.0,0.94253963,0.61485845,0.82811546,0.8483335,1.2006816,0.5996306,0.59705794,0.9536381,0.78321314,0.7067405
disneyfrozen,0.0,0.58572114,1.1615576,0.0,1.0377976,0.33532077,0.0,0.0,1.8187033,1.5080044,0.61949265,1.3063023,1.4558984,1.1103708,0.76348233,0.6679698,0.8850272,1.5167505,2.0414534,0.86754125,2.3335435,1.7913163,0.0,1.3315661,1.286656,1.2705655,1.3634033,0.0,0.0,1.733228,2.9329808,0.0,0.47201368,1.4081553,0.0,1.2787728,0.72797847,1.307002,1.645914,1.8206518,1.0269666,0.6601868,1.2634188,1.0257587,1.5092671
disneymaleficent,0.0,0.5430406,0.40484256,0.0,0.62845397,0.51350343,0.0,0.0,0.83177525,0.8721446,0.2481786,0.7792702,0.528656,1.0643364,0.3541544,0.8036433,0.5828109,0.87887996,0.8074162,0.53169227,1.3484507,0.8744115,0.0,0.82230175,0.8600394,0.67576206,0.76787853,0.0,0.0,1.013542,1.5141331,0.0,0.2169327,0.818727,0.0,0.79442924,0.4752962,0.7271979,0.6763388,0.88191384,0.39107183,0.63306415,0.8745889,0.63044393,0.65991694
doctorsleepmovie,0.0,0.37406182,0.33746567,0.0,0.2479519,0.21120977,0.0,0.0,0.6378545,0.55929065,0.31795156,0.5466893,0.32728353,0.7270994,0.32776433,0.62413895,0.4622165,0.5897814,0.62852645,0.40965596,0.8359942,0.851441,0.0,0.86462134,0.4557577,0.60174143,0.677258,0.0,0.0,0.6744588,0.7610922,0.0,0.38847798,0.6314736,0.0,0.54797626,0.27286753,0.45997044,0.6846388,0.8277638,0.26929492,0.32803476,0.5516767,0.74464315,0.40491632
dolemiteismyname,0.0,0.4368569,0.83012366,0.0,0.647346,0.23506209,0.0,0.0,1.2815447,1.2806479,0.43053716,0.58836806,0.60018116,0.99474204,0.91199625,1.1138159,0.9226736,1.0685015,1.4214982,0.85254824,1.622584,1.487577,0.0,1.3943278,1.0601593,0.94870645,0.87102985,0.0,0.0,1.3429971,1.4289857,0.0,0.67935586,1.5282702,0.115994155,1.1810055,0.72701067,1.0511979,1.1225892,1.6184858,0.51245254,0.7798778,0.8120313,0.9085878,1.1752111
dontletgomovie,0.0,0.33876753,0.5197383,0.0,0.30263957,0.37263766,0.0,0.0,0.5800705,0.87295556,0.49785984,0.85018444,0.35560104,0.8559352,0.43062127,0.61402434,0.6064961,0.5037528,0.941681,0.39207637,1.0595078,1.1257812,0.0,1.0021788,0.47554332,0.40513304,0.4404346,0.0,0.0,0.9189323,0.93641615,0.0,0.62224895,1.0717922,0.0,0.96780413,0.78927726,0.63416183,0.9103095,0.85045475,0.6269516,0.2867002,0.84620374,0.50863624,0.5388422
doramovie,0.0,0.48802367,0.44526386,0.0,0.41784447,0.3097986,0.0,0.0,0.6649858,0.9745428,0.49845612,0.4950678,0.43818069,1.0241922,0.5176253,0.77850956,0.43371797,0.5622168,0.95978856,0.3458364,1.011589,1.1985778,0.0,0.6764426,0.4156982,0.5325982,0.877053,0.0,0.0,0.92778116,1.051609,0.0,0.3356783,0.9392514,0.0,0.7962489,0.65282273,0.7523142,1.097054,0.8920407,0.2727328,0.585941,0.7754516,0.5134023,0.7223329
downtonabbey_official,0.0,0.45001456,0.55768394,0.0,0.9938612,0.25531447,0.0,0.0,1.018394,1.5730648,0.5969562,1.2082251,0.8472986,1.3788805,0.27898067,1.0383384,0.652656,0.99994373,1.4795778,0.9962005,1.804897,1.315222,0.0,1.2735772,1.2456208,1.1653566,0.8432853,0.0,0.0,1.4900402,1.9271442,0.0,0.53063416,1.5772932,0.0,0.63239145,0.6567262,0.9953771,1.2303531,1.1973878,1.1121391,0.85203,1.4056737,0.740828,1.2028625
dumbo,0.0,0.4249573,0.3795404,0.0,0.50895184,0.3910683,0.0,0.0,0.71429616,0.7463741,0.2853843,0.56765306,0.48490036,0.89028037,0.3318634,0.6243594,0.4485246,0.7148369,0.70393836,0.41375238,1.1802568,0.7367162,0.0,0.67229235,0.71274465,0.643767,0.7193277,0.0,0.0,0.79995954,1.3308042,0.0,0.147019,0.82023156,0.0,0.77126503,0.4479355,0.6129571,0.6274489,0.75619,0.45963058,0.6441286,0.7265002,0.5300749,0.53965896
escaperoom,0.0,0.41889396,0.584429,0.0,0.4834142,0.521416,0.0,0.0,0.6821921,0.7874935,0.57758206,0.64124936,0.6242894,0.6890247,0.66585463,0.62667036,0.54961884,0.36354092,0.62728065,0.41753078,1.0627792,0.66545945,0.0,0.9929611,0.5182569,0.63901836,0.7811655,0.0,0.0,0.9997444,1.0113437,0.0,0.46462515,0.8275128,0.0,0.41928697,0.7142467,0.73960984,0.81516904,1.1660783,0.42854854,0.2927962,0.7272247,0.5755418,0.7604542
everybodyknowsmovie,0.0,0.28044444,0.26993507,0.0,0.3763507,0.29840243,0.0,0.0,0.5592471,0.6939927,0.2996462,0.40873495,0.4683659,0.66488266,0.22020817,0.4277038,0.34831423,0.4349463,0.6198379,0.32283604,0.8282391,0.63022906,0.0,0.44319162,0.5116242,0.484297,0.6039727,0.0,0.0,0.62843376,0.7249794,0.0,0.28248084,0.70922124,0.0,0.41070887,0.31405342,0.527375,0.60539883,0.5058197,0.3446734,0.3094123,0.45663577,0.40426376,0.34519106
