movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,0.0,1.7580262,1.220226,1.2187574,1.6312021,1.1174121,0.87440217,0.0,0.80243355,1.5181321
47metersdown,0.0,1.9084427,1.8081983,1.3562495,2.2975397,1.2569352,1.1617459,0.0,0.49193233,1.3389806
abeautifuldaymovie,0.0,1.6337779,1.1336828,1.3318256,1.691066,1.1299629,1.110987,0.0,0.7753716,1.3516821
abominablemovie,0.0,2.4466166,1.5032549,1.8553631,2.2577975,1.7757791,2.016541,0.0,1.09843,1.8409461
adastramovie,0.0,1.7502811,1.20893,1.0328889,1.5841721,1.2959024,1.2971733,0.0,0.9636164,1.5232147
adogsjourneymovie,0.0,4.2143908,2.752524,3.2361586,4.4579005,2.616439,2.7112758,0.0,2.3707192,3.2201796
aftermathmovie,0.0,1.6014347,1.1379992,0.867397,1.4944631,1.0372909,0.9520064,0.0,0.6821448,1.3166157
aftermovie,0.0,1.8971869,1.5003738,1.1953226,1.5979172,1.0930321,1.1102716,0.0,0.87246394,1.4431611
ahiddenlifefilm,0.0,0.8776934,0.68340236,0.56495464,0.88408715,0.58769405,0.5708143,0.0,0.43668672,0.7144311
alitamovie,0.0,1.6074529,1.1587566,1.3629014,1.973777,1.2877386,1.3540369,0.0,1.2574185,1.4877484
angelhasfallen,0.0,2.582877,2.0546713,1.2287445,2.459004,1.6108034,1.790058,0.0,1.216382,2.0524905
angrybirdsmovie,0.0,4.7870173,3.164224,3.2851214,4.9042177,2.9953601,3.0848017,0.0,2.2724636,2.5748074
annabellemovie,0.0,3.1262112,1.9940226,1.8439043,2.722008,1.8834703,2.307882,0.0,1.7652193,2.344717
annamovie,0.0,1.6291261,1.1429932,0.94823956,1.8040518,1.1890099,1.1594672,0.0,0.7554537,1.2133507
apollo11movie,0.0,1.3678135,1.1774452,0.8191358,1.3919946,0.9017954,0.80441505,0.0,0.596761,1.0635871
arcticdogsmovie,0.0,1.6210805,1.2006475,0.9276483,1.4022982,1.1330504,1.0204244,0.0,0.735443,1.231275
arcticmovie,0.0,1.1922429,1.086199,0.83441025,1.3330857,0.8390614,0.67445,0.0,0.63033855,0.8510243
artofracingmovie,0.0,1.7739263,1.0512941,1.1126688,1.7871897,1.0154936,1.3342963,0.0,0.883649,1.4352677
avengers,0.0,1.60771,1.2512403,1.2639378,1.6907632,0.8256719,1.0144908,0.0,0.73119813,1.1644015
beachbummovie,0.0,1.870144,1.7581345,1.301435,2.353813,1.3173754,1.3230171,0.0,0.958831,1.6019217
bernadettefilm,0.0,1.8599608,1.5716095,1.0803639,2.1805532,1.3731422,1.3043568,0.0,0.8407221,1.5437638
blackandbluemovie,0.0,2.9942164,2.381413,2.1294727,3.8485847,2.4332325,2.2404947,0.0,1.5091283,2.7163138
blackchristmas,0.0,1.5954515,1.1903933,1.227756,1.7166615,0.97899365,1.0786732,0.0,0.85522944,1.194626
blindedbythelightmovie,0.0,1.2637367,1.0445919,0.8031097,1.3266091,0.9971273,0.8357799,0.0,0.67157274,1.3139052
bombshellmovie,0.0,2.0952914,1.6728582,1.6837325,2.1366384,1.3634942,1.21713,0.0,0.9129166,1.562702
booksmart,0.0,13.634406,9.188963,12.668795,14.972287,10.443231,8.504289,0.0,5.60809,8.639971
breakthroughmovie,0.0,3.0870826,2.1455362,1.5319225,2.8522499,2.8211374,2.0972912,0.0,0.974295,3.2507503
brianbanksmovie,0.0,2.104361,1.6982783,2.137577,2.1637888,1.2351326,0.93543375,0.0,0.87532187,1.2814139
brightburnmovie,0.0,1.9777869,1.5328143,1.6035748,2.2558584,1.3557607,1.2075089,0.0,0.91109985,1.4934446
brittanyrunsmov,0.0,1.3588302,0.8078814,1.023851,1.1610891,0.9408306,1.0276378,0.0,0.76551026,1.2881455
captainmarvelofficial,0.0,1.9642956,1.6092725,1.6917558,2.4142601,1.2213212,1.3462738,0.0,1.0314096,1.4823998
captivestatemovie,0.0,2.0983853,1.6310611,1.4217887,2.2280517,1.394825,1.2990476,0.0,1.0507172,1.7237087
catsmovie,0.0,2.9692774,1.637612,2.5942194,3.0967066,2.2831979,1.6503031,0.0,1.5831802,2.5202281
charliesangels,0.0,3.366027,2.7722692,3.5837467,4.258057,2.8321855,2.1978767,0.0,1.7666533,2.7419956
childsplaymovie,0.0,6.470329,5.587927,4.3054056,6.391515,3.6329348,3.885477,0.0,2.4058244,4.2649603
clarathefilm,0.0,7.390137,5.696557,6.2368665,8.5329,5.593465,5.3646793,0.0,3.0985734,5.4327602
coldpursuitmovie,0.0,1.4252396,1.0201089,0.8235998,1.2738891,0.91798306,0.85985327,0.0,0.62530696,1.1090646
countdown,0.0,3.0411196,1.733845,2.0177202,2.9551976,2.492803,2.4074988,0.0,1.5690128,2.546833
currentwarmovie,0.0,1.9703466,1.333394,1.4093951,2.1842911,1.2697593,1.5105573,0.0,1.0353727,1.3779802
darkwatersmovie,0.0,2.6844172,1.947567,2.155522,3.1113002,2.0068588,2.018438,0.0,1.6872213,2.507243
detectivepikachumovie,0.0,2.6549418,1.6790974,1.8021525,2.6455708,1.845128,1.7783177,0.0,1.1189439,1.809796
disneyaladdin,0.0,2.4480553,1.6724514,2.2005048,2.3170104,1.8065426,1.4166036,0.0,1.3254653,1.8252257
disneyfrozen,0.0,3.970735,3.1816845,3.5796425,3.96692,2.4668045,2.6010194,0.0,1.7130771,2.8870468
disneymaleficent,0.0,2.0307329,1.6448388,1.8082571,2.0639129,1.3358799,1.0533172,0.0,1.006539,1.6295983
doctorsleepmovie,0.0,1.6247408,1.1960378,1.0301077,1.7075781,0.9424386,1.0306287,0.0,0.72544855,1.2423695
dolemiteismyname,0.0,2.7972307,2.1527987,1.4307827,3.1330497,2.0162942,2.3221774,0.0,1.1849548,2.2457087
dontletgomovie,0.0,1.9673209,1.5601717,1.5728972,2.0099695,1.1453443,1.2852343,0.0,0.99300545,1.383938
doramovie,0.0,1.9722998,1.301904,1.3314251,1.9081941,0.8734875,1.1832241,0.0,0.82670254,1.2018541
downtonabbey_official,0.0,2.6775696,2.1956887,2.2874956,3.600858,2.0574288,2.1591017,0.0,1.6812005,1.9940047
dumbo,0.0,1.8440213,1.3660865,1.5641118,1.802515,1.2302209,1.0530119,0.0,0.8015271,1.3631375
escaperoom,0.0,2.0557377,1.6070145,1.5968277,2.5145469,1.3975627,1.326885,0.0,0.876153,1.6654307
everybodyknowsmovie,0.0,1.1325829,0.90880424,0.7970599,1.3432335,0.8621501,0.81324524,0.0,0.6664023,1.119483
fastandfuriousmovie,0.0,3.7168584,2.2235408,2.8562887,3.252983,1.9658463,1.9920095,0.0,1.9148587,2.4106972
fightingwmyfam,0.0,3.282584,2.0538259,1.5025545,2.8533978,1.7849852,1.7525104,0.0,1.2148882,1.6441002
fivefeetapartfilm,0.0,4.429387,3.8098946,2.9014466,4.7636437,2.6646523,3.0600991,0.0,1.7128685,3.417746
fordvferrari,0.0,1.3462586,0.942147,0.9330708,1.4838527,1.2663805,1.0647207,0.0,0.8730051,1.4867328
freaksthefilm,0.0,1.7877429,1.4373643,0.7267268,1.6595556,1.5789946,1.1905423,0.0,0.8257603,1.9143802
geminimanmovie,0.0,2.119129,1.5745872,1.1824294,2.0006983,1.2348573,1.2424775,0.0,1.0314962,1.5822484
glassmovie,0.0,1.8866365,1.3865163,1.639396,1.9199519,1.3687444,1.1331608,0.0,0.6743874,1.4841424
gloriabellmovie,0.0,1.7486266,1.2184677,1.0944916,1.7683306,1.1792659,0.96995074,0.0,0.8868947,1.3969121
