movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.29482988,0.7123426,0.7078952,0.50443035,0.39286366,0.30007514,0.0,0.45985767,0.0,0.0,0.47116268,0.6241909,0.3856638,0.42320383,0.746233,0.6143438,0.30930045,0.86991656,0.5641715,0.5700711,0.31996304,0.75038534,0.39037162,0.27566212,0.52250284,0.80819905,0.0,0.0,0.0,0.38430572,0.5684812,0.55774117,0.4415972,0.89377815,0.8457916,0.0,0.7906957,0.65292805,0.63758266,0.4678773
47metersdown,0.55112827,1.1566615,0.33283538,0.73757744,0.50199515,0.56425333,0.0,0.694539,0.0,0.0,0.6377976,0.7879135,0.75014764,0.39327732,0.9197246,0.80503666,0.43408898,1.1800022,0.97586614,0.94089663,0.5190159,0.955191,0.68820846,0.1812312,1.0191735,1.5473179,0.0,0.0,0.0,0.78289586,0.9557756,0.21551725,0.60553646,1.2955879,1.3995318,0.0,1.23725,0.9669659,1.2015737,0.8442837
abeautifuldaymovie,0.42649752,0.6291468,0.660756,0.62490714,0.6043979,0.43714133,0.0,0.6567416,0.0,0.0,0.620024,0.71462613,0.4856331,0.56738627,0.62331796,0.76925564,0.6326815,0.90146583,0.5313111,0.608966,0.37008086,0.5230198,0.4308194,0.5115379,0.70022106,1.0366517,0.0,0.0,0.0,0.26518548,0.6557615,0.5805404,0.38891643,0.6383117,0.889037,0.0,0.7567536,0.6651661,0.5272258,0.5919881
abominablemovie,0.8247678,1.0456806,0.88634753,1.0431023,1.180521,0.7444714,0.0,0.692484,0.0,0.0,1.061444,1.2452536,1.0427033,1.4248998,1.3349589,1.4712111,0.6933756,1.4512218,1.2007862,1.3145343,0.55379564,1.1427029,0.5941877,0.84619206,1.0164117,1.8062264,0.0,0.0,0.0,1.0067317,1.172483,0.91584027,0.63643694,1.5882568,1.8584799,0.0,1.7150582,1.1489768,0.9798783,1.1647513
adastramovie,0.41314286,0.59086037,0.5992479,0.52876824,0.4820676,0.35659567,0.0,0.45937747,0.0,0.0,0.5431694,0.7265713,0.4630765,0.4177729,0.6565425,0.6851084,0.26359108,0.6853132,0.7584856,0.46960494,0.34786096,0.67987984,0.44273585,0.34543532,0.6280755,0.970467,0.0,0.0,0.0,0.3700291,0.7757584,0.3480414,0.33561072,0.7137765,0.9152402,0.0,0.8599413,0.61279666,0.6242576,0.73296726
adogsjourneymovie,0.74414337,1.5715698,1.469803,1.2220914,1.1667223,0.7550474,0.0,0.49774203,0.0,0.0,0.9169064,1.4179995,1.1231589,1.2679425,1.2373183,1.7750171,0.9945411,2.2638133,1.5488822,1.831388,0.69347316,1.5488392,1.125264,0.7339119,1.2395931,2.4661705,0.0,0.0,0.0,0.37159663,1.2545291,0.9290595,1.052685,1.6323667,1.7308692,0.0,1.5392618,0.67733634,1.1764011,1.073165
aftermathmovie,0.37235868,0.5943806,0.5549705,0.5776416,0.48503715,0.34770897,0.0,0.34848446,0.0,0.0,0.3785137,0.44489965,0.52080375,0.6034637,0.6561794,0.6943529,0.3464449,0.7337334,0.6394583,0.55392605,0.3979323,0.4686521,0.33298716,0.32498956,0.68583834,0.9930192,0.0,0.0,0.0,0.36045384,0.71378446,0.32655665,0.2274577,0.72748613,0.79107666,0.0,0.85221034,0.536823,0.57065946,0.62145424
aftermovie,0.38731176,0.54412234,0.31895304,0.653131,0.56244767,0.42234766,0.0,0.4665775,0.0,0.0,0.28636706,0.6000633,0.71453285,0.46234092,0.5694907,0.6339034,0.5224592,0.79330516,0.7992155,0.5364879,0.3487425,0.5237259,0.4749954,0.5013142,0.7134984,1.077592,0.0,0.0,0.0,0.25656316,0.56123626,0.31086057,0.4657884,0.5814367,0.922001,0.0,0.7792507,0.63887507,0.4982385,0.48918778
ahiddenlifefilm,0.2120826,0.35790932,0.3107303,0.3399642,0.27782917,0.20171465,0.0,0.252822,0.0,0.0,0.27511334,0.36069143,0.31782484,0.24804711,0.3179641,0.36158967,0.24350053,0.42853248,0.34438574,0.33474448,0.22605842,0.33968005,0.27005604,0.23418102,0.36163786,0.521819,0.0,0.0,0.0,0.2204007,0.3401079,0.21075094,0.24267474,0.3985477,0.47497565,0.0,0.41457033,0.3561136,0.28843144,0.3216569
alitamovie,0.5192235,0.9870564,0.85048145,1.0030624,0.72094,0.3210879,0.0,0.67363524,0.0,0.0,0.52111727,0.85555047,0.9897953,0.4397467,0.7251081,0.8063687,0.431795,1.1529212,0.94157237,1.0750499,0.7395543,0.9321787,0.6840729,0.29295135,0.9511128,1.3098148,0.0,0.0,0.0,0.27305472,1.0035689,0.48030573,0.88022816,0.96589,1.4371629,0.0,1.0010749,0.85302484,0.7589737,1.0772219
angelhasfallen,0.41110903,0.86828876,0.9096671,0.972435,0.7427583,0.32743248,0.0,0.5911579,0.0,0.0,0.65870076,0.6607483,0.9919642,0.60893875,0.7508607,0.97086203,1.0362462,1.1210307,0.7154012,0.82693994,0.45477727,0.6996851,0.537853,0.4816525,1.0125347,1.2497362,0.0,0.0,0.0,0.21692646,0.79382503,0.6192428,0.38114524,0.8139007,1.1711652,0.0,1.1304983,0.5627143,0.6960776,0.6799114
angrybirdsmovie,1.0704902,2.126339,1.326989,1.0306255,1.5999539,1.0749575,0.0,0.7096651,0.0,0.0,1.1249831,1.6109555,1.9385889,1.5500053,1.981551,1.9145765,1.1600912,2.93034,2.1511014,2.093067,0.93518806,1.7069312,1.4190413,1.0673944,1.8730688,3.8072243,0.0,0.0,0.0,1.0295936,1.8369102,0.8183365,0.8128034,2.629899,2.545873,0.0,2.4826598,1.7001793,1.3794793,0.94180655
annabellemovie,0.751746,1.3296903,1.1639601,1.1158857,1.1568174,0.64146763,0.0,0.7417967,0.0,0.0,1.0051422,1.1960762,0.898611,1.1602141,1.4413204,1.5620571,0.74816513,1.7207966,1.3364406,1.3575226,0.6350436,1.3456885,0.8266227,0.6016047,1.064718,1.9053049,0.0,0.0,0.0,0.84388995,1.3844758,1.1006657,0.7346505,1.7267196,1.848454,0.0,1.5535,1.144261,1.0687246,1.1512177
annamovie,0.23212573,0.5893712,0.5096571,0.5565578,0.32778218,0.34764126,0.0,0.41518608,0.0,0.0,0.2668451,0.5990594,0.652276,0.32727572,0.6059868,0.58321995,0.38383704,0.62656325,0.6557184,0.42302397,0.35213846,0.45319822,0.54052526,0.3870612,0.57898265,0.9236332,0.0,0.0,0.0,0.28870744,0.5553713,0.303359,0.30394676,0.62686074,0.72553754,0.0,0.7746533,0.546088,0.5882952,0.51115996
apollo11movie,0.22762847,0.4874363,0.47035697,0.6571742,0.37629837,0.30761915,0.0,0.3981112,0.0,0.0,0.49049994,0.6554664,0.47382972,0.43331435,0.5069107,0.7058365,0.28185123,0.4894145,0.45280653,0.46273693,0.2760524,0.54205126,0.53918356,0.2655398,0.6325148,0.71502125,0.0,0.0,0.0,0.37136555,0.529153,0.33912137,0.43852082,0.55947167,0.84402364,0.0,0.6702874,0.51532555,0.45340556,0.5170845
arcticdogsmovie,0.37743306,0.6422255,0.4129713,0.6999514,0.4962282,0.44009343,0.0,0.47443977,0.0,0.0,0.42904806,0.570618,0.56055,0.48422855,0.45512486,0.72646546,0.3286678,0.6240276,0.67847854,0.5540954,0.398228,0.49483752,0.49083182,0.23286924,0.750702,0.8979666,0.0,0.0,0.0,0.458086,0.5256058,0.15655717,0.379781,0.79745716,0.871817,0.0,0.7967424,0.69508344,0.5199182,0.76001394
arcticmovie,0.24709341,0.41896847,0.47225383,0.6455358,0.5564527,0.27502167,0.0,0.44167542,0.0,0.0,0.27927586,0.504109,0.5608251,0.39690262,0.44606027,0.4478525,0.40223196,0.5904508,0.55194855,0.41029418,0.31665474,0.502929,0.4740365,0.3288979,0.6365186,0.8421898,0.0,0.0,0.0,0.29747117,0.5905926,0.29886454,0.34996176,0.535579,0.8271819,0.0,0.71092993,0.479963,0.41102266,0.47418955
artofracingmovie,0.57535213,0.8720068,0.76952046,0.55308497,0.728436,0.22601995,0.0,0.32140106,0.0,0.0,0.7432039,0.6755683,0.736832,0.5398825,0.75358963,0.71713984,0.39513648,1.210005,0.9611367,0.7362604,0.5284101,0.6798418,0.38623247,0.33980384,0.6589877,1.3221302,0.0,0.0,0.0,0.2937203,0.85149,0.3223114,0.3039859,1.0293028,0.97761846,0.0,0.9197226,0.8867546,0.65640646,0.77788985
avengers,0.35274318,0.6869266,0.61093473,0.56176156,0.5116416,0.2688853,0.0,0.3578175,0.0,0.0,0.7511389,0.67211044,0.6428409,0.5452941,0.5353673,0.7695315,0.25632358,0.91850966,0.55988926,0.6428571,0.41527146,0.53171563,0.363052,0.33241957,0.6622776,0.8134519,0.0,0.0,0.0,0.56181175,0.69572794,0.37631825,0.49662912,0.7236867,0.7794369,0.0,0.76468694,0.7491202,0.48923218,0.50656116
beachbummovie,0.14802474,0.7420124,0.7468429,0.84420013,0.48661503,0.43019292,0.0,0.5026479,0.0,0.0,0.53514993,0.96543765,0.5765993,0.58145326,0.7815713,0.9653693,0.5393821,0.64216214,0.6843657,0.45880276,0.3561494,0.7176663,0.78726906,0.42502987,0.91493833,1.1839021,0.0,0.0,0.0,0.40862006,0.78940713,0.5672537,0.62391174,0.7422803,1.2263324,0.0,1.054017,0.8005619,0.5625645,0.7807753
bernadettefilm,0.2705251,0.6383624,0.5949025,0.67337966,0.5223762,0.41884425,0.0,0.50804,0.0,0.0,0.5804674,0.85707515,0.64767957,0.40674198,0.7394882,0.6958597,0.45695797,0.85450387,0.6352127,0.7992928,0.24342674,0.92799115,0.6680499,0.40341365,0.66042155,1.1806906,0.0,0.0,0.0,0.44305694,0.641284,0.3989971,0.48859084,0.9166993,1.122276,0.0,0.7230541,0.6351587,0.64233804,0.46352312
blackandbluemovie,0.7945171,1.4667001,0.85407716,1.1366231,0.8875077,0.77913356,0.0,0.79804224,0.0,0.0,0.79091483,1.1214731,1.097431,1.0942812,1.4171634,1.4310607,0.66785026,1.6308024,1.3927811,0.96107435,0.4328838,1.0633858,0.9565908,0.83632153,1.143272,2.2497299,0.0,0.0,0.0,0.8406638,1.3075924,0.68804216,0.53480065,1.5734779,1.6329439,0.0,1.6883591,1.3382694,1.6601624,1.2271231
blackchristmas,0.40641364,0.74174917,0.66025484,0.6503039,0.51373386,0.48881915,0.0,0.43969494,0.0,0.0,0.6258893,0.7065368,0.43741068,0.4455885,0.616458,0.72551614,0.49665236,0.78707105,0.60144037,0.8253013,0.26930416,0.7740053,0.6569545,0.45993572,0.56235456,1.0808309,0.0,0.0,0.0,0.4252488,0.52867687,0.4366158,0.4084066,0.7357173,1.0498948,0.0,0.83070856,0.4944661,0.6546006,0.631395
blindedbythelightmovie,0.34944832,0.5627757,0.39341,0.5275218,0.36887094,0.29974058,0.0,0.2643676,0.0,0.0,0.38634378,0.414166,0.56826496,0.4210765,0.35134894,0.63749444,0.41103548,0.6005443,0.51239705,0.44555473,0.32650045,0.41768432,0.29902142,0.31445467,0.6255019,0.82409143,0.0,0.0,0.0,0.2553075,0.4901343,0.20219085,0.27267647,0.60707283,0.59769446,0.0,0.6101768,0.5756941,0.43510413,0.5718787
bombshellmovie,0.36604846,0.80538964,0.64135617,0.5191616,0.5695714,0.2645667,0.0,0.4847265,0.0,0.0,0.36117855,0.7912289,0.86310315,0.64120257,0.81725055,0.5280422,0.69286895,0.6443165,0.6488575,0.67035663,0.07273479,0.75897145,0.47018513,0.39095667,0.6745112,1.1308167,0.0,0.0,0.0,0.30869186,0.36770308,0.3663237,0.57428956,0.8601421,1.0706081,0.0,0.8569378,0.5064862,0.43210822,0.5947894
booksmart,1.1536531,4.1483326,6.282924,6.311055,4.3217287,2.7950132,0.0,2.1920257,0.0,0.0,4.3430095,5.791518,4.094724,5.7379627,3.2567344,5.5046663,5.0455422,6.7308154,2.8896308,3.6396856,2.168097,4.6007247,2.2824318,3.7820144,5.176695,7.521054,0.0,0.0,0.0,0.70320594,5.903985,4.1433682,3.7382545,4.297832,6.724839,0.0,6.793845,6.000736,4.2632003,3.9090805
breakthroughmovie,0.7115716,1.7536244,0.7089407,1.0990616,0.7527727,0.38622776,0.0,0.9371951,0.0,0.0,0.5850472,0.68200076,1.3396518,0.83695,1.7247256,1.5261773,1.0647823,1.7462533,1.3749574,1.2022839,0.85160863,1.2422488,1.1480898,0.6623448,1.7141279,2.2116838,0.0,0.0,0.0,0.7306471,1.4467357,0.73099977,0.54956627,1.8087739,1.967749,0.0,1.832022,1.1193213,1.7754955,1.1633482
brianbanksmovie,0.39627108,0.6670829,0.8228235,0.7638367,0.8029491,0.6874014,0.0,0.78893065,0.0,0.0,0.5880549,1.0773863,0.6790513,0.52394885,0.91039836,0.9317655,0.25827268,0.9850222,0.7846204,0.6354662,0.6031195,0.85817176,0.42942464,0.4478706,0.65028596,1.6097175,0.0,0.0,0.0,0.4287585,0.8773633,0.5491553,0.40024164,1.0924684,1.2934874,0.0,1.2713044,0.83781475,0.70301193,0.72304034
brightburnmovie,0.47877187,0.8637656,0.6379236,0.58460635,0.74143636,0.36961687,0.0,0.49040172,0.0,0.0,0.6777122,0.854846,0.7638,0.61947584,0.8366688,0.86686325,0.5589473,1.0335579,0.7547992,0.6632675,0.38587323,0.67684317,0.59319365,0.33141086,0.8598692,1.5347024,0.0,0.0,0.0,0.33882725,0.7715595,0.495003,0.513258,0.84014416,1.3414632,0.0,1.0682604,0.9506053,0.634604,0.79668295
brittanyrunsmov,0.17675921,0.7052187,0.45091343,0.41749203,0.50869894,0.27279028,0.0,0.18864474,0.0,0.0,0.7018151,0.48865592,0.30072853,0.5626494,0.57258874,0.55725867,0.21924442,0.7286712,0.6555103,0.5670868,0.3795855,0.6193361,0.30378094,0.30559427,0.65356064,0.90002084,0.0,0.0,0.0,0.34327805,0.3862707,0.17509317,0.36829546,0.6377043,0.9437853,0.0,0.7224069,0.49393088,0.47712016,0.4213975
