movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.412193,0.6761657,0.62785935,1.1059387,0.5639901,0.8211681,1.1904992,0.84214854,0.8202342,0.71999174,1.1166267,0.45542142,0.0,0.7985436,0.923019,0.0,0.31156665,0.0,0.9466756,1.0283319
47metersdown,0.60922754,0.8368298,0.7479346,1.2796013,0.90856576,0.66079867,1.1327602,1.1462543,0.89623725,0.6844099,1.5537243,0.7887372,0.0,1.1402037,1.5731966,0.0,0.70562893,0.0,0.85732865,1.3353451
abeautifuldaymovie,0.55857885,0.92984575,0.9413223,1.0243486,0.52939564,1.212358,0.94738555,0.69970375,1.021258,0.73474133,0.83513004,0.55699927,0.0,0.8764603,0.97750455,0.0,0.46082652,0.0,1.3258634,0.9877683
abominablemovie,0.5855062,1.5539442,1.8617141,1.4994333,0.8999239,1.6932154,1.4422002,1.4395056,1.5107768,1.022882,1.284997,0.6315695,0.0,1.262609,1.1035464,0.0,0.62111014,0.0,1.569936,1.2436943
adastramovie,0.53783864,0.7622938,0.81638145,0.8775378,0.48168224,0.91676205,1.219277,0.68816036,0.88653994,0.71045583,1.0454885,0.38474515,0.0,0.81132823,1.0077834,0.0,0.44276637,0.0,0.98061955,1.0905936
adogsjourneymovie,1.115052,1.6583374,1.5455762,3.0386922,0.8783528,1.8696699,2.9358957,1.2970488,2.0376823,1.5919608,2.6251016,0.3505218,0.0,2.0672953,2.0668204,0.0,1.213189,0.0,2.7150946,2.348523
aftermathmovie,0.38977486,0.6671805,0.63556135,0.8617238,0.31378245,0.8780818,0.70559615,0.73206097,0.6797617,0.5655963,0.7878199,0.3692268,0.0,0.65175515,0.7444872,0.0,0.2652163,0.0,0.7641131,0.77720785
aftermovie,0.38696334,0.71301097,0.72513914,0.8424254,0.46810114,1.0339501,1.020219,0.38655698,0.9632475,0.58213216,1.0577056,0.40546563,0.0,0.7399944,0.69457865,0.0,0.32239,0.0,0.8780064,0.93723094
ahiddenlifefilm,0.248936,0.38065767,0.37913486,0.5201692,0.30929798,0.4815325,0.53752714,0.34941497,0.41538796,0.36347324,0.5025042,0.2678766,0.0,0.51103777,0.47852933,0.0,0.26989052,0.0,0.51501304,0.4957162
alitamovie,0.77357984,1.1684303,0.77028763,1.5030336,0.5182052,1.131403,1.4059566,1.020188,1.0657511,1.0730956,1.2937063,0.00020231307,0.0,1.0659292,1.1598119,0.0,0.45178765,0.0,1.2121059,1.1632352
angelhasfallen,0.5695821,0.8176432,1.0323486,1.4930902,0.66271,1.173712,1.4097524,1.0272926,1.1263348,0.8677831,1.5972494,0.5789101,0.0,1.0031976,1.3697151,0.0,0.4063738,0.0,1.6067635,1.0639367
angrybirdsmovie,1.5886152,2.3924582,1.7465607,3.7025,1.4584758,2.4976761,3.167081,2.7122276,1.3294021,1.8720711,2.7558455,1.5630273,0.0,2.1150372,3.0439255,0.0,0.89358217,0.0,3.870908,2.8079274
annabellemovie,0.9444798,1.6953523,1.1074947,1.7690644,0.89737993,1.5600216,1.738728,1.3217183,1.1661559,1.1627719,1.5738962,0.85996455,0.0,1.4286776,1.6706729,0.0,0.7585094,0.0,1.7892783,1.3880222
annamovie,0.40929917,0.7826094,0.777894,0.9537005,0.69192386,0.8398582,0.9874021,0.6427888,0.64556307,0.82041055,0.836914,0.45251,0.0,0.9801528,0.6688001,0.0,0.2428663,0.0,1.133478,0.8477739
apollo11movie,0.30437404,0.559243,0.42640597,0.8350308,0.4338057,0.81054384,0.8446515,0.4109588,0.7482488,0.5764674,0.7346578,0.45524684,0.0,0.6830518,0.78746873,0.0,0.24565399,0.0,0.73985255,0.82181364
arcticdogsmovie,0.3939785,0.8715303,0.69784856,0.9264649,0.53309536,0.78645647,1.2114854,0.726348,0.77292573,0.7949522,0.870006,0.31983212,0.0,0.6587992,0.96488655,0.0,0.6056091,0.0,0.78140616,1.1261991
arcticmovie,0.5240121,0.7498598,0.68749523,0.84715384,0.48310193,0.8411763,0.70244217,0.6668503,0.73444164,0.5842369,0.83388305,0.23881295,0.0,0.77779025,0.5860078,0.0,0.42585462,0.0,0.9556136,0.6546724
artofracingmovie,0.78640294,1.005293,0.79416347,1.062298,0.5843501,0.90358883,1.2144787,0.9593518,0.97055966,0.62289435,0.866559,0.4218445,0.0,0.71792376,1.3232757,0.0,0.34233096,0.0,1.2575456,0.9420776
avengers,0.32780036,0.45024318,0.63145983,0.83982265,0.48743236,0.57433414,0.8218989,0.6596876,0.63262796,0.5424339,0.87070626,0.31452957,0.0,0.7159937,0.7376223,0.0,0.58229196,0.0,0.6490507,0.6218969
beachbummovie,0.43503496,0.5087785,0.41163558,0.7630258,0.548324,1.0657818,1.1461182,0.4413605,0.9110635,0.5069063,0.6850926,0.67867947,0.0,0.685685,1.0895605,0.0,0.27110204,0.0,0.9723297,0.74439096
bernadettefilm,0.5382181,0.8919813,0.95501995,1.2434618,0.58040255,1.1122773,1.3060448,1.0133084,0.7830341,0.8062625,0.9893825,0.46577162,0.0,0.9177214,1.293646,0.0,0.75056225,0.0,1.3399005,1.4795682
blackandbluemovie,0.7272581,1.4269423,1.4801477,1.6387187,1.346287,2.0357518,2.0093708,1.0532511,1.5767426,1.198197,1.4424843,1.0763934,0.0,1.4243723,1.7220247,0.0,0.6071143,0.0,2.2205844,1.2149922
blackchristmas,0.61997294,0.75892276,0.9333819,1.0680428,0.53221077,0.9780711,1.0644286,0.56352794,0.7204012,0.59173155,0.95321053,0.3228348,0.0,1.0309782,0.87698364,0.0,0.56945693,0.0,1.0627472,0.89164114
blindedbythelightmovie,0.43112248,0.59600496,0.52586305,0.81579065,0.38481835,0.6495595,0.673214,0.6231962,0.43798006,0.41390944,0.577191,0.3327154,0.0,0.6485468,0.65180194,0.0,0.406421,0.0,0.83726543,0.65885866
bombshellmovie,0.3338566,1.1262455,1.1253393,1.4865954,0.52277094,0.96579736,1.0378853,0.82927823,0.7487574,0.9053893,0.836611,0.6087238,0.0,0.9069591,0.8850409,0.0,0.24361412,0.0,1.6021202,1.0729681
booksmart,4.0072308,7.586105,7.157744,8.179781,3.4829686,8.866485,5.9823885,7.847471,6.7335463,4.5690565,5.5353045,1.6877412,0.0,5.235836,5.411768,0.0,1.8238304,0.0,10.3896475,5.211194
breakthroughmovie,0.6727468,1.0790079,1.592887,1.8479965,1.1506923,1.633385,2.562556,1.3957053,1.4675434,1.2191741,2.3400717,0.93881637,0.0,1.5797325,2.234877,0.0,1.0711274,0.0,1.9393398,2.2443821
brianbanksmovie,0.7795353,1.0314764,0.95269597,1.2713219,0.5534032,1.0283117,0.83530295,0.9646803,0.74574697,0.82155114,0.99499977,0.264675,0.0,0.9552023,0.97063667,0.0,0.83702314,0.0,1.228069,1.124129
brightburnmovie,0.43318537,0.7791022,0.97987294,1.0205791,0.8376329,1.185705,1.1486999,0.8749729,0.8350662,0.75962335,0.9699435,0.7481974,0.0,1.0329016,1.1120604,0.0,0.6350591,0.0,1.3582644,0.9927317
brittanyrunsmov,0.39839113,0.7354713,0.39069697,0.8620728,0.4935586,0.7856214,0.6118905,0.60336185,0.62972,0.6122604,0.91082984,0.4325175,0.0,0.7750569,0.62684864,0.0,0.52197945,0.0,0.84997445,0.7128648
captainmarvelofficial,0.43512672,0.8340804,0.91229236,0.74596024,0.8408389,0.9516282,1.0089219,0.7096571,0.78558266,0.69942594,0.9607506,0.329507,0.0,0.9183434,0.9799242,0.0,0.4832914,0.0,0.9813157,0.8025376
captivestatemovie,0.45905402,0.70461625,0.97901034,0.8795147,0.74741685,0.8309149,1.1268599,0.8405126,0.77452284,0.50390565,0.7559049,0.7073828,0.0,0.8059401,1.1830701,0.0,0.3623454,0.0,1.0602819,0.8406741
catsmovie,1.1175265,1.1420528,0.9941207,2.4675415,0.9405701,1.4446571,2.3146112,1.7685981,1.2528896,1.0752478,2.5569844,0.4792153,0.0,1.689572,2.0415957,0.0,1.158578,0.0,1.4267554,1.5513692
charliesangels,0.8392056,1.6855893,1.2916048,2.4992046,1.663716,2.020864,2.5653589,2.3028376,0.8152251,1.6492844,2.296255,1.6682094,0.0,1.9404786,2.8258667,0.0,0.6666092,0.0,2.5241156,2.6790874
childsplaymovie,1.688069,2.7154381,2.70244,3.3846397,1.3557808,3.1655872,3.531355,1.792683,2.963319,2.0086627,3.6153345,0.5433877,0.0,2.0755723,3.2764647,0.0,2.0245576,0.0,3.782625,2.6502893
clarathefilm,1.3879322,4.317458,3.284857,5.1282296,1.9792134,4.653156,6.3351455,2.6239772,4.165414,3.4075582,4.5382514,1.744446,0.0,2.583943,4.3363705,0.0,2.018534,0.0,5.0443316,6.0302973
coldpursuitmovie,0.42514136,0.5811747,0.6529827,0.7273503,0.48701313,0.776309,0.8924307,0.54434496,0.6760891,0.51319075,0.85208637,0.34298468,0.0,0.6277107,0.8793617,0.0,0.52168757,0.0,0.82546026,0.7382837
countdown,0.85980165,1.4223313,1.0209466,1.5846375,0.9573241,1.6308229,1.2496183,1.2708979,1.1612278,1.1127403,1.5935359,0.5821728,0.0,1.4454007,1.3011799,0.0,0.7175353,0.0,1.8542672,0.9932833
