movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34
clarathefilm,3.3707728,0.0,2.6778145,2.1008217,2.2711396,0.52710956,3.4057546,0.0,1.6676064,1.244966,3.4052393,3.0559914,1.8775252,3.2884738,1.0138805,0.0,2.0990672,3.0441961,2.274193,0.7591416,3.0703156,1.6362774,3.3160415,2.6515412,2.5900803,3.653143,3.2729504,3.6624885,2.9996326,3.7560635,3.9138398,3.8671026,3.8140793,0.9049912,1.8379453
coldpursuitmovie,0.6075178,0.0,0.41828394,0.48637635,0.19929773,0.48520464,0.6334219,0.0,0.5008918,0.42743936,0.51081663,0.5859572,0.46740746,0.55756944,0.343766,0.0,0.40725347,0.5806186,0.15667748,0.4186269,0.49368212,0.5364579,0.54386914,0.54405075,0.488801,0.60532045,0.5222477,0.63413197,0.7520555,0.48137093,0.638767,0.61668855,0.48980156,0.27784702,0.29209268
countdown,1.184248,0.0,1.2441654,1.0306036,0.6781951,0.43665832,1.241231,0.0,1.0992265,0.64386946,0.8197011,2.1748738,0.9406158,1.154749,0.6540252,0.0,0.9649639,1.3772888,0.8990207,0.9564316,0.9123336,1.4102854,1.4394047,0.529704,1.352664,1.0246605,0.94605404,0.811424,1.262065,0.5220325,1.6990185,1.6183773,1.6634753,1.1147691,1.2132059
currentwarmovie,0.7669974,0.0,0.5011657,0.69725364,0.32613418,0.6497922,0.82525766,0.0,0.56927514,0.5539265,0.52590007,0.7303503,0.63082576,0.65471536,0.41714326,0.0,0.54342407,0.8115272,0.27319998,0.49974328,0.8624264,0.8673715,0.59495354,0.39761162,0.78528976,0.73457295,0.4761392,0.86406493,0.95015526,0.60123056,0.7586422,0.76434356,0.779805,0.44957766,0.2866084
darkwatersmovie,1.3049198,0.0,0.6670812,1.0654936,0.75716573,0.46290153,1.1303768,0.0,1.0661143,0.5685139,1.1779462,1.8067328,0.8369289,1.3437424,0.5273624,0.0,0.94608164,1.1683943,0.5478879,0.65440696,1.2593203,0.7510134,0.8839756,1.0864497,1.2868489,0.9537671,1.2202535,1.1908691,1.269413,0.7325012,1.8348001,1.4972389,1.261008,0.47208416,1.1877626
detectivepikachumovie,1.061257,0.0,0.7534749,0.8941747,0.5478857,0.21997286,1.0410227,0.0,0.5324097,0.36928856,0.8553709,1.1267838,0.56014484,0.9130169,0.24627715,0.0,0.6535483,0.87926596,0.5292179,0.44421363,0.90367043,0.8587712,0.64363223,0.82979447,0.6922899,1.1073422,0.75581694,1.070247,0.90209186,0.7485253,1.1828758,1.1652769,0.88813204,0.42089373,0.543628
disneyaladdin,1.2686436,0.0,0.7500792,0.69636565,0.564575,0.6733261,0.9864576,0.0,0.7708317,0.53429824,1.0209566,1.5286483,0.6328629,0.9009634,0.40589336,0.0,0.907793,0.85558826,0.66329086,0.6373563,0.9808672,0.7756179,1.0563192,0.6459929,1.1144277,1.3662746,0.882508,1.1005101,1.1103548,0.8118141,1.3953842,1.4326606,1.3690413,0.4743531,0.78742826
disneyfrozen,1.9624335,0.0,0.9086041,0.99457,0.7920294,0.9280801,1.9817483,0.0,1.2374327,1.1863228,1.2757962,2.085336,1.149725,1.7111136,0.9715167,0.0,1.0888001,1.2874342,0.8167858,1.1704496,1.6294824,1.6907204,1.6407917,0.83559906,1.5371995,2.2079544,1.1837543,1.8019861,1.8703407,1.0663595,2.2092612,1.9620253,2.148837,0.740119,0.9790064
disneymaleficent,0.93546945,0.0,0.64545476,0.69228643,0.47090158,0.3851288,0.6992234,0.0,0.465055,0.35326445,0.735034,1.1946622,0.46871924,0.8245531,0.53620726,0.0,0.560334,0.5796291,0.5201694,0.40833998,0.8411866,0.7516973,0.74965775,0.4470915,0.86343455,1.0353017,0.7351506,0.83347505,0.94105715,0.64021176,0.96006817,0.9547326,1.0025828,0.50702214,0.6338396
doctorsleepmovie,0.71442306,0.0,0.64474577,0.71155924,0.3556749,0.38498783,0.7901155,0.0,0.57874125,0.43800232,0.644705,0.9015869,0.5776051,0.7931241,0.49554604,0.0,0.5811575,0.753404,0.41266188,0.48617393,0.74789894,0.7011656,0.50398284,0.5802847,0.54936886,0.9642174,0.61579674,0.9587346,1.0881478,0.8029416,0.7597311,0.8264974,0.7553972,0.51029944,0.34238935
dolemiteismyname,1.1978984,0.0,0.71652985,1.2613473,0.7476421,0.5237566,1.6556076,0.0,1.2880542,1.1363766,1.3607814,1.2293767,0.9909743,1.5598019,1.149807,0.0,0.82488066,1.6112413,0.3918904,1.237089,1.5774415,1.177591,1.1861308,1.2379361,1.1411207,1.1288942,1.4983085,1.6667062,1.5910128,1.345915,1.4850447,1.2429001,1.0724549,0.6775636,0.79697454
dontletgomovie,0.70315224,0.0,0.7723882,0.77570856,0.35680294,0.41192394,0.8898747,0.0,0.5635612,0.44802967,0.5132155,1.0496887,0.6044715,0.6984188,0.50789404,0.0,0.47790608,0.78463113,0.4081132,0.36926287,0.86441326,0.81302273,0.62874913,0.5916472,0.7072326,1.0196623,0.7322529,0.97110415,1.0135381,0.6747183,0.8942689,1.1083552,0.8397506,0.59273916,0.42324975
doramovie,0.90238,0.0,0.5995231,0.81380206,0.4604567,0.1966936,0.84602726,0.0,0.60235226,0.60035133,0.8616402,1.1411138,0.48904103,1.0088757,0.48562023,0.0,0.60860527,0.894877,0.51158303,0.687123,0.8061254,0.7679395,0.72335774,0.7358918,0.58191115,0.82964766,0.7798459,0.72859997,1.0301434,0.78264916,0.988119,0.85387903,0.7660607,0.4596766,0.67179644
downtonabbey_official,1.3173903,0.0,1.0501046,1.4645152,0.5655491,1.0711323,1.581047,0.0,1.225668,1.1455492,1.1627883,1.328846,1.2811592,1.4202685,0.97511315,0.0,0.9572605,2.0053935,0.45092458,0.91402733,1.2429991,1.5357566,1.3638699,1.1547494,1.5695449,1.2373346,1.2529755,1.7093637,1.9277548,1.2232238,1.4599326,1.8222607,1.5135726,0.6716301,0.8542552
dumbo,0.79846764,0.0,0.5269733,0.5681235,0.4115497,0.4138087,0.69305956,0.0,0.44123423,0.3856464,0.5514549,1.0457612,0.46880758,0.6840886,0.49644527,0.0,0.54654765,0.54985,0.5019333,0.4353016,0.6568227,0.7284986,0.59045154,0.36403725,0.76973045,0.8703984,0.5657298,0.7246606,0.79227364,0.5462071,0.9037824,0.94373757,0.9528131,0.44240656,0.5533149
escaperoom,1.2325041,0.0,0.67607164,0.99837166,0.4580002,0.35494584,0.7690127,0.0,0.7641812,0.39202735,1.0426412,1.1734198,0.6988676,1.0428232,0.5129736,0.0,0.56664765,0.66181207,0.38622177,0.6190895,1.1694152,0.67197835,0.5615654,0.6536309,0.7182659,0.86652607,1.0656761,1.0764605,1.2010062,0.9053841,1.1532997,1.1358415,1.0169764,0.6340042,0.6626928
everybodyknowsmovie,0.65133953,0.0,0.32613137,0.58422214,0.34612006,0.3275984,0.53279436,0.0,0.38376963,0.32032555,0.55853665,0.6811125,0.43352097,0.6332734,0.27047926,0.0,0.4952063,0.6056801,0.28984252,0.26947027,0.52852106,0.510318,0.48416156,0.5525362,0.5978773,0.45058608,0.6157749,0.6208545,0.6287286,0.4608573,0.73541105,0.6777758,0.5671995,0.22820383,0.46367192
fastandfuriousmovie,1.4661762,0.0,0.95570916,1.5450183,0.52773505,0.70240766,1.5501865,0.0,1.0585178,0.51452255,1.0969416,1.867228,1.2468438,1.3160466,0.8592869,0.0,1.1531554,1.3426149,0.97883093,0.26619983,1.3940994,1.17937,0.86426705,1.0381324,1.5330954,2.110727,1.6129497,1.8767147,1.8336697,1.2861285,1.5379903,2.3136666,1.5817765,0.63182384,1.2959747
fightingwmyfam,1.238168,0.0,0.849989,0.741137,0.6094853,0.6030469,0.598825,0.0,0.75836074,0.23351187,0.94383657,1.239481,0.8427419,1.1675955,0.4862225,0.0,0.72537273,0.57607126,0.45115423,0.34396088,1.0845706,0.7171038,0.9046106,0.5584321,0.75719965,1.1996994,0.6788544,1.005601,1.3833183,0.77748847,1.2312701,1.0335653,0.81982774,0.69362754,0.8690369
fivefeetapartfilm,1.7087153,0.0,1.3685957,1.5684125,0.86177355,0.39463747,1.78475,0.0,0.764796,0.7039109,1.5199156,2.6762762,0.6537448,1.5898316,0.5108202,0.0,1.1802788,1.2598506,0.780893,0.65191686,1.0018088,1.3350852,1.524317,1.16935,1.4720134,1.2967721,1.8711082,0.8899622,1.3000804,1.17779,1.9985785,1.4771897,1.7318212,0.90924174,1.2689774
fordvferrari,0.56408244,0.0,0.5701164,0.74791425,0.3073573,0.32675308,0.6397424,0.0,0.41423076,0.3939126,0.57339865,0.8880804,0.40884727,0.6570981,0.39339298,0.0,0.31961513,0.74378544,0.38131183,0.43546695,0.7739642,0.69853216,0.6371354,0.52611184,0.5519098,0.6482856,0.72838426,0.7411738,0.86227465,0.3505867,0.7129067,0.81224436,0.7403252,0.47762656,0.42261207
freaksthefilm,0.8898527,0.0,0.48040375,0.4528169,0.2295295,0.3132283,0.5184316,0.0,0.49416846,0.2540373,0.81323284,0.6363024,0.38865203,0.79132545,0.20515072,0.0,0.4830377,0.4480697,0.23145638,0.2575153,0.6323735,0.28340793,0.7821169,0.5384613,0.48044044,0.79372245,0.86592895,0.82673496,0.8013643,0.55509615,0.6944162,0.6887253,0.55575675,0.2092272,0.5683656
geminimanmovie,0.89098215,0.0,0.75394046,0.63938314,0.33907115,0.4805172,0.9303353,0.0,0.71119136,0.53671837,0.65069073,1.186557,0.75145537,0.6888517,0.33063003,0.0,0.811196,0.96316725,0.49387297,0.7302696,0.8384521,0.630001,0.803557,0.67756754,0.8232083,1.1154189,0.65468234,0.93172324,1.146501,0.5845703,1.163115,1.113144,0.9250134,0.5605074,0.54744637
glassmovie,0.61349845,0.0,0.7112375,0.37882376,0.27292436,0.2560599,0.7410077,0.0,0.72172326,0.44960138,0.6472464,0.9637171,0.6814303,0.70024586,0.49948254,0.0,0.19823375,0.78473717,0.18673554,0.63613486,0.52677536,0.48952064,0.901542,0.5585725,0.533382,0.74538845,0.58453655,0.52257794,0.84825283,0.49727023,0.9466453,0.76981384,0.6064728,0.48501515,0.6815244
gloriabellmovie,0.7282857,0.0,0.5047614,0.59850913,0.3213376,0.44566107,0.573568,0.0,0.53848636,0.4479615,0.70260996,0.7644458,0.5163998,0.71566755,0.41575688,0.0,0.5866678,0.79383844,0.12522314,0.46644306,0.6783933,0.7270297,0.45554945,0.7715197,0.6068268,0.49592984,0.4674077,0.64561677,0.87021697,0.7473724,0.8412256,0.78045094,0.5644098,0.4416739,0.4690249
godzillamovie,0.9838809,0.0,0.6286909,0.72867775,0.47266325,0.3960088,0.9145974,0.0,0.5143585,0.27092016,0.8101221,1.0642924,0.49261624,0.7968968,0.411608,0.0,0.6152626,0.6300274,0.21729518,0.5234618,0.806123,0.8558989,0.69250447,0.72903776,0.6046,0.9856109,0.7552459,1.0004486,0.9401414,0.92785645,0.84839845,1.0533893,0.9675371,0.42549777,0.45332855
goldfinchmovie,0.6024664,0.0,0.86899036,0.60380703,0.43283302,0.47251248,0.74690914,0.0,0.8552532,0.4981715,0.88100684,1.0535666,0.89385957,0.84345984,0.60812074,0.0,0.48717284,1.0560062,0.35875553,0.58926547,0.60244805,0.7345783,0.89138126,0.71289957,0.86552525,0.76214075,0.5800426,0.50960374,1.2608483,0.77853864,0.8396678,0.84727746,0.6322577,0.61968774,0.7590771
goodboysmovie,0.7041671,0.0,0.8249813,1.0147185,0.28410462,0.3994736,1.0522914,0.0,0.5399109,0.4546454,0.51821554,0.9635626,0.8845975,0.74917483,0.6449404,0.0,0.5431119,0.88161427,0.3689236,0.4471293,0.9288697,0.8596642,0.5837371,0.3312671,0.81411135,1.175976,0.6592514,1.1276025,1.1872317,0.696879,0.77997583,1.0209885,1.0148365,0.7031408,0.428845
goodliarmovie,1.1271293,0.0,0.71267533,0.59797657,0.44036797,0.42925227,0.9552485,0.0,0.84678215,0.6366067,0.7421134,1.057443,0.7423787,1.1610918,0.5173124,0.0,0.58877873,0.8705133,0.37885246,0.8371913,0.8864872,0.9532531,1.2250538,0.46532556,0.8317846,1.0058141,0.7785328,0.840385,0.8948814,0.8397384,0.81762445,0.749943,1.0704644,0.42131427,0.6738285
gretafilm,0.8527951,0.0,0.38869902,1.0531209,0.47000417,0.47294796,0.6334685,0.0,0.59151614,0.4942126,0.8994998,1.1322292,0.5959734,0.806072,0.67458093,0.0,0.5708109,0.8689054,0.31876284,0.41130614,0.8580424,1.0433471,0.45466673,0.61721843,0.8253334,0.4694449,0.8539701,0.9292379,1.185366,0.77144593,1.0519009,1.0315367,0.74077404,0.57830596,0.5621865
