movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.8597206,0.51468587,1.0707822,0.7994191,0.7214354,0.6527512,0.45503068,0.84043187,0.50475013,0.0,0.4208137,0.57764137,0.8304654,0.4601262,0.38009283,0.755346,0.7470684,1.2758548,0.5584285,0.62203383,0.99854034,0.61065155,0.6027591,0.49608037,0.5617059,0.5737329,0.673437,0.0,1.0255095,0.71601367
47metersdown,0.8885947,0.8206852,1.3003658,0.67435724,0.880066,0.694021,0.38363308,0.9194593,0.553508,0.0,0.69911104,0.7120633,1.0272673,0.62552655,0.68215376,0.78534275,0.7634415,1.254067,0.61704445,0.62259305,1.1260082,0.76645315,0.549518,0.51738703,0.87582844,0.73392606,0.7323216,0.0,1.6129184,0.7472925
abeautifuldaymovie,1.0058535,0.5389913,1.0969929,1.0073649,1.022927,0.86216253,0.5228878,0.83050144,0.5730988,0.08833015,0.556002,0.7514725,0.5938189,0.81124395,0.3240685,0.7200178,0.6315301,1.1095076,0.56156075,0.7743046,0.9080083,0.45105958,0.38505375,0.43813646,0.57619584,0.48836446,0.73662335,0.0,1.074567,0.6189322
abominablemovie,1.5057822,1.0416218,1.6108991,1.6975099,1.0979233,1.4736863,0.43454447,1.3492634,0.85514957,0.09115583,0.97485197,1.4209456,1.0094612,1.099636,0.6824989,0.7656403,0.6414321,2.0705638,1.1803349,0.64606655,1.6698445,1.2551792,0.8629116,0.8035134,0.70879537,0.58855706,1.1836593,0.0,1.6443399,0.72366196
adastramovie,0.81669474,0.6537663,0.9342307,0.92532635,0.9287865,0.61183053,0.34594154,0.6289373,0.4874153,0.0,0.6570685,0.73334086,0.89764917,0.45239943,0.42623496,0.61189103,0.5240459,1.1107093,0.82147133,0.5414116,0.8191087,0.5937027,0.45812935,0.55394125,0.46437693,0.2823413,0.6954479,0.0,0.781027,0.42616493
adogsjourneymovie,2.2780087,1.0987835,2.3241444,2.088617,2.0603206,1.4116999,0.9842167,1.7815181,0.8746935,0.11024221,1.4936028,1.1510394,2.2004716,1.4654765,0.95077443,1.4995853,1.5479532,2.0415437,1.0428027,0.653448,1.7830406,1.2004976,1.3934262,0.6805131,1.0388361,1.1072954,1.3124726,0.0,3.1386628,1.5439341
aftermathmovie,0.5790619,0.49365285,0.77419674,0.61021453,0.5824073,0.5931767,0.35471717,0.6898929,0.43955204,0.0,0.36062646,0.47344357,0.4742365,0.58811074,0.36983454,0.6603046,0.39671612,0.83481795,0.50291884,0.39896455,0.72542036,0.49933052,0.5090133,0.48278484,0.55095464,0.4290452,0.58383906,0.0,0.8641857,0.4058898
aftermovie,0.88014245,0.5213286,0.9067376,0.70045847,0.9420411,0.85507274,0.58214366,0.7409963,0.56671405,0.051429164,0.54583216,0.71679103,1.0192366,0.71932435,0.39384478,0.6190304,0.61968875,0.88269126,0.77661586,0.4345229,0.73331404,0.6101868,0.46362892,0.42668787,0.5174937,0.39229774,0.6002196,0.0,0.9114941,0.5248434
ahiddenlifefilm,0.40670213,0.29224032,0.5101242,0.42591012,0.438717,0.36014766,0.21986498,0.3834489,0.29270673,0.0,0.23835333,0.32190436,0.35405582,0.2797986,0.22725803,0.3549044,0.28800023,0.50134,0.33192492,0.2865499,0.41523218,0.33102745,0.28159112,0.25587147,0.29681587,0.23381495,0.3784964,0.0,0.49219245,0.3016323
alitamovie,1.1700064,0.6261619,1.255414,1.3880748,1.264493,0.9922387,0.47904423,0.9003014,0.5168757,0.0,0.52103484,1.0039469,0.88516134,0.7483469,0.33060467,1.1470873,0.5554683,1.6953759,0.7513597,0.6091094,1.0387836,0.65036356,0.96623504,0.65496427,0.28662157,0.532477,0.9810134,0.0,1.1938657,0.7859436
angelhasfallen,1.1032177,0.84852463,1.4060658,1.1463661,1.1255982,0.9390706,0.7539351,0.85487366,0.58035076,0.07656188,0.40207368,0.7181418,0.63907945,0.5618186,0.86317825,0.8064504,0.70286596,1.3203005,0.9693035,0.7439306,1.1442007,0.74822676,0.6950189,0.59126663,0.63823074,0.4095295,0.73051375,0.0,1.3713408,0.9157886
angrybirdsmovie,2.3213496,1.3410172,2.2351215,2.191981,2.0218694,2.597139,0.9011499,2.3408935,1.1077657,0.37020087,1.7245483,1.9256158,1.5591562,1.9583484,0.27778864,1.2058809,1.738163,2.3775496,1.3662775,1.0585333,1.8480071,1.5614538,1.1166887,0.723813,1.2864088,1.003282,1.2535232,0.0,2.962601,2.01677
annabellemovie,1.3701026,1.0627595,1.8881136,1.6412957,1.6811085,1.101585,0.59224313,1.3729244,1.0439849,0.16577013,1.1890063,1.5637324,1.5032442,1.0928606,0.5790035,1.4084938,0.72173357,1.9913839,1.4318885,1.1791708,1.475469,0.87659574,0.6597477,0.7228143,1.0932978,0.54951924,1.3564467,0.0,1.9163136,0.86824834
annamovie,0.8096488,0.45369193,0.9052732,0.80702,0.73666793,0.6454428,0.5429806,0.7213029,0.43126664,0.0,0.5179746,0.5518193,0.77019876,0.70271474,0.310743,0.59672976,0.60198575,0.90120995,0.70092404,0.54686326,0.6414994,0.5592889,0.59730744,0.2951407,0.5221043,0.27456814,0.5321802,0.0,0.97503906,0.65603393
apollo11movie,0.61852527,0.41686442,0.87534547,0.53939724,0.60833,0.38321277,0.29289874,0.6547708,0.43017536,0.0,0.24756078,0.49343577,0.4775172,0.31089136,0.25498286,0.63089424,0.44608986,0.7262196,0.4485773,0.4024873,0.6469205,0.6331829,0.40396267,0.3629401,0.40582538,0.36268738,0.7723992,0.06787866,0.7095357,0.47191864
arcticdogsmovie,0.7367785,0.56424344,0.7641321,0.6442078,0.7525144,0.73421264,0.5357379,0.69542307,0.40913075,0.09190816,0.49141076,0.56632245,0.64246094,0.4602966,0.2758687,0.56700754,0.4748053,0.71576303,0.5052374,0.39877865,0.709346,0.49782157,0.32355317,0.47807708,0.5124186,0.552388,0.35854715,0.0,0.8828189,0.5170488
arcticmovie,0.5352797,0.5071983,0.7261224,0.8062856,0.52224606,0.59316814,0.42387187,0.6089464,0.3941361,0.0,0.46533224,0.46168917,0.7673744,0.41111416,0.40985727,0.52858907,0.43420416,0.9163919,0.49484804,0.29058644,0.41656482,0.48417628,0.34924346,0.3693171,0.39887863,0.38220865,0.44272378,0.0,0.6653723,0.534554
artofracingmovie,1.1703848,0.7028388,1.3555372,1.0827988,1.0533462,0.7957647,0.40743265,0.83165693,0.59529704,0.0,0.7251187,0.79012257,1.0264502,0.71232677,0.5591765,0.8711276,0.6008382,1.3474712,0.8902347,0.6958685,1.12612,0.6212922,0.5489378,0.41722602,0.626945,0.4107964,1.0593715,0.0,0.7263089,0.6556391
avengers,0.82194394,0.4335861,0.9809233,0.94171745,0.82517004,0.7575866,0.38950977,0.8435162,0.23216292,0.0,0.48400894,0.55477047,0.8807398,0.62726736,0.4272296,0.8000038,0.567495,1.2162164,0.5695579,0.61643267,0.86227727,0.5929059,0.5419246,0.3773982,0.41986853,0.53470737,0.64076376,0.0,0.91144377,0.6772385
beachbummovie,1.0008631,0.6235821,1.0443814,0.92243266,0.9213774,0.7114646,0.4334503,0.8495383,0.5081052,0.0,0.4364221,0.6050256,0.8885266,0.550032,0.07803862,0.7272738,0.65911216,1.2682087,0.70365095,0.36069342,0.94565153,0.80836546,0.6094762,0.3874836,0.6556042,0.5187522,0.9804343,0.16260466,1.1953549,0.68272245
bernadettefilm,1.042763,0.72494835,1.0880508,1.0463572,0.9079169,0.7366182,0.46888068,0.85650617,0.6302528,0.0,0.69184214,0.6403122,0.7436396,0.75287545,0.64840364,0.7499403,0.70905983,1.0134792,0.8143387,0.3728046,0.8223543,0.6314968,0.51552343,0.6101863,0.99021065,0.31253934,0.6562277,0.0,0.93491393,0.63267267
blackandbluemovie,2.0355115,1.3155757,1.94734,1.8192759,1.9252416,1.4862409,0.8330266,1.6465048,1.0791337,0.22116938,1.3258762,1.2950097,1.2564842,0.94717795,0.68344796,1.0502816,1.2884444,2.2100728,1.238012,1.338183,1.6585673,1.1771752,0.56841266,0.7001514,1.2317469,0.43287647,1.4522982,0.0,2.3274732,1.1038463
blackchristmas,0.8742669,0.38970512,0.9420214,0.8945588,0.92746955,0.73345256,0.48646548,0.85431874,0.5216233,0.09217856,0.43310007,0.54263484,0.86679786,0.65718037,0.49501765,0.75278556,0.6630896,1.07969,0.65072846,0.50920576,0.83406514,0.6772939,0.6418786,0.45519802,0.5472215,0.48832986,0.74221563,0.0,1.1594769,0.64639205
blindedbythelightmovie,0.65817374,0.4303821,0.86362475,0.6880053,0.6080907,0.70847243,0.34843183,0.7589295,0.47244197,0.0,0.42382163,0.47297382,0.570584,0.53134537,0.44584623,0.5018727,0.5180405,0.7830552,0.5720509,0.45604774,0.6899422,0.5825214,0.5561168,0.2492348,0.44511026,0.3612421,0.5154045,0.0,0.80812114,0.57544976
bombshellmovie,0.96093565,0.7231524,1.2230487,1.245852,1.0014031,0.8565796,0.0,0.9113013,0.39811444,0.09562254,0.61007,0.7559077,0.6131759,0.9065422,0.38672623,0.8097482,0.24731416,1.5568328,0.6144774,0.5376335,1.1922847,0.74099874,0.7301661,0.53491676,0.5931085,0.54345775,0.7240072,0.04594504,1.2080588,0.85384554
booksmart,7.394151,4.300277,7.5193334,9.220707,8.042111,6.5346193,1.9924275,6.257419,3.110448,0.0,6.363028,4.252503,7.2051687,6.103991,2.2713182,4.6874237,4.3647494,8.619864,3.4554589,2.6666293,5.6988993,3.1769302,4.6153116,1.9191754,5.083979,1.8542608,4.8297715,0.0,11.207639,6.593315
