movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
escaperoom,0.83334297,0.0,0.9542158,0.66531014,1.2089391,0.61283433,1.0730911,1.2187364,0.0,0.9338576,0.92758685,0.0,0.0,1.2542942,0.8378649,0.76128626,1.3175609,1.1423845,1.0473874,1.2021781,0.0,1.3551997,1.2700361,1.6850697,0.5718512
everybodyknowsmovie,0.46776375,0.0,0.5668782,0.454298,0.72236013,0.4889383,0.77069783,0.74483085,0.0,0.4566644,0.61416924,0.0,0.0,0.5290047,0.55409366,0.5289262,0.7892849,0.63429636,0.57704574,0.7605937,0.0,0.8294112,0.72342443,0.7776606,0.39621255
fastandfuriousmovie,1.4201512,0.0,1.85716,1.0777862,1.7577581,0.9469669,2.2614746,1.6569806,0.0,1.2718698,1.541807,0.0,0.0,1.596917,1.2194217,1.4096513,2.1640851,2.0629442,1.5212302,2.1108773,0.0,2.48249,1.329004,2.6355736,1.020392
fightingwmyfam,1.0832453,0.087621994,1.4419261,0.56318426,1.6777836,0.97354174,1.8010348,1.3631761,0.0,1.4206719,1.3397901,0.0,0.0,1.3198054,0.83157706,0.6699545,2.0530136,1.1956412,1.4188577,1.7756162,0.0,1.872389,1.6245798,2.0621252,1.3243302
fivefeetapartfilm,1.0839684,0.0,2.278789,0.8203413,2.2919376,1.8096,2.3137784,3.1793194,0.0,1.4869118,2.1506479,0.0,0.0,2.13824,2.1963623,1.4253421,2.5911884,1.7209632,2.079105,2.5696008,0.0,3.315678,2.3691003,2.5344653,0.89034575
fordvferrari,0.7441647,0.0,0.8472809,0.46104905,0.9827301,0.70711243,1.0923659,0.9891141,0.0,0.8350818,0.71530885,0.0,0.0,0.6230773,0.8210459,0.6327139,1.3161142,0.8859322,0.91732985,0.88182765,0.0,0.81641746,0.95486075,1.243958,0.30642062
freaksthefilm,0.6658863,0.0,1.041564,0.60233986,0.86649835,0.75755453,1.1912327,1.4191098,0.0,0.7465084,0.6549829,0.0,0.0,0.80026543,0.7895888,0.5997894,0.82459,1.1992091,0.86850053,1.3972288,0.0,1.2873001,1.2915708,1.422139,0.3588381
geminimanmovie,0.5195262,0.0,0.8695326,0.6167731,0.8248089,0.73993635,1.4264228,0.7819953,0.0,0.47524995,1.0712724,0.0,0.0,0.5424485,0.8134634,0.65106934,1.0414408,1.1730286,0.91085607,0.9957329,0.0,1.2845212,0.97912115,1.5511229,0.6137085
glassmovie,0.76302475,0.0,1.0501685,0.617974,1.1950114,0.87278664,1.3532779,0.7957596,0.0,0.68639785,1.1315001,0.0,0.0,0.69370466,0.7113293,0.5710914,1.2163097,1.0695187,1.0331713,1.1840843,0.0,1.2233657,1.2228407,1.4603691,0.22955413
gloriabellmovie,0.5143779,0.0,0.68772686,0.47022873,0.81261224,0.5463679,0.8911104,0.809463,0.0,0.80556643,0.78444517,0.0,0.0,0.6863922,0.51667887,0.49449277,0.98165536,0.95080596,0.70265573,0.85891414,0.0,0.8584833,1.0107348,1.1107079,0.43404076
godzillamovie,0.95660573,0.0,0.9609529,0.6628928,1.139465,0.63260305,1.0799681,1.169712,0.0,0.9513284,0.9020068,0.0,0.0,1.0408915,0.8805234,0.8974066,1.4854642,0.8895989,0.8681823,1.1707771,0.0,1.2991937,1.3545852,1.3014911,0.5674797
goldfinchmovie,0.65404314,0.0,1.3693211,0.56592244,1.2755531,0.924536,1.6632332,1.1774875,0.0,0.6862765,0.9682733,0.0,0.0,0.6440177,1.0171946,0.519324,1.3996733,0.95204073,1.3122561,0.99707204,0.0,1.1882133,1.0696553,1.580738,0.3311921
goodboysmovie,0.7492963,0.0,1.2639668,0.6597891,0.7985526,1.210011,1.2916614,0.7843967,0.0,0.88504463,1.2621888,0.0,0.11577991,0.52150553,1.0324662,0.7413855,1.4354622,1.4736851,1.1912533,0.8646241,0.0,1.4300774,1.3678224,1.6971501,0.77589077
goodliarmovie,1.1024942,0.0,1.3850753,0.7751976,1.203563,1.1132782,1.519153,1.2563044,0.0,1.3659493,0.9153214,0.0,0.0,1.308112,0.8448229,0.84079456,1.294553,1.467915,1.2631013,1.6109755,0.0,1.4109606,1.6464297,1.718891,0.40648028
gretafilm,0.86347836,0.0,1.0189365,0.72427505,1.2869217,0.8847716,1.3707503,0.9251648,0.0,0.78518695,0.78289044,0.0,0.0,0.87151647,0.7666752,0.90287715,1.1191076,1.0984377,1.1526526,1.3296728,0.0,1.1119452,1.235661,1.2197437,0.4922303
halathemovie,1.1813306,0.0,1.5582659,0.8795236,1.4577328,1.2509837,1.8860854,1.8032788,0.0,1.2890297,1.6063349,0.0,0.0,0.96058434,1.8806739,1.2883794,2.2077281,1.8405119,1.2856863,2.3958728,0.0,1.6062837,1.7239345,2.5596673,0.9751563
happydeathdaymovie,0.5089087,0.0,0.60501957,0.2779756,0.46873337,0.40206075,0.7325647,0.73906136,0.0,0.5562002,0.5011636,0.0,0.0,0.5867321,0.52336293,0.5550126,0.9335524,0.6422261,0.49811935,0.5034451,0.0,0.46262982,0.75550807,0.9113022,0.46024707
harrietfilm,0.6535289,0.0,0.9849164,0.46681172,0.91885,0.6625793,1.0733889,1.2404262,0.0,0.6242617,0.7979575,0.0,0.0,0.78310627,0.8944493,0.88273025,1.2808539,0.8984763,0.80445355,1.1439352,0.0,1.3852522,1.0470138,1.1052916,0.5559926
hellboymovie,0.5933763,0.0,1.0020225,0.4483274,1.0073595,0.70716345,1.2617227,0.9853574,0.0,0.709048,0.74806154,0.0,0.0,0.70906293,0.6904686,0.382387,0.9062582,1.3281488,0.9098965,0.9765174,0.0,0.8661423,0.98192304,1.345292,0.37993062
hersmellmovie,1.3842698,0.0,2.0656843,0.9928196,2.078383,1.4677907,2.6949954,2.2898293,0.0,1.8083982,1.5211122,0.0,0.0,1.6575956,1.805621,1.313329,2.5511222,2.475763,1.6967604,2.8108804,0.0,1.8530813,2.4419675,3.2116492,1.1338732
highlifemovie,0.4987845,0.0,0.7058163,0.40726382,0.63861525,0.5269556,0.7647159,0.6772052,0.0,0.6991608,0.7175859,0.0,0.0,0.5829614,0.52429867,0.47268632,0.89804727,0.77514267,0.58582914,0.57906836,0.0,0.8707537,0.82551,0.9143726,0.3847816
highstrungmovie,5.740764,0.0,10.110729,4.4856877,8.721218,6.626741,13.11413,11.570019,0.0,5.6220746,11.572725,0.0,0.0,13.510028,8.077334,4.959762,10.787691,10.643434,9.681983,10.005683,0.0,12.677983,9.182471,14.713213,6.4681954
honeyboymovie,1.0806891,0.0,1.9062947,0.79240876,2.0844848,1.287323,2.1744635,2.2633803,0.0,1.7554812,1.8555193,0.0,0.0,1.5667521,1.2733436,1.0899956,2.2250707,2.2366414,1.6426684,2.3682516,0.0,1.7244536,1.8682612,2.6389909,0.6242763
hotelmumbaifilm,0.51249456,0.0,0.84208804,0.47858262,0.6355185,0.68769276,1.0605102,0.90811425,0.0,0.44603688,0.7029652,0.0,0.0,0.48718145,0.6739576,0.48017213,0.94468653,0.87503624,0.730226,0.6727233,0.0,1.1428075,0.7620535,1.0998341,0.566792
httydragon,1.3063549,0.0,2.7235265,1.3226542,2.4090185,1.5314997,2.6525576,2.7673717,0.0,2.1658492,2.4058788,0.0,0.0,2.3669486,2.2979503,1.5300013,2.7618837,3.1328347,2.2859473,2.5568807,0.0,2.3128269,2.384906,3.1359754,1.0217062
hustlemovie,0.60027397,0.0,1.3799572,0.4543127,1.1079183,1.1435037,1.6112835,1.5800663,0.0,1.1481265,1.051012,0.0,0.0,1.3630532,1.1726704,0.9694779,1.4457952,1.2213218,1.2400306,1.3933259,0.0,1.4605733,1.5749391,1.7291054,0.87362254
hustlersmovie,1.7677224,0.0,5.735449,1.4706522,3.83078,3.2655537,6.7107806,5.815257,0.0,3.51652,4.822585,0.0,0.0,3.819671,3.8238382,2.1512845,5.99929,5.660694,4.263886,5.594185,0.0,5.4814453,5.3266582,7.230437,2.7690651
isntitromantic,0.7631255,0.0,0.97549784,0.3718083,1.1393294,0.9911988,1.484052,1.3232013,0.0,1.0226644,0.95631295,0.0,0.0,1.2076358,0.84252244,0.6369585,1.0688059,1.2342722,0.9382116,1.267764,0.0,1.1884526,1.3320098,1.5876157,0.53432184
itmovieofficial,1.081206,0.0,1.1658335,0.5627428,1.0110217,0.9371375,1.5632411,1.4632386,0.0,1.1506431,0.7658563,0.0,0.0,1.1338267,0.9173366,0.47429895,1.3343321,1.4271159,1.1272125,1.5665814,0.0,1.3202126,1.4125218,1.8885036,0.46376678
jayandsilentbob,1.1678604,0.0,2.1614213,1.237232,1.5965755,1.232728,2.0987573,1.4863099,0.0,1.3213819,1.8938884,0.025866741,0.0,1.6493621,1.3481907,1.1355225,2.3421342,2.0747695,1.5492533,1.2391629,0.0,1.7844801,2.1956253,1.7974058,1.0138606
johnwickmovie,0.9635426,0.0,1.4126517,0.8308232,1.6372339,1.2082444,1.8251027,1.8639609,0.0,1.2838006,1.4460137,0.0,0.0,1.2163665,1.7024919,1.0177801,1.8496995,1.7609618,1.3813876,1.5041586,0.0,2.166349,1.6280911,2.364278,0.72373366
jojorabbitmovie,0.8279288,0.0,1.4975193,0.6540034,1.3813796,1.6119516,2.0847898,1.5416934,0.0,1.4357228,2.0520658,0.0,0.0,1.5637887,1.3325485,0.97140944,1.7393061,1.5843521,1.3484123,1.7079213,0.0,2.0313337,1.9128066,1.9888456,1.0063226
jokermovie,0.53947455,0.0,0.8201989,0.47775355,1.1124357,0.752426,0.8954176,0.8848447,0.0,0.93437004,0.6285271,0.0,0.0,0.7560802,0.48678914,0.48832005,0.7477966,1.0636483,0.8164487,0.90338093,0.0,1.0985281,0.89660054,1.0764812,0.39813533
judythefilm,0.5444871,0.0,1.4613029,0.50117975,1.5790383,1.0511254,1.4527141,1.4421924,0.0,0.9926716,1.5280638,0.0,0.0,1.142935,0.905948,0.7543985,1.5197676,1.3874507,1.4969866,1.3379859,0.0,1.6147851,1.5653714,1.8503493,0.9228646
jumanjimovie,1.2007735,0.0,1.9808208,1.2608298,2.3995821,1.4196696,2.0546644,2.307183,0.0,1.813155,1.814641,0.0,0.0,2.33526,1.5193868,1.6180884,2.394423,1.5630503,2.4203844,2.202705,0.0,3.3470385,2.5652518,2.6847396,1.3226718
justmercyfilm,0.74931484,0.0,0.9338106,0.4371351,0.35018614,0.56543684,0.76478595,0.5680785,0.0,0.51285726,0.5268783,0.0,0.0,0.6946373,0.69879234,0.77931404,0.901948,0.7446787,0.7194614,0.54632974,0.0,0.9009237,0.85671526,0.87442166,0.505078
knivesout,1.3068298,0.0,1.6232728,0.55013305,1.6447895,1.6650195,2.2994912,1.6162528,0.0,1.2070364,1.5454879,0.0,0.0,1.1727755,1.8494302,0.90067214,1.7108475,1.9226451,1.370761,2.1756089,0.0,1.7903817,1.9079794,2.20182,0.7045451
lalloronamovie,0.6775092,0.0,0.9209003,0.55224454,1.114194,0.8401253,1.2211207,0.91433984,0.0,0.8738258,0.7187909,0.0,0.0,0.71116775,0.6876311,0.64206636,1.0181539,1.2546445,0.91622174,0.795145,0.0,0.9645766,0.9446376,1.3518386,0.5725534
lastblackmansf,1.0203577,0.0,1.7666264,1.0623955,1.1336712,1.0428704,2.061848,0.94616765,0.0,1.037781,1.7657341,0.0,0.0,0.9342825,1.0678426,0.8045555,1.8003464,1.9811012,1.1805103,1.338308,0.0,1.6679482,1.500779,1.8183092,0.92699146
lastchristmasthemovie,0.4682946,0.0,0.47370845,0.37626132,0.7583766,0.6263983,0.7519974,0.79484576,0.0,0.5607734,0.74961627,0.0,0.0,0.5930318,0.70567656,0.41343293,0.84951544,0.7015768,0.5247275,0.822355,0.0,0.8143977,0.76607376,1.1049546,0.33911988
latenightmovie,0.7166358,0.0,1.7578279,0.70689315,1.1733764,0.91380954,1.8281662,1.3899767,0.0,1.0238274,1.0230728,0.0,0.0,0.5376229,1.0114279,0.6692337,1.4737667,1.5151033,1.7154006,1.3484724,0.0,1.3550625,1.539603,1.5668638,0.86975205
lighthousemovie,0.4987845,0.0,0.7058163,0.40726382,0.63861525,0.5269556,0.7647159,0.6772052,0.0,0.6991608,0.7175859,0.0,0.0,0.5829614,0.52429867,0.47268632,0.89804727,0.77514267,0.58582914,0.57906836,0.0,0.8707537,0.82551,0.9143726,0.3847816
lionking,0.8757539,0.0,2.2901707,0.73944634,1.5480001,1.1312425,2.6229317,1.8510138,0.0,1.2855194,2.2687309,0.0,0.36671665,0.82181007,1.6956984,1.019831,2.4206874,1.5938344,1.7285638,2.000388,0.0,1.696513,1.7502441,2.5857584,0.98034436
littlethemovie,0.34957162,0.0,1.0713649,0.36553404,1.2115386,1.1557442,1.0558945,1.1414667,0.0,0.9664153,1.0853727,0.0,0.0,0.6529102,0.8925823,0.7396146,1.3971344,0.70910054,1.0150044,1.1240493,0.0,1.4112642,0.81459624,1.7450664,0.7482516
