movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34
annamovie,0.6009087,0.6647148,0.91139513,0.940146,0.0,1.1234051,0.75824374,0.7811679,0.43626326,0.62026805,0.23845635,0.5379412,0.0,0.6366745,0.91408014,1.0594652,0.6823729,0.0,0.71924585,0.8292938,0.9261114,0.56953603,0.6983456,0.7294954,0.6971163,0.62169397,0.5060137,0.841053,0.81385285,0.0,0.3715578,0.85238737,0.69918644,0.6800422,0.0
apollo11movie,0.46267605,0.31810728,0.6534372,0.49262506,0.0,0.6787892,0.42129442,0.5497656,0.3252237,0.5886315,0.27772397,0.48338372,0.0,0.52240515,0.74254054,0.71453846,0.42010826,0.0,0.51769423,0.62571234,0.63834596,0.42539573,0.5154144,0.55180603,0.63569,0.3008747,0.6388181,0.5374975,0.6764815,0.0,0.3301116,0.6579914,0.40364107,0.4823645,0.0
arcticdogsmovie,0.59669626,0.5897607,0.6655585,0.8085223,0.0,0.9001364,0.7390664,0.7092107,0.29222047,0.5183411,0.62717795,0.49612844,0.0,0.47009206,0.86180824,1.0328361,0.54144245,0.0,0.633171,0.6805476,0.5847461,0.66650337,0.41965705,0.52212965,0.61849123,0.81555843,0.52570933,0.5492924,1.0037687,0.0,0.31500554,0.7327799,0.7609958,0.80629236,0.0
arcticmovie,0.6350192,0.54191405,0.75252676,0.8368326,0.0,0.9011152,0.6861958,0.63163304,0.29865867,0.49542424,0.35740662,0.42924777,0.0,0.45255843,0.7382376,0.6289522,0.509342,0.0,0.6828391,0.595224,0.43974152,0.43263623,0.32641894,0.69641143,0.5893771,0.58974916,0.5306538,0.4022136,0.7604798,0.0,0.4594916,0.6586724,0.43154418,0.610423,0.0
artofracingmovie,0.75736034,0.69489455,0.9068275,0.9707757,0.0,1.2017565,0.7605522,0.6539261,0.51034963,0.7556426,0.5537944,0.39563823,0.0,0.77154565,1.0216762,1.0760053,0.6379276,0.0,0.81626534,0.8666582,0.8261012,0.74738705,0.6640359,0.6440333,0.9264835,0.33139813,0.3996598,0.9154824,1.1283538,0.0,0.47320077,1.0161875,0.6767236,0.8394535,0.0
avengers,0.5756145,0.36974797,0.58136547,0.71049297,0.0,0.8218474,0.39032966,0.4319556,0.33967298,0.7648046,0.5785336,0.55063266,0.0,0.5667567,0.90820736,0.70364153,0.37847856,0.0,0.50997186,0.5364108,0.59870106,0.49725977,0.42654604,0.61494595,0.93747306,0.42452118,0.64758253,0.6376376,0.8867403,0.0,0.6137333,0.74804735,0.4059002,0.6317192,0.0
beachbummovie,0.6688736,0.5651506,0.97537965,0.77136105,0.0,1.3312539,0.93743855,0.7324313,0.7410113,0.8363796,0.6069951,0.71400964,0.0,0.74265695,1.2207947,1.1750033,0.721631,0.0,0.72772247,0.9790149,1.1290799,0.55570835,0.7729612,0.7370349,0.9931475,0.45900542,0.7738993,0.93905723,0.910992,0.0,0.58022565,0.8194596,0.5823748,0.8288899,0.0
bernadettefilm,0.78218794,0.69847625,1.028731,1.1050856,0.0,1.3467166,0.95769197,1.0768533,0.48497,0.6751882,0.8225779,0.7028062,0.0,0.90658617,1.1109377,1.1530781,0.83534616,0.0,1.0496825,1.0218598,0.92858833,0.26264864,0.5054871,0.8952788,1.2786051,0.5019007,0.7041194,1.068454,1.5562339,0.0,0.516614,1.0015197,0.8855768,0.69332117,0.0
blackandbluemovie,1.4588383,1.548527,2.1209912,1.7840513,0.0,2.6362338,1.3229927,1.816276,0.73356825,1.3571796,1.3871883,1.5459197,0.0,1.0418473,2.1680648,2.2085645,1.4853337,0.0,1.1145422,1.5138253,1.7187977,1.5624799,1.1955094,1.436681,1.5729483,0.99363774,1.127865,1.5587202,1.595044,0.0,1.1991198,1.6870782,1.1783752,1.3091348,0.0
blackchristmas,0.6113823,0.538366,0.86534756,0.8064031,0.0,1.250309,0.6129168,0.722163,0.55045265,0.5898178,0.40372133,0.6045889,0.0,0.7075044,0.9119415,1.0059048,0.7119494,0.0,0.72039276,0.7069698,0.72361416,0.5863005,0.58415836,0.78114456,0.9206673,0.4345096,0.5796897,0.78159744,1.0770859,0.0,0.45759562,0.7492835,0.71061885,0.7902934,0.0
blindedbythelightmovie,0.4804224,0.5044134,0.66086286,0.7669867,0.0,0.7492728,0.50236416,0.73217523,0.26807007,0.5151963,0.43304574,0.54076195,0.0,0.5275872,0.7184179,0.5721419,0.5345808,0.0,0.6140556,0.48010266,0.616222,0.56096745,0.31912237,0.49042386,0.5107002,0.43560207,0.5738449,0.39892307,0.66988564,0.0,0.23072404,0.63943434,0.41289738,0.66154736,0.0
bombshellmovie,0.95283854,0.9095967,1.1385864,1.265675,0.0,1.4247487,0.805663,1.069607,0.52183783,0.72605467,0.6697166,0.63036937,0.0,0.85162926,1.2871276,1.2409987,0.96857816,0.0,0.9236454,0.8260494,0.7850447,0.9248784,1.0429155,0.78671485,0.71031225,0.83617574,0.48316514,0.96470314,1.0621368,0.0,0.5336128,1.1782955,0.907961,0.8884943,0.0
booksmart,6.197174,3.9767685,4.6893115,7.8433146,0.0,9.587894,3.3964844,3.8469243,2.5900364,3.2190874,3.7637563,4.3690033,0.0,4.1672363,6.2009177,5.9452353,5.1974764,0.0,5.72549,4.9498334,5.5033,3.1768508,6.2248955,5.2094316,3.3131747,2.4266808,3.124331,3.7712922,7.981779,0.0,4.2543283,6.6517277,5.097338,4.004351,0.0
breakthroughmovie,1.7898093,0.9301977,2.397413,2.0217319,0.0,2.6506882,1.1410317,1.5198126,0.48870337,1.4761701,1.3244576,1.2777419,0.0,1.3888867,2.6660342,2.0670223,1.335353,0.0,1.5260355,1.8942776,1.5154359,1.8567281,1.530665,1.662298,1.4789824,1.1947235,1.3068742,1.1855758,2.2291434,0.0,1.2996905,2.2010758,1.7537758,1.522743,0.0
brianbanksmovie,0.9350858,0.78486997,1.3332391,1.2129964,0.0,1.4770099,1.1576608,1.2682276,0.5829303,1.0071484,0.7261267,0.84145194,0.0,0.80040634,1.0499495,1.3248329,0.5946422,0.0,1.3206525,1.043631,0.93702,0.76885825,0.7199156,1.4041231,1.1122683,1.0385493,1.0341147,1.1323056,1.4065127,0.0,0.6542471,1.290441,0.8874502,1.1707525,0.0
brightburnmovie,0.71242553,0.83370864,0.8973459,1.0083022,0.0,1.5462906,0.8950238,0.98371416,0.61519104,0.6334605,0.55066687,0.7238389,0.0,0.6080936,1.0973494,1.0439216,0.70234865,0.0,0.99410737,0.8088506,0.69256496,0.52665603,0.69823235,0.94357467,0.8540483,0.5289991,0.7208514,0.6608283,1.0574232,0.0,0.6706354,1.0619092,0.6037456,0.949848,0.0
brittanyrunsmov,0.68708247,0.74321365,0.87687147,0.79029024,0.0,0.92783034,0.4034061,0.6107692,0.45490202,0.6204811,0.4240685,0.45936555,0.0,0.61386335,0.9670719,0.66607493,0.5691647,0.0,0.5481527,0.5152746,0.48553264,0.4517454,0.44108152,0.64403963,0.7145517,0.324228,0.49856353,0.66692454,0.8150634,0.0,0.59955096,0.74247617,0.40099338,0.60191536,0.0
captainmarvelofficial,0.7709873,0.54996467,0.9854188,0.85410744,0.0,1.3500135,0.5750728,0.7077275,0.53992224,1.2286413,0.67925876,0.5615906,0.0,0.96008205,1.5208724,1.216007,0.7842523,0.0,0.9536259,0.84496856,0.92411935,1.0489775,0.8543982,0.8998768,1.3208059,0.5326809,0.5308409,0.76233226,0.92964894,0.0,0.74242985,1.0787871,0.5702041,0.88351345,0.0
captivestatemovie,0.79894274,0.66776544,1.1200874,1.0514737,0.0,1.2425488,0.56349945,0.9099402,0.073297255,0.71023554,0.71388733,0.55650365,0.0,0.5925578,1.1588601,0.6815858,0.66458046,0.0,0.5735742,0.9666265,0.8057175,0.7495621,0.59566975,0.7095184,0.7635682,0.5659941,0.8054744,0.34061462,1.0600485,0.0,0.6430024,0.8988994,0.7887136,0.5533128,0.0
catsmovie,1.075166,1.5502521,1.2822274,2.1459825,0.0,2.3570185,1.6405187,1.2810637,0.90553284,0.5441659,0.541933,0.8667571,0.0,0.96697795,1.9042177,1.3095013,1.0486991,0.0,1.5104389,1.117422,1.3468963,0.6484801,1.2925707,1.6291647,1.3526709,1.0990005,1.0038072,1.4568262,1.6455476,0.0,1.0639474,2.2835608,0.66540647,1.4405826,0.0
charliesangels,1.650188,1.4910367,2.119562,2.3633714,0.0,2.9389076,1.5103819,1.8883358,1.0424558,1.862305,1.0099787,0.76286095,0.0,1.2034178,2.4570284,2.0991035,1.645,0.0,1.6901724,1.2423365,1.6552851,1.2994214,1.3599253,1.121732,1.6644113,1.2331685,1.235685,1.530124,2.0666378,0.0,1.2428268,1.6483508,1.1661515,1.9703097,0.0
childsplaymovie,2.105304,2.0652454,3.3940773,3.1388075,0.0,4.8732905,2.4342818,2.3883998,1.4967642,2.9988441,3.0201316,1.918121,0.0,2.7678468,3.623673,3.915994,2.1475933,0.0,3.2051382,3.050096,2.6878438,2.2584064,1.9973263,2.6793685,2.8050902,1.5936561,1.8302325,2.5430834,3.202135,0.0,2.028121,3.1467938,2.6894453,2.4759345,0.0
clarathefilm,2.9599192,2.9034395,3.9464333,3.770342,0.0,5.268068,3.2361085,3.6985633,3.3440535,2.9354317,3.7231042,3.0550747,0.0,2.812699,4.3287034,4.218884,2.8182964,0.0,3.2217104,2.38188,3.352851,1.9120567,3.1592042,4.518318,3.741091,2.7508612,2.836337,3.9357905,5.0860357,0.0,2.201724,5.154292,3.3036268,2.9622886,0.0
coldpursuitmovie,0.5004911,0.5265799,0.61169153,0.66756684,0.0,0.9169653,0.40163514,0.6557357,0.29849553,0.5537834,0.47284865,0.30855748,0.0,0.57722485,0.78144485,0.59929436,0.43193123,0.0,0.57413906,0.6033183,0.52021885,0.45007712,0.5294462,0.57000506,0.58156514,0.30117774,0.45378608,0.4375694,0.7340967,0.0,0.4588745,0.7150419,0.50682074,0.53620833,0.0
countdown,0.86573845,0.95505923,1.1862688,1.4162151,0.0,1.9782779,1.110559,0.9865643,0.48950815,0.96438605,1.6375531,0.8109784,0.0,0.7814665,1.7007502,1.5124359,1.1983547,0.0,0.87288386,1.2988667,1.0160239,0.6981674,1.0834606,0.8861064,1.3533214,0.69372565,0.82472205,1.0335293,1.6369512,0.0,0.93615264,1.0002536,1.1244978,1.0423781,0.0
currentwarmovie,0.64655244,0.6658533,1.1975133,1.2665329,0.0,1.1548758,0.7254753,0.72980976,0.32773107,0.59961426,0.5640927,0.70960927,0.0,0.7867993,1.1814369,1.1440921,0.7284699,0.0,0.68772334,0.97469324,0.9745937,0.7905397,0.8695404,0.60538346,0.8932083,0.80668175,0.87628007,0.83928907,1.3037792,0.0,0.62461656,0.7922384,0.78779423,0.75745004,0.0
darkwatersmovie,0.7071537,0.77127343,1.4886879,1.2238139,0.0,1.772152,0.8556245,1.4021027,0.7682165,1.116775,0.9776746,0.8275062,0.0,1.0102159,1.6208419,1.2141621,0.92718655,0.0,1.2070591,1.2848532,0.6831311,0.8503339,0.698431,0.9709018,0.9538993,1.0187923,0.95635426,0.70177186,1.4884378,0.0,0.69746035,1.4430194,1.1871808,1.0700537,0.0
detectivepikachumovie,0.88695717,0.49415052,0.86928093,1.1472965,0.0,1.0012374,0.9989985,0.5012337,0.38736704,0.8525461,0.7755761,0.62669307,0.0,0.97207046,1.1760436,1.0301796,0.620309,0.0,0.5871432,1.1230994,0.8809393,0.39387304,0.5916038,1.084783,1.2493086,0.90629256,0.9317945,0.6864067,1.493565,0.0,0.646162,0.9451952,0.7327709,1.1336884,0.0
disneyaladdin,0.9345393,1.0135984,1.2333336,1.5466162,0.0,1.608468,0.96195465,1.0151663,0.5700558,0.649222,0.48019022,0.7663189,0.0,0.63896906,1.1922832,1.5599415,1.3334979,0.0,0.8360858,0.7519172,0.9954578,0.8488775,1.0957285,0.9508802,1.2046367,0.474657,0.6437024,1.0706313,1.4003391,0.0,0.9468822,0.9387339,0.7907597,0.9430592,0.0
disneyfrozen,2.0978217,1.6713474,2.5252714,2.2125173,0.0,3.2121105,1.7197031,1.9904542,1.3050041,1.1703701,0.8231945,1.3685592,0.0,1.8767501,2.5776217,3.1109736,1.9066907,0.0,1.8839934,1.1929255,2.0156941,1.5177647,1.9831909,1.9181825,1.8829719,0.58399487,1.456878,1.8362727,2.32676,0.0,1.6567073,1.802089,0.692559,1.7285904,0.0
disneymaleficent,1.0748023,1.1088958,1.0734514,1.4138572,0.0,1.5285285,1.2771796,1.1154484,0.56083035,0.51838046,0.71489185,1.0231862,0.0,0.60321105,1.1787554,1.3270115,1.1210592,0.0,0.801175,0.82821417,0.92443436,0.636018,0.7497836,0.93328524,1.0670251,0.7034771,0.60291594,0.932426,1.3056608,0.0,0.9189897,0.8253311,0.6193848,1.0095844,0.0
doctorsleepmovie,0.69009346,0.38999,0.7143459,0.78838825,0.0,0.8108794,0.627891,0.7940253,0.3411835,0.6401401,0.5384955,0.3359986,0.0,0.694702,0.70229554,0.68244034,0.47917342,0.0,0.6700815,0.60676116,0.6817259,0.41174975,0.34637725,0.84561497,0.8736315,0.53580374,0.7059956,0.5677758,1.022677,0.0,0.5005851,0.8332423,0.49475542,0.7065577,0.0
dolemiteismyname,1.0584174,1.0475993,1.3110629,1.0661643,0.0,1.9421048,1.235535,1.059934,0.77469105,1.2815133,1.1597183,1.0244682,0.0,0.81901574,1.7920818,1.4304487,0.7871758,0.0,0.5291046,0.60522425,1.446356,0.72790754,0.95714253,1.1953307,1.0488062,0.6081943,0.5685381,1.0678034,1.2637497,0.0,1.1331592,1.2870295,0.53555006,1.496793,0.0
dontletgomovie,0.64669377,0.727764,1.0956265,1.0702438,0.0,1.4807528,0.84316134,0.8057662,0.54921997,0.7622872,0.57794523,0.64118487,0.0,0.8717015,1.126543,1.1882522,0.70092976,0.0,1.0045395,0.96546614,0.84734696,0.7049018,0.6185021,0.8775425,1.1397411,0.50052124,0.45294076,0.99078524,1.1367743,0.0,0.52327114,1.0635003,0.78137946,0.93198323,0.0
doramovie,0.5389764,0.51029056,0.81052864,1.0646495,0.0,0.9955168,0.7470396,0.7312098,0.5765446,0.6293065,0.6687947,0.32214254,0.0,0.70401573,1.0800705,1.1705613,0.7423566,0.0,0.58064955,0.73250437,0.7798642,0.5690568,0.6673708,0.85439944,0.84218156,0.53297466,0.6664108,0.77757865,1.1682478,0.0,0.28373373,0.9043427,0.521065,0.7477433,0.0
downtonabbey_official,1.0028106,1.1943891,1.9187108,1.8727658,0.0,2.140384,1.0774964,1.7779205,0.70397604,1.0901519,0.73988056,0.6635465,0.0,1.1359302,1.7104955,1.7379284,1.2458525,0.0,1.3132806,1.2951386,1.2281123,1.045079,1.3074934,1.272835,1.1417404,1.0087106,1.0216818,1.2868645,1.9200467,0.0,0.832006,1.9063082,1.3975635,0.92913157,0.0
dumbo,0.80263054,0.90450376,0.8697884,1.0873536,0.0,1.196725,0.93514824,0.8729765,0.4404699,0.43033683,0.46596068,0.6833109,0.0,0.5555618,0.9454455,1.0613691,0.8752743,0.0,0.7097171,0.6281505,0.6722133,0.52963316,0.68227386,0.82134265,0.8664157,0.46018755,0.44011635,0.71269405,1.0257034,0.0,0.7332094,0.80580944,0.48257846,0.80011696,0.0
escaperoom,0.7552388,0.8080604,1.2378026,1.2249095,0.0,1.6914105,0.9489531,1.1716927,0.5587755,0.8294079,0.8782759,0.82387173,0.0,0.69877243,1.3776288,1.4685866,0.9493702,0.0,0.97661084,0.87720746,0.9476802,0.69832015,0.83136547,1.0156336,0.9109091,0.6459514,1.0285935,0.8518536,1.203377,0.0,0.73464954,1.0903308,0.8648875,1.0290174,0.0
everybodyknowsmovie,0.47727254,0.5738694,0.75435436,0.7315447,0.0,1.0088975,0.41270116,0.6933581,0.3684853,0.4523582,0.36683375,0.35636008,0.0,0.5386122,0.6824266,0.75543493,0.49923238,0.0,0.5946171,0.6641257,0.47493747,0.45582187,0.5594713,0.5237021,0.5856114,0.34290078,0.4829074,0.4788871,0.7736758,0.0,0.42863044,0.75069255,0.60307866,0.43998587,0.0
fastandfuriousmovie,1.2537957,0.9979861,2.044895,1.2485585,0.0,2.4907892,1.3111775,1.3521101,0.1839997,1.5382046,1.2345384,0.83686435,0.0,1.0207081,1.7651116,1.9325908,1.2827908,0.0,1.1242797,1.1272167,1.353633,1.3497046,0.7296319,1.0106272,1.453975,0.91130584,0.7024734,1.1420908,1.6441869,0.0,1.2750117,1.137351,1.454808,1.6694348,0.0
fightingwmyfam,1.0342335,1.0805311,1.7063996,1.4050252,0.0,2.2203236,1.2922611,1.5522934,0.77151215,1.2879109,0.6579015,1.0195527,0.0,0.65894103,1.2523813,1.6621859,0.8951016,0.0,1.5001795,0.99276453,1.3455796,0.6235532,0.47055185,1.2060596,1.4676603,1.0005733,1.0245752,1.1524783,1.231698,0.0,1.2564304,1.3195943,1.0673013,1.4619154,0.0
fivefeetapartfilm,1.9216869,1.8848065,1.7599226,2.333185,0.0,3.0180032,1.3335851,1.7313962,0.97956634,1.4242566,1.2476432,1.5815303,0.0,0.6481371,2.3352273,0.8389003,1.048574,0.0,1.4789121,1.6826826,1.6968011,0.2984026,1.188784,1.1554761,1.1991307,1.5945113,1.444917,1.1475079,1.8059261,0.0,1.9536717,1.5876292,1.0884987,1.8859043,0.0
fordvferrari,0.61538035,0.37859246,1.136719,0.75944436,0.0,1.3311766,0.77535695,0.78118056,0.32501805,0.7206711,0.5006002,0.42777812,0.0,0.65618193,1.1788108,1.0917478,0.59406555,0.0,0.82944745,0.8720724,0.88967425,0.8006044,0.583272,0.64481354,0.98862183,0.4508819,0.7260948,0.8708772,0.99885094,0.0,0.702535,0.9207135,0.66123646,0.6880283,0.0
freaksthefilm,0.91965204,0.7278019,1.1199147,1.0462152,0.0,1.3223115,0.9910853,0.77830696,0.61011195,0.44537666,0.61810267,0.58866805,0.0,0.66621625,1.1366955,1.3195022,0.888808,0.0,0.62482756,0.94143736,0.8353754,0.61507255,1.0776266,0.9508983,0.8856603,0.69318306,0.81579363,1.0023489,1.0687084,0.0,0.46782887,1.194597,0.6730375,0.8719326,0.0
geminimanmovie,0.62734693,0.5773629,0.96195763,0.791156,0.0,1.1204745,0.60335296,0.92365766,0.3632268,0.66740435,0.58111614,0.65767574,0.0,0.5015703,0.79805505,1.125847,0.7605664,0.0,0.435407,0.6813654,0.78271997,0.5777101,0.7187464,0.65394723,0.7226031,0.43564063,0.8082707,0.62142736,1.0492035,0.0,0.595682,0.78021324,0.5915399,0.71945125,0.0
glassmovie,0.7054459,0.4718879,0.9331167,0.90955764,0.0,1.3250256,0.70444226,0.79593116,0.4276838,0.60401416,0.8252738,0.44258696,0.0,0.7620069,0.9807352,1.2087935,1.0030816,0.0,0.5940013,0.8405384,0.9077246,0.77944094,0.7185328,0.8063795,0.6619982,0.37896338,0.7024829,0.54372215,1.2461665,0.0,0.33100754,0.78904396,0.8232531,0.6552615,0.0
gloriabellmovie,0.64159197,0.59563464,0.9746164,1.054314,0.0,1.0653683,0.54634583,0.78038317,0.44462553,0.6421902,0.6385043,0.3924401,0.0,0.5501013,1.085419,0.9930165,0.70700085,0.0,0.85097355,0.8224875,0.559281,0.630198,0.6856176,0.7104779,0.5431549,0.70604765,0.6823946,0.46295217,1.0112401,0.0,0.2741222,0.89785,0.77895945,0.58502203,0.0
godzillamovie,0.6393061,0.44035178,0.8454473,0.8240548,0.0,0.9089152,0.84758484,0.6092189,0.3872178,0.7743491,0.55185145,0.7878215,0.0,0.6419972,1.0319661,0.82983166,0.6861637,0.0,0.66038024,0.8944645,0.8341023,0.3078631,0.44537556,0.72669894,0.8182295,0.8163702,1.0976913,0.66665024,1.1683683,0.0,0.42201403,0.7238471,0.9057283,0.94474506,0.0
goldfinchmovie,0.9344433,0.607585,1.1982144,1.2668493,0.0,1.6447664,0.72281116,1.0010309,0.45008466,0.66627115,0.742975,0.7841763,0.0,0.81980515,1.353146,1.2194412,0.8825015,0.0,0.74672526,1.0214723,0.98404735,0.7805571,1.0346742,0.7348853,0.6163175,0.6191719,0.8316259,0.8454598,1.1898936,0.0,0.5552498,0.7354007,0.9023227,0.59287876,0.0
goodboysmovie,0.77433455,0.48148593,0.94238424,1.008727,0.0,1.3242279,0.56875473,1.0154976,0.3618365,0.9609079,0.65531826,0.4320761,0.0,0.67283595,1.0158904,0.7494576,0.73028195,0.0,0.72564065,0.41843748,0.7519397,0.663534,0.39338893,0.8987437,1.0153787,0.36011443,0.7017572,0.671122,0.8766278,0.0,0.5793861,0.91586196,0.9281192,0.82103026,0.0
goodliarmovie,0.80168563,0.7843825,0.7286867,1.1357478,0.0,1.1895221,0.9685231,0.90780723,0.50190985,0.8022055,0.3372137,0.82303,0.0,0.69755256,0.8618964,1.1216722,0.728275,0.0,0.8235838,0.7989677,1.107906,0.3926193,0.6940914,1.0917457,0.7767948,1.092084,0.67487186,0.7441392,1.1679069,0.0,0.5339611,1.120101,0.6441745,0.9372417,0.0
gretafilm,1.0530745,0.9670835,1.366621,1.2041025,0.0,1.6788051,0.7448199,1.1662699,0.6482397,0.5666056,0.5944119,0.7011932,0.0,0.78376067,1.1969599,0.9673116,0.7118215,0.0,0.9399149,1.0929861,0.7521545,0.87943995,0.87332314,0.7802791,0.776217,0.55047053,0.6438996,0.7113995,1.086716,0.0,0.65837276,1.1499844,0.9165918,0.8333873,0.0
halathemovie,0.8967293,1.1192871,1.5230942,1.6943891,0.0,1.7458928,0.8062984,1.4125935,0.81386006,0.5709412,0.82288885,0.92591065,0.0,0.38110211,1.5144533,1.5795033,1.1726178,0.0,0.9759164,1.1142026,1.247748,1.0188631,1.310712,0.8776936,1.0917957,1.0070279,1.2092443,1.0775279,1.290082,0.0,0.94870394,1.3416246,1.2174617,1.0142058,0.0
