movie,feature_0,feature_1,feature_2,feature_3,feature_4
pomsmovie,0.82351035,1.6393845,1.3676747,1.3938144,1.1830575
queenandslim,2.8393817,4.9434814,4.5238214,4.7642055,4.326373
rambomovie,0.9977182,1.5314516,1.4648336,1.4574015,1.3765631
readyornotfilm,1.2515078,1.6381613,1.8427186,1.8410996,1.6919506
richardjewellfilm,1.2508473,1.8554735,1.9240776,1.8801748,1.969356
rocketmanmovie,1.256509,1.8441131,2.0143418,1.6200625,1.6382635
scarystoriesmovie,1.0432471,1.8211967,1.8606446,1.658506,1.630833
secretlifeofpets,1.9401499,4.331318,3.6804276,3.9189434,3.6134303
serenityfilm,0.97697794,1.6976451,1.8096362,1.4939799,1.4931397
shaftmovie,1.6718018,2.0864887,2.113339,2.1564546,1.6611928
shazammovie,1.4575931,2.4911952,2.4123943,2.2634304,2.2361608
spidermanmovie,2.2006178,4.432656,4.410071,3.6624691,3.7083266
spiesindisguise,1.6489484,2.6511543,2.9729426,2.7183049,2.6963167
starwars,4.1258445,7.5452976,9.808236,6.611345,9.974483
stormboymovie,0.92478263,1.8101608,1.8332225,1.6961471,1.6195524
stubermovie,1.1381485,1.7214822,1.8152426,1.6081905,2.028451
taosdfilm,0.6594448,1.1997739,1.111134,1.2148595,1.1387279
teenspiritmov,0.9759855,3.1574254,2.5163271,2.8351831,3.344829
terminator,1.3744457,2.0460188,2.3987174,1.8877119,1.97562
theaeronautsmov,0.7517664,1.4010692,1.2059364,1.2521861,0.9872825
thebestofenemies,1.3839006,2.7521741,2.325311,2.4886413,1.8447541
thedeaddontdie,1.4974539,1.9035186,1.9136437,1.8748887,2.0988483
thefarewell,1.1343075,1.9574574,1.5858804,1.6361043,1.7030759
thehighwaymen,1.4874121,2.896288,2.6198168,2.1874,2.0846546
thehummingbirdprojectfilm,0.5980405,0.95531166,0.9096197,0.8993629,0.86544496
theintrudermovie,1.5132331,2.5956445,1.9807894,2.400514,2.130971
theirishmanfilm,2.2534106,4.5264735,3.648899,3.8240256,2.7511117
thekitchenmovie,1.998704,3.211854,2.4015758,2.949383,3.6277463
thelegomovie,1.6132777,2.7127662,2.056796,2.3538256,2.3191845
themustangfilm,1.1112734,1.8539022,1.8245379,1.7203434,1.8483505
thenightingalefilm,1.4713967,2.8430984,2.528251,2.4142892,1.9599371
theprodigymovie,2.313449,4.110178,3.8931096,4.165183,3.2766201
thesunisalsoastar,1.5616696,2.5115066,2.239316,2.8949,2.6533284
theupsidefilm,1.4504266,3.0256693,2.0002563,1.9897207,1.8863847
tolkienmovie,1.5517455,2.2066038,2.2262235,2.112308,2.0498085
toystory,1.2855479,2.1024632,2.5773046,1.9890708,2.685411
triplefrontier,1.1901157,2.183508,1.9444485,2.0622463,1.7360246
uglydolls,1.926768,3.2310352,2.6899753,2.983612,2.760692
uncutgems,1.3688158,2.8493736,2.5526004,2.5146866,2.603041
underthesilverlake,1.2509722,2.117923,1.9398175,2.1550372,1.7149423
usmovie,0.95049286,1.7228836,1.6746793,1.6666144,1.663266
wavesmovie,1.1305621,2.0881572,1.8419976,1.9578984,1.8861345
whatmenwant,1.6972958,2.8538306,3.0334816,2.7111654,2.4418151
wonderparkmovie,1.5220933,2.3366892,3.0050426,2.5584629,2.358664
wrinklestheclown,0.5980405,0.95531166,0.9096197,0.8993629,0.86544496
xmenmovies,2.6253204,4.838832,4.1017146,3.9109097,3.9529622
yardiefilm,0.78983325,1.5022403,1.4422545,1.3943287,1.4898111
yesterdaymovie,1.2454776,1.9324099,1.861383,2.0686667,1.7615285
zombieland,2.0197096,3.5640428,3.250491,2.2107825,2.8353057
