movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.59520155,0.8467588,1.1440709,0.74110353,0.85715413,0.0,0.7064048,0.6554815,1.1820498,1.0983492,0.5803856,0.0,1.1685898,0.70336556,0.9480653,0.6485764,0.8328814,0.6649138,0.6265115,1.064762
47metersdown,1.0867065,1.396824,1.6384304,0.7000076,1.5452719,0.0,1.3480493,0.5376076,1.1514381,1.7312132,0.72782964,0.0,1.6344903,0.78277,1.0789012,0.8885778,1.3841778,1.3731811,0.5703986,1.502908
abeautifuldaymovie,0.6110949,0.63227564,1.0892698,1.0408597,0.87311757,0.0,0.6386237,0.7032303,1.1764531,1.1771951,0.550792,0.0,1.204997,0.57020265,0.8470593,0.67038625,0.68277544,0.75521255,0.40862906,1.1784816
abominablemovie,1.4037004,1.4015709,1.64696,0.88897157,1.6265559,0.0,1.7454938,1.1773436,1.7057062,1.770399,0.81763947,0.0,1.5045102,1.5616041,1.5690403,0.97572243,0.6557369,0.89269614,1.1065449,2.1193244
adastramovie,0.48791552,0.67703635,0.87239826,0.7659178,0.62959,0.0,0.7287864,0.6923231,1.0960044,1.078825,0.3538058,0.0,0.76498574,0.45118675,0.5497831,0.41296548,0.875621,0.61227804,0.69300616,1.0541896
adogsjourneymovie,1.8474228,2.4224663,1.9460531,1.2267202,1.7007903,0.0,1.5113437,1.2992568,2.7291036,2.6781263,0.71922714,0.0,2.72046,1.4349962,1.5061183,0.31024447,2.0601656,1.2551043,1.1006937,2.0204449
aftermathmovie,0.58580434,0.8309636,0.9005797,0.45634332,0.67558604,0.0,0.69354814,0.5398324,0.9550326,0.71521527,0.47413328,0.0,0.9021991,0.5318037,0.68879414,0.49081218,0.5662468,0.5185847,0.38456064,0.86731213
aftermovie,0.86246026,0.8764174,1.1017231,0.5063537,1.0724177,0.0,0.6660194,0.55799586,1.0292727,1.2293879,0.57248855,0.0,1.4812458,0.5910385,0.660339,0.236466,0.8237136,0.68203086,0.48224562,1.2483819
ahiddenlifefilm,0.38172448,0.4511276,0.5296772,0.4126092,0.45332062,0.0,0.3597217,0.3386468,0.59534794,0.5264887,0.2975125,0.0,0.5828197,0.35567892,0.4381709,0.29117012,0.4314091,0.3564862,0.32450908,0.58386827
alitamovie,0.44682813,0.76368266,1.3191764,1.212625,0.9387923,0.0,0.71736544,0.8887028,1.2313007,1.2757972,0.43079278,0.0,1.3013532,0.4818956,0.76334316,0.44985247,1.0650138,0.7333004,0.64568824,1.1417506
angelhasfallen,0.8821124,1.2975898,1.1997938,0.87402064,1.6519402,0.0,1.3022575,0.71339494,1.2242484,1.180939,0.6206826,0.0,1.1950451,0.7546928,0.9952322,0.919376,0.892835,0.91175216,0.6202709,1.4933076
angrybirdsmovie,1.587665,2.3734694,2.646671,3.0493171,2.7725606,0.0,2.0048032,1.6970527,3.5504093,3.270287,1.405645,0.0,4.0441556,0.9502414,2.158012,1.250804,2.2261388,1.8941348,1.0616645,3.3327224
annabellemovie,1.3299174,1.6693115,1.8687413,0.83412355,1.4333199,0.0,1.4572979,1.1356428,2.2092912,1.7617029,1.3391876,0.0,1.6682262,0.9975416,1.3798043,0.32153437,1.2193433,0.89656264,1.0801669,2.1767876
annamovie,0.593357,0.8537151,1.1171149,0.5882709,0.8177708,0.0,0.7002294,0.5173764,0.9817976,0.947091,0.49832296,0.0,1.0462736,0.83589584,0.9075398,0.3631992,0.8902634,0.6372335,0.5708655,0.92284817
apollo11movie,0.4616884,0.5210975,0.72307396,0.5044057,0.6428454,0.0,0.52612484,0.59277105,0.7523686,0.7609751,0.33280593,0.0,0.9750974,0.44299403,0.4911468,0.32147455,0.75392,0.5132599,0.44327825,0.80205554
arcticdogsmovie,0.5700448,0.7381539,1.0023685,0.721129,0.81248856,0.0,0.77981347,0.4710806,1.02077,1.1538644,0.46347934,0.0,0.8920089,0.4935716,0.6373238,0.5676588,0.8811102,0.71593636,0.526345,1.0968051
arcticmovie,0.32538933,0.37822554,0.78265357,0.8560263,0.7012861,0.0,0.39243335,0.49290168,0.8117828,0.9294277,0.44590566,0.0,0.85954225,0.43847403,0.57775855,0.57938796,0.56013876,0.60040754,0.4243396,0.6907873
artofracingmovie,0.5291402,0.89985466,1.2642512,0.7836859,0.92507714,0.0,0.64915717,0.76882255,1.1442606,1.1500895,0.41157407,0.0,0.869308,0.57163775,0.9548715,0.62952185,0.9346011,0.7204908,0.6271278,1.0977287
avengers,0.5603487,0.5504083,0.81615245,0.7248353,0.7145613,0.0,0.7282639,0.5059962,1.0063857,0.7831366,0.3585952,0.0,0.91346055,0.46834883,0.7288385,0.4221797,0.70435566,0.52570784,0.41759604,0.9266918
beachbummovie,1.0280079,1.1332219,1.340811,0.8108929,1.0657274,0.0,0.95638376,1.0312175,1.2379727,1.0689318,0.92081696,0.0,1.3511087,0.533169,0.9075846,0.38346112,0.66156405,1.1183431,0.8229594,1.6521335
bernadettefilm,0.78697854,0.7440899,1.1428857,1.0296379,1.1573095,0.0,0.8776613,0.6675377,1.3145969,1.1139264,0.6050809,0.0,1.5231538,0.5864398,1.0725238,0.47848678,0.73690253,0.9024292,0.75741285,1.2817428
blackandbluemovie,1.4083809,1.8508732,2.002897,1.3583345,1.6474276,0.0,1.0198362,1.195214,2.2394195,1.6859235,0.8201261,0.0,2.415867,0.8432208,1.3834609,0.92497885,1.3923329,1.507354,0.8376414,2.5663733
blackchristmas,0.6798057,0.9220374,0.8512485,0.47053802,0.9252516,0.0,0.6610015,0.46785405,1.0957218,1.1349716,0.30838305,0.0,1.0085571,0.8268193,0.641538,0.36612928,0.7712085,0.47062114,0.5355755,1.026505
blindedbythelightmovie,0.661985,0.80174834,0.7390256,0.57971686,0.82697564,0.0,0.6128791,0.5053283,0.927639,0.8452828,0.45681104,0.0,1.1166421,0.6123008,0.64980793,0.38567525,0.54265314,0.6626951,0.41936463,0.8588368
bombshellmovie,0.6996834,0.94828385,1.1606249,1.0869157,0.9123781,0.0,1.1391519,1.0213649,1.6296173,1.1430423,0.76050836,0.0,1.3336498,0.8205259,0.85384095,0.7959897,0.8903943,0.58363914,0.9499652,1.5370519
