movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,0.72429144,1.0187341,1.4354955,0.8270706,1.0357783,0.7382241,1.7351216,0.7393819,0.98132306,0.9932749
47metersdown,1.0596331,1.6546531,1.6601387,0.6760682,1.416307,1.1148278,1.7532002,1.2664963,1.2567481,1.4892479
abeautifuldaymovie,1.1188219,1.4582152,1.052587,0.83749056,1.2422998,0.816707,1.7297992,1.0353328,1.1143965,1.1250061
abominablemovie,1.3083781,2.566742,2.002275,1.7260443,1.6586926,1.7550459,2.6400275,1.5772115,1.3314108,1.3025705
adastramovie,0.78015757,1.1857706,1.3672383,0.7116376,1.0107071,0.86530024,1.6835257,0.67854077,0.8468364,0.7878388
adogsjourneymovie,2.2843585,3.32824,2.8306994,1.9507709,2.219443,1.8886486,4.159055,2.0075545,2.39713,2.5552294
aftermathmovie,0.7329866,1.052935,0.9746037,0.8068531,0.9063239,0.6201714,1.431228,0.6805595,0.75801283,0.78444195
aftermovie,1.0370268,1.1358389,1.1591713,0.71102405,1.194409,0.7338145,1.7236131,0.79629093,0.92489666,0.9709561
ahiddenlifefilm,0.4943233,0.642161,0.607378,0.38412255,0.58987045,0.45146054,0.7982472,0.42049074,0.487113,0.48580933
alitamovie,1.377733,1.8607612,1.4891241,1.1569593,1.1360832,1.0839654,2.2737157,0.9929767,0.9116168,1.206988
angelhasfallen,1.3124205,1.777233,1.5096046,0.84607166,1.4653399,1.1954187,1.9909703,0.98957384,1.3836557,1.4854752
angrybirdsmovie,2.8070273,3.8169994,2.3251085,1.667165,3.0702608,1.5124813,3.5265815,2.3207939,2.1259768,2.8543518
annabellemovie,1.5598129,2.566886,2.2994266,1.6106665,1.7282342,1.7522333,2.774781,1.801804,1.7908245,1.7259116
annamovie,0.9120404,1.3818376,1.2516872,0.77535874,1.016951,0.8139277,1.4296751,0.8088684,0.9892333,1.0506865
apollo11movie,0.76810676,0.79375434,0.72023904,0.5056507,0.92272174,0.64492345,1.3232113,0.68981564,0.6449792,0.80930865
arcticdogsmovie,0.62851274,1.1439927,0.9498689,0.71523714,0.91401327,0.8392899,1.0156907,0.760943,0.7933282,0.92080975
arcticmovie,0.537322,0.6541587,0.6811057,0.43214154,0.7164452,0.51338124,1.1233912,0.44206184,0.4907298,0.601794
artofracingmovie,0.7749978,1.1281565,1.5086391,0.8117247,1.2938844,0.8536897,1.7169151,0.58278245,1.1092418,0.6964711
avengers,0.99431944,1.052745,1.2740959,0.69303405,1.064267,0.808107,1.3461988,0.55541617,0.936806,0.6570146
beachbummovie,0.93340397,1.3135614,1.1603997,0.83331126,1.0236712,0.74240416,1.6733966,1.0594491,0.79390657,1.1852738
bernadettefilm,0.7105105,1.0024375,1.051173,0.8485669,1.1445683,0.71342725,1.9720932,0.7228686,0.9263061,0.9374789
blackandbluemovie,1.7240368,2.631294,2.1276414,1.3779966,2.3857346,1.3910636,3.273862,1.5555286,1.95919,1.8310955
blackchristmas,0.8400484,1.3061894,1.1017781,0.83590955,0.8201461,0.8836499,1.3578938,0.90888953,0.9624758,0.98241305
blindedbythelightmovie,0.87969065,0.967769,0.7963693,0.56373036,0.84616125,0.7908066,1.0653272,0.43902367,0.7837777,0.70787287
bombshellmovie,0.867298,1.6746248,1.2476966,1.0018337,1.2815101,1.0227151,2.2120378,0.94403523,0.56716937,0.74384356
booksmart,7.038897,10.260077,11.911448,4.57213,7.8197017,5.3738837,12.33732,4.3345165,7.1396937,4.9378138
breakthroughmovie,1.7603215,2.271926,2.4975555,1.3618323,2.6046488,1.4769735,3.9029016,1.9746896,1.7191404,1.9720584
brianbanksmovie,0.92723364,1.0981787,1.213561,0.8402925,1.2235141,0.8034609,2.1428587,1.2072645,0.84327316,1.3048458
brightburnmovie,1.1998503,1.5140616,1.3338288,0.8962119,1.4780287,0.75780565,1.9855862,0.93172914,1.2498152,1.1387473
brittanyrunsmov,0.6766945,1.0932912,0.6802013,0.38895196,0.9022567,0.5328621,1.0721779,0.5163414,0.76854956,1.0255991
captainmarvelofficial,0.93288356,1.25008,1.5466603,0.47905952,1.2311484,0.760754,1.5551727,0.84184635,0.88778615,0.773147
captivestatemovie,1.0186548,1.4731578,1.7625719,0.8061234,1.0369387,0.860613,1.7982094,1.3564811,1.0241262,0.7422018
catsmovie,1.6136098,2.4594226,2.9021423,1.3931808,1.817061,1.1089997,3.196469,1.9095035,1.8750119,1.5621492
charliesangels,1.9967561,2.8221798,3.6083212,1.7565819,2.4280689,1.74006,3.729295,1.6342149,2.88327,2.1811476
childsplaymovie,3.3747137,5.2143507,4.4800973,2.8216364,2.730964,2.956047,5.936134,3.627633,2.7872498,1.9551451
clarathefilm,4.9986873,7.122223,5.707242,4.1963677,3.7402277,4.1995254,8.174628,2.4226942,3.5515003,2.6976793
coldpursuitmovie,0.74036056,0.9792776,0.9645724,0.59058964,0.9078058,0.56967574,1.1499579,0.54127526,0.75613385,0.84045935
