movie,feature_0,feature_1,feature_2,feature_3,feature_4
glassmovie,2.8134646,1.8633671,0.0,2.2069836,1.8475083
gloriabellmovie,2.4066627,1.6412156,0.0,2.1012702,1.4925396
godzillamovie,2.3841527,1.8345295,0.0,2.0079844,1.7807786
goldfinchmovie,3.0570903,2.268295,0.0,2.412135,1.9559494
goodboysmovie,3.5845814,1.916873,0.0,2.3440502,1.5987692
goodliarmovie,3.3991733,1.8653717,0.0,2.2141392,1.9638145
gretafilm,3.2791357,1.7381856,0.0,2.433176,1.8744857
halathemovie,4.2854958,2.873752,0.0,3.3373091,2.7503815
happydeathdaymovie,1.3621912,1.1972342,0.0,1.2119915,1.0404668
harrietfilm,2.786721,1.6371533,0.0,2.2746115,1.7977666
hellboymovie,2.8179426,1.8511053,0.0,2.1294036,1.925972
hersmellmovie,7.320106,3.257533,0.0,4.1152534,2.8571484
highlifemovie,1.9276,1.3742316,0.0,1.6241343,1.2202427
highstrungmovie,35.042694,20.43955,0.0,26.225567,20.052406
honeyboymovie,6.035239,3.5614576,0.0,3.944878,4.070708
hotelmumbaifilm,1.8802094,1.7267141,0.0,1.7245132,1.1916763
httydragon,7.3115296,3.866581,0.0,4.9910173,4.7690244
hustlemovie,4.889573,2.8417244,0.0,2.7750688,2.7961185
hustlersmovie,14.912896,9.485657,0.0,10.291341,9.322609
isntitromantic,3.2929146,2.1510055,0.0,2.2456114,2.159067
itmovieofficial,3.7228575,2.2798269,0.0,2.6817307,2.1358013
jayandsilentbob,4.9281645,3.2517967,0.0,3.6334043,2.7071636
johnwickmovie,5.8408093,3.4530957,0.0,3.1375623,3.2351751
jojorabbitmovie,4.6868463,2.3996253,0.0,2.9118,2.4097965
jokermovie,2.3166473,1.6087136,0.0,1.6048567,1.4228742
judythefilm,3.724907,2.0671759,0.0,1.884692,1.4263257
jumanjimovie,5.463692,3.308929,0.0,4.2106376,3.1869702
justmercyfilm,1.8670181,1.5697275,0.0,1.0564723,1.1348231
knivesout,5.4444046,2.7585187,0.0,2.9573767,2.829443
lalloronamovie,2.3527846,1.7924253,0.0,1.4859028,1.3956583
lastblackmansf,4.5493894,3.1908174,0.0,2.6506343,2.646908
lastchristmasthemovie,2.0979555,1.3981746,0.0,1.3761016,1.1958059
latenightmovie,4.4393797,2.6268802,0.0,2.338293,2.2746558
lighthousemovie,1.9276,1.3742316,0.0,1.6241343,1.2202427
lionking,5.7231874,3.4693768,0.0,3.1185336,2.9153316
littlethemovie,4.1959796,2.3494914,0.0,1.955686,1.7769066
littlewomenmovie,3.723519,2.2428033,0.0,3.3277364,2.3728182
littlewoodsfilm,3.9979649,2.6460145,0.0,3.4692268,2.7358615
longshotmovie,3.1358209,2.145618,0.0,2.066562,2.0860498
lordsofchaosmovie,2.6216078,1.5085565,0.0,1.6973742,1.1976725
lucyintheskyfilm,2.9378543,2.0219202,0.0,2.1534941,1.73201
mamovie2019,6.578312,3.9687169,0.0,4.4209666,3.3854482
marriagestory,4.4514637,2.8197463,0.0,3.3237154,2.8350294
meettheaddams,3.912037,2.1147683,0.0,2.63178,2.0890431
meninblack,4.386032,2.3173733,0.0,4.4552417,2.6885922
midsommarmovie,3.0061285,1.9591476,0.0,2.5778418,1.939125
midwaymovie,2.9429064,2.529573,0.0,2.9587092,1.9904022
missbalamovie,2.809264,1.93774,0.0,2.839835,1.8237584
missinglinkfilm,1.9917808,1.288218,0.0,1.4791856,1.0530858
motherlessbklyn,3.9461389,2.8555107,0.0,2.4327054,2.608302
onceinhollywood,3.0282092,2.1281087,0.0,3.6759343,1.3492794
onthebasisofsex,4.140866,3.0635183,0.0,3.8694453,2.8975255
overcomermovie,1.9569546,1.3235554,0.0,1.6062272,1.2964813
peanutbutterfalcon,43.651733,24.390076,0.0,26.593994,22.770206
petsematarymovie,3.9910505,2.0651844,0.0,2.2598875,2.150177
piercingmovie,17.731773,9.363378,0.0,8.798251,8.021491
playingwithfire,5.023098,2.82868,0.0,2.3365283,2.4266436
playmobilthemovie,3.6842575,2.4651628,0.0,2.6671677,2.5824265
pomsmovie,1.7676419,1.2349479,0.0,1.5152097,1.2114059
queenandslim,7.38151,4.4036565,0.0,4.3434777,3.4235554
rambomovie,2.0399892,1.3426889,0.0,1.2140768,1.1624054
readyornotfilm,1.9887444,1.5020251,0.0,1.7186471,1.3502544
richardjewellfilm,3.324752,2.1032808,0.0,1.8393216,1.8930864
rocketmanmovie,3.47213,2.0314984,0.0,1.9597126,1.6355836
scarystoriesmovie,2.7293577,1.8048809,0.0,1.5281037,1.5490754
secretlifeofpets,7.490342,4.3898234,0.0,3.592151,3.3796453
serenityfilm,2.7876148,1.6115446,0.0,1.8136684,1.487453
shaftmovie,3.1758144,2.0206063,0.0,1.8508452,1.6955512
shazammovie,3.182943,2.4283998,0.0,2.3032155,2.1203234
spidermanmovie,5.621141,2.9741485,0.0,4.7520976,2.9188204
spiesindisguise,4.316309,3.2624757,0.0,3.0972722,2.2749786
starwars,14.26437,7.928336,0.0,9.858908,7.3270755
stormboymovie,2.7122273,1.7473549,0.0,1.6170933,1.4945334
stubermovie,2.6822627,1.8006214,0.0,1.9673585,1.1966491
taosdfilm,1.7651069,1.0075423,0.0,1.2186621,0.99498606
teenspiritmov,5.709733,2.851754,0.0,3.7266047,2.5433109
terminator,3.2407453,1.7857057,0.0,2.20612,1.7979184
theaeronautsmov,1.7501057,1.1803017,0.0,1.1351947,1.0074612
thebestofenemies,3.342669,2.1684582,0.0,2.483269,2.194918
thedeaddontdie,3.0497296,1.661989,0.0,2.3435364,1.8552122
thefarewell,2.5418158,1.649702,0.0,2.0799408,1.6448722
thehighwaymen,3.4914014,2.1491513,0.0,2.9884014,2.106846
thehummingbirdprojectfilm,1.2130797,0.90447176,0.0,0.933438,0.7586062
theintrudermovie,2.6652942,2.1294634,0.0,2.7507932,1.9268799
theirishmanfilm,4.993371,3.2054527,0.0,3.8829682,3.5174088
thekitchenmovie,5.853199,3.5621061,0.0,2.602669,3.1854448
thelegomovie,5.1349154,3.0421681,0.0,2.6353984,2.6568978
themustangfilm,2.2186253,1.3591663,0.0,1.7916682,1.5748084
thenightingalefilm,4.171021,2.7261016,0.0,2.02173,1.9130943
theprodigymovie,7.078957,2.7137504,0.0,3.7417893,3.6409466
thesunisalsoastar,4.2302356,2.6009576,0.0,2.0244405,2.1378644
theupsidefilm,3.4470923,2.2708201,0.0,2.9140866,2.515723
tolkienmovie,2.8778243,2.0381837,0.0,2.3719068,1.7350088
toystory,3.4578905,2.1212204,0.0,2.3892148,2.052157
triplefrontier,2.753737,1.9930465,0.0,1.6142939,1.6094679
uglydolls,4.1428905,3.2314005,0.0,3.564257,3.2095468
uncutgems,3.3947117,2.206197,0.0,3.1225407,2.2204275
underthesilverlake,3.245263,1.9637461,0.0,2.203182,1.9112527
usmovie,2.3042948,1.3449464,0.0,1.669045,1.2802571
wavesmovie,3.0336895,1.9390502,0.0,1.976043,2.048407
whatmenwant,4.961526,2.5142155,0.0,2.9466264,2.4935732
wonderparkmovie,4.1979785,1.9586519,0.0,2.198052,2.2666035
wrinklestheclown,1.2130797,0.90447176,0.0,0.933438,0.7586062
xmenmovies,8.150311,4.301028,0.0,5.83391,4.2205567
yardiefilm,2.0097854,1.3852048,0.0,1.393998,1.1907523
yesterdaymovie,2.290419,1.7178441,0.0,1.8444676,1.5185814
zombieland,3.4434185,2.7520564,0.0,4.06403,2.5394301
