movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.43726832,0.5010808,0.46886304,0.4832847,0.69172394,0.7558053,1.0064095,0.0,0.0,0.7736939,0.77822196,0.7161343,0.39152038,0.5065332,0.6589077,0.4071411,0.4680484,0.47169012,0.9139792,0.50111866,0.80281323,1.0659566,0.8172618,0.5412818,0.88766724,0.68960124,0.7633632,0.7542682,0.7281171,0.6078377
47metersdown,0.5425251,0.4366073,0.66867363,1.0282376,0.2392526,0.9993576,0.5878205,0.0,0.0,0.66724795,0.88966846,0.71467996,0.54192203,0.61495787,0.830471,0.30561346,0.48723066,0.6762136,0.8439499,0.79389197,0.949664,1.2841897,0.9336852,0.57073843,0.8565384,0.80276054,1.115318,0.9964591,0.9835876,0.56999016
abeautifuldaymovie,0.71393955,0.4241324,0.61999685,0.6713625,0.67498946,0.8431909,0.6445232,0.0,0.0,0.82633346,0.73601687,0.7965331,0.32377493,0.7500212,0.94885266,0.5799029,0.5518341,0.6626483,0.82529426,0.5488208,0.6828016,0.9305369,0.6400514,0.57759136,0.73895854,0.90672386,0.87992465,0.85644966,0.8726825,0.6094785
abominablemovie,1.1359457,0.05724049,0.69053537,0.8974949,0.6067342,1.4358568,1.0055906,0.0,0.0,1.387063,1.0531625,0.59135467,0.7358808,1.1267648,0.77172947,0.8877076,0.7765847,0.8072591,0.85643893,0.50408,0.6959283,1.494847,1.2844118,0.7950969,0.8696731,1.1274252,0.9180072,1.1290759,1.418562,0.5728783
adastramovie,0.49749684,0.4885199,0.5435878,0.7568269,0.66913223,0.57649297,0.6136616,0.0,0.0,0.5750781,0.5390348,0.558306,0.3473131,0.7658898,0.49009186,0.6167166,0.48546946,0.5582752,0.8679255,0.49689567,0.8354031,1.1283511,0.5134689,0.52892363,0.574077,0.6950564,0.6693241,0.7979597,0.7791036,0.59176093
adogsjourneymovie,1.1173569,0.75463307,0.12906808,1.1728691,0.7809487,1.0461156,1.6811925,0.0,0.0,1.4999075,0.9837307,1.1741643,1.3460944,0.7934171,0.46918187,0.53864217,0.88276464,0.7518778,1.2385803,1.3014963,0.5170771,1.8016574,1.7352769,1.1955299,0.9851697,1.2341394,1.1114504,1.7507918,1.415083,0.73427814
aftermathmovie,0.60713,0.35158795,0.31019172,0.49983096,0.42392027,0.61677533,0.5035844,0.0,0.0,0.59031624,0.4832866,0.5315428,0.38871193,0.56547314,0.64163834,0.38487598,0.50152975,0.5719426,0.6348511,0.48503047,0.35674858,0.89849293,0.6828501,0.47987482,0.45877406,0.63033086,0.64956677,0.8073496,0.73453504,0.50924057
aftermovie,0.43253678,0.39121598,0.51630217,0.51890904,0.68688697,0.65030634,0.5834737,0.0,0.0,0.7119834,0.41175702,0.5832335,0.43959373,0.46261624,0.7518579,0.56617856,0.57409984,0.4537215,0.9116755,0.4815352,0.6216029,0.9064682,0.604948,0.5900079,0.5721904,0.69216996,0.8147777,0.9659498,0.66489494,0.63246274
ahiddenlifefilm,0.30890715,0.22868249,0.28160354,0.3652946,0.30643037,0.3899092,0.3859911,0.0,0.0,0.39921856,0.3205595,0.35481465,0.27847216,0.33782718,0.3353561,0.29409993,0.30374336,0.30926293,0.42590111,0.29324162,0.34909338,0.51551193,0.40490863,0.35151845,0.38248748,0.38792002,0.38493037,0.45858645,0.45029515,0.3585155
alitamovie,0.9484923,0.2039272,0.40556502,0.72958565,0.39824742,1.0068587,0.46812406,0.0,0.0,0.95225185,0.57443416,0.46669245,0.32679564,0.69263804,0.8709347,0.37937686,0.4470452,0.73707247,1.004347,0.52857053,0.7545146,1.2739093,0.65364814,0.5737953,0.74585295,0.84480196,0.33269292,0.92178196,0.74462783,0.73453677
angelhasfallen,0.87500125,0.5577607,0.7874967,0.8306122,0.57839364,0.7715382,0.94988203,0.0,0.0,0.8255343,0.70641696,0.6963068,0.40918505,0.7746428,0.7764513,0.4860541,0.3108958,0.90514815,0.95104504,0.9653314,0.80215275,1.1091261,0.8751111,0.66445,0.9124874,1.1053318,0.8257179,0.7715439,0.9605243,0.45696545
angrybirdsmovie,1.2484244,0.9131927,1.0241992,2.3910704,1.6086383,2.254628,2.1385746,0.0,0.0,2.432938,2.106201,1.7045406,0.98358935,2.0898597,2.3894513,0.90047204,1.0332013,1.1390328,2.536938,0.89064187,1.6503843,2.5623813,2.718652,1.4676722,1.6820422,2.0356069,2.362807,2.2580276,2.0723882,0.83880603
annabellemovie,0.37493646,1.039536,0.5372977,1.1770043,1.0205278,0.91258335,1.5676461,0.0,0.0,1.015392,1.1686552,0.8677401,0.8541802,0.95840293,0.5987419,1.0768788,0.9314014,1.1096953,1.2778229,0.9479171,1.0684626,1.3870132,1.094386,0.9394372,1.5226877,1.2428621,1.1471479,1.5356709,1.5111175,0.6730586
annamovie,0.5894408,0.509995,0.38961905,0.6536914,0.31510782,0.5146588,0.7322088,0.0,0.0,0.72733694,0.6822902,0.60403675,0.30516344,0.68306243,0.54837996,0.37831193,0.5122296,0.44770622,0.90168756,0.43665493,0.6801902,1.0941036,0.6322212,0.624668,0.7281285,0.576296,0.7894718,0.71967167,0.79513913,0.54058427
apollo11movie,0.5044332,0.3176863,0.33909476,0.60058963,0.35017258,0.62212545,0.5613649,0.0,0.0,0.5461575,0.4707957,0.5217495,0.38208872,0.457296,0.3331879,0.29510385,0.3106652,0.48148605,0.5935252,0.30054158,0.6382156,0.7313328,0.6432493,0.5894215,0.57651263,0.52086586,0.5412614,0.541594,0.5421301,0.48918796
arcticdogsmovie,0.45506823,0.25248587,0.4758353,0.60855913,0.37085533,0.8216236,0.58191776,0.0,0.0,0.6021797,0.8443155,0.4999547,0.27946034,0.7201596,0.608366,0.5462913,0.45025867,0.572773,0.6894348,0.51464826,0.650671,0.95339006,0.65005183,0.53049666,0.60563755,0.6828777,0.6139076,0.6888537,0.88513756,0.5106295
arcticmovie,0.29550663,0.446262,0.35252523,0.61938286,0.44061467,0.38686723,0.45250136,0.0,0.0,0.6062736,0.46237013,0.5561599,0.26540732,0.6149027,0.5782516,0.21585707,0.3713522,0.2767653,0.7182536,0.22986555,0.44075066,0.83801526,0.6024812,0.38983765,0.36832324,0.37464648,0.7966921,0.6647239,0.5025409,0.39706782
artofracingmovie,0.5179877,0.22576861,0.68693185,0.9920255,0.6949612,0.92949253,0.655613,0.0,0.0,0.99220794,0.63027763,0.6549035,0.35530466,0.8968414,0.6168391,0.65122914,0.4573372,0.5277418,0.7830733,0.46672016,0.9455322,1.0230434,0.77542883,0.58136654,0.7376385,0.7406206,0.62763846,0.67707026,0.92209274,0.3199392
avengers,0.37876958,0.43503994,0.48725808,0.62624204,0.61121535,0.44625217,0.83075666,0.0,0.0,0.55957055,0.6125399,0.5918172,0.4617929,0.5792536,0.5105474,0.5257647,0.5183999,0.5147185,0.9553601,0.5645437,0.61979795,1.0568253,0.7636824,0.60063446,0.68258464,0.8443082,0.9536898,0.89189863,0.76313746,0.54773414
beachbummovie,0.744022,0.43705076,0.31333396,0.7528925,0.5009638,0.8621541,0.44642368,0.0,0.0,0.77015936,0.50610256,0.702551,0.27073175,0.51593906,0.39807895,0.23172389,0.35555547,0.5171341,0.6446512,0.59876144,0.8292848,1.0011873,0.9735001,0.45770594,0.5730235,0.70889026,0.7309788,0.6065639,0.7498005,0.50237083
bernadettefilm,0.5120963,0.6131518,0.6063241,0.76264715,0.82350576,0.71964943,0.717778,0.0,0.0,0.8168683,0.46348688,0.7797145,0.5292319,0.58599764,0.72626406,0.4177885,0.4144616,0.43184566,0.77055645,0.73958963,0.57554847,0.99720275,0.5518173,0.7143829,0.70025575,0.69792104,0.60348517,0.9541233,0.81456566,0.6531042
blackandbluemovie,1.4472556,0.59362966,1.0011752,1.303403,0.949339,1.7981923,1.1865139,0.0,0.0,1.7798445,1.4087179,0.95044416,0.7335015,1.3768371,1.256653,1.2314997,0.86542326,1.5579227,1.8161075,0.77218014,1.412648,1.6542681,1.274124,1.0712473,1.5622623,1.8877746,1.3411632,1.4401404,1.9799381,0.9378335
blackchristmas,0.5944372,0.2527305,0.47940397,0.79206026,0.5915334,0.76368994,0.93919486,0.0,0.0,0.8474041,0.60565114,0.659356,0.5348857,0.5997702,0.6743767,0.48507413,0.5818576,0.43896478,0.7299258,0.45660746,0.4797848,0.82036346,0.9349131,0.66806465,0.70207036,0.74231476,0.64814055,0.84129757,0.7272791,0.61847764
blindedbythelightmovie,0.4278556,0.33038872,0.56504935,0.6346725,0.48110643,0.67457366,0.51235497,0.0,0.0,0.6813644,0.50950646,0.49694067,0.39889985,0.58493376,0.5130789,0.3674922,0.378322,0.45345542,0.8173538,0.44930577,0.5473093,0.7866212,0.658018,0.5714983,0.58074677,0.5366459,0.6802212,0.8028799,0.5257326,0.4998334
bombshellmovie,0.61651707,0.4269235,0.5452001,0.9036403,0.8841345,0.8419749,0.9826637,0.0,0.0,1.5061517,0.66437924,0.69712305,0.6246081,0.93779224,0.9576849,0.4912,0.2540749,0.8039403,1.2927301,0.5054576,0.47255576,1.001823,1.0382779,0.41315117,0.75113654,0.73329747,1.1494898,1.1977181,0.9328637,0.54618144
booksmart,6.1878815,2.1678169,2.2413301,4.339324,2.4117413,5.2586718,5.3834863,0.0,0.0,8.645911,4.9657793,3.1264606,3.8808792,3.0021546,4.642017,1.4896734,0.7717519,4.133242,7.7804217,4.5019813,2.0752177,4.998892,6.78568,4.0459943,5.9552197,5.8619614,6.8305163,6.242246,3.9494586,2.8620825
breakthroughmovie,1.0752906,1.191366,0.57914644,1.2886592,1.3460621,0.6738169,2.0204272,0.0,0.0,1.1778483,1.3247578,1.7039522,0.34877062,1.6235214,1.1672981,1.1029263,0.8016488,0.9204749,1.0098516,0.06358765,1.4939922,2.2046213,1.0018883,1.461789,2.0239756,1.198828,1.2973505,1.3093262,1.5438039,1.2973425
brianbanksmovie,0.90709704,0.7096136,0.3416687,0.87021005,0.8767232,0.7538151,0.9143434,0.0,0.0,0.980309,0.8105463,0.8578635,0.5632211,0.9923473,0.6343305,0.7509246,0.88645554,0.52974457,1.1037782,0.65146494,0.72775686,1.4842575,0.9451091,0.7465649,0.7615915,0.8865453,0.9804818,1.240212,1.143739,0.62345934
brightburnmovie,0.9865679,0.46624547,0.7964774,0.9428817,0.8863599,1.3115015,0.8989445,0.0,0.0,1.1848752,1.0213478,0.91630507,0.5037375,0.90963197,1.1268363,0.79998493,0.8147417,0.8385998,1.3339319,0.72196925,1.0191189,1.1439534,0.70359874,0.8221887,0.9766706,1.256328,0.95819706,1.1935118,1.145535,0.90790325
brittanyrunsmov,0.4726689,0.13147774,0.38337657,0.5671059,0.5081615,0.81550044,0.5528221,0.0,0.0,0.79382354,0.48343587,0.65352327,0.26324546,0.69878834,0.6904089,0.25946325,0.3581164,0.40427473,0.56975,0.33867818,0.3153394,0.6421474,0.90010697,0.30053407,0.3896776,0.47899783,0.6853187,0.69707125,0.5845977,0.4437424
captainmarvelofficial,0.24914154,0.18604049,0.4383638,0.6955948,0.6131517,0.58196306,0.90533835,0.0,0.0,0.89565605,0.7683382,0.89611113,0.695622,0.51964295,0.8276359,0.60970986,0.46487755,0.56193626,1.0234581,0.51003397,0.6703661,1.042942,1.0748603,0.8228412,0.69370335,0.72717303,1.1777537,1.1931099,0.9540016,0.8673276
captivestatemovie,0.8844974,0.2384973,0.7373332,1.2633538,1.0229374,1.4777523,1.0914547,0.0,0.0,1.156034,1.0711668,0.9424445,0.56082785,1.111667,0.5734659,1.0211909,0.97267425,0.79203,0.9311701,1.0413381,0.7754318,1.1970236,1.3345898,0.93296427,1.0174412,1.081145,0.83047134,1.3710341,1.096984,0.85994965
catsmovie,0.42440927,0.3688473,1.2867533,1.7636493,1.1600806,1.5600607,1.7038087,0.0,0.0,1.6386263,0.94196665,1.622852,1.434766,0.96756274,0.5284501,0.9079138,1.1148611,0.98857,1.3892004,1.0527544,1.4738517,1.5190796,2.0754166,1.5323306,1.4439787,1.3515595,1.5031031,1.7645807,1.2990971,0.9627138
charliesangels,1.0841758,0.75457335,1.3581152,2.177728,1.4553211,1.5753802,1.6358242,0.0,0.0,1.7329578,1.7892095,1.2684544,0.59122497,2.0680573,2.0595357,0.77678466,0.9566216,1.1631318,2.2410688,0.62538505,1.9976691,2.4576507,1.6637392,0.55543154,1.6767777,1.625129,1.8307853,1.8434482,1.484954,0.92171794
childsplaymovie,1.1133757,0.60329795,1.8285685,2.5657341,1.5335358,2.1438644,2.1445074,0.0,0.0,2.434797,2.3356998,1.3625395,1.7667689,2.846322,1.7616506,1.8557199,1.0313143,1.9489864,2.8380952,1.307944,1.9112799,3.1316876,2.6872084,1.6138248,2.8120203,2.2070904,3.132176,2.9041765,3.1016588,1.3361938
clarathefilm,3.1138,1.4706864,1.0784029,2.602027,1.6819116,2.2067494,3.0057871,0.0,0.0,2.9907713,2.8267183,1.8402001,2.5795445,3.5800264,2.7147024,1.7861347,1.0463556,2.3283453,3.3756654,0.9539493,2.297821,4.6549854,2.065217,1.8191681,3.4257789,3.3753178,3.2106314,3.3929884,4.33015,2.841402
coldpursuitmovie,0.34930778,0.38720965,0.40022883,0.5588962,0.5303586,0.6453517,0.5925558,0.0,0.0,0.6214169,0.50809467,0.58544844,0.4648847,0.5839123,0.516215,0.45416835,0.46331775,0.4892862,0.627642,0.38014406,0.48318,0.72109413,0.5879641,0.50810105,0.5417187,0.6753993,0.6101702,0.65859693,0.7217903,0.55880266
countdown,0.4395274,1.2295309,0.50133723,1.0532929,0.8693306,0.94532806,1.7067405,0.0,0.0,1.1403224,1.2156128,0.75555056,0.72736984,0.97131735,0.7252359,0.73522484,0.8583683,1.1259503,1.4368823,0.6131161,1.4104608,1.7769583,1.2977843,0.7908879,1.874431,1.0838765,1.0813664,1.3115507,1.5032905,0.4617592
currentwarmovie,0.5480485,0.6598253,0.78355825,0.8132472,0.4867002,0.7755264,0.59777373,0.0,0.0,0.82899296,0.43628275,0.94231975,0.4934544,0.8097003,0.8649128,0.614925,0.69030094,0.36984453,0.8262423,0.63280946,0.7455853,1.1437039,0.66114753,0.90559846,0.60576063,0.6329285,0.7544177,0.780971,1.1035565,0.601807
darkwatersmovie,1.1390393,0.6587204,0.8851364,1.35203,1.1649666,1.7375592,1.4961698,0.0,0.0,1.4250593,1.17427,1.0933799,0.5365744,0.7367763,0.92592585,0.9644245,1.0537301,1.1307501,1.1349658,1.3919203,1.1245822,1.1696584,1.3000506,0.936904,1.7919271,1.6051046,0.7100316,1.3396974,1.1463169,1.1394448
detectivepikachumovie,0.75219643,0.22031632,0.0,0.54977703,0.76152426,0.85477626,0.76511896,0.0,0.0,0.92357004,0.92595196,0.8603936,0.4170639,0.7115827,0.83791506,0.8943751,0.46920633,0.92682457,0.6499888,0.75558186,0.36171877,0.83663505,0.82699907,0.6007659,0.8915882,0.9801328,0.8926695,1.0568395,1.1025332,0.80839026
disneyaladdin,0.60699207,0.70269704,0.4376335,1.0870948,0.63003397,0.9608278,1.0714101,0.0,0.0,1.0293753,1.038414,0.7330597,0.43986762,0.82009757,0.5268521,0.7320286,0.8928497,0.7283255,1.0320764,0.4640169,1.2593557,1.42181,0.96005833,0.44982067,1.4961524,0.6111716,0.72644174,0.97456646,1.0451834,0.45469862
disneyfrozen,0.20154907,0.9574247,0.34289914,1.4792616,1.9486206,1.6229267,1.8025196,0.0,0.0,1.9903078,1.0316756,1.7506623,0.89415824,1.0174433,1.265359,0.47086722,0.8638466,0.930493,1.6101619,0.82366747,1.379613,2.1681666,2.1281445,0.65605223,1.5410471,0.66904354,1.6980426,1.994327,1.3840762,1.1224623
