movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
catsmovie,2.9182596,1.255931,3.0098364,2.390553,1.9698162,0.0,1.4061933,3.2368736,1.9174924,1.1759192,2.2792447,1.6749604,0.098923765,0.95988595,0.0
charliesangels,3.1634812,1.8220168,3.3216999,2.7815056,1.7614553,0.0,1.5939354,3.5838885,2.4002311,1.4726905,2.5220153,1.7910724,0.14346147,1.4201103,0.0
childsplaymovie,6.3279796,2.2749999,5.779838,3.0271716,4.394861,0.0,1.2536273,4.2930593,2.183587,2.9786167,4.9540257,3.294352,0.50791276,2.1096497,0.0
clarathefilm,8.381274,2.6545935,5.7531323,3.9030013,5.379988,0.0,2.9607103,5.428644,3.0966861,3.772118,6.1562757,4.604257,0.039699636,2.662084,0.0
coldpursuitmovie,1.1711807,0.7130577,1.1796199,0.8811312,0.88916993,0.0,0.6559742,0.8529924,0.74474776,0.6108185,0.92133015,0.7659246,0.14277664,0.60329574,0.0
countdown,2.2820544,1.135625,1.259569,1.1499606,1.6636914,0.0,1.3417176,1.6516365,1.3474412,1.0522115,2.1667936,1.1871873,0.37269282,1.5042342,0.0
currentwarmovie,1.7287738,0.8287965,1.3935169,0.91537046,0.8619248,0.0,0.73515165,1.0798509,0.8784071,0.82798934,1.501462,1.1937101,0.16477054,0.8936379,0.0
darkwatersmovie,2.586756,1.1004659,2.0200238,1.473188,1.6745467,0.0,0.9190616,1.8763939,1.1667693,1.013078,1.9932879,1.6724496,0.23995715,0.7360506,0.0
detectivepikachumovie,1.7488079,1.0489285,1.7610987,1.2828331,1.7343107,0.0,0.58145094,1.8031651,0.5563976,0.95441747,1.2095402,1.1072533,0.07663445,0.9104482,0.0
disneyaladdin,2.0633204,0.80918276,1.8395954,1.1165651,1.7014234,0.0,0.68923354,1.8001702,0.827883,1.0787574,1.4924148,1.1419413,0.12819767,0.79362524,0.0
disneyfrozen,3.8037553,1.1813793,2.9059966,2.0326204,2.703987,0.0,1.2761363,2.5399933,1.7802541,1.9686313,2.839714,2.1313508,0.5264988,1.3543093,0.0
disneymaleficent,2.0773432,0.774903,1.7378076,1.1981561,1.5103873,0.0,0.9062462,1.7058655,1.121953,1.0090988,1.5853455,1.1686242,0.29528815,0.81378937,0.0
doctorsleepmovie,1.3829545,0.5911368,1.2500052,0.91579366,1.000529,0.0,0.7081518,1.1310248,0.8825058,0.6060616,1.170326,1.0597669,0.041540127,0.55794287,0.0
dolemiteismyname,2.7179978,1.3972839,2.2960851,1.701648,1.7101113,0.0,1.0007161,2.4667225,1.5546448,1.1266359,2.1355987,1.489196,0.14139087,1.1536363,0.0
dontletgomovie,1.6366001,0.5952536,1.1729895,1.1083609,0.8662168,0.0,1.0107752,1.0136102,0.98030126,0.7333926,1.0569948,0.9303776,0.28580824,0.84915066,0.0
doramovie,1.659408,0.74028134,1.6523002,1.106471,0.7155188,0.0,0.46979368,1.5380446,0.8832519,0.8155215,1.3721908,0.89915824,0.21566898,0.72961485,0.0
downtonabbey_official,2.9391723,1.1787406,1.902831,1.35822,1.8112768,0.0,1.1525942,2.1541898,1.3408451,1.0524633,2.2251678,1.6838669,0.22618715,1.0033339,0.0
dumbo,1.6092606,0.6163137,1.2965109,0.83937323,1.2144929,0.0,0.6748381,1.2738957,0.7772788,0.79935646,1.2278044,0.9542103,0.28086329,0.651567,0.0
escaperoom,1.5921369,0.9192052,1.5509018,0.96996045,0.9710744,0.0,0.90509415,1.6621168,1.1242619,0.47572228,1.2931222,0.97956717,0.098377034,0.5350695,0.0
everybodyknowsmovie,1.0837706,0.505055,0.97094333,0.7806045,0.7008773,0.0,0.44482517,0.9981817,0.6885185,0.49417123,0.8421798,0.6685966,0.04982774,0.48685825,0.0
fastandfuriousmovie,3.2804806,1.2883927,2.490951,1.9485257,2.3005009,0.0,0.8114669,2.2850044,1.408802,1.9106786,2.4724422,1.8170384,0.1504694,1.5219951,0.0
fightingwmyfam,2.5048375,0.8174679,1.7165022,1.4235003,1.6321491,0.0,0.8910091,1.1656021,1.2570486,1.3076714,1.9193883,1.3005779,0.33214104,1.33083,0.0
fivefeetapartfilm,3.759966,1.712524,3.259299,1.83405,2.3785653,0.0,1.4885869,2.3753767,1.6941569,1.2859706,3.2121685,1.8929607,0.30964154,1.4877372,0.0
fordvferrari,1.3069428,0.5939529,1.330434,1.113979,0.9765376,0.0,0.8730536,1.2029992,0.86999494,0.6246897,1.0814179,0.97835076,0.1403916,0.6365893,0.0
freaksthefilm,1.3108594,0.9904064,1.1539422,1.2971342,0.576759,0.0,1.068672,1.2736479,1.5351944,0.39729723,1.1492532,1.2850076,0.0,1.1263361,0.0
geminimanmovie,1.845219,0.678468,1.7181891,0.9034189,1.3621719,0.0,0.6058098,1.3951534,0.77641195,0.7999705,1.3665044,1.0404797,0.0,0.74012864,0.0
glassmovie,1.3692173,0.80036765,1.3227354,1.2095476,0.7382793,0.0,0.968793,1.3168328,0.95987606,0.50929534,1.160787,0.7801632,0.14413106,0.8016,0.0
gloriabellmovie,1.3378664,0.9015142,1.2067924,1.25799,0.94441456,0.0,0.7442577,1.1511477,0.96600115,0.78538144,1.0250225,0.8732332,0.0,0.9274107,0.0
godzillamovie,1.4723439,0.6217059,0.9071763,0.7513796,1.1805542,0.0,0.6814295,1.1364741,0.8329975,0.4379238,1.0120674,0.86436623,0.115711786,0.6346048,0.0
goldfinchmovie,1.83349,1.0019779,1.7494662,1.4356184,1.1720461,0.0,0.891396,1.5541635,0.8766765,0.7082622,1.4411099,1.1628376,0.12841077,0.76245403,0.0
goodboysmovie,2.0559125,0.6158594,1.6820914,1.215708,1.4585302,0.0,0.9620783,1.4971563,0.7016331,0.7635759,1.5614433,1.0668623,0.23496759,0.52243596,0.0
goodliarmovie,1.8135998,0.7918482,1.9885012,1.2034488,1.3198088,0.0,0.7746486,1.9702723,0.9675141,0.8172004,1.4366503,0.80251235,0.3089711,0.7504147,0.0
gretafilm,1.6803762,0.7363888,1.7372721,1.0919592,0.95510733,0.0,0.77279365,1.5794555,1.16253,0.6205702,1.2980102,0.98557556,0.07486677,0.6786555,0.0
halathemovie,2.6753778,1.4952998,2.8898566,1.4492791,2.2640402,0.0,0.87946665,2.2034497,0.75191194,0.91088486,2.3080413,1.5847842,0.3618609,1.0687978,0.0
happydeathdaymovie,1.1294744,0.31121442,0.8109446,1.0155587,0.5590606,0.0,0.4846726,1.2067274,0.6688591,0.56091595,0.701536,0.5176089,0.04611533,0.43717104,0.0
harrietfilm,1.5629203,0.8278066,1.4701941,1.0605234,1.198202,0.0,0.5241732,1.3552591,0.7938995,0.82599306,1.3964609,0.9709837,0.108103484,0.80471146,0.0
hellboymovie,1.4549785,0.8035866,1.4472945,1.3119779,1.0777861,0.0,0.5266426,1.1155165,0.98294944,0.85705304,1.0962774,1.1129365,0.0,0.7415459,0.0
hersmellmovie,3.4049444,1.7347847,2.911968,2.1102583,1.9437627,0.0,1.1716046,3.3661382,1.8572598,1.405458,2.9748104,1.9253453,0.0,0.99415576,0.0
highlifemovie,1.0585012,0.690884,0.9855747,0.86276066,0.7710307,0.0,0.63315773,0.99015844,0.80296856,0.4621014,0.8175599,0.7225685,0.021513948,0.6156163,0.0
highstrungmovie,17.994745,6.287576,13.593884,10.935405,10.222997,0.0,6.6710124,16.513012,9.462003,7.2337666,14.68424,8.467264,0.0,4.697033,0.0
honeyboymovie,3.5476782,0.9783659,2.8873837,2.1061385,2.2627017,0.0,2.3925436,1.7394397,1.6028557,1.2182122,3.0095208,2.2830973,0.45148262,1.5163784,0.0
hotelmumbaifilm,1.3803034,0.79082537,1.0534256,0.9941858,0.9124445,0.0,1.0278568,0.959759,0.85901815,0.5283177,0.9761413,0.9811771,0.13188045,0.8442836,0.0
httydragon,4.5898266,1.5350381,3.3746073,1.8015423,3.3788617,0.0,1.5796854,3.0265167,1.4141731,1.9899173,3.8055038,2.2526858,0.37181488,1.2565322,0.0
hustlemovie,2.2528672,1.1624466,2.1962702,1.2569892,1.1573856,0.0,0.8546273,1.9169364,0.667864,0.8564838,2.022114,1.2601268,0.0,0.49408284,0.0
hustlersmovie,8.311682,3.3130226,7.210199,2.6862261,5.881434,0.0,2.3417642,7.734004,3.027179,2.632885,7.01131,3.2127357,0.2835636,1.63975,0.0
isntitromantic,1.534788,0.87013304,1.3717995,1.2109274,1.1531987,0.0,0.96979916,1.4472406,0.9330668,0.69186497,1.5254568,0.9808136,0.0,0.65018713,0.0
itmovieofficial,1.3465594,0.83502215,1.6445252,1.2770154,0.86480266,0.0,0.9555126,1.3950706,0.8024843,0.47911954,1.160527,0.7345356,0.0,0.6475072,0.0
jayandsilentbob,2.7370105,0.9621081,2.643923,1.7387325,1.5115771,0.0,1.1853949,2.239205,1.4837286,1.5588421,2.3243113,1.2109697,0.99512476,1.0990915,0.0
johnwickmovie,2.650581,1.2976665,2.428779,1.8506639,1.9302547,0.0,0.59520125,2.0186534,0.9815911,1.52847,1.773107,1.4842421,0.0,1.0182837,0.0
jojorabbitmovie,2.609073,1.3930511,2.0570638,2.0572145,1.6657877,0.0,1.3298544,2.2252593,1.9334431,1.267624,2.4454029,1.6333915,0.19250232,1.3588412,0.0
jokermovie,1.5636728,0.7674665,1.3232793,0.9104378,1.2284793,0.0,0.66093934,1.3676869,0.84292465,0.64536226,1.1475011,1.0449194,0.16378807,0.6541488,0.0
judythefilm,2.4121606,1.1903362,2.2025752,1.2621902,1.4133792,0.0,0.80578667,1.7618797,0.9748015,0.82284725,1.9700159,1.4233959,0.277833,1.0268983,0.0
jumanjimovie,3.146322,1.5366569,3.027563,1.799004,1.9275309,0.0,1.4874632,3.4733374,2.286203,1.3558363,2.5391166,1.6875701,0.2158684,0.98558664,0.0
justmercyfilm,0.96748686,0.6834365,0.6669088,0.77261996,0.57078475,0.0,0.4842342,0.63395834,0.3379165,0.4090671,0.7068146,0.48950893,0.07772226,0.580491,0.0
knivesout,2.4277725,1.2640822,2.7564614,1.750388,1.9633976,0.0,0.88193214,1.9094968,1.0891705,1.3255322,1.7058306,1.1971327,0.24543023,1.0507239,0.0
lalloronamovie,1.3485408,0.5102295,1.1163434,0.86370313,0.8440023,0.0,0.49941045,1.3277681,0.84848034,0.64888823,1.085166,0.8908854,0.07405688,0.5643479,0.0
lastblackmansf,2.1068637,1.7212367,1.7395424,1.6369799,1.4328878,0.0,0.8904493,2.363598,1.2193327,0.76004064,1.7101506,1.2476606,0.0,1.0360057,0.0
lastchristmasthemovie,1.1023797,0.49538672,0.99779344,0.7701397,0.8222712,0.0,0.59506065,0.95568156,0.6483498,0.58104515,0.92125434,0.63323647,0.1777627,0.5735619,0.0
latenightmovie,2.14797,1.0255933,2.2524657,1.2137256,1.6206697,0.0,0.7120479,1.9721915,1.1657858,0.8100506,1.7967395,1.2641497,0.2102472,0.5076033,0.0
lighthousemovie,1.0585012,0.690884,0.9855747,0.86276066,0.7710307,0.0,0.63315773,0.99015844,0.80296856,0.4621014,0.8175599,0.7225685,0.021513948,0.6156163,0.0
lionking,3.4075873,1.0772226,2.6162546,1.8137139,2.260595,0.0,0.9955495,2.647323,1.3085332,1.2915485,2.07646,1.1618912,0.22103794,0.98202014,0.0
littlethemovie,2.1391466,0.5740438,1.1786432,1.2469726,0.9822168,0.0,1.4051245,1.4232144,1.1586261,0.7319616,1.5966434,0.9939731,0.31869945,0.8199873,0.0
littlewomenmovie,2.392368,1.1858296,2.1652873,1.4912628,1.7732266,0.0,1.2012235,2.084441,1.537127,0.98551655,1.7722105,1.3256596,0.38668737,0.91474605,0.0
littlewoodsfilm,2.266668,0.7996424,1.8466182,1.2505956,1.4912621,0.0,1.2354194,1.6919773,1.2479188,0.7831043,1.7282104,1.4253777,0.12700336,0.8452147,0.0
longshotmovie,2.088292,0.9176803,1.6360396,1.1245639,1.6959498,0.0,0.6956875,1.1677974,0.68895847,0.80396247,1.3094988,1.0178387,0.40635318,0.8779236,0.0
lordsofchaosmovie,0.98973536,0.8814286,1.1805556,1.14999,0.9528515,0.0,0.7329765,1.0551553,0.9001835,0.6062803,0.9585003,0.7326458,0.08057331,0.6807401,0.0
lucyintheskyfilm,2.179455,0.787101,1.4838759,1.1405338,1.426257,0.0,0.81987154,1.7744066,1.0914137,1.0181859,1.866159,1.4211658,0.0,0.8357965,0.0
mamovie2019,3.4909422,0.9866394,2.6883757,2.290479,2.0126576,0.0,1.542351,3.026319,1.8971329,1.6735606,2.5023797,1.8308444,0.57615536,1.1388402,0.0
marriagestory,2.971941,1.3417645,2.377919,1.8254491,1.7356834,0.0,1.4169621,2.202669,1.7149768,1.3572981,2.483188,1.582681,0.16829152,1.3761989,0.0
meettheaddams,1.9550468,1.1612781,2.1049585,1.1713918,1.3632417,0.0,0.9322312,1.6953496,1.1453013,0.84877694,1.7824941,1.2942749,0.36539108,1.0860997,0.0
meninblack,2.5399373,1.1239705,2.3969505,2.0967596,1.5487825,0.0,1.6923517,2.7528822,2.1282094,0.83969796,2.345808,1.4973474,0.25552437,0.86461794,0.0
midsommarmovie,1.7529044,0.93062407,1.4244753,1.2341545,1.3200508,0.0,0.62150496,1.453111,1.0361205,0.85298145,1.2646277,1.0617235,0.1556796,0.8639134,0.0
midwaymovie,2.0045207,0.8400825,1.9408084,1.3201759,1.2459909,0.0,1.088576,1.6649647,1.1785076,0.9580021,2.0013301,0.9411909,0.3548012,0.79462147,0.0
missbalamovie,1.7645252,1.0579176,1.6134889,1.1287186,1.0241992,0.0,1.0762585,1.6382236,1.1836276,0.44521037,1.4379896,1.033699,0.15356334,0.7028508,0.0
missinglinkfilm,1.0377561,0.5748755,0.8971086,0.67963886,0.71457136,0.0,0.49135703,0.671315,0.65528375,0.55825627,0.90675455,0.828124,0.17618187,0.7879838,0.0
motherlessbklyn,2.3764777,0.9414762,2.0123594,1.4896581,1.3283508,0.0,1.2665939,2.3666868,1.7729592,0.975304,2.0998955,1.4446175,0.37569967,1.0692835,0.0
onceinhollywood,1.6804091,1.5162448,2.2775118,1.802144,1.3115025,0.0,1.6367567,2.238084,1.6118853,0.7768847,1.7198986,1.3691603,0.04267829,0.6465943,0.0
onthebasisofsex,2.6675596,1.2255335,2.6530967,1.9055334,1.8607028,0.0,1.3240367,1.9737768,1.2714837,1.2971735,2.3390687,1.698413,0.26242873,1.3296093,0.0
overcomermovie,1.1898508,0.54594815,1.0250036,0.85978615,0.7315881,0.0,0.706212,0.9591344,0.8673761,0.48716065,0.9141754,0.8137513,0.09087159,0.5790276,0.0
peanutbutterfalcon,20.90274,9.649237,19.484858,12.162796,17.257328,0.0,8.237418,15.642735,8.452388,10.810355,16.897554,9.560711,2.9676197,7.3866477,0.0
petsematarymovie,1.9542431,0.92779946,1.7845199,0.87204814,1.5452881,0.0,0.43061858,1.6674364,0.85605615,0.79280233,1.5400172,1.1100622,0.14153305,0.684759,0.0
piercingmovie,8.9641905,3.4677703,7.017702,3.1781285,7.3985105,0.0,2.7079663,5.4587855,2.555257,3.7463021,7.440391,5.6411996,0.87242174,3.1676567,0.0
playingwithfire,2.180391,0.8589157,2.2703962,1.5060883,1.4391527,0.0,0.7275005,1.9720757,1.1864517,0.7507894,1.5472008,1.0461298,0.34265336,0.91127384,0.0
playmobilthemovie,1.8756498,0.947722,1.9541359,1.335182,1.3936015,0.0,0.8700948,1.6329988,0.9381313,0.768793,1.5420624,1.031177,0.0,0.7368171,0.0
pomsmovie,1.1775966,0.5444057,0.9896193,0.7707385,0.7496493,0.0,0.68918514,0.98269117,0.6363502,0.4622346,0.9307699,0.6752252,0.08687492,0.6286329,0.0
queenandslim,3.9713068,2.0882182,3.8317697,2.3355982,3.0194857,0.0,1.1124284,3.3122103,1.5664978,1.7199188,3.2497554,1.857649,0.6410142,1.5129151,0.0
rambomovie,1.2076218,0.629122,0.9264286,0.7210406,0.809279,0.0,0.6073898,0.9119118,0.5831493,0.5224732,0.8854184,0.7455305,0.10680319,0.622697,0.0
readyornotfilm,1.3706181,0.587016,1.0524665,0.94333017,0.8628662,0.0,0.7440849,1.0790846,0.8916749,0.72265553,1.2248895,1.0908139,0.074422866,0.63574064,0.0
richardjewellfilm,1.5601361,0.8695825,1.4950981,1.1684641,1.2546973,0.0,0.7110232,1.4110723,0.86694163,0.71285474,1.2264203,1.0504652,0.28110555,0.694728,0.0
rocketmanmovie,1.6071125,0.64677525,1.5789312,1.0788603,1.1769395,0.0,0.47988415,1.3157545,0.8052536,0.79282355,1.3204776,0.7540434,0.24477425,0.8374586,0.0
scarystoriesmovie,1.3660274,0.823948,0.91111374,0.5931323,0.92351216,0.0,0.6725388,0.9910359,0.76824796,0.5281327,1.1101636,0.991919,0.09185908,0.6405276,0.0
secretlifeofpets,2.6317482,1.4969833,2.7287724,2.3166409,1.5399692,0.0,1.2349571,2.4143195,1.9974508,1.4420787,2.7791643,1.8696737,0.13371794,1.4558523,0.0
serenityfilm,1.5036882,0.7919442,1.0488129,0.8426186,1.0175214,0.0,0.80862004,1.0299406,0.82487637,0.5555631,1.2609205,0.9865822,0.1550688,0.7369554,0.0
shaftmovie,1.5281755,0.7958532,0.9883074,1.1614621,0.88637465,0.0,1.1241891,1.3465711,0.94068503,0.6755661,1.2551061,0.8006923,0.26293266,0.8904158,0.0
shazammovie,1.72301,0.80188173,1.5428828,1.1332955,0.94381326,0.0,0.81673265,1.596066,1.0158072,0.55368745,1.331085,1.0880549,0.046175726,0.36501262,0.0
spidermanmovie,3.2088528,1.6222179,2.5919406,1.4994229,1.8080071,0.0,1.2060623,2.7992263,1.6811705,1.2202421,2.297726,1.2792283,0.5466317,1.2149822,0.0
spiesindisguise,1.9265028,1.0383813,2.2626991,1.2691789,1.2950941,0.0,0.5690242,2.2046587,0.79565996,0.876124,1.4357144,0.8824772,0.04055552,0.72665775,0.0
starwars,8.710293,3.1247902,7.58221,3.8431275,6.113336,0.0,3.152846,5.1789947,3.4064758,4.567989,7.3108196,4.0341043,1.6811504,3.4179866,0.0
stormboymovie,1.4444811,0.5736615,1.0108643,0.76550484,0.9126794,0.0,0.6460763,1.0147246,0.707043,0.51157427,1.0554953,0.63971114,0.20294851,0.66503227,0.0
stubermovie,1.475314,0.72944117,1.4183079,1.208421,1.0611359,0.0,0.7412051,1.570311,0.98233813,0.7555139,1.3365984,0.7223769,0.27893293,0.85282195,0.0
taosdfilm,0.8505043,0.40774515,0.6550987,0.7113136,0.5747441,0.0,0.57317126,0.8979659,0.84832704,0.49288693,0.64099693,0.64579403,0.1024382,0.5793431,0.0
teenspiritmov,3.0104804,0.87558174,1.5912149,2.2268116,0.8525489,0.0,1.7005727,2.6563046,2.0123074,1.1410946,1.8600746,1.6240349,0.10258106,1.2149937,0.0
terminator,1.9821008,1.035517,1.7628032,1.0313569,1.3422723,0.0,0.48641276,1.596367,0.6987011,0.68190145,1.5071625,1.0213994,0.06738153,0.84386754,0.0
theaeronautsmov,0.7472085,0.23450485,0.6762876,0.56853867,0.4954181,0.0,0.34788543,0.53832656,0.4960306,0.30837482,0.5390749,0.5883433,0.061245065,0.43265,0.0
thebestofenemies,1.9203706,0.7490013,1.8947443,1.2896887,1.2515951,0.0,0.8139979,1.8488599,1.1755741,0.9011713,1.552989,0.82391816,0.18876752,0.76941717,0.0
thedeaddontdie,1.7260385,0.7909433,1.8214318,1.195443,1.1564395,0.0,0.4680251,1.5004839,0.84303695,0.9085164,1.395479,0.9662753,0.24857372,0.8175063,0.0
thefarewell,1.3814038,0.8364182,1.3414422,1.1120653,0.95617235,0.0,0.7406893,1.4555833,1.0352004,0.63428664,1.1421604,0.85496366,0.023089755,0.70456874,0.0
thehighwaymen,2.1865547,1.1644704,1.9988683,1.4841521,1.5016654,0.0,0.89507794,1.9867631,1.1098592,0.9971831,1.8028339,1.2341012,0.14174539,1.0694901,0.0
thehummingbirdprojectfilm,0.69251966,0.39997685,0.60146123,0.5308888,0.48475415,0.0,0.4077363,0.58283025,0.47428972,0.31013557,0.57076126,0.50681424,0.08481339,0.4270668,0.0
theintrudermovie,2.0105193,0.8573409,1.9000199,1.1512543,1.067004,0.0,1.2298201,2.089707,1.0296829,0.5926088,1.5849277,1.0645584,0.0,0.43244138,0.0
theirishmanfilm,3.3382554,1.9158472,2.4669018,2.381724,2.0375733,0.0,1.5788891,3.052952,1.9802623,1.2181907,2.7922604,1.4229308,0.14656743,1.2750765,0.0
thekitchenmovie,2.6140895,1.1698307,2.5627275,1.5754826,1.8337115,0.0,1.176021,2.9728403,1.8464108,1.1472992,2.4738061,1.5071324,0.0,1.2374141,0.0
thelegomovie,2.2115836,0.7738397,1.7650297,1.3492079,1.2664701,0.0,0.8133219,1.9717832,1.2470016,1.029026,1.9542167,0.959348,0.06175549,0.7636862,0.0
themustangfilm,1.1845583,0.48560557,0.9807229,0.6830282,0.6410248,0.0,0.48188186,1.0243558,0.65258765,0.47704443,0.927838,0.71244836,0.0,0.36722717,0.0
thenightingalefilm,2.0921085,0.816893,1.4359015,1.1866341,1.5536388,0.0,0.990703,1.6676748,1.1803985,1.2953819,1.7549181,1.0644737,0.0116803795,0.9840584,0.0
theprodigymovie,4.100567,1.4656345,3.428767,1.7937747,2.7122428,0.0,0.862927,3.0902696,1.6090732,1.7690076,3.1389644,1.9773848,0.31662753,1.23142,0.0
thesunisalsoastar,2.2100568,0.4963622,1.7917556,1.346304,1.455204,0.0,1.0955065,1.9919515,1.4112883,1.0189837,1.7099072,1.2651778,0.38752028,0.9556191,0.0
theupsidefilm,2.129605,1.1149402,2.3289552,1.3203778,1.6694337,0.0,0.97758627,1.7470223,1.0148873,0.90521884,1.6876559,1.0627948,0.0,0.7606509,0.0
