movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.0,0.71935445,0.0,0.74706465,0.9790753,0.12708572,0.8803266,0.27860606,1.1552957,0.8102899,0.62402076,0.79117775,0.49995938,0.35439122,0.80790806,0.2986914,0.9127846,0.15581708,0.69381595,0.9695908,0.6945251,0.7851528,0.52016854,0.7082412,0.9245736,0.42905575,0.360014,0.84999055,0.7797459,0.7582774,1.0628211,0.553413,0.7012959,0.9428439,0.66436934,0.8424796,0.6711932,0.5621606,0.0,0.0
47metersdown,0.0,0.83489454,0.0,0.8160004,0.9690659,0.28643942,0.6564703,0.13369119,1.4901695,1.1005301,0.9339409,0.75405085,0.9405272,0.5293017,0.6390338,0.54630786,0.86131066,0.27856228,0.4333224,1.3976389,0.6726647,0.67481565,0.5436461,0.81426644,0.931635,1.0173948,1.045444,0.77616036,0.82639986,0.81090426,1.2180043,0.8793063,0.976564,0.9521322,0.9973404,0.99902153,1.1707921,0.4932284,0.0,0.0
abeautifuldaymovie,0.0,0.65914327,0.0,0.68896794,0.8441971,0.105375044,0.79414415,0.23395073,0.9688178,0.6524731,0.646706,0.8984812,0.7042949,0.31162345,0.7925965,0.52400476,0.79940385,0.19461575,0.62347734,0.9375918,0.53697777,0.66981494,0.5661623,0.51359576,0.76247334,0.47700995,0.42473063,0.63635635,0.68501127,0.899387,0.99027956,0.8197278,0.7544551,0.61903226,0.54583067,0.7472279,0.7155558,0.5713059,0.0,0.0
abominablemovie,0.0,1.4337444,0.0,1.1465302,1.7707329,0.0900121,1.5912741,0.36847147,2.0942729,1.5934203,1.3210883,1.3923887,0.46090302,0.7042461,1.7680548,0.96465373,1.3193005,0.4734679,0.8430321,1.8416271,0.87020236,1.2102067,0.6089833,1.1816677,1.4239047,1.6889286,0.9057911,1.2579323,1.1023688,1.3411403,1.534093,1.3388199,1.5044937,1.887426,1.5672526,1.6230518,1.3413906,1.2094866,0.0,0.0
adastramovie,0.0,0.6838666,0.0,0.81614894,0.88274,0.0,0.72549796,0.1736765,0.96404076,0.8033808,0.7017444,0.5893307,0.47766072,0.44845957,0.82144976,0.3879604,0.64175016,0.044610627,0.75327444,0.8935902,0.6720427,0.7553213,0.57031775,0.6417482,0.9646523,0.75566363,0.49977863,0.72268605,0.5919954,0.63748723,1.091092,0.6124244,0.64405394,0.65989715,0.687426,0.95129144,0.59471357,0.5857749,0.0,0.0
adogsjourneymovie,0.0,1.1211888,0.0,1.1906555,2.0807905,0.27616727,1.6179184,0.43564326,2.3067892,1.8785534,1.3495438,1.7971907,0.9185101,0.36758918,1.4533081,0.8759787,1.9120225,0.16602819,2.0547187,1.9650812,1.5851426,1.4387792,1.554942,1.8039906,1.8974195,1.7469163,0.8792505,1.3113343,1.0787798,1.453079,2.1103845,0.80463904,1.7205876,1.6904494,1.2525318,1.6892016,1.4589063,1.5081153,0.0,0.0
aftermathmovie,0.0,0.5711244,0.0,0.5646197,0.7974647,0.0,0.5799205,0.3493633,0.9129129,0.542955,0.45403668,0.55512565,0.5519063,0.27040902,0.61206317,0.2847807,0.48812017,0.2150927,0.5879253,0.7223402,0.337601,0.4812432,0.32088143,0.65288115,0.6025338,0.53339106,0.418521,0.6171925,0.53534305,0.49237257,0.7631804,0.6123668,0.48436594,0.60030544,0.47883373,0.8078353,0.42017415,0.6572717,0.0,0.0
aftermovie,0.0,0.6789414,0.0,0.45071757,0.6104693,0.0022026082,0.77873164,0.24943922,0.7915744,0.7831163,0.69434744,0.7110222,0.44805524,0.4291372,0.6511736,0.23214611,0.6078092,0.2883805,0.33909428,0.7522124,0.33749485,0.7240291,0.30560067,0.5414572,0.7537011,0.7184411,0.47694927,0.59332424,0.5409679,0.62818843,0.7984788,0.607201,0.74489623,0.28031242,0.5863713,0.7818199,0.5234081,0.53736395,0.0,0.0
ahiddenlifefilm,0.0,0.33562052,0.0,0.33412752,0.40256718,0.01660158,0.3470337,0.15110576,0.50430816,0.34764785,0.32327878,0.3496583,0.2810171,0.15817456,0.38454494,0.21381426,0.36356393,0.103257224,0.3193022,0.44234493,0.27025908,0.31726664,0.22416501,0.3050878,0.40660048,0.32114908,0.2721162,0.34040713,0.30640858,0.32721412,0.47041512,0.32254282,0.36033076,0.33981615,0.34292284,0.41932184,0.33625403,0.26884368,0.0,0.0
alitamovie,0.0,1.0183481,0.0,1.1239883,1.2018504,0.3184905,1.0960504,0.09012036,1.642021,1.1813399,0.6532407,0.94035226,0.68988574,0.65014154,0.9139581,0.821313,0.87114906,0.25386533,0.9803105,0.9377887,1.1664554,0.96354043,0.49375337,0.9043341,1.0984652,0.90087956,0.62609035,1.4358292,0.58562106,0.78239137,1.6426934,1.0843996,1.0263644,0.6963231,1.0364766,1.4744661,0.7252187,0.79219335,0.0,0.0
