movie,feature_0,feature_1,feature_2,feature_3,feature_4
disneyfrozen,5.1022196,2.737258,2.7887635,5.770783,0.0
disneymaleficent,2.488524,1.6040677,1.7950499,2.8710437,0.03625314
doctorsleepmovie,1.9977741,1.3770978,1.8016231,2.4196389,0.0
dolemiteismyname,3.2735882,2.4287415,2.8886166,3.6576447,0.0
dontletgomovie,2.4189765,1.7883558,2.208792,3.052038,3.3073127e-05
doramovie,1.8961672,1.4481667,1.7382005,2.3663135,0.0
downtonabbey_official,3.4636416,2.1037507,3.616055,4.04012,0.0
dumbo,2.2142088,1.3733826,1.513121,2.444414,0.0
escaperoom,2.5185552,1.5308664,1.9550781,2.8780785,0.0
everybodyknowsmovie,1.5237828,0.91899955,1.2905278,1.7887218,0.038781166
fastandfuriousmovie,3.2960007,2.1574802,4.0152316,5.117206,0.0
fightingwmyfam,2.877646,1.9383787,3.010896,3.4866421,0.0
fivefeetapartfilm,4.1597004,3.1424148,4.2444444,4.7758584,0.0
fordvferrari,1.6241765,1.1042991,1.7234188,2.0071082,0.0
freaksthefilm,2.2928448,1.3058597,1.9450053,2.5761902,0.0
geminimanmovie,1.8891647,1.7453063,2.2073567,2.2608035,0.0
glassmovie,2.2991068,1.3418576,1.9703007,2.5011618,0.0
gloriabellmovie,1.9967414,1.5122244,1.6537567,2.1306741,0.0
godzillamovie,2.0632932,1.2464796,1.3282677,2.8700678,0.0
goldfinchmovie,2.5609825,1.0196255,2.2269433,3.077084,0.0
goodboysmovie,2.5174196,1.9667037,2.0543358,3.1522214,0.0
goodliarmovie,2.8011706,1.74101,2.014861,3.4805095,0.0
gretafilm,1.893216,1.6328545,1.7914863,2.1895142,0.44252008
halathemovie,2.8412313,2.5035834,2.683275,3.5795789,0.28414983
happydeathdaymovie,1.4045209,0.9998994,1.5099305,1.6430367,0.0
harrietfilm,2.2498229,1.0733881,1.8152106,2.816025,0.0
hellboymovie,1.8997386,1.2834551,2.2237182,2.2887955,0.0
hersmellmovie,4.0376477,2.5767815,4.836066,4.7875996,0.0
highlifemovie,1.5247405,1.2507024,1.3566829,1.7503403,0.09474349
highstrungmovie,21.032137,12.662662,22.015335,29.245739,0.0
honeyboymovie,3.6980095,2.3105173,4.705034,4.629637,0.0
hotelmumbaifilm,1.8129597,1.2522111,1.6940283,2.1387036,0.07380388
httydragon,5.1548977,3.0427876,4.453277,6.7063932,0.0
hustlemovie,2.7006726,1.2805563,1.9000238,3.5007973,0.0
hustlersmovie,10.891771,4.8599315,9.982088,12.706102,0.0
isntitromantic,2.563551,1.6523529,2.3070323,2.76678,0.0
itmovieofficial,3.0913267,1.4396895,2.141192,3.211648,0.0
jayandsilentbob,3.6157708,2.195464,2.7970862,4.8514867,0.0
johnwickmovie,3.018721,1.6387842,2.97128,4.044835,0.0
jojorabbitmovie,3.3006363,2.8005652,3.6212811,3.6824834,0.0
jokermovie,1.9450439,1.4485596,1.5747164,2.4191394,0.0
judythefilm,2.3770301,1.566667,2.1221673,2.9387176,0.0
jumanjimovie,4.986131,2.7481093,4.43493,5.7984896,0.0
justmercyfilm,1.0095366,0.94603527,1.2566433,1.4513376,0.0
knivesout,3.8225117,2.0108185,3.0595968,4.1071067,0.0
lalloronamovie,1.5176673,1.4165255,1.5784523,1.9736053,0.050884217
lastblackmansf,2.3623362,2.1315875,3.0547774,3.2665048,0.0
lastchristmasthemovie,1.3830158,1.0414355,1.2727572,1.8293839,0.0
latenightmovie,2.953442,1.5956982,2.215346,4.0050693,0.0
lighthousemovie,1.5247405,1.2507024,1.3566829,1.7503403,0.09474349
lionking,4.1034155,3.3351164,3.3512611,4.855151,0.0
littlethemovie,2.155089,1.3688469,2.395052,2.5160978,0.0
littlewomenmovie,3.3683152,1.981162,2.5578492,3.799884,0.0
littlewoodsfilm,2.3956146,2.0416722,2.424627,3.526568,0.0
longshotmovie,2.2787437,1.6396481,2.408735,3.117965,0.0
lordsofchaosmovie,1.9387463,0.9242933,1.7287211,2.2779903,0.0
lucyintheskyfilm,2.2964094,1.8648084,1.9257096,2.7119837,0.0
mamovie2019,4.8230124,2.856193,3.7799063,5.7983108,0.0
marriagestory,3.1932857,2.1193843,3.2198386,3.6928642,0.0
meettheaddams,2.6100357,1.699604,2.1692233,3.138682,0.0
meninblack,3.492799,2.451323,2.448307,4.2338057,0.0
midsommarmovie,2.461808,1.816091,2.059893,2.8592944,0.116393685
midwaymovie,2.402521,1.6496749,2.9237375,3.2548075,0.0
missbalamovie,2.5785623,1.6619593,2.1789176,2.9258256,0.0
missinglinkfilm,1.3618487,1.1157928,1.473891,1.4994658,0.03868735
motherlessbklyn,3.2114692,1.798997,2.8021429,4.00107,0.0
onceinhollywood,3.9196599,1.665109,2.158605,4.440596,0.0
onthebasisofsex,3.821866,0.82767427,2.6044452,4.7778587,0.0
overcomermovie,1.5242004,1.086969,1.2216645,1.6541634,0.083756
peanutbutterfalcon,27.171492,16.009604,23.76558,34.46466,0.0
petsematarymovie,2.6352818,1.9114457,2.3218617,3.1633494,0.0
piercingmovie,11.799051,5.826669,10.812663,12.569224,0.0
playingwithfire,2.4229228,2.5773077,3.3645787,2.6873283,0.06195394
playmobilthemovie,2.5143144,1.8328398,2.6307433,2.751236,0.0
pomsmovie,1.6023003,1.2782124,1.4148822,1.8264112,0.06100168
queenandslim,4.3037744,2.337934,3.9504259,5.8425922,0.0
rambomovie,1.4972471,1.066297,1.2369052,1.7754152,0.0
readyornotfilm,1.8264066,1.5952358,1.8689241,2.2322125,0.029755382
richardjewellfilm,2.3879168,1.4087523,1.6165193,3.0919857,0.0
rocketmanmovie,1.6975483,1.9187281,2.1040313,2.167838,0.0
scarystoriesmovie,1.7327607,1.2267524,1.7118485,1.9912262,0.0
secretlifeofpets,4.445809,3.6774263,4.187311,6.281841,0.0
serenityfilm,1.9400363,1.2825907,1.5857981,2.4312468,0.0
shaftmovie,1.9203001,1.2517322,1.8442528,2.4651165,0.10567576
shazammovie,2.6693938,1.6479169,2.162107,3.0959227,0.0
spidermanmovie,4.9516816,2.8381612,3.3926322,5.059787,0.0
spiesindisguise,2.9680824,2.49297,2.8240345,3.1393456,0.07531397
starwars,10.592113,6.154106,5.9825644,12.794141,0.0
stormboymovie,1.8509245,1.378705,1.6518775,1.9385442,0.0
stubermovie,1.9789181,1.5804565,1.6218834,2.190046,0.0
taosdfilm,1.4999449,1.042108,1.2767663,1.6064454,0.0
teenspiritmov,2.8164296,1.7346015,2.5865614,3.6513948,1.0710675
terminator,2.163754,1.8494161,2.3935876,2.3495111,0.0
theaeronautsmov,1.0551685,0.8043715,1.0700147,1.1872938,0.0
thebestofenemies,2.4005084,1.8414063,2.257028,2.8726053,0.0
thedeaddontdie,2.215366,1.3392191,1.8875383,2.8589818,0.0
thefarewell,1.953553,1.4462904,1.7903645,2.197464,0.19882105
thehighwaymen,2.2084026,1.805723,2.39249,2.8193188,0.0
thehummingbirdprojectfilm,0.97295237,0.75195634,0.8671373,1.0937729,0.0
theintrudermovie,2.7141216,1.7215242,1.9041685,3.1451745,0.0
theirishmanfilm,3.6391194,2.7316623,4.1523647,4.9412274,0.0
thekitchenmovie,4.0936546,1.8271588,3.400644,5.070943,0.0
thelegomovie,2.7356856,1.3561673,2.3885295,4.0041246,0.0
themustangfilm,1.7862519,1.0600451,1.649204,2.0669403,0.0
thenightingalefilm,3.0663357,1.4651163,2.6139722,3.3564408,0.0
theprodigymovie,3.7275496,1.9538002,4.4626036,4.433073,0.0
thesunisalsoastar,2.8527915,1.7578075,2.1401882,3.680264,0.0
theupsidefilm,2.9940789,2.1654165,2.6083326,3.612778,0.0
tolkienmovie,2.071736,1.6244206,2.001735,2.556688,0.023580698
toystory,2.8247414,1.7849754,1.9024988,2.7985344,0.0
triplefrontier,2.0010335,1.6110542,1.713216,2.510555,0.0
uglydolls,3.9783258,2.940176,3.7522788,4.881737,0.0
uncutgems,3.1204722,2.1724148,2.5629056,3.8368297,0.0
underthesilverlake,1.9093908,1.9249521,1.5324455,2.2161827,0.5890725
usmovie,1.7142801,1.3353174,1.568192,2.0634696,0.18110207
wavesmovie,2.2011344,1.954112,2.5239933,2.7098196,0.0
whatmenwant,2.5909557,1.9818224,3.1922443,3.1498666,0.0
wonderparkmovie,2.2601557,2.3145797,2.6475582,2.2373374,0.0
wrinklestheclown,0.97295237,0.75195634,0.8671373,1.0937729,0.0
xmenmovies,4.599775,2.7105258,3.7644398,5.579745,0.0
yardiefilm,1.5216644,1.1494216,1.2389184,1.5877146,0.0
yesterdaymovie,1.9176061,1.3262743,1.8530413,2.4576516,0.0
zombieland,3.3225746,1.9128804,2.9854963,4.3109303,0.0
