movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34
21bridgesmovie,0.2140659,0.46465594,0.6470965,0.3009502,0.71021575,0.9103414,0.46237382,0.54190344,0.6517973,0.3598901,0.60235226,1.095592,0.0,0.7363461,0.0,0.8150647,0.6572194,0.60896623,0.3101965,0.2945811,0.6698891,0.50971454,0.28350627,0.46852311,0.0,0.45132428,0.4353637,1.0460415,0.371174,0.56905764,0.6356528,0.716633,0.63980275,0.0,0.384183
47metersdown,0.5543039,0.7986567,1.1924429,1.0087128,0.89595145,1.3986933,0.94336027,0.90588844,0.93525976,0.40762764,0.82726574,1.4490706,0.0,0.9761259,0.0,0.94084394,1.0741847,0.5690583,0.35694897,0.6833637,0.6871652,0.69472295,0.44612315,0.7267119,0.0,1.0585717,0.69565153,1.5401273,0.3359597,0.76736736,0.8859913,1.0854328,0.7330817,0.0,0.6904379
abeautifuldaymovie,0.3649052,0.44793326,0.79046535,0.429784,0.62952924,0.9108621,0.61846006,0.56662107,0.6185647,0.41978747,0.35118714,0.89015526,0.0,0.5279053,0.0,0.8992276,0.7618208,0.71300155,0.36529517,0.58739555,0.668743,0.52688533,0.35712123,0.36503315,0.0,0.65120935,0.5246085,0.7608954,0.51944304,0.34654707,0.5629768,0.7430746,0.545467,0.0,0.53318304
abominablemovie,0.5867106,1.0959564,1.4200261,0.5175333,1.1773603,1.9734049,1.1380212,1.140409,1.3129362,0.5325751,0.94565237,1.5646003,0.0,1.3226422,0.0,1.5217705,0.91657066,1.2281765,0.38070023,1.0729933,1.4251839,0.9599867,0.15830274,0.7308255,0.0,1.2591385,1.1214374,1.9307146,0.9088774,1.0087196,1.3797445,1.4894443,1.1946648,0.0,0.9013028
adastramovie,0.39652666,0.352317,0.70157826,0.5447321,0.63545644,0.8945215,0.6355841,0.59712553,0.54880744,0.43348747,0.66216063,1.1914262,0.0,0.54579747,0.0,0.9081225,0.6788533,0.86611456,0.5509825,0.6000554,0.7869434,0.77739304,0.44665363,0.6207967,0.0,0.98698604,0.55049235,0.8961712,0.47892672,0.32668376,0.61407113,0.84435487,0.51837397,0.0,0.4952334
adogsjourneymovie,0.95055616,1.1740981,1.5764854,0.68637633,1.6346235,2.4286876,1.3760583,1.5362111,1.7538472,1.1919985,1.4928142,2.6049955,0.0,1.8165106,0.0,1.5495493,1.8102438,1.771574,0.98531044,1.1633303,1.7741483,1.4366276,0.7405513,1.457005,0.0,2.244659,1.557741,2.078351,1.449573,1.1235608,1.8342785,1.8927774,1.7089217,0.0,1.166417
aftermathmovie,0.3382483,0.5825819,0.56921107,0.28322196,0.58975875,0.723431,0.46024984,0.45482233,0.64352286,0.32369196,0.38056841,0.7386245,0.0,0.4999973,0.0,0.69669324,0.5579769,0.4063805,0.31011203,0.38890225,0.633495,0.472261,0.34825385,0.4684286,0.0,0.7827659,0.49297795,0.87765497,0.36042702,0.44006944,0.57473093,0.6356087,0.43814352,0.0,0.37624177
aftermovie,0.34137964,0.47495404,0.774371,0.40212056,0.58206517,0.7424453,0.5355066,0.45504084,0.56719685,0.21465078,0.509583,0.95031303,0.0,0.80892015,0.0,0.72410554,0.79577744,0.8553562,0.54806286,0.45287263,0.72236866,0.639112,0.21456736,0.46010038,0.0,0.8137548,0.58905673,0.7870859,0.4343246,0.5178152,0.37750044,0.5859093,0.67794204,0.0,0.5941262
ahiddenlifefilm,0.23445643,0.27861038,0.38248533,0.24969761,0.3733666,0.43510947,0.34780848,0.30684444,0.30887404,0.21073368,0.25556397,0.47633415,0.0,0.33276558,0.0,0.401886,0.3849104,0.34063363,0.24462613,0.32949942,0.34959152,0.3049323,0.18923123,0.27613837,0.0,0.39965433,0.32930407,0.48568305,0.23429409,0.26107603,0.31303257,0.41171598,0.30771834,0.0,0.23973618
alitamovie,0.49466595,0.7193088,0.9207491,0.29754096,0.77259046,1.2228262,0.5316668,0.73547095,0.56898314,0.5004148,0.8894352,0.8686328,0.0,0.6078218,0.0,1.2052184,0.7466278,0.5937582,0.520388,0.61059535,0.94530976,0.7939724,0.12708756,0.6446506,0.0,0.95553875,0.6326277,0.54907167,0.6151239,0.63750863,0.86451167,0.81156784,0.5845384,0.0,0.51372933
