movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.8713043,1.079815,0.82406557,0.42182517,0.8338291,0.4082957,0.044165,0.5654024,0.7417207,0.0,0.6259621,0.0,1.1252815,0.0,0.0,0.4334256,0.80386186,0.44572133,0.95899165,0.0,0.4235774,1.0622343,0.6974209,0.0,0.5643527,0.84351707,1.0148699,0.33130136,0.6436528,0.72251374,0.0,0.65912527,0.6445686,0.6492993,0.817501,1.0762962,0.0,0.8130563,0.6701221,0.789069
47metersdown,0.85864806,1.1526647,0.8130952,0.9316651,1.2744342,0.56927824,0.0,1.0468249,1.0345689,0.0,0.9445114,0.0,1.4377831,0.0,0.0,0.4994113,0.94516265,0.50562704,1.3632317,0.0,0.83285236,1.2640383,1.1346047,0.0,0.83429193,1.4271467,1.6586105,0.4413322,1.0877689,1.0796725,0.0,1.0078511,1.0775797,0.85378355,1.2068988,1.5804564,0.0,0.7181804,0.8656971,0.8164178
abeautifuldaymovie,0.66413474,0.960082,0.68779415,0.77643996,0.8972888,0.60342,0.0,0.77221084,0.5952585,0.0,0.7681176,0.0,0.94107497,0.0,0.0,0.120260365,0.743163,0.67603725,0.93340045,0.0,0.4273047,0.8688282,0.6356567,0.0,0.8130139,0.827294,1.0334915,0.18777242,0.6785149,0.53231615,0.0,0.57773674,0.82235116,0.47736576,0.6792525,1.0765264,0.0,0.7209122,0.66898626,0.7736028
abominablemovie,1.1563005,1.4044304,1.1293838,1.2966421,1.3509277,1.0648365,0.0,1.3374336,1.3277832,0.0,1.0988468,0.0,1.5874393,0.0,0.0,0.55035484,1.1732786,1.3872178,0.9501714,0.0,1.1380123,1.2675282,1.1064992,0.0,1.2261407,1.5779043,1.5290169,0.48599267,0.82843274,0.87776256,0.0,0.8248685,1.1260449,0.90178084,1.1828618,1.9689095,0.0,0.85074955,0.7676342,1.2573102
adastramovie,0.8691964,0.9549836,0.68425167,0.40512535,0.6511457,0.35309455,0.15456814,0.41876045,0.7473252,0.0,0.6676536,0.0,1.0150316,0.0,0.0,0.26111427,0.61474466,0.4615618,0.80991113,0.0,0.58593714,0.9271797,0.84279513,0.0,0.8058944,0.81558985,0.81035376,0.32996956,0.5737228,0.5245248,0.0,0.5323882,0.6077961,0.5188437,0.56016827,0.9968363,0.0,0.47543442,0.5139256,0.6290795
adogsjourneymovie,1.6268377,2.188028,1.3892344,1.13573,1.6906297,1.023026,0.4730859,0.738068,1.2737076,0.0,1.1377931,0.0,2.103096,0.0,0.0,0.46196908,1.4987892,1.6388949,2.233035,0.0,1.0406542,1.7938932,1.9304857,0.0,1.7445948,2.5287735,2.4151893,0.44706947,1.8236328,1.3224719,0.0,1.7443712,1.5442121,1.4137197,1.7830242,1.8114609,0.0,1.5636603,1.1487193,1.2621576
aftermathmovie,0.5904522,0.6942125,0.4416669,0.54807526,0.5303903,0.42258263,0.0,0.4694713,0.6205684,0.0,0.56319344,0.0,0.7825997,0.01833391,0.0,0.33556458,0.588496,0.4101311,0.71896714,0.0,0.35500214,0.64616376,0.5017021,0.0,0.5021853,0.55779994,0.79450434,0.200827,0.6208727,0.5488933,0.0,0.5071173,0.36582786,0.5047112,0.5078382,0.78888,0.0,0.3767686,0.49012232,0.46188682
aftermovie,0.6218021,0.7656927,0.44795558,0.4803203,0.7613461,0.3344404,0.0,0.5132177,0.7049637,0.0,0.46461132,0.0,0.757197,0.0,0.0,0.29031754,0.7605444,0.7449029,0.81640375,0.0,0.5026627,0.7034871,0.5943026,0.0,0.54969877,0.9366829,0.80300057,0.27797577,0.61177856,0.6298003,0.0,0.77176255,0.6138029,0.5775493,0.76416963,1.0703344,0.0,0.58884096,0.6582701,0.6534484
ahiddenlifefilm,0.39377177,0.48997736,0.3636508,0.30167913,0.39980838,0.2106296,0.0,0.31675032,0.3618888,0.0,0.34263155,0.0,0.50241405,0.0,0.0,0.22301036,0.37026808,0.27486733,0.4497568,0.0,0.26365474,0.464127,0.37264073,0.0,0.371529,0.4515279,0.48425937,0.20323575,0.35874572,0.34604648,0.0,0.31177062,0.31920436,0.3008222,0.36349523,0.5268898,0.0,0.34586078,0.2933952,0.3512162
alitamovie,0.79430664,1.070984,0.75843483,0.6267311,0.8560034,0.4972553,0.0,0.7199044,0.9747244,0.0,0.7848642,0.0,1.3093905,0.0,0.0,0.2645588,0.51544595,0.5759933,0.79577297,0.0,0.70185775,0.9914703,0.8559816,0.0,0.84542567,0.8003498,0.9734501,0.62653387,0.56888175,0.5733718,0.0,0.7510832,0.5138433,0.82632977,0.8942578,1.1315994,0.0,0.75365156,0.5318428,0.6380081
angelhasfallen,1.2003446,1.321437,0.64345515,0.8858428,0.8226992,0.6656796,0.0,0.7600206,1.0381783,0.0,0.88810927,0.0,1.5152144,0.0,0.0,0.68770885,0.8763217,0.55716914,1.3745483,0.0,0.5849525,1.1266681,0.9890297,0.0,1.1293612,1.2636377,1.559645,0.4307699,0.8804879,0.9409698,0.0,0.9376502,0.8460968,0.9623036,0.9857905,1.6798135,0.0,0.9206389,0.5070484,1.0151763
angrybirdsmovie,2.2719178,2.5209887,2.023021,1.77094,2.488316,1.7989384,0.0,1.383262,1.7685139,0.0,1.7927114,0.0,2.9142842,0.0,0.0,0.7199037,1.0637743,1.594836,2.0266259,0.0,1.4502699,2.0901115,1.8655901,0.0,1.9675627,2.7771375,3.1538615,0.6301999,2.0268838,1.358369,0.0,1.5226668,2.1894538,1.3899908,1.8881546,2.8444803,0.0,1.7506112,1.2279904,1.6098498
