movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,1.0801985,0.67391765,0.819544,0.5045963,0.0,0.82943964,0.50201494,0.8154193,0.78140414,0.7989441,0.45612806,0.6743996,0.0,0.0,0.57918155,0.9202848,0.3896975,0.4774432,0.7593683,0.733733,0.0,1.007695,0.32270727,0.44925863,0.8676383,0.6599901,0.5760447,0.5492021,0.401043,1.0118585
47metersdown,0.77817136,0.5296352,1.2890873,0.88007563,0.0,1.1748099,0.8520828,1.1148107,0.6531981,0.71586967,0.46831405,0.79672545,0.0,0.0,0.6747806,1.1720471,0.5353706,0.6426372,0.863489,0.8920122,0.0,0.9928553,0.56011903,0.5896292,1.1569407,0.78798354,1.0609171,0.9566232,0.5078106,1.1331707
abeautifuldaymovie,0.835757,0.5552555,0.88283515,0.68103963,0.0,0.93008244,0.5726877,0.73002994,0.89092445,0.547348,0.6958912,0.716672,0.0,0.0,0.41029945,0.5985832,0.54144394,0.58339506,0.74465925,0.73572737,0.0,1.1352197,0.4703441,0.42840147,0.6152906,0.81178224,0.85474604,0.6930775,0.427939,0.73525083
abominablemovie,2.263518,1.2419453,1.23568,1.1334836,0.0,2.0445154,1.039081,1.6119021,0.9158832,1.486136,0.763633,1.4156867,0.0,0.0,0.97001326,1.0822499,1.2512598,0.885026,1.4111588,1.2692016,0.0,1.912846,1.0008272,0.8595711,1.5874763,1.0137064,1.1752958,1.4655544,0.6760116,2.0409193
adastramovie,0.7761456,0.37782097,0.98993325,0.7537908,0.0,0.70651066,0.5171342,0.57655936,0.934078,0.45029923,0.57358277,0.44885212,0.0,0.0,0.48692924,0.7077724,0.5525786,0.5961729,0.7456358,0.7163191,0.0,0.89921033,0.45856354,0.45483425,0.77667713,0.82512283,0.73757297,0.8614659,0.49478325,0.84572923
adogsjourneymovie,2.3139668,0.9532686,2.0289223,1.7800121,0.0,1.0634724,0.46593186,1.3561934,2.0557764,1.5522516,0.857205,1.4299977,0.03053455,0.0,1.501562,1.742743,0.619722,0.79081345,1.0445654,1.957202,0.0,1.8035153,1.0047323,0.69156885,1.0610062,1.8933165,1.6955422,1.3547162,0.82608825,1.862987
aftermathmovie,0.68740284,0.43203783,0.8706629,0.77373344,0.0,0.6906806,0.4108783,0.6695372,0.6123748,0.35212314,0.4626571,0.51405644,0.0,0.0,0.39037138,0.5263136,0.5069989,0.5568156,0.67866206,0.67631054,0.0,0.82288533,0.37249532,0.3684384,0.5498336,0.65883124,0.6510624,0.52954805,0.40703523,0.6435175
aftermovie,0.7609473,0.6840611,0.738729,0.8199179,0.0,0.63595307,0.47619417,0.8066059,0.77909184,0.41771337,0.44809857,0.5201268,0.0,0.0,0.49355558,0.5850984,0.5159395,0.6397576,0.6019678,0.5174895,0.0,0.8060272,0.34293237,0.6031387,0.6123934,0.4495403,0.53321356,0.530094,0.44175246,0.7316812
ahiddenlifefilm,0.54825455,0.32307586,0.48222685,0.43463606,0.0,0.43262655,0.2827875,0.41916394,0.4218233,0.30421448,0.2825205,0.37200427,0.0,0.0,0.29522258,0.35828245,0.3332153,0.3459955,0.41321504,0.43074203,0.0,0.5560889,0.25336656,0.2917624,0.37721664,0.3839841,0.38965243,0.3586284,0.24672002,0.44340274
alitamovie,1.4632034,0.81526566,1.2487458,1.1302294,0.0,1.3322655,0.6795648,1.0797895,1.1763432,1.0346785,0.7233005,0.9206184,0.0,0.0,0.4360975,0.9913392,0.6616777,0.9096972,1.084813,1.0178343,0.0,1.4289827,0.8174637,0.8505224,1.1076739,0.8509115,0.70757115,1.1757014,0.5309792,1.2352619
angelhasfallen,1.4011796,0.3724219,1.1395795,0.99355656,0.0,1.0826217,0.33569804,1.29779,0.6903064,0.73249936,0.49104837,0.8553922,0.0,0.0,0.4727806,0.8420961,0.48918062,0.7016829,0.90351194,1.2570436,0.0,1.2775171,0.42629075,0.3222304,1.1151307,0.75216436,0.613293,0.8498651,0.63443017,1.067093
angrybirdsmovie,2.0636997,1.679823,1.6496363,1.0913173,0.0,2.2393618,1.8506253,1.9135879,2.5161169,0.68177974,1.3903425,2.6639569,0.0,0.0,1.7600385,1.5236956,1.8658209,1.3159727,2.092254,2.1896894,0.0,2.8411334,1.2046942,0.46236312,2.4217505,2.0421014,2.0482,1.9341426,1.4622405,2.4081407
annabellemovie,1.6402147,0.89117354,1.6438141,1.4140728,0.0,1.3606215,0.5506363,1.4423078,1.0938352,0.94707155,0.9349295,1.008225,0.0,0.0,0.7967197,1.1713908,0.8216587,1.2845279,1.3515373,1.5167295,0.0,1.3974252,0.8190461,0.7608925,1.2334459,0.97323287,0.98995596,1.2256566,0.45655513,1.25328
annamovie,1.0010442,0.5734001,0.9063611,1.0632622,0.0,0.684517,0.4274655,0.88325655,0.7963146,0.5346863,0.44425833,0.7419001,0.0,0.0,0.8216102,0.80666023,0.7890963,0.87286717,0.82072306,1.0332135,0.0,1.1169915,0.6202042,0.4230215,0.70924383,0.38217333,0.55660075,0.64999485,0.45257488,0.9723729
apollo11movie,0.7510463,0.4632555,0.70753574,0.65766233,0.0,0.69097745,0.40018228,0.6187727,0.57683265,0.4173859,0.4074792,0.4967721,0.0,0.0,0.37024358,0.38281646,0.47908628,0.5191159,0.5607438,0.73901016,0.0,0.7072691,0.38476875,0.4565513,0.6503068,0.59551656,0.67370373,0.76642853,0.36253315,0.63269675
arcticdogsmovie,0.8645676,0.23266897,0.9042424,0.58732194,0.0,0.75822246,0.61413693,0.8779568,0.54676676,0.6894028,0.45789003,0.68437326,0.0,0.0,0.4061443,0.64433074,0.35146648,0.59862995,0.5802791,0.88841665,0.0,0.8066548,0.3675961,0.20792066,0.6282616,0.7412193,0.80497485,0.5866872,0.4965336,0.69102526
arcticmovie,0.9406045,0.42827192,0.6305628,0.6856949,0.0,0.6793517,0.42521444,0.45643812,0.7010901,0.39310312,0.53883314,0.5580386,0.0,0.0,0.4802564,0.45641544,0.431485,0.6196365,0.4231671,0.61974335,0.0,0.82548445,0.38528606,0.5276404,0.46709523,0.45405993,0.49204093,0.64024836,0.38412842,0.7850983
artofracingmovie,1.0487571,0.5581019,1.0393921,0.99186164,0.0,1.0594766,0.50806487,0.8330829,0.93484294,0.59427786,0.53039306,0.75388247,0.0,0.0,0.64751184,0.64915276,0.462206,0.98735154,0.97380614,1.1079504,0.0,1.2102172,0.67534,0.59610915,0.5434588,0.5682968,0.7221306,0.82515633,0.56078094,1.1180845
