movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,0.9912499,0.9932778,1.1656884,1.60485,1.033451,1.0808321,0.8874989,0.97551906,0.663683,0.73010075
47metersdown,1.5631945,0.72757304,1.9382596,2.6068249,1.2121727,0.9302982,0.84052825,0.95967126,0.6103206,1.5628643
abeautifuldaymovie,1.0208341,0.96481717,1.3418237,1.8969779,0.99779487,1.0161196,0.8727256,0.89992726,0.9664388,1.0754559
abominablemovie,1.4173048,1.6626817,2.2910635,3.1885095,1.473253,2.0624762,1.0554199,1.3454099,1.2113401,1.5417879
adastramovie,1.2875473,1.1126889,1.1770589,1.7126962,0.9665319,0.9673506,1.0318953,0.87399656,0.7906555,1.0303375
adogsjourneymovie,2.8268688,2.59195,2.7295537,4.3692493,2.7678485,1.5795393,1.4628586,1.5667185,1.6550707,1.9651166
aftermathmovie,0.94551075,0.6883007,0.97331715,1.4748687,0.87951136,0.7746015,0.79170495,0.76703507,0.7063871,0.85024726
aftermovie,1.0867419,0.7526703,1.0546576,1.3432853,0.92079335,0.9420107,0.8034196,1.1825362,0.6257053,0.8923334
ahiddenlifefilm,0.59160423,0.4939591,0.5807467,0.8329905,0.52604955,0.4786421,0.4815902,0.43580925,0.40610436,0.48972556
alitamovie,1.803126,1.4578986,2.1265194,2.0290177,1.7102848,1.0236715,0.7360365,0.75254935,0.95791996,1.2242364
angelhasfallen,1.4648267,0.9842839,1.513208,2.3186839,1.3655535,1.0923647,0.7714777,0.9324045,0.7260904,1.2815951
angrybirdsmovie,2.5850842,2.697216,3.680014,4.9807205,2.8286304,2.4122317,1.8783995,2.3281999,1.5680894,2.125137
annabellemovie,2.0156126,1.937457,1.934174,3.1840527,1.8181797,2.3666527,1.4999734,2.0825164,1.1811514,1.6842648
annamovie,1.0138867,1.0396409,1.2415506,1.6331319,0.8416229,0.8569869,1.0085188,0.9426429,0.70300764,0.8231895
apollo11movie,0.85605836,0.78329,0.80021423,1.1675621,0.8372395,0.6544302,0.773413,0.6819272,0.5737226,0.7737888
arcticdogsmovie,1.0177988,0.8432363,1.233068,1.4979637,0.5934927,0.8759841,0.7412379,0.69359076,0.5143058,0.80891
arcticmovie,1.0502286,0.79766,0.6719195,1.4056621,0.866625,0.60836285,0.72031397,0.80729246,0.67334545,0.90384066
artofracingmovie,1.5007126,1.1605178,1.3010881,1.6823981,1.202467,0.941791,0.85035646,0.84391403,0.8362695,0.88643026
avengers,1.1198194,0.8575907,1.1441233,1.4293798,0.8881328,0.8221665,0.78393966,0.9078927,0.6690356,0.7356964
beachbummovie,1.4543569,0.95038307,1.2349054,2.1859813,1.2718918,1.1803101,1.2959837,1.3262211,0.80041873,1.4894823
bernadettefilm,0.99590176,1.06939,1.583161,2.0498173,0.9179784,1.0418339,0.9179308,0.94888914,1.1043146,0.9206133
blackandbluemovie,2.199244,1.9615048,2.5980277,3.976116,2.0509822,2.1968386,1.7570541,1.9741089,1.6139381,2.0819826
blackchristmas,1.3324635,1.14509,1.149625,1.7809854,1.3179023,0.8848878,0.7338114,0.8435257,0.84996885,0.95562375
blindedbythelightmovie,0.9022018,0.7060908,1.0165616,1.335749,0.80361164,0.8429356,0.62809956,0.53896505,0.6159133,0.67761576
bombshellmovie,1.4368935,1.1552242,1.8190948,2.3891163,0.89350045,1.2387875,0.9688114,1.279732,1.1812512,1.085678
booksmart,8.3437395,6.491683,12.104918,16.656796,6.3715196,8.201575,4.546978,8.160276,5.197297,8.507223
breakthroughmovie,3.1019387,2.038993,2.5826259,4.2284164,2.6139553,1.6775646,1.5084375,1.8980175,1.6970356,1.7427845
brianbanksmovie,1.3996031,0.9620578,1.4421574,2.3274066,1.1596388,1.0767274,1.182905,1.0206314,0.75297844,1.3319917
brightburnmovie,1.1608821,1.2750417,1.4159173,2.0858994,1.3540523,1.2765841,0.8007401,1.0426507,1.0532084,1.1527947
brittanyrunsmov,1.0015497,0.8306533,1.0065794,1.4044757,0.78229624,0.72381425,0.6081168,0.7969331,0.7171698,0.8016114
captainmarvelofficial,1.3260884,0.6425011,1.27885,1.7743632,0.9615611,1.0307198,0.87358665,1.128423,0.60606784,0.9005085
captivestatemovie,1.3423058,0.98010087,1.0840216,1.7550994,1.0058339,0.9570399,0.7482355,0.78271246,0.8841635,1.3667172
catsmovie,2.1090648,1.247805,1.9111543,3.5690165,1.8449599,1.2396145,1.2627522,1.337815,0.9995902,2.103309
charliesangels,2.926412,2.2113001,3.010149,4.672134,2.9052424,2.3251169,1.6711999,1.9400787,1.7585677,2.5686505
childsplaymovie,3.8504531,3.603756,4.791425,7.2513475,2.5520818,4.4743247,2.3334315,2.7626412,2.4875085,3.983064
clarathefilm,4.8714957,4.8177633,6.740552,9.498,3.5539804,5.7374043,1.8650676,3.1327243,3.9441361,6.1816564
coldpursuitmovie,0.94905025,0.7561283,0.8331353,1.2848054,0.7416558,0.65116936,0.70693636,0.6460213,0.49025336,0.73869663
countdown,1.8022219,1.5137435,2.1154287,3.2255228,1.5524591,2.1400723,1.2846706,1.7007455,1.0633107,1.577059
currentwarmovie,1.270091,1.0040641,1.2225529,1.7107246,1.3216536,0.8792732,1.066128,0.8285922,1.0565013,1.0852389
darkwatersmovie,1.9449061,1.3717074,1.6534717,2.4740148,1.7449135,1.3553425,1.2921758,0.83686155,1.4325457,1.5624651
