movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.79551,0.82952017,0.53068554,0.0,0.9501279,1.142844,0.6359941,0.6547716,1.0645736,0.6933005,0.8191647,0.29188138,0.4545514,0.6826112,1.3395704,0.6808863,0.6924015,0.45558703,0.0,1.2339604
47metersdown,1.4433345,1.3786862,1.4549341,0.0,1.3633821,1.5696048,1.0199848,0.737814,0.77766156,1.0981238,1.0782952,1.2627752,0.82193434,0.49665648,1.6302443,0.8327975,0.7226521,0.3337623,0.0,1.4179147
abeautifuldaymovie,0.8838951,0.5958711,0.64682984,0.0,1.0521796,1.0300276,0.67536455,0.5920114,0.8201437,0.5692404,0.713993,0.4538982,0.5946958,0.8095533,1.4065669,0.51036286,0.63706744,0.5044978,0.0,1.3011235
abominablemovie,1.4566511,1.1460121,1.0613463,0.0,1.138794,1.5822659,0.5000852,0.83032733,1.3478138,1.2669413,0.7853852,0.6823256,0.68574405,1.3753067,1.7310222,0.7678599,1.3521918,0.8932619,0.0,2.1688585
adastramovie,1.0500518,0.7389884,0.8901506,0.0,1.1099719,1.0143911,0.48905337,0.36433515,0.7617635,0.46165264,0.5704185,0.41950905,0.594718,0.59833926,1.3993638,0.6475678,0.6153385,0.52793527,0.0,1.2196146
adogsjourneymovie,1.7265464,1.6469442,1.8482894,0.0,2.1239047,2.3025231,1.5207046,1.2400627,2.2605457,1.0994419,1.0137572,0.8277734,1.0070041,2.4356709,2.5005598,1.517136,1.6974484,0.58595675,0.0,2.509297
aftermathmovie,0.76409453,0.4460347,0.539245,0.0,0.7169401,0.6994245,0.5304332,0.38778764,0.48472756,0.5094665,0.5604142,0.37259832,0.4397828,0.56218666,1.0221152,0.4159763,0.6776242,0.4292204,0.0,0.9563415
aftermovie,0.9671179,0.76357514,0.66730464,0.0,0.9900134,0.7143836,0.5555826,0.6942831,0.793456,0.76371074,0.6411622,0.21623424,0.43755516,0.49678993,1.152578,0.9458179,0.73883927,0.6677063,0.0,1.0893072
ahiddenlifefilm,0.47353637,0.38933748,0.393077,0.0,0.4919673,0.48242432,0.34451583,0.31203917,0.3912283,0.33044022,0.34676617,0.25781238,0.30265915,0.38031054,0.59686345,0.3723765,0.3683364,0.27962264,0.0,0.626224
alitamovie,1.3127818,0.6076263,0.9185214,0.0,1.3189433,1.2244312,0.7668371,0.9713987,1.0838732,0.9077519,0.76080173,0.4146595,0.5565669,1.167442,1.3302443,0.84006304,1.0942277,0.5673231,0.0,1.7384142
angelhasfallen,1.2085601,0.68172807,1.086545,0.0,0.9632828,1.3904165,0.9130227,0.85388017,1.0524657,0.74695635,0.6165221,0.62426823,0.7564628,1.1590215,1.6425519,0.7217004,0.8867748,0.6416485,0.0,1.4814416
angrybirdsmovie,2.5483384,1.8110015,1.721974,0.0,2.2057838,2.001675,1.3347863,1.28078,1.3899202,1.0520812,1.6910378,0.97316146,1.4251294,2.2903757,4.0088143,0.80651706,1.5637887,0.77481586,0.0,3.4607606
annabellemovie,1.6826578,0.7798231,1.0578985,0.0,1.5191554,1.865125,0.7479082,1.029786,1.3323486,1.1255858,0.7610387,0.78988206,0.9212072,1.3786027,1.9473124,1.1634945,1.3404115,0.42758614,0.0,2.081049
annamovie,0.73060924,0.5600749,0.87292695,0.0,0.85145956,0.9782036,0.7214896,0.59985167,0.9029599,0.5060955,0.50758827,0.35555565,0.54502565,0.69390756,1.1405069,0.7995695,0.73414475,0.3075729,0.0,1.1513106
apollo11movie,0.67864466,0.54943705,0.47403988,0.0,0.7082228,0.69509596,0.49292874,0.66023564,0.5518726,0.53628165,0.52159655,0.32334533,0.3317869,0.65841043,0.81118625,0.64758974,0.5418522,0.472733,0.0,1.0337101
arcticdogsmovie,0.92717654,0.8577275,1.0397465,0.0,0.9714616,1.0627084,0.7105249,0.7684513,0.6490591,0.8628846,0.78279203,0.4245987,0.3254971,0.80368,1.1948118,0.78068686,0.825317,0.58904004,0.0,1.382345
