movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
avengers,0.96448356,0.7868922,0.42427698,0.36217022,0.0,0.7638083,0.60092235,0.11084034,0.7229655,0.46670905,0.46667096,0.6143308,0.6722184,0.8008616,0.9153322,0.7688097,0.659154,0.49809498,1.0089612,0.72111523,0.62960196,0.7903016,0.7447598,0.6648255,0.71108365
beachbummovie,1.085705,0.52580345,0.19410044,0.57858205,0.0,0.6684488,0.88920295,0.1914248,1.2874577,0.9463202,0.5726734,0.54403204,0.833552,0.7997057,0.7909891,1.1170244,0.93436766,0.5567716,1.0150995,0.6681723,0.8723267,0.443115,0.97832793,0.7056837,0.8244513
bernadettefilm,0.72200906,0.6852908,0.71929586,0.5568956,0.0,0.78897166,0.6997906,0.16730511,1.1507791,0.69223213,0.60211486,0.69346756,0.7627417,0.66672343,0.80646384,1.0758026,0.7506153,0.5704766,1.2164711,0.5273307,1.1187122,0.9249869,0.84392506,0.5111741,0.8203236
blackandbluemovie,1.8750896,1.5959623,0.75260305,0.59300333,0.0,2.1199224,1.5674955,0.43179598,2.1740227,1.8739427,1.0651773,1.5086279,1.6046104,2.152773,1.2048517,2.394798,2.0748806,0.89652586,2.406015,1.4215219,1.6631422,1.2274435,2.4171522,1.3412545,2.0548632
blackchristmas,0.88464946,0.57646406,0.55335546,0.58212364,0.0,0.8193846,0.9189775,0.06167642,1.1056923,0.67932296,0.45502993,0.5971695,0.7931073,1.0772319,0.98738515,0.81478244,0.95255524,0.7641047,1.1778758,0.6344261,0.8472811,0.6729301,1.0519931,0.71749824,1.0078318
blindedbythelightmovie,0.77304786,0.599908,0.3904208,0.35366052,0.0,0.5319996,0.66598207,0.2521711,0.8648869,0.59902704,0.26529968,0.6119964,0.73411465,0.78019375,0.6431786,0.69458854,0.7221623,0.55252004,0.9045147,0.43480033,0.6752005,0.54294026,0.82191795,0.51883096,0.7319428
bombshellmovie,0.9837166,0.59516096,0.64948934,0.5871481,0.0,0.83470017,0.87913483,0.103015326,0.96736515,0.55471003,0.56210285,0.42694196,0.5811988,0.82615775,0.7416518,1.0141698,0.9603664,0.47163647,1.0381337,0.47165966,0.8954167,0.8687213,0.8880171,0.68551326,1.0641603
booksmart,7.967368,2.9116673,3.3574185,1.7936488,0.0,5.388729,8.18535,0.7811979,8.122505,5.1651464,2.9913416,5.4392376,5.162974,7.6624436,3.2921467,7.9100747,6.8625393,3.3916166,9.2351885,5.4612937,7.941803,3.5723488,7.8200035,5.196222,7.528929
breakthroughmovie,1.7852504,1.0981697,1.1298833,0.69443953,0.0,2.148749,1.7428336,0.2857822,2.0892384,1.4131057,1.128586,1.0366442,1.0791854,1.8939204,1.6037498,1.3836699,1.939022,0.9758842,1.5831909,1.3910097,1.4532647,0.84180045,1.9597512,1.3691105,2.0697432
brianbanksmovie,1.0248003,0.57181174,0.76061594,0.3756088,0.0,1.1289443,0.9264955,0.58186907,1.4094465,0.7565857,0.5261128,1.1046864,1.007987,0.7724416,0.7609067,1.47561,1.0063337,0.68537813,1.0986817,0.81590205,1.3585675,0.96893626,1.3470898,0.40427548,1.3680608
brightburnmovie,1.2245786,1.096881,0.48705086,0.47861665,0.0,1.2754465,1.0427433,0.3854316,1.0526223,0.9721763,0.67807436,0.9823751,1.1457146,1.2783269,0.93545973,1.3473316,1.2290137,0.6290473,1.4924617,0.80056155,0.9239898,0.62971663,1.4250479,0.9052141,1.3337387
brittanyrunsmov,0.9003911,0.44181335,0.65595275,0.39359593,0.0,0.645466,0.61762,0.41884956,0.9951457,0.58892584,0.425398,0.60358894,0.77369195,0.9765436,0.39262456,0.89927554,0.8110638,0.43351203,0.83862865,0.7268533,0.7342279,0.52694875,0.9284451,0.80190617,1.0728832
captainmarvelofficial,1.0080087,0.7908156,0.36401242,0.6442575,0.0,0.8977792,0.9272594,0.18428662,1.0776529,0.6631235,0.68612444,0.8294045,0.86749077,1.0702593,0.98411703,1.0884298,0.8726883,0.54790753,1.2532793,0.9411786,0.82785136,0.8211333,1.1509999,0.62921655,0.97563124
captivestatemovie,0.904055,0.92055094,0.5539338,0.43646818,0.0,0.81566644,0.90611607,0.18057618,1.3760972,0.655545,0.5514071,0.7315421,0.5514777,1.0461586,0.80438846,1.1459575,0.9182649,0.58645415,1.336701,1.0374969,1.0383801,0.73767674,1.0685508,0.6380899,1.1323394
catsmovie,1.8243425,1.1082973,1.2962983,1.0764192,0.0,1.5865968,1.6282072,0.0,2.0084043,1.3423874,1.4743497,1.2774787,1.4924748,2.4744074,1.4949026,1.9705311,1.7804596,1.3134484,2.7663033,0.7107303,2.0225167,1.2502024,1.9232113,1.8394406,1.7294532
charliesangels,2.3849688,1.6635411,1.361119,0.8854228,0.0,2.1136026,1.8604467,0.79719883,1.9048462,1.43879,0.7081127,1.4722711,1.7452035,2.426434,1.9990883,2.0863123,2.529962,1.251608,2.867385,1.4832438,2.1992369,1.9713919,2.4838166,1.6719129,2.6898618
childsplaymovie,3.0609322,3.138905,1.5743653,2.4134424,0.0,3.296808,2.8090494,0.8782658,4.2403955,2.5235946,1.77183,2.5495958,1.8585567,2.7440834,2.8949997,4.258666,3.6424296,1.4109823,4.540789,2.8962224,3.0956619,0.8518224,3.7721655,2.608791,3.7271154
clarathefilm,3.9258068,3.8309398,0.73159117,3.5361054,0.0,3.7962487,3.6763268,0.21111476,5.8270583,3.200973,2.8628688,3.8823762,1.942337,3.3629673,4.007273,5.055219,4.5638566,1.7029675,5.634678,4.8581448,2.927887,0.75327754,4.348157,2.6721733,3.545898
coldpursuitmovie,0.76921606,0.5123706,0.40894896,0.3155253,0.0,0.6544867,0.6546264,0.36055297,0.88531303,0.41293457,0.363081,0.59604394,0.70225465,0.740676,0.6786349,0.7367848,0.73232764,0.5015214,0.91337824,0.67845196,0.6825342,0.5860833,0.729291,0.5462986,0.8126638
countdown,1.0120519,1.1344348,0.85420394,0.822689,0.0,1.5588325,1.138155,0.4353032,1.6744679,0.9457611,0.62452334,0.84318364,1.1712146,1.4219254,1.0370648,1.7123137,1.1137261,0.83081806,1.7709818,1.001007,1.166107,0.33766434,1.4810351,0.80660564,1.4988906
currentwarmovie,0.8808794,0.78973556,0.7279611,0.6774154,0.0,0.78822356,0.9829649,0.5021815,1.1638052,0.55394006,0.70776594,0.7558251,0.6662202,0.9506397,1.1586863,1.083439,0.9395213,0.7568916,1.152254,0.7824344,1.0503112,0.78935045,0.97256076,0.77030045,1.0911263
darkwatersmovie,1.2291632,0.97287893,0.8892343,0.5198864,0.0,1.3538417,1.3155342,0.32755712,1.461966,1.2963506,0.52051824,0.82480377,0.76141775,1.4050003,0.90854836,1.2233341,1.2630651,0.7647131,1.7668072,1.2298771,1.4877017,0.84465605,1.4674536,0.8130295,1.4026868
detectivepikachumovie,1.5323143,1.1255996,0.7638325,0.5991358,0.0,1.1755341,1.1635873,0.124523275,1.8927552,1.0388961,0.2895246,1.2105985,1.0136027,1.3251307,1.1883628,1.7343503,1.3189658,0.7853177,1.6417708,1.0368559,1.1784425,0.8421629,1.4593608,1.0172526,1.3543545
disneyaladdin,1.3976996,0.7884611,0.85359,0.57476777,0.0,1.4563255,1.3937541,0.0,1.3471167,0.9162346,0.49092326,0.792349,0.7870881,1.1840954,1.2873114,1.1660384,1.1785607,0.7002418,1.7204404,0.97361946,1.0488013,1.0387414,1.2739613,1.082667,1.5200003
disneyfrozen,2.3941212,0.96091366,0.7648827,0.85321456,0.0,2.4773424,1.9983852,0.4827934,2.4701312,1.6491019,0.78249335,1.0874764,1.4230648,2.0068884,1.7447811,1.577166,1.909319,1.1588104,2.228326,1.2941651,1.1338705,1.2396557,1.8181074,1.1584475,2.1195607
disneymaleficent,1.2894962,0.64523184,0.7134333,0.43168956,0.0,1.2171792,1.1901708,0.13470198,1.1842268,0.6607163,0.5114095,0.64384425,0.63192683,0.9908483,0.9833928,0.998851,0.973872,0.6869299,1.2806993,0.8660499,0.89859396,0.9150276,1.0329144,0.92269945,1.344284
doctorsleepmovie,0.96432567,0.57392687,0.24233523,0.52293646,0.0,0.7047306,0.67620414,0.22504762,0.8158701,0.64286065,0.60435116,0.8147116,0.5237789,0.82923317,0.43257108,0.5735541,0.9050727,0.5025263,0.9215094,0.71757275,0.63899076,0.50618947,0.80637276,0.74561876,0.68105465
dolemiteismyname,1.4399495,1.1311088,0.4636512,0.32559377,0.0,1.6033868,1.4284586,0.19388582,1.7336097,1.1270858,0.49992162,0.99600744,1.1380255,1.3714392,1.4013274,1.6885138,1.434945,0.8192514,1.5488669,1.055802,1.0695884,0.7182277,1.5878186,0.6736087,1.6124253
dontletgomovie,1.0655336,0.6216215,0.7106009,0.57039607,0.0,0.9290076,1.2498842,0.14425357,1.366679,0.8747853,0.4244923,0.5930559,1.0042007,1.234779,1.2310907,0.8739045,1.08006,0.9979775,1.2683432,0.6725735,1.0111244,0.74424535,1.1961102,0.8390821,1.2665154
doramovie,1.1000192,0.77358294,0.61562246,0.405235,0.0,0.73339796,0.8670144,0.23891081,1.3370564,0.46029183,0.40362847,1.1409831,0.62097317,0.7173277,0.5607397,1.1766201,0.99464023,0.50775343,1.2853816,1.0420781,1.0090665,0.66118425,1.2619436,0.6933049,1.2062768
downtonabbey_official,1.204581,1.2704374,0.6711578,0.7041834,0.0,1.6104285,1.3517472,0.46745858,1.9145069,0.95586944,0.9400954,1.2542067,1.0233296,1.0504297,1.5055376,1.8850296,0.9361869,1.2108526,1.9769938,1.2571269,1.4085821,0.8086662,1.6865191,0.76650995,1.3800396
dumbo,1.1054091,0.5198145,0.61499596,0.38814044,0.0,1.047796,1.0451863,0.12577492,1.0125138,0.7000358,0.47584954,0.5598986,0.60680866,0.9305665,0.8833161,0.7702275,0.8863658,0.6200498,1.2024457,0.64951116,0.84261864,0.85299444,0.8381764,0.8028733,1.0891608
escaperoom,1.339051,1.1581267,0.5582758,0.47451323,0.0,1.2671278,1.0455316,0.3037307,1.1215645,0.93536043,0.7477901,0.98547274,1.1230288,1.4089766,1.0887752,1.3860276,1.4242002,0.70660585,1.5912731,0.90972227,0.98774576,0.8289808,1.6010749,0.92345303,1.4413524
everybodyknowsmovie,0.5502495,0.62098837,0.32686487,0.33989155,0.0,0.72187215,0.7091001,0.16474248,0.8292107,0.47716403,0.4900956,0.56310624,0.55547345,0.6107684,0.58628523,0.74855417,0.6661075,0.37809867,0.75773907,0.5852317,0.54721206,0.4207554,0.74743956,0.41277716,0.6652329
fastandfuriousmovie,2.0086432,0.90558314,0.79178905,0.99242043,0.0,1.5206876,1.7847807,0.48101357,2.1492224,1.581111,1.1936374,1.5115644,1.5683353,1.6627691,1.2906901,1.3314762,1.967927,0.81657803,1.8834454,1.6381565,1.7576648,1.2108129,1.9572859,1.7466466,2.2397206
fightingwmyfam,1.4185512,0.9963634,1.0494705,0.7729358,0.0,1.7648546,1.3151675,0.35201448,1.9915838,1.0551883,0.763741,1.6872059,0.90056014,1.1246635,0.7599212,1.6452563,1.5383983,0.6993554,1.8000932,1.8554012,1.6611964,0.91102016,1.9772388,0.88003194,2.003267
fivefeetapartfilm,2.2772284,1.9338619,1.2468405,0.7296023,0.0,2.2783866,1.816409,0.13835204,2.5979288,1.8295009,0.5964044,1.9623101,1.983372,2.5198092,1.6404161,2.0609326,1.933339,1.9648186,2.7546258,2.0929372,1.761173,1.3655214,2.3325279,1.5710369,2.0406165
fordvferrari,0.874101,0.66226673,0.47000638,0.36508703,0.0,0.85884786,0.8009986,0.15576601,0.81891,0.7124047,0.46719202,0.36576515,0.7412824,0.81428206,0.95058453,0.83857137,0.85450166,0.2634733,0.8510515,0.37073523,0.56121576,0.5898822,0.87624437,0.5840486,0.84106195
freaksthefilm,1.0402491,0.7618674,0.48610744,0.48690808,0.0,1.3594038,0.98590624,0.257241,1.3349817,0.8611332,0.7150585,1.1350082,0.6405597,0.75123364,0.7957208,0.76370114,1.0264555,0.4136269,0.92413163,0.98228776,0.9775054,0.643737,0.85952216,0.70761657,1.106118
geminimanmovie,1.1857011,0.7032137,0.59531397,0.57285553,0.0,1.0513436,1.140908,0.1499245,0.9948277,0.5534841,0.63151294,0.9036822,0.94221497,1.0028782,0.8936994,1.074797,1.1889201,0.71606004,1.2899057,0.90940475,1.0977322,0.5188926,1.313789,0.9358349,1.3745612
glassmovie,1.0596677,0.68485117,0.54008543,0.9053539,0.0,1.0015312,1.4131964,0.0910467,1.5050957,1.0348079,0.77863663,0.90669113,0.93311936,1.1815078,1.0024203,0.99764913,1.3057997,0.7825158,1.4072921,0.9099921,1.1335315,0.841628,1.3581913,1.0629659,1.1268634
gloriabellmovie,1.0021383,0.57897925,0.6020899,0.3741101,0.0,0.9471436,1.0364604,0.13657938,1.2299616,0.8324475,0.47320238,0.80785835,0.8164472,0.90519595,0.39624426,1.0770261,0.9141781,0.5256761,1.0719709,0.81786233,1.119674,0.61661744,0.9535732,0.7091137,1.0135905
godzillamovie,0.852595,1.0038548,0.42486444,0.66563576,0.0,0.96239626,0.6634628,0.33258036,1.4477884,0.5915222,0.2641083,0.82483625,0.7685023,1.0007846,0.8547062,1.448107,0.88305855,0.40852034,1.3510295,0.84834856,0.86954147,0.42845172,0.96638614,0.5941818,0.9244444
goldfinchmovie,0.97931296,0.79906106,0.8158593,0.58126765,0.0,0.962828,0.9169864,0.13602795,1.2536536,0.7145512,0.36317682,0.7243132,0.85725045,1.159596,1.1334687,1.2205985,1.1808125,0.7088601,1.4001567,1.0556165,0.9580556,0.74364674,1.2778511,0.87556016,1.3615621
goodboysmovie,1.1050186,0.6376612,0.49848667,0.5400467,0.0,0.8113675,1.0962772,0.4804571,1.0499041,0.70461404,0.79464334,0.8090382,0.7807894,0.9559568,0.448106,0.79322684,1.2525977,0.47836667,1.0057752,0.81898344,1.3514366,0.8535344,0.9767985,0.65523,0.9008205
goodliarmovie,1.2513335,0.76443446,0.7826562,0.43483496,0.0,1.3612299,1.2434003,0.40557548,1.6010196,0.96068215,0.7291796,1.1555618,1.1176425,1.2384281,0.85923386,1.436333,1.3578893,0.8370097,1.5454253,1.3052065,1.1890473,0.6487285,1.6534197,0.93626267,1.6464748
gretafilm,1.3313787,0.8946321,0.49144602,0.81376034,0.0,1.221252,1.3284085,0.19382028,1.41656,0.77881515,0.6474777,0.9031196,1.1013395,0.90628594,0.97724223,1.0055205,1.3013871,0.6638508,1.2907466,0.80436593,0.6164391,0.477376,0.98134357,1.07142,1.1892327
halathemovie,1.846647,0.9409679,1.0735576,0.78727424,0.0,1.2410376,1.4939873,0.36345217,1.9071015,1.1803534,0.5703684,1.2455295,1.1268966,1.2971357,1.0015644,1.5223054,1.9577183,0.9624566,2.1930048,1.3440721,1.8626009,0.76258975,1.7083262,1.5650295,1.9273227
happydeathdaymovie,0.78391576,0.5588757,0.28156066,0.46545452,0.0,0.53599846,0.7365783,0.0825698,0.90790254,0.3805779,0.37694368,0.6347252,0.4371475,0.5933183,0.48698285,0.6601557,0.86061233,0.32677513,0.92107624,0.70150506,0.59652984,0.29884505,0.9171613,0.52524686,0.8510877
harrietfilm,0.88914514,0.8889954,0.46456203,0.64728135,0.0,1.0707667,0.9955747,0.0,1.2670333,0.82463205,0.7804899,0.6592129,0.8035122,1.2344265,0.866739,1.1444507,1.1985843,0.48419595,1.213681,0.8204385,0.7577607,0.58167243,1.0585213,0.71896553,0.9638309
hellboymovie,0.9863461,0.7846532,0.7356266,0.3471387,0.0,1.0095068,0.94006044,0.1697853,1.3609138,0.5329412,0.49493122,0.73003644,0.5128495,1.0498616,0.8149981,1.1962633,0.73611426,0.5475254,1.1950395,0.98402494,1.0303969,0.69104564,0.97909606,0.86986136,1.1607655
hersmellmovie,1.3854158,1.4917742,1.3239677,1.6994077,0.0,1.2182584,0.81265587,0.80443186,2.487921,0.85233533,1.1691704,2.2912018,2.0675635,2.332696,2.0724869,2.463331,1.8397418,0.79932886,3.3459966,2.065015,1.554527,1.7050322,2.2247598,1.5878505,2.2309377
highlifemovie,0.822814,0.55015934,0.5405889,0.43787384,0.0,0.7935929,0.81678534,0.179795,1.0128254,0.65418446,0.49678913,0.63763887,0.66999793,0.8299005,0.42418274,0.9028864,0.7719793,0.44335467,0.908156,0.72308165,0.8932346,0.4769617,0.8495639,0.6854546,0.8690335
highstrungmovie,11.413742,7.69551,5.468341,5.865035,0.121486545,8.703669,8.685651,1.4072349,15.229199,6.3844404,4.1598616,8.444921,6.2931476,12.293807,9.763991,12.041635,10.505424,6.453408,15.950776,11.456006,9.022399,6.2328415,11.506593,7.8054934,11.672164
honeyboymovie,1.7082129,1.8028266,0.9509077,1.3214511,0.0,1.9512988,1.5146768,0.13948949,2.2044592,1.5353473,1.6019425,1.0549221,1.6988297,1.9078457,1.8914244,2.5868926,2.2903342,0.77624947,2.7534847,1.5375723,1.7372321,1.2026414,2.0417707,1.8000807,1.9308542
hotelmumbaifilm,0.69477224,0.6104162,0.53524,0.5860998,0.0,0.8217931,0.6409258,0.36053532,0.92865527,0.7481848,0.76465434,0.97977954,0.6540248,0.67374396,0.4406663,0.9297472,0.8186007,0.49044687,0.90860623,0.69305396,0.931386,0.7069803,1.0341799,0.48500288,0.79636526
httydragon,2.3275855,1.5503991,1.5135193,1.5068332,0.0,2.0645854,2.1111414,0.51900655,2.9324698,1.4452355,1.1594489,2.2198377,1.5793686,2.38048,2.0557582,2.4658191,2.4571447,1.5134284,3.258795,2.2414286,2.7396324,1.6100144,2.8219776,2.220484,2.662366
hustlemovie,1.2215369,0.7305511,0.7287176,0.3902837,0.0,1.4338304,1.3020902,0.33965915,1.6374255,1.1575364,0.5685388,1.0587728,0.7795309,1.2460467,0.51631814,1.1496929,1.0654125,0.6770082,1.8630201,0.9885979,1.3789045,0.830386,1.5032077,0.6474137,1.2064344
hustlersmovie,4.462998,3.644075,1.9314506,1.839239,0.0,3.8832085,4.1722717,1.1969042,5.807508,2.475832,1.7400206,4.5406513,1.8426472,4.5111747,2.5158458,5.3884296,4.447342,2.025565,7.438808,4.4115615,5.153416,2.3477921,5.6179156,3.4415116,4.8833213
isntitromantic,0.92317545,0.5491047,0.90315574,0.7390219,0.0,1.1101849,1.0449166,0.33315358,1.3830436,0.6493337,0.39340913,0.68011445,0.69430333,1.2593067,1.0351267,0.95600903,0.80152714,0.5897951,1.3358244,0.7778348,1.1850188,0.9534554,0.8727319,0.8450499,1.1453383
itmovieofficial,0.873008,0.9222206,0.97217727,0.6679837,0.0,1.0596572,1.2239978,0.015755981,1.5144758,0.82683444,0.5504653,0.79005194,0.8275411,1.0708399,0.97259355,1.2366164,0.91722983,0.77499884,1.1587161,0.69772136,0.9814258,0.8662889,1.0295755,0.83511084,1.0890884
jayandsilentbob,1.7851655,1.3284936,0.56010115,0.4146092,0.0,1.8431573,1.5819135,0.5690532,2.2657657,1.1796186,0.60049933,1.4471508,1.0872622,1.4030656,1.0242395,2.0085263,1.6359743,1.0048193,1.8049307,1.5418018,1.5114834,0.8116973,1.9583807,0.95995283,2.0456052
johnwickmovie,1.6976993,0.75488067,0.98680913,0.6463832,0.0,1.3781205,1.475526,0.1529146,1.8572694,1.1522223,0.94587433,1.6809819,0.8301278,1.5543891,0.744862,1.2406913,1.3747618,0.8034916,1.7330003,1.754198,1.5890994,1.1434861,1.8219874,1.2558612,1.5936508
jojorabbitmovie,1.4386559,1.009539,1.1295298,0.7885714,0.0,1.6940551,1.4852011,0.39163586,1.7825432,1.2124286,0.68420523,1.0592133,1.098291,1.5551229,1.1953351,1.5845964,1.5934764,1.0303935,2.130404,1.2479675,1.7170123,0.7628524,1.5039515,1.0985287,1.7202044
jokermovie,0.87888116,0.5180633,0.46557444,0.40275145,0.0,0.76143795,0.6454577,0.19754466,0.9918687,0.8965514,0.4359172,0.6287497,0.73854816,0.82462955,0.4417426,1.0841045,0.9817222,0.5201759,0.9680068,0.632674,0.79689825,0.5929648,0.9567208,0.6513198,0.9584897
judythefilm,1.2013221,1.1802458,0.30340707,0.95498097,0.0,1.3955373,1.1461921,0.54522216,1.8611317,1.000208,0.96810746,1.239288,0.58852243,1.0266631,0.98548234,1.4033306,1.4456687,0.5296772,1.4880003,1.2859449,1.1650616,0.494646,1.4466069,0.8683552,1.2457952
jumanjimovie,2.1620052,1.4308405,0.9110446,1.3595988,0.0,1.8574094,1.9447029,0.5303216,2.4209552,1.5526671,1.5628686,2.1767085,1.4501243,1.8827572,1.4011053,2.173774,2.3230126,0.9577489,2.5355446,2.0175729,2.1411197,1.0852772,2.839587,1.7050734,2.425173
justmercyfilm,0.7923521,0.5618913,0.36407426,0.4216261,0.0,0.45480952,0.70258963,0.3310586,0.5835314,0.24801776,0.31170335,0.45879936,0.4927805,0.6401695,0.74391913,0.63532525,0.6302951,0.2425083,0.81896883,0.44863302,0.48531413,0.342545,0.74299556,0.5447726,0.6787475
knivesout,1.3301084,1.4212974,1.0158094,0.6496459,0.0,1.4224687,1.378456,0.15620361,1.9044843,1.0349792,0.87184495,1.2863511,1.0063907,1.6680263,1.3979473,1.8211898,1.2440852,0.884599,1.7206777,1.5455925,1.1266781,0.6421994,1.4936972,1.1993474,1.2913475
lalloronamovie,1.0343555,0.5683696,0.4881693,0.5020328,0.0,0.9386741,1.1299107,0.23523869,1.0968591,0.82018673,0.4463111,0.72369015,0.7855019,0.8850887,0.7795406,0.79552114,0.98486745,0.57790315,0.9826036,0.65621793,0.8663847,0.7010042,1.0258212,0.62705326,1.0518786
lastblackmansf,1.4883544,0.82693994,0.727109,0.7693788,0.0,1.8627332,1.3452585,0.85630757,1.7147697,1.1733305,1.0172293,1.3596592,1.4976275,1.59606,0.3014115,1.7142271,1.6789464,0.6048151,1.7287495,1.0947449,1.6270485,0.8026671,1.3923725,0.9264772,1.5790038
