movie,feature_0,feature_1,feature_2,feature_3,feature_4
hersmellmovie,2.8849998,4.011545,4.479077,3.171485,2.9843554
highlifemovie,1.4004548,1.6080391,1.4263483,1.215873,1.1496164
highstrungmovie,15.470668,21.523777,25.213247,19.561617,12.5777235
honeyboymovie,3.4191785,3.9853685,3.5202076,2.8226776,2.1607325
hotelmumbaifilm,1.9120332,1.5721653,1.589318,1.1299342,1.2365851
httydragon,4.3264403,4.405725,4.434456,2.932546,2.7455673
hustlemovie,2.4513228,2.4736874,1.8597823,2.339673,1.7635803
hustlersmovie,8.864211,9.781295,9.181897,7.6690345,5.73181
isntitromantic,1.8030157,2.088274,2.2040474,1.8149073,1.220083
itmovieofficial,2.0784893,2.1472158,2.2070112,1.760203,1.5536604
jayandsilentbob,2.9588315,3.796673,3.344086,2.9870787,2.0352187
johnwickmovie,2.5660892,3.2743526,3.1262531,1.5643175,2.6785042
jojorabbitmovie,2.9107044,3.2633996,3.7267044,2.6091437,3.0538023
jokermovie,1.9373778,1.8111609,1.7748384,1.0399219,1.3844748
judythefilm,2.6038744,3.040064,2.4923656,1.8035908,1.2713428
jumanjimovie,3.7830024,4.5350547,3.7566235,3.0820196,2.767442
justmercyfilm,1.4821585,1.1673332,1.3188851,0.9769663,1.1117685
knivesout,3.1969383,2.9912121,2.5367415,2.1614108,1.7374244
lalloronamovie,1.5287088,1.7003872,1.6252626,1.2732477,1.2495161
lastblackmansf,3.3192527,2.7822142,2.6776206,2.0195792,2.0154157
lastchristmasthemovie,1.4262545,1.1981748,1.4671067,1.134169,1.2629988
latenightmovie,2.6333466,2.4089184,2.2409248,1.7757634,1.8024395
lighthousemovie,1.4004548,1.6080391,1.4263483,1.215873,1.1496164
lionking,3.3505373,2.5328784,3.4607937,2.2271578,2.1867878
littlethemovie,2.5854065,1.8082668,2.123237,1.1727288,1.8453393
littlewomenmovie,2.8550842,2.294515,2.8205788,2.3365462,1.9900956
littlewoodsfilm,2.2098029,2.5094361,2.2299545,1.889817,1.8600597
longshotmovie,2.4121387,2.109056,1.9211551,1.5787997,1.6986095
lordsofchaosmovie,1.4724251,1.7208076,1.456698,1.262847,1.0334929
lucyintheskyfilm,2.2390878,1.9864258,2.2146685,1.8038404,1.6251367
mamovie2019,3.117959,3.2548447,4.2266445,2.7730963,2.4687798
marriagestory,2.5319088,3.0884967,3.1811721,2.4154143,2.7627153
meettheaddams,2.0618496,2.5242558,2.4590056,1.7280113,1.6728086
meninblack,3.01708,3.0782213,3.8772995,2.7714841,1.9981068
midsommarmovie,2.1084967,2.3387284,1.9052782,1.7048879,1.4229357
midwaymovie,2.485918,2.469373,2.4034762,2.2569537,1.948082
missbalamovie,2.2420678,2.0274446,2.4066486,1.9772865,1.4225508
missinglinkfilm,1.2015622,1.172556,1.3281751,1.1179209,1.2387927
motherlessbklyn,3.1247249,2.9043438,2.680955,1.4809735,1.7601854
onceinhollywood,2.0343475,2.3821511,3.168117,2.153111,1.5924848
onthebasisofsex,2.8817906,2.9966486,2.5723028,2.4913921,1.6618907
overcomermovie,1.6209092,1.3407518,1.3263748,1.0557606,1.2064976
peanutbutterfalcon,23.442352,21.563465,23.805986,24.57909,14.040293
petsematarymovie,2.8061864,2.092407,1.8960886,1.6913755,1.565342
piercingmovie,9.350643,12.494759,9.613808,8.015051,5.773651
playingwithfire,2.5483208,2.5360432,2.8855953,2.1324754,1.6914244
playmobilthemovie,2.1541986,2.4404862,2.4189832,1.6201496,1.3381633
pomsmovie,1.3580345,1.4639032,1.324164,1.0693579,1.1327107
queenandslim,3.6413581,4.8084226,4.2956495,2.9717484,2.6585832
rambomovie,1.2945617,1.3055308,1.3239104,0.95069885,1.2386922
readyornotfilm,1.7976766,1.4989007,1.963554,1.7134503,1.3561282
richardjewellfilm,2.1188924,2.0149574,1.790697,1.432513,1.3343164
rocketmanmovie,1.7579916,1.6379851,2.0128205,1.4514549,1.1855248
scarystoriesmovie,1.807907,1.6921519,1.5511513,1.17503,1.2016567
secretlifeofpets,3.1059332,3.7285247,3.8746045,2.6162086,1.8277493
serenityfilm,1.585123,1.5528569,1.6746955,1.2579503,1.5404361
shaftmovie,2.0500915,1.876349,1.9439318,1.1513859,1.4491355
shazammovie,1.6251131,1.8790438,2.0971353,1.3201928,1.4066409
spidermanmovie,4.0974813,3.8468025,4.0264397,3.4777038,2.2672071
spiesindisguise,2.4992712,3.5016038,2.72917,2.0980878,1.8517371
starwars,10.400464,8.262948,9.672572,6.202864,5.3632708
stormboymovie,1.5997052,1.752883,1.5498277,1.3307887,1.1692901
stubermovie,1.5534825,1.8372803,1.8710508,1.4850175,1.0491172
taosdfilm,1.3780602,1.2944499,1.205723,1.0609895,1.0025721
teenspiritmov,3.6625197,3.0755992,3.4770834,3.7056115,1.7599124
terminator,2.2144532,2.2489965,1.9152515,1.3475871,1.3156585
theaeronautsmov,1.0820116,1.043765,0.84601945,0.8046149,0.88070124
thebestofenemies,1.7975185,2.2584743,2.4860847,1.827334,2.1286526
thedeaddontdie,1.5738449,1.7857116,1.954023,1.8028647,1.5013484
thefarewell,1.7518476,2.0074296,1.7460966,1.5285681,1.4469951
thehighwaymen,2.175835,2.5490253,2.6731775,2.2592463,2.166602
thehummingbirdprojectfilm,0.857521,0.85815996,0.87291884,0.67963886,0.7224419
theintrudermovie,2.7267995,2.6341207,2.5507233,2.0991416,1.4755346
theirishmanfilm,3.0943089,3.6269953,4.077473,2.8922627,3.4971952
thekitchenmovie,3.7170448,4.360965,3.4303727,2.0025406,2.1868865
thelegomovie,3.486995,2.7339976,2.8104064,2.2926004,2.1680002
themustangfilm,1.0340441,1.3849932,1.5792543,1.2789425,0.81543136
thenightingalefilm,2.53162,2.6237879,2.044945,1.9718695,1.4579608
theprodigymovie,3.557375,4.2749896,3.9127147,2.7002115,2.3158925
thesunisalsoastar,3.217303,2.7115674,2.3082273,1.4861931,1.394132
theupsidefilm,2.6793027,2.76347,2.5989282,2.2863386,2.0108132
tolkienmovie,2.047623,2.2496235,2.291192,1.7684387,1.8961697
toystory,2.467517,2.340733,2.0155723,1.6251028,1.4730899
triplefrontier,1.8112578,2.0780694,1.8855844,1.521793,1.5184529
uglydolls,3.2503757,3.491721,3.4713523,2.7889583,2.8346517
uncutgems,2.559503,2.7970412,2.1789474,2.0731666,2.1394565
underthesilverlake,2.158739,1.9527186,1.8857297,1.6538612,1.7581669
usmovie,1.3014592,1.4729918,1.5038098,1.4398633,1.088578
wavesmovie,1.6186877,2.3042598,2.321876,2.0190766,1.6092091
whatmenwant,2.993312,2.483925,2.9499679,2.0843482,2.4838576
wonderparkmovie,2.528585,2.4954453,2.5996845,1.7056005,1.3165463
wrinklestheclown,0.857521,0.85815996,0.87291884,0.67963886,0.7224419
xmenmovies,4.2646976,4.4091525,4.6747284,3.151633,2.7542422
yardiefilm,1.358389,1.3943659,1.3249911,0.91482025,1.1237214
yesterdaymovie,1.430603,1.6627202,1.725546,1.4718933,1.1476706
zombieland,3.4237823,3.0069387,3.474651,3.1528172,2.2543337
