movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
bombshellmovie,0.0,1.5874913,1.6390371,1.137017,1.0308025,1.4319072,1.3981318,1.3260155,1.0579846,1.1745605,1.1552415,1.3549758,1.4209685,0.94914865,0.8662927
booksmart,0.0,8.636831,10.711379,9.071047,5.659622,9.768662,7.174325,9.294847,7.310238,5.488833,4.7077136,7.1083264,9.9442835,5.8004093,3.9582767
breakthroughmovie,0.0,2.788087,3.1317616,2.1539028,1.8059579,2.0461233,1.2606459,2.2051535,1.0131083,1.5879204,1.0547663,2.434175,1.3832792,1.7225826,1.9016776
brianbanksmovie,0.0,1.3388579,1.7375951,0.98979765,1.4106476,1.3180751,0.86815757,1.3261341,0.85341096,1.0816889,0.5317392,1.4177796,1.176722,1.0889299,0.5817044
brightburnmovie,0.0,1.585078,1.8356578,0.94750375,1.4181582,1.4201094,1.241179,1.4871256,0.911413,0.7676848,1.0377704,1.8280412,1.4153917,1.181152,0.93982136
brittanyrunsmov,0.0,0.92569005,1.0191091,0.52918476,0.8096315,0.6372715,0.60683835,0.991908,0.7211011,0.55705655,0.65069157,1.1663656,0.74742085,0.692118,0.6916472
captainmarvelofficial,0.0,1.5268663,1.3813472,1.192725,0.91653097,1.2732285,0.8500009,1.4398191,0.8056028,0.8093461,0.7811786,1.22254,1.1827185,1.0322841,0.7957155
captivestatemovie,0.0,1.3152181,1.4903984,1.1815636,0.7945193,1.0665005,0.76743335,1.3706057,0.8023819,0.82531154,0.939732,1.1208091,1.0195034,1.2476734,0.72106594
catsmovie,0.0,2.3658955,2.8523245,1.6464128,1.1603601,1.8096063,1.2915848,2.1961772,1.7122028,1.8377458,1.4181598,2.7856598,1.5526683,1.2904761,1.134341
charliesangels,0.0,2.7049644,3.5348098,1.4901028,2.6074264,2.512491,1.3212178,2.6644833,1.6013258,1.6686567,1.3764523,3.3941345,2.5540714,2.012979,1.9415429
childsplaymovie,0.0,5.0304813,6.050659,5.0018773,3.6259942,3.2776577,3.4309075,4.2854886,3.4619563,3.2067409,2.3461611,3.9502976,4.2946825,3.453236,3.0836506
clarathefilm,0.0,6.3876257,6.811266,3.9832814,5.5489287,5.4972954,3.9714932,4.9750366,4.6049743,4.291748,2.3912811,6.44248,5.159726,3.0067217,3.2379556
coldpursuitmovie,0.0,1.0498075,1.1489923,0.7569144,0.7637725,0.82919747,0.55710953,0.9337193,0.709133,0.5342564,0.50397235,0.9118931,0.88200647,0.73735994,0.64176756
countdown,0.0,1.587486,2.0034897,1.5223017,1.0738634,2.0387416,1.6506724,1.4853628,1.4880611,1.1615831,1.0051718,1.7177165,1.0680236,1.0153452,0.68976676
currentwarmovie,0.0,1.5046711,1.521058,1.0698552,1.1645566,1.4678881,0.97394854,1.5313219,0.9998906,0.9137127,0.72726756,1.4781594,1.2000926,1.0847079,0.9377821
darkwatersmovie,0.0,2.0790946,2.187504,2.1387508,1.0716019,1.3959583,0.95029134,1.6806792,1.2332678,1.2558855,1.0418441,1.6304069,1.4376075,1.2934542,1.0203148
detectivepikachumovie,0.0,1.5834227,1.842582,1.3095694,1.0703237,1.589148,1.1510724,1.0661017,1.282815,1.0957289,0.5198664,1.2476909,1.187424,0.8154506,0.7813121
disneyaladdin,0.0,2.0115407,1.579968,1.0654287,1.4810568,1.7529904,1.5978508,1.7219757,1.2230732,1.1114283,0.8549028,1.6050094,1.8229901,1.021229,0.9561211
disneyfrozen,0.0,2.8033168,2.1145482,1.6412802,2.3523026,2.8076284,2.443823,2.362855,1.55944,1.3093892,1.122293,2.852268,2.9379127,1.0831577,1.6924589
disneymaleficent,0.0,1.8585703,1.3388685,1.0419369,1.391965,1.5535858,1.4585035,1.2780815,1.1057496,0.83531624,0.71911764,1.5107553,1.5249177,0.87673116,0.8318827
doctorsleepmovie,0.0,1.2232002,1.0778515,0.7845883,0.78151387,1.2054987,0.7190978,1.2286737,0.6593734,0.8367085,0.6421015,0.97935176,0.9507681,0.7812352,0.68370503
dolemiteismyname,0.0,1.8043747,2.198926,1.4336233,2.0111017,1.7046609,1.1425824,1.7523103,1.0979161,1.1335281,0.71082515,2.0769732,1.5616353,1.3958179,0.87888473
dontletgomovie,0.0,1.3986136,1.5192207,1.0470614,1.1846042,1.0542606,0.654729,1.2622185,0.73973036,0.9108965,0.55652064,1.471114,1.4915979,1.11138,0.80822474
doramovie,0.0,1.6258899,1.7547085,0.9467011,1.0913591,0.97119755,0.92601496,1.433668,1.1893325,0.6270403,0.6622152,1.3090829,1.1494511,1.2055064,1.1552266
downtonabbey_official,0.0,2.6395385,2.6625068,2.2561712,1.6880035,1.8028038,1.5281383,2.1533542,1.5998011,1.465712,0.9658701,2.4183795,1.559772,1.6297905,1.4169071
dumbo,0.0,1.5316644,1.0468866,0.8622687,1.170794,1.2706462,1.2673554,1.1136893,0.7866347,0.82369286,0.68343496,1.2731466,1.278349,0.7687126,0.74684125
escaperoom,0.0,1.7388797,1.7650207,0.9858196,1.4170936,1.4657303,1.2184873,1.5666921,0.9141854,0.83780396,0.87862456,2.0451105,1.4492297,1.1548576,0.97998
everybodyknowsmovie,0.0,0.9746758,0.9455899,0.88705605,0.53951246,0.73227006,0.6841861,0.76341707,0.5621242,0.6557465,0.5968117,0.72120917,0.72140366,0.63611114,0.41131157
fastandfuriousmovie,0.0,2.5698214,2.9861736,1.6464276,1.8880651,1.7063061,1.0910442,2.13761,0.9879206,1.4956739,1.4135078,2.633737,2.3740292,2.17323,1.3962884
fightingwmyfam,0.0,1.8464483,2.360881,1.1806219,1.867226,1.4093435,1.0090215,1.8523961,1.0788994,1.2877457,1.1500877,1.9324468,1.6772141,1.7100096,1.3186172
fivefeetapartfilm,0.0,2.7161279,2.9485164,2.2186537,2.7522593,3.1888666,3.074909,2.740803,2.2267427,1.8769324,1.590296,2.769833,2.3019946,1.4138446,1.5314727
fordvferrari,0.0,1.0534711,1.3007083,0.8327996,0.83137673,0.8233571,0.8444824,1.0345609,0.77721035,0.76971126,0.55818874,0.98846763,0.997645,0.96407026,0.73601764
freaksthefilm,0.0,1.4327704,1.6920553,1.0867956,1.0246981,1.1260902,1.1313813,1.3691149,0.73527485,0.82415944,0.8869429,1.4665362,1.1074964,0.6998598,0.7297547
geminimanmovie,0.0,1.3863435,1.5234382,1.1150911,0.9877009,1.533216,1.1154852,1.2952007,0.9938384,1.2071311,0.7878097,1.0305226,1.450347,1.0517981,0.72944134
glassmovie,0.0,1.4050733,1.4773605,1.4646728,0.92251635,1.3953031,0.82394063,1.0012119,0.7076479,1.135438,0.6889039,1.1911663,1.3103197,0.8461572,0.79344094
gloriabellmovie,0.0,1.42091,1.329116,1.0787177,0.80513626,1.1909153,0.82245517,1.180737,0.81003374,0.6806491,0.561223,1.2973768,1.058367,0.86022896,0.80323166
godzillamovie,0.0,1.4581198,1.6554518,1.1609995,0.86410785,1.3324765,0.8373574,1.1829398,0.84839725,0.9790066,0.32491606,1.283677,1.094084,0.7663372,0.8988783
goldfinchmovie,0.0,1.5225408,1.6047686,1.3939562,0.98433226,1.5015967,0.8598846,1.5853152,0.9400343,1.0945055,0.91050047,1.2404814,1.2620277,0.837621,0.9585281
goodboysmovie,0.0,1.4432305,1.1924865,1.3690085,0.7869491,1.3333406,1.060285,1.4535276,0.6813257,0.8453713,0.7237055,1.1199944,1.1442099,1.0241745,0.6391134
goodliarmovie,0.0,1.7113656,2.097294,1.449836,1.1291105,1.4326793,1.1496229,1.5952588,0.96954924,1.0013963,1.065705,1.589286,1.188783,1.2861598,1.0998056
gretafilm,0.0,1.5342652,1.5818079,1.3688776,0.9306313,1.2464827,1.3057656,1.3452299,1.2806907,1.0393932,1.0345418,1.1877644,1.5340725,1.0003259,0.5016843
halathemovie,0.0,2.346902,2.6430552,1.7415857,1.5032481,1.8533032,1.3026534,2.1006114,1.3385072,1.5759288,1.023037,1.4323196,2.0629294,2.0413675,0.83641547
happydeathdaymovie,0.0,0.81663454,1.0472201,0.55099285,0.86675024,0.6539608,0.6869935,0.8503872,0.76902515,0.4085861,0.60240394,0.84279186,0.9576418,0.62306315,0.82274896
harrietfilm,0.0,1.3264296,1.3834178,1.2139249,0.7132698,1.0236665,1.0940939,1.1097833,0.8842698,0.80007577,0.78433156,1.0506569,1.1145631,0.9075548,0.75796384
hellboymovie,0.0,1.176097,1.2048308,0.54816645,0.8159815,1.0944059,0.73520786,1.1508155,0.78496665,0.77516365,0.5304403,1.0679843,1.1783192,0.93303335,0.6720945
hersmellmovie,0.0,3.1142385,3.463727,2.4971838,2.4649243,3.1183503,2.6496372,2.8926713,1.4028696,2.122645,1.7711707,2.7371876,2.6471303,1.9818008,2.2342284
highlifemovie,0.0,1.1266015,1.0599031,0.75651675,0.68172956,0.9433326,0.74272513,0.92672133,0.76963043,0.5683083,0.59460676,1.0034609,0.87404126,0.71029,0.65577215
highstrungmovie,0.0,11.184849,12.684892,8.045369,7.4774675,11.636607,9.25838,9.56516,11.125202,5.7884793,4.3709326,12.900633,10.394693,7.911354,6.002544
honeyboymovie,0.0,2.9321194,3.5563686,1.6839535,2.5857124,1.7811291,2.032011,2.928826,1.6719749,1.544974,1.4764653,3.1694496,2.2749035,2.3530045,1.6232609
hotelmumbaifilm,0.0,1.0785631,1.2591956,0.89294827,1.0116336,1.188793,0.81658894,0.9597515,0.7707557,0.84347457,0.590614,1.1341119,1.1241964,0.95177925,0.57288605
httydragon,0.0,3.294789,4.255388,3.178852,2.6121528,2.6103332,1.9757897,3.1939645,2.4729111,2.2746565,1.1260237,3.021581,2.6703103,2.6726518,2.0301747
hustlemovie,0.0,2.0897775,2.0299704,1.6284096,0.8020587,1.5563064,1.1441098,1.8504908,1.1855634,1.0350571,0.99156773,1.2548287,1.4453723,1.2913288,0.7431975
hustlersmovie,0.0,6.3690166,8.814927,6.3169236,5.0895247,5.1885686,7.410399,5.197559,4.0872464,5.1226573,4.6754184,5.3313375,5.308938,4.5130234,3.195176
isntitromantic,0.0,1.6587076,1.3506651,1.1067519,1.1602656,1.8689703,0.8078,1.5058135,0.7085085,1.2273118,0.6785406,1.260003,1.1534462,1.105696,0.6764621
itmovieofficial,0.0,1.568035,1.6306676,1.5168679,1.2098712,1.6385424,1.1034387,1.5756394,0.8725731,0.921932,1.0797416,1.6543908,1.5647533,1.0550213,0.873931
jayandsilentbob,0.0,2.8384993,2.7200198,2.331332,1.6769828,2.3727064,1.5457034,1.9858394,1.4631733,1.6609422,0.8729155,2.6417933,2.6252215,1.8487681,1.8761169
johnwickmovie,0.0,1.8970412,1.7337147,1.4512172,2.1621065,2.2959478,2.3634534,2.2023695,0.9609106,1.2470546,1.1921079,1.9782416,2.0117583,1.7540094,0.9729132
jojorabbitmovie,0.0,2.0273333,2.4369042,1.6266899,1.9028476,1.8061092,1.3743882,1.9193847,1.0241344,1.6899582,0.7134381,1.7283356,1.7466993,1.4336079,0.84456503
jokermovie,0.0,1.297036,1.3752002,0.9219829,0.94113445,1.0304508,0.7795177,1.2456794,0.6282646,0.6034997,0.5561532,1.0837168,0.88872266,0.9129007,0.792525
judythefilm,0.0,1.8349195,1.9620254,1.4248257,1.3769747,1.6080397,1.3215604,1.9502805,1.5423061,1.2627283,1.0916351,1.4660498,1.3624007,1.215666,1.1371707
jumanjimovie,0.0,3.3403656,2.9628773,2.1309917,2.0162194,2.7608204,1.9819002,2.8697972,1.4556264,1.8912045,1.253984,3.3163228,2.3624513,1.9689146,1.6830903
justmercyfilm,0.0,1.2341807,1.165475,1.0334216,0.691558,1.0828212,0.6290487,0.97831607,0.6780679,0.49943382,0.6672727,0.7717186,1.1505636,0.7699363,0.7436483
knivesout,0.0,2.3947096,2.0979226,1.7012038,1.5371245,2.4114394,1.5645405,2.0522957,1.29051,1.7178158,1.1044472,1.9978079,2.122851,1.0998074,1.1040199
lalloronamovie,0.0,1.1884112,1.1536053,0.88067967,0.8279748,0.93234044,0.72010565,0.971108,0.7724796,0.68772244,0.5992055,0.9489767,1.0586182,0.73272234,0.86016417
lastblackmansf,0.0,2.2258883,2.5472374,2.2733436,1.3837907,1.952306,1.3515681,1.9680501,1.5491554,1.4224782,1.1633285,1.8009541,1.8576239,2.0599134,1.5155079
lastchristmasthemovie,0.0,1.0334382,1.142493,0.7796841,0.8706852,0.7533948,0.60557276,0.90037423,0.58600867,0.58788747,0.61414754,1.2088441,0.91759086,0.6975182,0.7317328
latenightmovie,0.0,2.079735,2.078284,0.9696077,1.2224249,1.6962475,0.7381738,1.8785516,1.3307886,1.5685061,1.0801241,1.4202787,1.4061328,1.420736,1.0410695
lighthousemovie,0.0,1.1266015,1.0599031,0.75651675,0.68172956,0.9433326,0.74272513,0.92672133,0.76963043,0.5683083,0.59460676,1.0034609,0.87404126,0.71029,0.65577215
lionking,0.0,2.4412103,1.8725061,1.396179,1.8787867,2.7831297,1.9348142,2.2546382,1.7967573,1.352225,1.227203,2.4785955,1.9983181,1.3274707,1.2729064
littlethemovie,0.0,1.7989042,1.7056966,1.1794612,1.1181443,1.4485207,0.85670406,1.5445571,1.2737694,0.58338034,0.6954047,1.8269426,1.3923124,1.0369184,1.2111498
littlewomenmovie,0.0,2.1194773,2.698223,1.4514606,1.6118615,1.4458185,1.022123,1.7536252,1.1428123,1.0645216,1.1445783,2.4912877,1.7413474,1.6432568,1.1463807
littlewoodsfilm,0.0,2.1472743,1.8802338,1.4510818,1.316058,1.9346554,1.2138829,1.8687475,1.4465686,1.3187518,0.9868359,1.9076307,1.6501083,1.1904391,1.00608
longshotmovie,0.0,1.5252897,1.4897897,1.1667414,1.1368549,1.6494193,1.2394394,1.1869681,0.64719415,0.99228114,0.59398,1.4381635,1.5593055,1.0872695,0.71014684
lordsofchaosmovie,0.0,1.1828212,1.131214,0.98439926,1.0553266,1.2046834,0.9893755,0.86621803,0.702316,0.7410743,0.64249706,1.2306796,0.89566076,0.8201726,0.6901354
lucyintheskyfilm,0.0,2.025946,2.057886,1.5277503,1.3303748,1.6305462,1.0879117,1.837237,1.1384346,1.0904412,0.67627925,1.3623089,1.4161823,1.2668285,1.2181432
mamovie2019,0.0,2.3394914,2.9715254,1.8099453,2.3170204,1.7480574,1.4187635,2.411322,1.2998829,1.3949652,1.4296918,2.7151752,2.2987468,2.221805,1.7646279
marriagestory,0.0,2.352783,2.6543777,1.5050507,2.1680763,1.9284157,1.2076042,2.0457115,1.361383,1.1796238,0.79650706,2.4785964,1.9379634,1.5756252,1.4926666
meettheaddams,0.0,1.4746858,1.8354107,1.7295933,1.1225722,1.3137397,1.0915775,1.3577958,0.88292974,1.2374622,1.0000188,1.4656032,1.6640702,1.2652605,0.8607085
meninblack,0.0,2.8604321,2.7209804,1.7348642,1.5867994,2.6541538,1.3423455,2.4330444,1.6829664,1.1724701,0.9831334,3.0593896,2.1305547,1.9894979,1.328476
midsommarmovie,0.0,1.7040973,1.7675174,1.1905367,1.2821281,1.1682241,0.8372573,1.3863282,1.1419451,0.97043085,0.902239,1.5647382,1.240394,1.1174088,0.89520925
midwaymovie,0.0,2.1075792,2.415192,1.4316404,1.2066247,1.9772054,1.1488069,1.9885238,1.5370748,1.2722527,0.77797973,2.149927,1.8059174,1.5349407,1.3673314
missbalamovie,0.0,1.8780656,1.8593339,0.9700081,1.5269963,1.5894152,1.2479724,1.6880234,1.0892502,0.9271463,0.9729106,2.0616808,1.590792,1.1982412,1.1249075
missinglinkfilm,0.0,0.9184102,0.98802274,0.65208536,0.6678955,0.6537996,0.65536016,0.630998,0.4916072,0.49630353,0.5668885,0.71538067,0.7119244,0.57228494,0.59702975
motherlessbklyn,0.0,2.029309,2.311606,1.2425961,1.6936624,1.5271212,1.1860789,1.5745413,0.9332903,0.9561609,1.2518495,2.020859,1.6575271,1.5909024,1.7104089
onceinhollywood,0.0,2.0131946,2.778153,1.6847873,1.6551461,1.2852032,1.7602584,1.9745824,1.3738455,0.87847656,0.99998,2.178033,1.575676,1.6876222,1.2772566
onthebasisofsex,0.0,1.9767553,2.6747918,2.5461848,1.8118403,2.1699333,1.8436238,1.8679061,1.148289,1.4421674,1.1712682,1.7330891,2.4324417,2.153688,0.6664631
overcomermovie,0.0,0.9806737,0.85032964,0.67685634,0.7085214,0.91329265,0.56996113,0.6566971,0.48482263,0.62141967,0.5042817,0.8909723,0.7403133,0.5515723,0.58120847
peanutbutterfalcon,0.0,15.886535,20.007393,13.137242,9.547335,16.045656,12.752412,12.977799,12.112519,9.9556675,7.777476,14.775223,13.43052,12.009492,7.7949476
petsematarymovie,0.0,1.6093028,1.6075156,0.8769451,0.93527776,1.5098668,0.67070305,1.5074233,0.97901595,1.2871236,1.0244601,1.5357754,1.3477243,1.1428689,1.0294168
piercingmovie,0.0,7.7289586,8.446326,5.714338,6.014075,6.7996006,5.200378,5.3129025,5.3088613,4.7835293,2.3317935,6.7091722,6.874095,4.7912016,2.9601083
playingwithfire,0.0,2.1055346,1.9242114,1.3840942,1.4871974,2.1704974,1.4065001,1.8389271,0.8172655,1.3653791,0.95828366,1.9992756,1.8639708,1.4168278,0.73483276
playmobilthemovie,0.0,1.6286157,1.4166666,1.0763404,1.215189,1.9542565,1.5075371,1.3435667,0.8921505,1.4572643,0.99748546,1.4036634,1.1198264,1.0478141,0.77799106
pomsmovie,0.0,1.0303986,0.8516517,0.5887194,0.6572807,0.992245,0.9451813,0.791559,0.7552586,0.71194273,0.82368886,0.7945977,0.75240076,0.68311733,0.5929261
queenandslim,0.0,2.9618413,3.7977285,3.0710673,3.2574399,2.3693075,2.6320956,3.051149,2.2027705,1.960488,1.6612415,3.0549045,2.6583614,2.3799016,1.7746251
rambomovie,0.0,1.045822,0.90322065,0.6880872,0.7840364,0.9620607,0.80732876,0.91811264,0.50420535,0.59221756,0.49925625,0.92122537,0.8952709,0.7563219,0.61953586
readyornotfilm,0.0,1.2548956,1.3645966,1.0529706,0.98125887,1.0471944,0.6943893,0.97753865,0.6229308,0.90186393,0.53493875,0.92648137,1.1286477,0.9444807,0.5893016
richardjewellfilm,0.0,1.278094,1.4519237,1.0562774,0.7508368,1.0980617,0.8642985,1.0829942,0.81698984,0.6816903,0.87420094,0.9471816,1.0682346,1.0909768,0.79130507
rocketmanmovie,0.0,1.4080571,1.6458616,1.216305,0.8527905,1.3539077,0.84970987,1.3236178,0.91805476,0.973411,0.7458371,1.3188325,1.1620859,0.91879535,0.76906073
scarystoriesmovie,0.0,1.4123268,0.9740324,0.830236,0.7611628,1.2897252,0.9075447,1.2002498,0.7643138,0.75891846,0.7590407,1.2263248,1.0805424,0.7790774,0.75370294
secretlifeofpets,0.0,3.4110184,3.4643576,3.620236,1.727361,2.6939006,1.4350909,2.617086,1.6360909,1.4106963,1.2887963,3.154416,2.6963198,1.9337002,2.2614622
serenityfilm,0.0,1.1484574,1.2316324,0.92179286,0.74008644,0.9640134,0.7192254,0.9841638,0.922115,0.6357592,0.66289616,0.8639756,0.93351054,0.8855649,0.6261163
shaftmovie,0.0,1.5339347,1.5000868,1.3750186,0.9185867,1.3143383,0.8685537,1.2864853,0.79430175,0.9970929,0.6183323,1.2565589,1.106964,0.8055419,0.90500164
shazammovie,0.0,1.6052252,1.7096903,1.5882435,1.194963,0.86563164,1.0334707,1.2428311,1.0275799,0.70214134,0.838727,1.3439862,1.3202866,1.2333215,1.3640409
spidermanmovie,0.0,2.9186466,2.7727125,1.5856743,2.694257,2.767762,2.1766353,2.9644077,1.9921583,1.9635632,1.6036837,3.062022,2.4640982,1.8904929,1.5124451
spiesindisguise,0.0,1.759274,2.3987365,1.1985102,1.3898258,1.7333368,1.2388476,1.9277364,1.153813,1.4416262,1.0232074,1.7299889,1.5391587,1.7215494,1.0370278
starwars,0.0,6.40782,5.686121,4.1923246,5.170391,6.1398826,5.283711,5.9097285,3.8840833,2.8888338,2.1696787,6.6023912,6.1229324,3.1002562,4.031219
stormboymovie,0.0,1.1206633,1.3821741,0.8838693,0.87243557,0.6421946,0.7159155,1.0063821,0.80867475,0.721479,0.890204,0.6996337,0.9879063,0.7880189,0.6599271
stubermovie,0.0,1.2400752,1.3081926,1.0728064,0.6877955,1.1018747,0.8281253,1.3069059,0.5832985,0.7776179,0.710857,1.1709127,0.99098325,1.1704993,0.6460528
taosdfilm,0.0,0.69587195,0.91804457,0.5448518,0.6961612,0.6813486,0.5718094,0.747737,0.51374185,0.5456935,0.43725115,0.6933969,0.5955733,0.5815474,0.35168096
teenspiritmov,0.0,2.0454962,2.3330185,1.7537346,1.6734967,2.3798482,1.3309766,2.1178362,2.37841,1.6656635,0.9004343,1.6911601,2.960564,1.4447249,1.4008968
terminator,0.0,1.3833116,1.4450152,1.0128002,0.93127626,1.3870555,0.8875287,1.2586864,0.8276451,1.1758231,0.738453,1.1399279,1.2675604,1.1638061,0.63846684
theaeronautsmov,0.0,0.92921317,0.79404837,0.55741155,0.66197455,0.63934416,0.5690007,0.82552457,0.5700617,0.49205732,0.5106177,0.8348842,0.64985335,0.674621,0.5581582
thebestofenemies,0.0,1.4647639,1.2384716,1.2472026,1.2297949,1.8356898,1.6010331,1.1738079,1.0273707,1.0572181,1.0923387,1.4238073,1.4772437,1.0026646,0.6078742
thedeaddontdie,0.0,1.7459927,1.6711993,1.190119,1.093249,1.5140276,1.4645436,1.2743028,1.138625,1.4070398,0.92651224,1.186342,1.4608752,0.98122644,0.75589025
thefarewell,0.0,1.4990177,1.3740729,0.9508367,0.7987939,1.2339265,0.90788406,1.1857325,0.8884633,0.7099889,0.6116664,1.2954077,1.1067371,1.0527222,0.7358682
thehighwaymen,0.0,1.6061659,1.9457166,1.1809599,1.4911034,1.6298182,1.2682186,1.490603,1.1839823,0.91624767,0.58343256,1.5729107,1.581301,1.1428363,0.9875477
thehummingbirdprojectfilm,0.0,0.71009064,0.64825803,0.46463266,0.48941788,0.55911064,0.42837223,0.56529063,0.37807232,0.41691455,0.37084508,0.5986915,0.5384184,0.44744447,0.4067931
theintrudermovie,0.0,1.9885458,2.3977082,1.4250836,1.728429,1.7330815,1.3536481,2.0452864,1.3528693,0.98484194,0.98502475,2.086057,1.5097684,1.7145236,1.105632
theirishmanfilm,0.0,2.667759,3.1290495,1.7329016,2.5351865,2.0583537,1.8142616,1.9948215,1.2085419,1.4906157,1.0882069,2.9377162,2.0836377,1.5688162,1.5282933
thekitchenmovie,0.0,2.5417013,2.7565844,1.9064958,1.8246198,1.8734987,1.3432046,1.9972448,1.2056621,0.97979033,1.5100019,2.4291842,2.1916301,2.1159005,1.9900879
thelegomovie,0.0,1.9208928,2.7226524,1.71317,1.2408211,1.9479203,1.3259392,1.6100081,0.9475794,1.1630459,1.1212295,1.8667296,1.648012,1.7724874,1.1243949
themustangfilm,0.0,1.2413653,1.1847092,1.020379,0.9429362,0.94202113,0.92218953,0.8747811,0.6345491,0.8984419,0.7604813,1.0016346,0.8650816,0.65792656,0.6504325
thenightingalefilm,0.0,1.9368523,1.7780414,1.2143204,1.667538,1.6989348,1.180834,1.3091362,1.0351329,1.4045331,0.86693245,1.4622825,1.7299261,0.9069023,0.8387993
