movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
annamovie,0.6949793,1.0663612,0.36081934,1.285432,0.528178,1.0841596,0.92963916,0.17433168,0.67586726,0.6331607,0.8797139,0.7956822,1.1246817,0.7752801,0.99376124
apollo11movie,0.53437006,0.6550652,0.18560916,0.58716786,0.40638852,0.6390395,0.3923208,0.232307,0.30235583,0.3784103,0.5418687,0.3252989,0.48373586,0.37338632,0.61662924
arcticdogsmovie,0.90186006,1.1981016,0.1754951,0.78741145,0.41865832,1.1818056,0.6832314,0.24716933,0.11529775,0.48376542,0.8419514,0.6584657,0.82069045,0.3739248,1.050108
arcticmovie,0.4252025,0.70334625,0.0897021,0.6249627,0.29715073,0.8850592,0.5758988,0.18002002,0.3098489,0.33082458,0.55405545,0.48465282,0.72366816,0.4825166,0.82996786
artofracingmovie,0.6926894,1.2408378,0.27760714,1.0145749,0.52945274,1.3232396,1.1076765,0.23353265,0.46260566,0.65200746,0.80610746,0.67447907,1.5311406,0.77888906,1.1226339
avengers,0.678398,0.6393933,0.29477078,0.59497726,0.35784924,0.6469417,0.46963128,0.2600574,0.25030798,0.45214546,0.567364,0.25375783,0.62636316,0.4113634,0.6995817
beachbummovie,0.4807734,0.7827373,0.064689286,0.68438125,0.22692628,0.8265563,0.7226028,0.21236217,0.5902723,0.41228506,0.4885433,0.45249742,0.7081476,0.47120455,0.92056423
bernadettefilm,0.5873181,1.2643709,0.39432457,1.2874494,0.53097075,0.9206825,0.7463289,0.30098048,0.5259468,0.77365005,0.9566627,0.3850236,1.1081322,0.65111697,1.0226382
blackandbluemovie,1.4271978,1.7240852,0.30648464,1.5060395,1.0254003,1.6796718,1.1827881,0.07467018,0.54719836,0.7533277,1.4351379,0.5592409,1.68853,0.8768387,2.1045048
blackchristmas,0.7000243,1.1638263,0.14945902,1.0030161,0.69190806,1.0331188,0.6539471,0.0,0.39078838,0.4272871,1.0377134,0.7371599,1.0752273,0.8058387,1.2052145
blindedbythelightmovie,0.734274,0.68467647,0.113536164,0.79169416,0.4073946,0.85874635,0.5989791,0.21139148,0.52291834,0.43272907,0.6603644,0.42981118,0.77953184,0.6093918,0.69368464
bombshellmovie,0.96213657,0.96283054,0.28180718,0.7333938,0.3765608,0.84631974,0.48920655,0.3233199,0.30152714,0.19151887,0.7752196,0.452192,1.017452,0.76528466,0.83969223
booksmart,0.14499316,0.16050449,0.0,0.2696758,0.037027072,0.21412969,0.40625173,0.045044877,0.0,0.0,0.0,0.0,0.29217467,0.030283201,0.5055492
breakthroughmovie,0.7541266,2.183673,0.29164055,1.8804331,0.466829,1.7922599,1.0202798,0.36119682,0.5588149,0.9773867,1.8551092,0.91888076,2.1656945,1.1028606,2.1276548
brianbanksmovie,0.99349535,1.5404544,0.088506445,1.2219919,0.8550919,1.6339977,0.97962356,0.09973723,0.67293394,0.46531692,0.867396,0.8140279,1.2675066,0.7417814,1.5263997
brightburnmovie,0.9738971,1.1124332,0.11730237,0.95799387,0.43390274,1.2068493,0.8763877,0.4668212,0.51861674,0.32598794,0.6867933,0.46183318,1.2299894,0.65453684,1.1486404
brittanyrunsmov,0.6141252,0.72669786,0.06577166,0.62652147,0.38616353,0.48279512,0.5802479,0.20102292,0.19492644,0.36885577,0.4823278,0.40931445,0.4879907,0.30064172,0.7257287
captainmarvelofficial,0.5824636,0.9329731,0.31125236,0.810336,0.46652734,0.62274176,0.55938935,0.13631153,0.5691306,0.6588757,0.5638277,0.39501286,0.6706714,0.61354184,0.8811205
captivestatemovie,0.88835555,1.2229297,0.35350436,1.1485236,0.44214892,1.1087625,1.1384003,0.3143438,0.6259779,0.47910464,0.78975016,0.58945215,1.0714269,0.75779974,1.2187443
catsmovie,1.0413088,1.6243689,0.11680725,1.2237173,1.1044095,1.7476346,0.6800614,0.007155262,0.49298114,0.8343935,1.5439006,0.6614363,1.2225254,0.37133384,1.3898822
charliesangels,0.868015,1.7095915,0.06944083,1.313138,0.24960591,1.7553189,1.5772804,0.1869778,0.87345773,0.07468972,0.7017038,0.5060013,2.1622243,1.6149769,1.5814697
childsplaymovie,0.12320097,1.4973136,0.24203981,0.44001547,0.7113289,1.4757109,0.90930283,0.027854223,0.53333104,0.06742655,0.98754644,0.75592977,1.3156024,1.2708011,2.101037
clarathefilm,0.24087681,0.5984154,0.25375244,0.2055889,0.0903712,0.15341663,0.6369861,0.032741833,0.43155473,0.0,0.44541505,0.22666265,0.5652825,0.7431379,1.4291933
coldpursuitmovie,0.5824583,0.7095973,0.24007347,0.6273843,0.46742976,0.792978,0.5188041,0.2568133,0.27711248,0.47291586,0.663645,0.37334734,0.7462355,0.44605237,0.64226675
countdown,0.7493894,1.8285563,0.43459782,1.2907414,0.77920294,1.5473304,1.3164852,0.32726967,0.40399784,1.089706,1.0743415,0.8075655,1.9923257,1.0440955,1.6196419
currentwarmovie,1.2235038,1.1414268,0.3413048,1.231229,0.52599484,1.276675,1.0843481,0.27640265,0.71791494,0.6869651,1.2211857,0.62863195,1.3543818,0.7801088,1.4815762
darkwatersmovie,1.5653398,1.4630219,0.5773684,1.5763075,0.54670745,1.5547252,1.4735672,0.18058197,0.5352453,0.78393126,0.8967984,0.6823964,1.6439109,0.7608804,1.6122582
detectivepikachumovie,1.066932,1.1545485,0.22596301,1.578401,0.4556787,1.4475324,1.145189,0.30069745,0.45636696,0.961141,1.3836422,0.8111105,1.3413631,0.32599235,1.4753853
disneyaladdin,1.2874641,1.4157941,0.44490176,1.4681612,0.8101083,1.3496671,1.1043149,0.2543465,0.47482014,0.8341212,1.4687642,0.8719502,1.197438,0.87692386,1.7204403
disneyfrozen,0.8409466,1.1552722,0.60452765,1.31213,0.5685454,0.9219122,1.3503176,0.0,0.14575164,0.5562011,1.2056725,0.58100826,0.9214785,0.31907484,1.4398178
disneymaleficent,0.9675251,1.2871382,0.24418369,1.3058895,0.5154021,0.98733425,0.89866114,0.34841716,0.50017715,0.86927986,0.98852557,0.75954443,0.9440348,0.77135736,1.3624517
doctorsleepmovie,0.92050266,1.080692,0.25986633,0.8289945,0.61676943,1.247997,0.7740524,0.14527577,0.52092505,0.5497093,0.64109004,0.6303174,0.9671499,0.68868005,0.95472413
dolemiteismyname,1.0761967,1.8548887,0.13581863,1.628591,0.6922579,1.8631306,1.6287372,0.067731656,0.5875082,0.7201636,0.98843,1.0196558,1.6599369,1.0968041,2.0689118
dontletgomovie,0.8393014,1.1895726,0.182131,1.0407115,0.8849488,1.1196687,0.81434894,0.0,0.40381283,0.52606833,1.0978849,0.77422744,1.2109634,0.81348586,1.3883598
doramovie,0.77582204,0.71375436,0.032963816,1.1391356,0.66823703,1.2138784,0.7389191,0.31679952,0.5328594,0.5351584,0.64923835,0.64934164,0.87870175,0.6360953,1.12366
downtonabbey_official,1.2376208,1.877492,0.9204467,1.2025216,0.6824544,1.2298043,0.9996717,0.23173714,0.2259087,0.5048479,1.4969633,0.93956167,1.4477277,0.9217448,1.6329336
dumbo,0.85449886,1.0988334,0.3378931,1.0776551,0.522966,0.8675316,0.8626356,0.274848,0.29362398,0.7171637,0.89172536,0.69432545,0.8293621,0.5617199,1.1847205
escaperoom,1.1045066,1.3802274,0.24113983,1.0122108,0.7884386,1.4076777,1.0074106,0.20758465,0.79657316,0.4632588,0.9496645,0.46797395,1.4271518,0.8675621,1.4833885
everybodyknowsmovie,0.6978439,1.0036583,0.30782774,0.8040085,0.4156896,1.0026596,0.683386,0.18065013,0.36430156,0.41079444,0.7496485,0.37066972,0.8709392,0.55829126,1.0859743
fastandfuriousmovie,1.7864692,1.8922731,0.4794331,1.1443486,0.82119924,1.396272,0.80875784,0.30136025,0.3618062,0.6874442,1.2052356,0.7241923,1.2036538,1.0799903,1.7691973
fightingwmyfam,1.1046906,1.6217695,0.21732797,1.2113137,0.6880284,1.141145,0.5627378,0.0,0.5142031,0.78168225,1.360363,0.5213993,1.2278306,0.92597336,1.2869829
fivefeetapartfilm,0.76381224,1.9051747,0.23933172,1.8231401,0.5034414,2.3548675,1.8448128,0.5945971,0.47874105,0.897851,1.0778286,0.70119447,1.7184813,0.80294365,2.0477324
fordvferrari,0.42347652,0.8130262,0.25128382,0.627427,0.30124262,0.70691323,0.61802685,0.28912655,0.2786852,0.2902519,0.35332397,0.44924986,0.70838034,0.6116595,0.61296254
freaksthefilm,0.62545234,0.9436338,0.35091025,1.2124261,0.40436977,0.8627626,0.91362834,0.28965443,0.51300925,0.74655116,0.6117433,0.36598355,0.85879725,0.7002912,1.0775365
geminimanmovie,1.0030893,0.9832999,0.1724444,1.1223948,0.7048781,1.3885605,1.1820691,0.22397771,0.8621145,0.54116213,0.9776552,0.50311685,1.4161108,0.7710272,1.2886955
glassmovie,0.6874338,1.3814452,0.33211738,1.1142551,0.75195587,1.2627947,1.0930524,0.16916397,0.7455808,0.74849296,0.7850647,0.8975993,1.306546,0.9930682,0.87105715
gloriabellmovie,0.7387937,0.9038353,0.104977384,1.020263,0.30878672,0.95197064,0.8329543,0.0971777,0.51305646,0.43903676,0.8136804,0.5497137,0.7786806,0.44525415,1.3543786
godzillamovie,0.92445815,1.1663439,0.010619143,0.9731221,0.59070474,1.1293211,0.8630122,0.49073404,0.41749024,0.71697843,0.84197885,0.52322304,0.93537223,0.62372184,1.0048739
goldfinchmovie,1.6512392,1.1951358,0.5787945,1.0654845,0.8177725,1.5607545,1.022064,0.15043205,0.48973072,0.6956146,1.2808805,0.85265106,1.3464932,0.6944589,1.1363182
goodboysmovie,0.92185336,1.5799063,0.54274195,1.3326116,0.6046995,1.2466779,1.2156942,0.1105198,0.49193156,0.55514973,0.6243462,1.038251,1.571967,1.1335993,1.2727163
goodliarmovie,0.8211449,1.5077292,0.23060806,1.4814945,0.93887645,1.7233677,1.1332856,0.4006607,0.61816615,0.8863635,1.286572,1.0242678,1.7468957,0.54552567,1.1048759
gretafilm,0.70003957,1.0662222,0.47265106,0.99609387,0.24517618,1.2945874,1.0828547,0.31237465,0.66352373,0.68685853,0.96556,0.33344108,1.2320422,0.7391865,1.5350008
halathemovie,1.0543755,1.4273447,0.5195578,1.9633147,0.94235027,1.6273787,1.4153527,0.08438209,1.1782571,1.303934,0.85702986,0.5927776,1.7246035,0.8897399,1.3941884
happydeathdaymovie,0.3714878,0.48963168,0.1774552,0.3894286,0.3320201,0.5771056,0.3993308,0.31255978,0.422938,0.3191114,0.38745382,0.4723916,0.58142596,0.40588728,0.37719625
harrietfilm,0.9662007,1.1339606,0.25123182,0.93367684,0.36045653,1.4132867,0.70594317,0.33332807,0.48675704,0.40245572,0.87110835,0.45849264,1.1055768,0.55753535,1.6134827
hellboymovie,0.70351905,1.0619972,0.2781861,1.0900608,0.3370545,0.75268567,0.5438455,0.0133472495,0.60394007,0.4714823,0.99424803,0.6596134,0.8364473,0.65926445,0.9840648
hersmellmovie,0.9893945,1.1795994,0.0,0.9364264,0.38099855,1.1739306,1.4938568,0.6472067,0.68990153,0.7666788,0.41394722,0.095513426,1.2961125,0.3476077,1.5383084
highlifemovie,0.7637532,0.7967323,0.07281578,0.957916,0.2659635,0.8925856,0.72007877,0.19692291,0.38794684,0.40879327,0.7425013,0.4823581,0.71521324,0.44379818,1.0163918
highstrungmovie,0.0,0.0,0.0,0.0,0.0,0.0,0.121337235,0.9922057,0.0,0.0,0.0,0.0,0.0,0.0,0.4608848
honeyboymovie,0.61100894,1.3021626,0.3712593,0.58704567,0.6082407,0.9575044,1.1575387,0.03944,0.49519563,0.040309135,0.54176927,0.6567619,1.0148337,0.7126123,1.6234746
hotelmumbaifilm,0.7707305,0.95509577,0.20960788,0.81063557,0.545962,0.9558457,0.6276857,0.09761733,0.5352548,0.34087053,0.80856675,0.3623976,0.9541464,0.50050783,1.1206692
httydragon,1.123342,1.5289537,0.42852476,0.39513612,0.77326256,1.325216,1.4226838,0.04375588,0.38690048,0.14157626,1.0344311,0.24866635,1.4414762,0.59813243,2.4492893
hustlemovie,0.6638507,0.40857142,0.19037537,0.64677083,0.28110278,0.65611345,1.0075228,0.2694471,0.61722267,0.58731055,0.49017778,0.44481307,0.6363882,0.4698421,0.38033527
hustlersmovie,0.3072772,0.30464566,0.037073035,0.51404905,0.11696204,0.275366,0.5545074,0.20284753,0.0,0.0,0.09005009,0.0,0.43674788,0.0,0.6618424
isntitromantic,1.0004429,0.80664116,0.4613135,0.8268392,0.48548567,1.1031125,0.96722615,0.0,0.29487514,0.41323113,1.0461447,0.37012893,0.79766506,0.34032696,0.971826
itmovieofficial,1.1408463,1.3965374,0.4187413,1.152166,0.5831868,1.6136005,1.2836293,0.0,0.40174502,0.60399103,0.985939,0.98788184,1.1878333,0.854625,1.0770525
jayandsilentbob,1.8372667,1.2824641,0.23604812,1.2678268,1.186053,1.989182,0.97153825,0.4913993,0.7900921,0.638095,1.1406856,0.9434262,1.4817795,0.7627448,1.8723968
johnwickmovie,0.944591,1.9520738,0.3102856,1.7633255,0.47141147,1.8196509,1.3177243,0.5170845,0.49463993,0.4685333,1.1337262,1.0919106,1.7360849,1.3818272,1.6634084
jojorabbitmovie,0.9507518,1.1581624,0.46476713,1.3980434,0.54707295,1.2807367,1.3152423,0.16677815,0.35746527,0.43401438,0.9158197,0.89377886,1.4068419,0.54340225,1.1848035
jokermovie,0.633386,1.0765204,0.17019705,1.1016116,0.39757508,1.1267664,0.91723543,0.102036506,0.2883961,0.5754988,0.93938595,0.6711658,0.9489395,0.5937514,1.0359946
judythefilm,0.49658793,1.0825465,0.06966745,0.5460776,0.86748594,1.0978818,0.44795102,0.0,0.43623972,0.30283147,1.0621667,0.87503254,0.85142297,0.89777327,1.1355233
jumanjimovie,1.0792335,1.9932928,0.1804406,1.387733,0.93520707,2.102958,1.6311526,0.36617982,0.97226244,0.69769216,1.0425636,0.94799757,2.257282,1.3795648,2.0547974
justmercyfilm,0.32871836,0.58724123,0.10406585,0.46570608,0.38378602,0.6159326,0.2675022,0.29801315,0.43215895,0.28393394,0.4239393,0.22734295,0.6421372,0.47311792,0.56726617
knivesout,0.7985481,1.757052,0.20560564,1.067791,0.76053077,1.7419236,1.033693,0.52463907,0.27498013,0.36964357,0.7403451,1.1719928,1.5377913,0.7181181,1.3790008
lalloronamovie,0.7592957,1.0161434,0.12152034,0.99093425,0.52480716,1.168371,0.73100054,0.102331504,0.68397784,0.35944334,0.77739626,0.6941002,1.082188,0.75747687,1.0610844
lastblackmansf,1.1743749,1.3906033,0.11012474,1.7879852,0.59569055,1.5630121,1.4601858,0.23122865,0.88881755,1.1872232,1.2306907,0.47109318,1.1193048,0.83927274,1.8216805
lastchristmasthemovie,0.71184194,0.73043436,0.33249182,0.5389638,0.5872185,0.7761764,0.47006533,0.1848084,0.32054293,0.3629347,0.59210163,0.36221278,0.7041489,0.42806464,0.711536
latenightmovie,1.7024662,1.2511818,0.45311844,1.6445887,0.7600298,1.4619868,1.2962804,0.04656715,0.40356696,1.11909,1.1597753,0.45784783,1.3559299,0.59169763,1.2935817
lighthousemovie,0.7637532,0.7967323,0.07281578,0.957916,0.2659635,0.8925856,0.72007877,0.19692291,0.38794684,0.40879327,0.7425013,0.4823581,0.71521324,0.44379818,1.0163918
lionking,1.0385792,2.2160168,0.26867768,1.5427998,1.2061956,1.3022141,1.0412793,0.2458138,0.10211773,0.50057673,1.1869073,1.8997114,1.6568235,1.1701261,1.4917142
littlethemovie,1.0961134,1.1333387,0.45966846,1.1316022,0.79101783,0.9914432,0.7737976,0.3753296,0.15570846,1.1408422,1.2152663,0.65740913,0.8297713,0.5947493,1.1774043
littlewomenmovie,1.1580769,1.5722933,0.31044477,1.140307,0.8329429,1.6375647,1.2741649,0.23282114,0.8488371,0.7254869,1.1262945,0.3700415,1.7631446,0.83814615,1.5928159
littlewoodsfilm,1.2250531,1.6507647,0.5728375,1.0239043,0.69700646,1.291225,0.96708435,0.35866565,0.59864694,0.4783466,1.0473125,0.85515815,1.1852295,0.9227534,1.5057997
longshotmovie,1.0601501,1.4921516,0.3744955,1.1085657,0.731804,1.2868552,0.79086804,0.43092978,0.21293981,0.6136023,0.99117726,0.9328184,1.3511965,1.1063381,1.0957034
lordsofchaosmovie,0.695075,0.7366649,0.14730054,0.96946526,0.0679282,1.0003248,0.93935466,0.23139824,0.6135554,0.6192256,0.55867887,0.40946788,0.8346918,0.6532511,0.91848755
lucyintheskyfilm,0.88915217,0.92181104,0.26389003,0.93617475,0.35884356,1.0924404,0.7646781,0.1455146,0.08530642,0.3330948,0.7200992,0.6154988,0.87775934,0.33615667,1.0163428
mamovie2019,0.8981671,1.6697009,0.29928786,1.7975763,0.49947882,1.8800068,1.3183683,0.012195807,0.5154052,0.78133965,1.4820013,1.0435358,1.5711645,0.9362422,1.7647107
marriagestory,1.0151604,1.6735389,0.31529883,1.6828917,0.6940096,1.7194195,1.3613464,0.36708724,0.6031339,0.8802016,0.9638808,0.7840367,1.6870914,1.1501764,1.6561313
meettheaddams,1.0614969,1.2618215,0.38348472,1.1410658,0.35695028,1.2733936,0.9643237,0.29528207,0.39901555,0.58595717,0.9841978,0.80990934,1.1925465,0.86851454,1.1956416
meninblack,1.6514422,1.4841336,0.89282286,0.87794983,1.0882318,1.5090373,0.7129753,0.2572804,0.7364984,0.4367873,1.0623616,0.48215038,1.4013021,0.969855,1.4361688
midsommarmovie,1.2331873,1.3260963,0.2007335,1.4002928,0.37322456,1.3264706,1.1983416,0.18399785,0.65966463,0.7019172,1.2182586,0.5800052,1.2166207,0.6027365,1.5217509
midwaymovie,1.0227515,1.3182611,0.26067853,1.8309616,0.5438992,1.0738828,1.329376,0.03092599,0.5542706,0.6872355,1.0803448,0.9672751,1.0773478,0.77741784,1.4313202
missbalamovie,1.219748,1.4411701,0.17558053,1.0850348,0.8711584,1.5684776,0.9664978,0.22793299,0.87963766,0.4935547,1.0152189,0.4356686,1.5898509,0.8808966,1.5049301
missinglinkfilm,0.73159057,0.85726696,0.21354493,0.6499021,0.3572535,0.9384879,0.7151345,0.19852132,0.3521629,0.32607743,0.64151424,0.4158929,0.81572664,0.5555568,0.8521308
motherlessbklyn,1.5052553,1.9958241,0.32626057,1.8046534,1.0719041,1.732296,1.504728,0.3074612,0.32693148,0.9657953,1.3410338,0.7697789,1.7507887,0.8247313,1.4178141
onceinhollywood,1.1791778,1.4232398,0.3556536,0.98634684,0.2680843,1.4036922,1.1857373,0.0,0.3333692,0.3898489,1.2042121,0.5841951,1.4891676,0.5626364,1.7120552
onthebasisofsex,1.074306,1.8865538,0.36074743,1.3352367,0.386455,1.7779527,1.2970777,0.02423006,0.97694826,0.029112995,0.6809601,0.30847234,1.6057346,1.7763107,1.7445558
overcomermovie,0.595599,0.9596255,0.28674558,0.8775054,0.30853567,0.83013844,0.67270136,0.30169743,0.39613777,0.43158516,0.6634918,0.50823724,0.8247471,0.53357106,0.82332784
peanutbutterfalcon,0.0,0.0,0.0,0.0,0.0,0.0,0.8135501,0.8237584,0.0,0.0,0.0,0.13917318,0.0,0.0,0.63617194
petsematarymovie,1.4638776,1.3849597,0.151662,1.2004495,0.8355414,1.9430814,1.1744076,0.1247735,0.7834134,0.78305864,1.3403983,0.47425956,1.5164412,0.74581695,1.4541043
piercingmovie,0.23097886,0.19056383,0.15778022,0.2624413,0.0,0.4300971,0.3620322,0.40965796,0.38742656,0.0,0.13575077,0.0,0.23310047,0.35750484,1.9499776
playingwithfire,0.49142104,1.4780413,0.0,1.266942,0.66806096,1.8385808,1.5941455,0.11271415,0.8646199,0.688221,1.0008667,0.36344546,1.84009,1.1894757,1.4700013
playmobilthemovie,1.0046338,1.5111759,0.471646,1.2258365,0.5425691,1.4623702,0.9358292,0.33910167,0.42473704,0.6443788,0.9601633,1.0174944,1.2856646,0.9192731,1.2567536
pomsmovie,0.71330905,0.98918223,0.24291703,0.78497803,0.29255307,0.9961812,0.65087795,0.15993781,0.3089912,0.43246633,0.73700017,0.5497533,0.9552699,0.5293437,0.90002495
queenandslim,1.2592416,1.8725234,0.20601803,0.89841986,0.99775165,1.5472589,0.9092823,0.051305696,0.4747731,0.1328616,1.2356255,0.46448857,1.1602787,1.1134018,2.2819636
rambomovie,0.48633444,0.9091016,0.18323241,0.8117821,0.36406904,0.8215953,0.7114447,0.25887787,0.3948952,0.33316493,0.4644987,0.53017634,0.9860343,0.63424414,0.8121916
readyornotfilm,0.7797018,1.2063047,0.29260492,0.9744569,0.5956874,1.239198,0.6452991,0.23905718,0.36707067,0.24531037,0.85229677,0.81722486,0.9408688,0.5594184,1.0054684
richardjewellfilm,0.8218128,1.1001843,0.19327565,1.110225,0.67378736,1.0336454,0.8183431,0.07980088,0.4438272,0.679126,0.9957952,0.6496439,0.9103493,0.444664,0.75555193
rocketmanmovie,0.6954392,1.0246817,0.2161426,0.96945834,0.590623,1.2919378,1.1594074,0.0,0.87952495,0.78288126,0.71190375,0.47084308,1.2484865,0.90058464,1.0618268
scarystoriesmovie,0.54483056,0.93663603,0.12474479,1.0271281,0.4557873,1.1543725,0.906516,0.39225382,0.45738828,0.58156395,0.6056062,0.34808522,0.77756965,0.5345739,1.0340264
secretlifeofpets,1.3283738,1.4036286,0.11007506,0.9793817,1.0035379,1.7108004,0.6724633,0.0,0.6186931,0.23856598,1.6968629,0.8550022,1.3072838,0.2476772,2.530785
serenityfilm,0.63435763,1.0312121,0.32468536,1.0544301,0.32284027,0.8868036,0.8101726,0.077754155,0.53194666,0.5797155,0.7436909,0.5822887,0.8226275,0.5620107,1.00741
shaftmovie,0.81866133,1.2639797,0.23040016,1.2102057,0.6597544,1.1454196,0.83936256,0.13078663,0.55030066,0.8893248,0.7499302,0.6663859,1.300044,0.91699666,1.2219931
shazammovie,0.60064995,1.076398,0.0,1.5027735,0.44414085,1.4786932,1.0468634,0.0,0.7945771,0.80065036,0.94874364,0.7252842,1.0994494,0.888503,1.2145048
spidermanmovie,1.9160467,1.7318856,0.33194974,1.2268348,1.2166094,1.6403377,1.1767272,0.24818996,0.6861331,0.48901972,1.3628979,0.8010456,1.8397222,0.8446586,1.7925704
spiesindisguise,0.8446499,1.4909749,0.45050433,1.3121878,0.8426788,1.6054413,1.1339046,0.18930559,0.6291428,0.7980213,1.0974603,0.68488985,1.8192469,1.0287359,1.4396156
starwars,1.757232,0.7291715,0.419835,0.7014681,0.57892233,0.98314005,0.6964956,0.32404137,0.017123502,0.58974135,0.71037734,0.29097623,0.9392321,0.0,1.5169586
stormboymovie,0.596281,1.1675472,0.2957837,1.1326572,0.43607056,0.9582229,0.6585314,0.32684916,0.48684633,0.5619775,0.839085,0.53546906,0.9640703,0.75996375,1.0383854
stubermovie,0.30515212,0.6027736,0.31332517,0.64260805,0.48655444,0.859692,0.6809231,0.3783102,0.4783718,0.3371212,0.57162696,0.5027349,0.72704875,0.4603128,0.7426647
taosdfilm,0.71047837,0.7900043,0.041193523,0.76814675,0.20660715,1.1375937,0.7894488,0.30713582,0.46107316,0.44454816,0.5366992,0.332945,0.92357975,0.5850692,0.8932825
teenspiritmov,0.19152313,1.391461,0.0,1.3984345,0.5094062,1.9422812,0.81551534,0.13416567,0.4481249,0.26206827,0.79383194,0.8377914,1.7545171,0.91419363,1.2823849
terminator,1.2598352,1.2240976,0.18310618,1.104461,0.71923333,1.5825467,1.2416335,0.2505374,0.8376372,0.5318322,1.1251609,0.45715457,1.4577985,0.71379894,1.6400148
theaeronautsmov,0.47859776,0.5821285,0.08625808,0.5231573,0.29604468,0.4292841,0.51227444,0.23607153,0.27903694,0.39148912,0.360027,0.32705426,0.48851573,0.22989318,0.57138443
thebestofenemies,1.2005856,1.3231494,0.49365854,1.2286662,0.47191262,1.379827,1.0326749,0.1365503,0.4104998,0.4848686,0.8483555,0.38747478,1.2098153,0.8886459,1.1638397
thedeaddontdie,1.0470328,1.2382367,0.3418688,1.3259374,0.7185847,1.2766306,0.7297894,0.16168971,0.56382304,0.71552765,0.8792397,0.58231264,0.82035685,0.6740908,1.4395696
thefarewell,0.95195115,1.1235796,0.106941015,1.2615232,0.35514432,1.2190943,0.83227855,0.27297688,0.41985655,0.53615355,0.96042556,0.6262452,0.99908036,0.6386263,1.3475995
thehighwaymen,0.7840412,0.78119564,0.15551002,0.92956984,0.516981,1.0041621,0.7438978,0.07225128,0.5348249,0.4216242,0.7390453,0.5631055,1.0422487,0.3496335,1.0861688
thehummingbirdprojectfilm,0.43202072,0.5255299,0.1350075,0.49449655,0.27903658,0.56530154,0.4144508,0.1414817,0.25066048,0.27974823,0.43050465,0.3063233,0.5139379,0.30317596,0.54463637
theintrudermovie,1.253717,1.5407501,0.24973857,1.3937569,0.8750342,1.7903225,1.1183628,0.34100938,0.800563,0.6134474,1.3325602,0.8377991,1.6984859,0.85156,1.9923975
theirishmanfilm,0.777131,1.7165519,0.30512154,2.1166742,0.5862766,1.4768455,1.6640447,0.34220523,0.60883385,0.8225435,1.0255134,1.1089003,1.6109937,1.0689938,1.6776253
