movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44
angelhasfallen,0.8114124,0.6552958,0.24985442,0.56080306,0.25600404,0.91857177,0.8321963,0.5834802,0.3877462,0.40128228,0.07215849,0.40020698,0.0,0.9797754,0.0,0.0,0.03198875,0.5347981,0.2957794,0.89687884,0.0,0.3493285,0.9082111,0.0,0.0,0.7295371,0.28405982,0.4442169,1.0715507,0.6542709,0.7569419,0.0,0.4598807,0.7737671,0.0,0.29175508,0.6012657,0.66846293,0.8687316,0.021224197,0.38993847,0.5113298,0.86075777,0.028082535,0.14864028
angrybirdsmovie,1.5626987,1.9608998,0.0,1.3010283,0.5555705,1.111863,1.4129645,0.7075517,0.28639406,1.2376872,1.3422636,1.076279,0.0,1.7738609,0.34900838,0.0,0.48855802,1.158377,0.89457023,1.3705752,0.0,0.2573949,0.8045429,0.0,0.0,1.0809081,0.0,0.9809714,0.81887305,1.2022073,1.4508808,0.0,0.6981701,1.6220739,0.0,1.3836224,1.8344114,1.3285989,0.92024857,0.3036131,0.6268328,0.30423528,1.1747394,0.25082335,0.5094079
annabellemovie,1.3943018,1.3863857,0.16616875,1.1440034,0.09904994,0.782687,1.3099366,0.9314976,0.057627164,0.72719735,0.8689168,1.2908148,0.0,1.2908441,0.31312618,0.0,0.48364842,1.216571,0.8801321,1.2090802,0.2066125,0.32884368,1.2971729,0.0,0.0,0.8091841,0.37345767,0.30512822,1.0403395,0.8040452,0.82316184,0.0,0.9628806,1.2944456,0.0,0.7385434,1.0411886,1.1287045,0.79210705,0.21555674,0.6190142,0.6421902,1.1951485,0.09021848,0.53017586
annamovie,1.1343255,0.82905555,0.21735987,0.78313786,0.16867232,0.8399609,0.77954215,0.88012415,0.060766917,0.4772111,0.777378,0.81559753,0.0,0.80427855,0.28869525,0.0,0.31892475,0.78349537,0.7088288,0.71805054,0.0,0.21841839,0.5795792,0.0,0.0,0.56666946,0.2385229,0.32837486,0.7041198,0.41500765,0.47524932,0.0,0.41309863,0.9426629,0.0,0.5572012,0.6130237,0.59614575,0.49691623,0.10029788,0.79179955,0.42158586,0.9866236,0.0,0.7094057
apollo11movie,0.41282904,0.51654226,0.22110063,0.2916754,0.117574,0.39171815,0.40824804,0.33938262,0.19676778,0.20020853,0.36897156,0.43005466,0.0,0.41752672,0.2158611,0.0,0.2864167,0.38022047,0.39568168,0.45838943,0.0,0.17659327,0.36699405,0.0,0.0,0.55125004,0.025054153,0.24240148,0.4941277,0.3883228,0.2835667,0.0,0.36552,0.59899217,0.0,0.33339548,0.43180424,0.3376432,0.29260448,0.11674748,0.3678076,0.13543047,0.40099046,0.21513768,0.32357618
arcticdogsmovie,0.9569764,0.72233707,0.34549233,0.4455783,0.3928944,0.8096152,0.5944546,0.5418757,0.31744355,0.6287275,0.61813426,0.823628,0.0,0.659595,0.27029145,0.0,0.10949428,0.65525436,0.5803572,0.8154926,0.009164991,0.30528903,0.36493942,0.0,0.0,0.7325648,0.32446274,0.4800632,0.71057487,0.48382452,0.3911296,0.0,0.4279831,0.84757024,0.0,0.28863424,0.552027,0.6346745,0.5418292,0.23279706,0.36859164,0.2623906,0.762531,0.0,0.54616857
arcticmovie,0.64658946,0.5332677,0.0739191,0.525862,0.27692103,0.29644486,0.66461396,0.41419786,0.13417278,0.2092193,0.5015625,0.58680606,0.0,0.37877497,0.37262174,0.0,0.08233259,0.47872022,0.35541943,0.42972696,0.0,0.2547273,0.53705513,0.0,0.0,0.40255973,0.10295137,0.3589937,0.46676433,0.38284802,0.30091345,0.0,0.323932,0.5561705,0.0,0.3329733,0.60965884,0.322336,0.5070956,0.0,0.48699114,0.30158406,0.4684378,0.11892025,0.0983795
artofracingmovie,1.2750701,0.5544138,0.6332501,0.60809255,0.39197347,0.96606153,0.84029627,0.63776666,0.16150548,0.4475424,0.6177535,0.638569,0.0,0.7720597,0.039799742,0.0,0.23489891,0.95858145,0.85080665,0.8247295,0.1228453,0.0049907938,0.63332283,0.0,0.0,0.6953836,0.24774586,0.30599916,0.88447374,0.4722516,0.635483,0.0,0.500936,0.9938976,0.0,0.6787801,0.6435602,0.5404162,0.72066545,0.021958206,0.81903774,0.21520661,0.8630736,0.1313319,0.5089173
avengers,0.6935262,0.6339027,0.2731688,0.4134954,0.27078053,0.45211312,0.72751397,0.52444893,0.146055,0.45611545,0.4636501,0.64430094,0.0,0.6277669,0.12842132,0.0,0.22213955,0.49127996,0.4320074,0.74058235,0.074656054,0.029145017,0.3416563,0.0,0.0,0.69449794,0.015985109,0.1927591,0.6819414,0.3872748,0.29091442,0.0,0.5305907,0.6913902,0.0,0.37651548,0.37954992,0.25831717,0.41491133,0.048024185,0.50195956,0.0,0.62463313,0.101993375,0.2456244
beachbummovie,0.26065412,0.64317393,0.25823206,0.50087535,0.37319756,0.43100205,0.41125315,0.43086764,0.23242007,0.20806313,0.46786976,0.4894105,0.0,0.27751303,0.17120974,0.0,0.27567422,0.3873302,0.44151998,0.3916496,0.0,0.22256161,0.49217957,0.0,0.0,0.58935255,0.012835778,0.134407,0.6365046,0.48177516,0.30465937,0.0,0.43855554,0.7277914,0.0,0.40319553,0.51804936,0.35482606,0.18212041,0.08614298,0.44441393,0.11475524,0.462427,0.2035469,0.37297153
bernadettefilm,0.9902638,0.85881317,0.37461823,0.8428824,0.4003367,1.0452269,0.60544133,0.6428707,0.33438036,0.3688995,0.6200088,0.60889703,0.0,0.7897964,0.37376818,0.0,0.21192254,0.5137897,0.57362944,1.0098855,0.0,0.17682944,0.7433563,0.0,0.0,0.5559837,0.5415881,0.6573785,0.888427,0.5541234,0.2985216,0.0,0.4049663,0.8349782,0.0,0.27773798,0.6750779,0.53355443,0.7616062,0.26196462,0.5597731,0.080513366,0.87072444,0.0,0.40999663
blackandbluemovie,1.1690495,1.2370839,0.16041672,1.1095893,0.6936966,1.5716034,1.1686606,1.3397607,0.44916263,0.7011153,0.9167917,1.3559557,0.0,1.2957059,0.47273254,0.0,0.048132353,0.9864943,0.84021574,1.7428672,0.046548717,0.3520151,1.1181585,0.0,0.0,1.1988479,0.28839666,0.90504956,1.5026451,1.1263015,0.5607476,0.0,0.73280674,1.6021744,0.0,0.82694805,0.8771065,0.84635776,0.79122925,0.45947486,0.91226107,0.4077092,1.6172773,0.0,0.9321689
blackchristmas,1.0256335,0.93374854,0.37451783,0.69997436,0.30315983,0.68712765,0.82516825,0.7012845,0.36887923,0.59469414,0.65294176,0.62744427,0.0,0.7320985,0.23752385,0.0,0.3270836,0.6065606,0.74523044,0.91619366,0.0,0.31028026,0.7290645,0.0,0.0,0.72899693,0.40733606,0.3628902,0.8119867,0.4556916,0.38341194,0.0,0.70765877,0.94160026,0.0,0.5216455,0.6459441,0.7844582,0.6133413,0.29681355,0.612732,0.19603604,0.8830085,0.022202384,0.34316897
blindedbythelightmovie,0.5815989,0.5171032,0.10264311,0.51029956,0.21164027,0.27077052,0.49688366,0.41023934,0.28334293,0.17954691,0.3343008,0.4161011,0.0,0.43855447,0.26330742,0.0,0.14396292,0.40923798,0.25615773,0.3884233,0.0,0.2057826,0.38919368,0.0,0.0,0.4236675,0.1072695,0.3337591,0.432796,0.26456183,0.27294004,0.0,0.23136827,0.5227546,0.03734363,0.29912907,0.4549202,0.37986124,0.39685768,0.053723305,0.43088135,0.25821277,0.480706,0.10671601,0.3268886
bombshellmovie,0.99112964,0.85560316,0.0,0.7836634,0.63859856,0.7244395,0.48590225,0.37798443,0.48865056,0.2644105,0.51805496,0.38191035,0.0,0.62397575,0.44285473,0.0,0.131067,0.27530336,0.19997337,1.0763214,0.0,0.40707374,0.6735311,0.0,0.0,0.59646237,0.3405752,0.817695,0.7438406,0.4594831,0.60316396,0.0,0.46202266,0.793543,0.0,0.4353216,0.81421,0.59845304,0.4171787,0.21363157,0.32066184,0.36459783,0.67757577,0.38146132,0.20771095
booksmart,0.19209388,0.039632127,0.052938778,0.061995074,0.0,0.11937161,0.14843355,0.062345035,0.032132786,0.10443474,0.14269401,0.06717979,0.0,0.17716074,0.08407385,0.0,0.12412824,0.096092656,0.08998981,0.11355973,0.0,0.0,0.033569373,0.008856697,0.0,0.10504067,0.009909792,0.0,0.06972564,0.097020075,0.11718519,0.0069153085,0.13071054,0.15314911,0.0,0.0,0.16777152,0.012076665,0.19366753,0.02713918,0.115706146,0.020720195,0.048652284,0.0,0.14700952
breakthroughmovie,1.9575815,1.24666,0.5467708,1.3413265,0.6761128,0.94560885,1.4309415,1.6219226,0.4305479,0.86155987,1.4568166,1.0639347,0.0,1.343608,0.40993032,0.0,0.55371,1.3695961,1.4778073,1.1388109,0.0,0.2505859,0.831064,0.0,0.0,1.3372089,0.22123535,0.7547953,1.4641837,0.83651084,0.19533564,0.0,0.54862654,1.935578,0.0,1.060581,1.2148044,1.1257602,1.4266981,0.089390576,1.7435884,0.4456586,1.4393792,0.0,0.69231856
brianbanksmovie,1.2116282,0.97210824,0.2623549,0.9011113,0.3646657,0.6087782,1.0000247,0.7774974,0.12707625,0.6740256,0.8662368,1.027304,0.0,0.8788224,0.6826328,0.0,0.08162782,0.87621623,0.6518052,0.76912326,0.092858665,0.3666034,0.928278,0.0,0.0,0.69315296,0.40459695,0.42012107,0.83385676,0.76511854,0.52086145,0.0,0.54964626,1.092361,0.0,0.37346038,0.9581621,0.5957349,0.82812965,0.0602588,0.7003604,0.49666774,0.99510545,0.0,0.19602463
brightburnmovie,0.78077585,0.8509087,0.040070213,0.8067985,0.48831087,0.8537523,0.7851813,0.77365303,0.16217701,0.5704509,0.7840954,0.9296691,0.0,0.8334758,0.3585283,0.0,0.09633259,0.68552387,0.6296888,0.94971263,0.026627745,0.24283256,0.6594871,0.0,0.0,0.79412633,0.0,0.658607,0.897683,0.7342941,0.5671868,0.0,0.5290411,0.9384191,0.0,0.63435715,0.6113572,0.60848737,0.5713103,0.06762104,0.50354165,0.44037777,0.9915446,0.0,0.46043396
brittanyrunsmov,0.45195282,0.40120715,0.15169892,0.27889898,0.25567546,0.34720367,0.51597035,0.37956,0.14000244,0.1505713,0.51240087,0.34266275,0.0,0.27700692,0.07113001,0.0,0.1005519,0.39420864,0.21625519,0.50551236,0.0,0.20450623,0.46562222,0.0,0.0,0.41160947,0.09357112,0.31129643,0.36529166,0.35617778,0.29764315,0.0,0.43809193,0.4640547,0.0,0.3897453,0.43625292,0.45016074,0.26926872,0.2502657,0.29337886,0.21028985,0.45227537,0.12647286,0.20083499
captainmarvelofficial,1.0246537,0.6042766,0.28558135,0.2719321,0.14676568,0.5554679,0.5864473,0.6447895,0.09477991,0.70254403,0.5209324,0.4803314,0.0,0.5718267,0.1851531,0.0,0.060438097,0.6197925,0.558501,0.9426447,0.07848265,0.13699384,0.4199867,0.0,0.0,0.9182765,0.091680154,0.2326832,0.77423084,0.40864024,0.34850788,0.0,0.5139073,0.7493966,0.0,0.46496516,0.54489636,0.5464672,0.6007114,0.26005793,0.39271143,0.0,0.5327793,0.0,0.24262726
captivestatemovie,0.6030856,0.9311971,0.41488025,0.7231325,0.51592684,0.52749175,0.64653975,0.69934404,0.23296684,0.46613377,0.6887019,0.5086337,0.0,0.727082,0.4167127,0.0,0.13151145,0.55895305,0.5747921,0.7027763,0.0,0.19859485,0.58406,0.0,0.0,0.89818007,0.0030277185,0.41491258,0.7177138,0.4769121,0.13545808,0.0,0.55118626,0.8016246,0.0,0.51089644,0.60998046,0.36224774,0.5721748,0.19058217,0.7047818,0.3002468,0.82727015,0.1745657,0.12887484
catsmovie,1.8893542,1.2475028,0.5603389,1.2364576,0.636727,0.408508,1.1798636,0.7355407,0.91481495,0.6385189,1.1798391,0.77801216,0.0,0.958776,0.46935323,0.0,0.001394242,0.9000163,0.8748279,1.0099049,0.0,0.6551394,1.0900543,0.0,0.0,1.1215007,0.10054379,0.66963845,0.77344114,0.7358845,0.6839917,0.0,0.93815094,1.371988,0.0,0.67807823,1.264808,1.0333911,0.7816867,0.38659868,0.86315423,0.36840168,0.89322335,0.23114294,0.3082482
charliesangels,1.251932,1.5074843,0.70467407,0.7332591,0.31077152,0.9638625,1.0420507,0.5610814,0.17670564,0.8223373,0.9787157,0.8640353,0.0,1.3745389,0.03592456,0.0,0.14481296,0.8980515,0.8853201,1.39871,0.0,0.26655853,0.62321323,0.0,0.0,1.1533675,0.1370488,0.36714664,1.2200218,1.1083702,0.8119112,0.0,0.69699204,1.3927975,0.0,0.58836436,1.159393,0.92167586,0.8918155,0.20121242,0.61732364,0.12789202,1.2380158,0.1729119,0.08085509
childsplaymovie,1.0387245,1.1776454,0.7249288,0.7868526,0.091269776,1.3536792,0.71179026,0.9394454,0.22566897,0.80751514,0.90801847,1.0260956,0.0,1.2865071,0.26323214,0.0,0.500736,0.58562493,1.0565169,0.9949822,0.0,0.0,0.37296256,0.0,0.0,0.583635,0.18086523,0.14518052,1.2095879,0.93852496,0.24417724,0.0,0.2667085,1.497656,0.0,0.28470007,0.6056029,0.5817573,1.2113165,0.21693125,1.0068113,0.27519196,0.75320345,0.0,0.29640046
clarathefilm,0.5263019,0.5174069,0.669613,0.7125618,0.0,0.7664288,0.18452609,0.59392846,0.014631963,0.529552,0.338474,0.43458194,0.0,0.7106153,0.0,0.0,0.035190605,0.5140318,0.5724053,0.72990525,0.16383412,0.0,0.41295207,0.0,0.057599805,0.108651936,0.0,0.0,0.5597367,0.3214152,0.0,0.0,0.035452094,0.7830277,0.25874475,0.3755597,0.31473622,0.28114682,0.6171893,0.0,0.29758644,0.0,0.31415913,0.0,0.46292228
coldpursuitmovie,0.6236112,0.5865637,0.25821266,0.47691974,0.24846217,0.4422643,0.5600655,0.5310022,0.10674934,0.3285044,0.4013635,0.47240418,0.0,0.42551136,0.33267564,0.0,0.08984737,0.58179015,0.47367838,0.62098145,0.18978888,0.11839076,0.510121,0.0,0.0,0.51468223,0.25095263,0.34562275,0.5079005,0.37331128,0.25141788,0.0,0.3133551,0.5359112,0.0,0.3105241,0.51311797,0.4574465,0.40597513,0.2365862,0.30365872,0.27861273,0.6415587,0.0,0.29488283
countdown,1.1459361,1.0168942,0.45711085,1.0714896,0.1184893,0.7626203,1.0466901,0.6647292,0.2449033,0.67576486,0.95286924,0.8277995,0.0,1.1575532,0.47345662,0.0,0.25018448,0.88274604,1.0158373,0.93989706,0.12012521,0.29972962,0.9164826,0.0,0.0,0.86863077,0.5037637,0.5409763,1.0521256,0.67304987,0.6928099,0.0,0.7534743,0.9723983,0.0,0.38965935,0.59957075,0.8164756,0.7741966,0.4175585,0.8768226,0.53867596,1.0905348,0.0,0.3808135
currentwarmovie,0.90594906,0.98460054,0.39908814,0.8770237,0.044258386,0.83093137,0.8718837,0.6777986,0.4643162,0.6613525,0.5537294,1.0392637,0.0,0.84880674,0.0,0.0,0.22514147,0.6157734,0.7793206,0.7651176,0.073736094,0.47794122,0.71579176,0.0,0.0,0.80601645,0.11968477,0.42305538,1.0272537,0.78350765,0.6380378,0.0,0.5381629,1.0320759,0.0,0.5027042,0.8102013,0.83926415,0.5207878,0.0,0.5267064,0.7077743,0.9137778,0.0,0.6580678
darkwatersmovie,1.6386856,1.4606363,0.6850356,1.1220286,0.744145,1.0552943,1.0664066,1.0730566,0.50275934,0.42343417,0.7493448,1.1575903,0.0,1.0512879,0.43453038,0.0,0.0026464313,0.97379327,1.0529518,1.3790739,0.0,0.2590335,0.71095616,0.0,0.0,1.2376438,0.09446208,0.8988844,1.3169401,0.89757043,0.45288387,0.0,0.6957578,1.4143254,0.0,0.8232683,1.0461788,0.8972329,1.0542961,0.035088547,0.91025263,0.31155637,1.3515669,0.119992256,0.28154162
detectivepikachumovie,1.202085,1.0595628,0.4903473,0.77789587,0.31630522,0.5769904,1.0396563,0.6008545,0.048277237,0.62910324,0.7070372,1.3413098,0.0,0.64659244,0.31004325,0.0,0.15647078,0.8220194,0.86516446,0.7697147,0.2036486,0.43621045,0.68717605,0.0,0.0,0.5536148,0.41741684,0.34553924,0.84533024,0.81147385,0.84082216,0.0,0.8554537,0.83301365,0.0,0.6516209,0.65180266,0.8211954,0.4197678,0.0,0.5646144,0.28619447,0.9413831,0.06247668,0.6486968
disneyaladdin,1.2183,1.1481341,0.5572277,1.0880318,0.3584768,0.74069446,0.96028394,0.90932524,0.30118102,0.6507299,0.68597835,0.8570036,0.0,1.1907622,0.3882449,0.0,0.0,0.7478559,0.7777743,1.4052486,0.13481554,0.4874483,0.9329993,0.0,0.0,0.8561719,0.4373481,0.5597505,1.0841298,0.85625,0.5023092,0.0,0.69900733,1.2067817,0.030928863,0.60684496,0.7670302,0.8148209,0.6561549,0.17702582,0.7237528,0.50170577,1.4697821,0.0,0.39207497
disneyfrozen,0.7308132,1.4099272,0.64658076,0.6348218,0.23267102,0.5577478,0.27800906,1.0157385,0.22938074,0.612207,0.43518475,0.58363616,0.0,0.8178573,0.14816262,0.0,0.0,0.37597764,0.634983,1.4362245,0.10275867,0.48757565,0.78918403,0.0,0.0,0.894876,0.32792473,0.51220095,1.3555126,0.6063332,0.3642567,0.0,0.27891138,1.2034982,0.22654423,0.50213367,1.0302166,0.8364001,0.7574293,0.23427367,0.516823,0.3771386,1.1072668,0.0,0.27694649
disneymaleficent,1.0232197,0.9903367,0.38658866,0.8442287,0.21432117,0.56082016,0.6260012,0.67350453,0.3617278,0.4909132,0.44148672,0.5850114,0.0,0.7421787,0.37506536,0.0,0.17922094,0.4908755,0.676827,0.9356222,0.017423071,0.28512812,0.6217861,0.0,0.0,0.58609766,0.41049418,0.4741288,0.7764507,0.46830934,0.398484,0.0,0.63593614,0.96463305,0.015283382,0.45597956,0.8364397,0.6419864,0.5056295,0.19439125,0.59227127,0.28602672,0.8852892,0.058200568,0.34564537
doctorsleepmovie,0.89207435,0.8447609,0.25522032,0.5998907,0.17525914,0.783283,0.7056032,0.7264359,0.3229315,0.48766717,0.42406273,0.71128064,0.0,0.7229684,0.087154664,0.0,0.3265728,0.5303585,0.6340235,0.8121279,0.07276469,0.25847217,0.686109,0.0,0.0,0.6661239,0.23647486,0.39270365,1.1633328,0.5607366,0.41718414,0.0,0.62233675,0.84857255,0.0,0.3558069,0.5450041,0.74038285,0.6172506,0.17465715,0.44511276,0.44106853,0.69374007,0.0,0.35242906
dolemiteismyname,1.3844434,0.7617898,0.39852974,0.7198165,0.3004806,1.1850828,0.9075275,1.2625664,0.2336978,0.5726703,0.8029811,0.67433053,0.0,0.87438774,0.10518955,0.0,0.12407267,0.958008,1.0871849,1.3573976,0.024429392,0.48924592,0.9466774,0.0,0.0,0.8603699,0.26688522,0.46158186,1.1101427,0.7205774,0.17013401,0.0,0.34053558,1.1844854,0.06195978,0.8197944,0.7169405,0.7210596,0.6223927,0.28445882,0.84605277,0.20768501,1.459395,0.0,0.73167086
dontletgomovie,1.1080745,1.1169142,0.45703152,0.77522016,0.3437382,1.031857,0.85506475,0.80787915,0.4123089,0.643678,0.7442647,0.7539719,0.0,0.9792706,0.16240324,0.0,0.39643353,0.7007815,0.7774141,1.1689792,0.010803755,0.33413568,0.8279321,0.0,0.0,0.72754353,0.53734213,0.45753878,1.0467862,0.57236177,0.4091698,0.0,0.7755528,1.2389303,0.0,0.70066386,0.7840558,0.9441875,0.7670834,0.39674082,0.68439233,0.23470378,1.041801,0.011801842,0.33922505
doramovie,1.1102664,1.1105808,0.38079065,0.70191807,0.21260238,0.5925891,0.9463361,0.7975073,0.33061764,0.535113,0.73922074,0.83775234,0.0,0.5800133,0.34607795,0.0,0.22426374,0.510985,0.81963116,0.83868265,0.0,0.31571668,0.61470646,0.0,0.0,0.894734,0.0872551,0.49277738,0.89837945,0.6745015,0.57489395,0.0,0.49448836,0.98455095,0.0,0.371469,0.98941976,0.8357274,0.60178703,0.0341424,0.61100644,0.45022509,0.90730065,0.002602213,0.33929968
downtonabbey_official,0.6357398,0.93708044,0.36125496,0.9990091,0.29474714,0.60877645,0.7474071,0.7333237,0.47659057,0.83949965,0.634798,0.6323434,0.0,1.3195378,0.13896547,0.0,0.18228866,0.6304205,0.7596725,1.0176072,0.010358818,0.49010178,1.0230863,0.0,0.0,1.3407063,0.0,0.5511438,1.3498423,0.8283724,0.8337654,0.0,0.5817894,1.3757104,0.12566912,0.26498026,0.69502574,0.51637137,0.7922139,0.0,0.54897654,0.6869417,0.9389732,0.099750765,0.64493567
dumbo,0.84323394,0.80664194,0.31728175,0.7339619,0.2038781,0.5023084,0.58528495,0.65470433,0.3052854,0.44632992,0.4983624,0.4925674,0.0,0.6869771,0.24652901,0.0,0.04512825,0.47787902,0.5934386,0.85688585,0.0,0.32440263,0.603616,0.0,0.0,0.56486577,0.3066258,0.3842799,0.774839,0.5435449,0.357409,0.0,0.5239064,0.8175379,0.05803293,0.3630544,0.6040906,0.5265086,0.48228863,0.09405197,0.4963591,0.279035,0.8872997,0.03273507,0.29037872
escaperoom,0.8275729,0.8760076,0.104907505,0.74047047,0.4135938,0.86478055,0.8878391,0.68748933,0.18302855,0.53676873,0.8900026,0.8402241,0.0,0.77708775,0.26882353,0.0,0.23857063,0.6868368,0.5688945,0.83914196,0.0,0.27179694,0.64665693,0.0,0.0,0.68135035,0.044055775,0.47513053,0.80495983,0.63307625,0.59372896,0.0,0.5996223,0.9271282,0.0,0.7564128,0.73290545,0.63650596,0.5175352,0.10253099,0.5938274,0.33531114,0.8694844,0.0,0.48655117
