movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.58850527,0.083709806,1.0441979,1.0501214,0.6028776,0.0,0.0,0.62682384,0.92546517,0.794159,1.4387072,1.4258386,0.8145338,1.1189594,0.8217055,1.6929742,0.83674294,0.90822095,1.0421017,1.2453783
47metersdown,0.4302383,0.0,0.60811645,0.996572,0.34011078,0.0,0.0,0.4900494,0.3729943,0.53860044,1.4103127,1.0885615,0.3820003,1.2699248,0.78014416,1.5902165,0.51494193,0.6463302,0.64991194,0.24311629
abeautifuldaymovie,0.5627203,0.0,1.0791944,0.799097,0.77437663,0.0,0.0,0.6121523,0.7477949,0.5925893,1.2033429,1.4388775,0.77711135,0.85463506,0.6735499,1.1888968,0.49030465,0.9848624,0.9334344,0.9840453
abominablemovie,0.0,0.36647782,1.0215603,1.0017782,0.0,0.0,0.0,1.0999777,0.22928989,0.49030235,1.8856088,1.2044185,0.37271854,0.8293129,0.6143551,0.8994928,0.5632328,0.32473052,0.40605724,0.33831596
adastramovie,0.531924,0.0,0.8048995,0.8700399,0.6516629,0.0,0.0,0.681654,0.98293835,0.777451,1.0882428,1.3383061,0.82331073,0.85400987,0.7501279,1.2595611,0.64730626,1.0674877,1.0594544,1.0176117
adogsjourneymovie,0.110455036,0.37099686,0.6918484,0.8653879,0.0,0.0,0.0,0.7632913,0.0,0.5971759,1.7352605,0.62242204,0.0012350976,0.88600695,0.46219772,1.1996344,0.60441077,0.54023504,0.8411283,0.17418642
aftermathmovie,0.5343473,0.0,0.820503,0.9531436,0.5399652,0.0,0.0,0.5262683,0.9731824,0.7383581,1.0592597,1.2050009,0.82290953,0.72499645,0.6878549,1.0664538,0.60124993,0.96416676,0.8450036,1.0660069
aftermovie,0.5821069,0.21577239,1.1024569,0.96207565,0.823738,0.0,0.0,0.6489849,0.9258386,0.9296952,1.2977766,1.3841089,0.7878578,1.0367553,0.6436714,1.260451,0.6304205,1.1244015,0.8751062,0.8482717
ahiddenlifefilm,0.40044957,0.03376515,0.63261235,0.61003816,0.4381591,0.0,0.0,0.41127118,0.61366385,0.46031255,0.74647003,0.79480267,0.54116887,0.5514466,0.4503316,0.7564089,0.40276632,0.644341,0.56197226,0.6658658
alitamovie,0.42289776,0.098953865,0.74524117,0.7650667,0.3949268,0.0,0.0,0.5998773,0.5702315,0.22235194,1.3065653,1.3608575,0.6269691,0.77775466,0.5150573,0.9346218,0.3687991,0.84573144,0.70211095,0.48943812
angelhasfallen,0.16802207,0.37179828,1.0204467,1.0807,0.47488678,0.0,0.0,0.99114645,0.2580835,0.25115412,1.4567677,1.3732452,0.50214607,0.80335337,0.93505716,1.4001038,0.68267715,0.4988083,0.71691203,0.54809535
angrybirdsmovie,0.33479023,0.0,0.8123092,0.64226717,0.48604935,0.0,0.0,0.2267718,0.78497803,0.0,0.93510735,1.2698367,0.20375648,0.77941245,0.36546734,1.208046,0.077001914,0.66614413,0.54510623,0.015615955
annabellemovie,0.6320618,0.0,1.280717,1.0017858,0.28469807,0.0,0.0,0.9426961,0.72325623,0.9280677,1.8038851,2.0043428,0.5388826,1.1781173,0.595721,1.3295043,0.72017866,0.85336155,1.2665459,0.70694065
annamovie,0.6294879,0.39071253,1.076087,1.1419128,0.4253075,0.0,0.0,0.81028026,0.73492336,0.4281613,1.5964686,1.2679191,0.76997674,1.0877304,0.78130734,1.4877216,0.73407197,0.71142185,0.51252353,0.85838735
apollo11movie,0.64579904,0.088429034,0.84074724,0.85978407,0.58550996,0.0,0.0,0.64804393,1.0517607,0.6656663,0.91785634,1.0775454,0.80071807,0.57477283,0.64858556,1.1144456,0.53986794,0.8483405,0.60393506,1.1583104
arcticdogsmovie,0.38968956,0.0,0.7148188,0.6343735,0.4809484,0.0,0.0,0.4398121,0.6626324,0.55212814,0.9699045,0.9680666,0.612233,0.8319592,0.48189446,0.69850427,0.25063822,0.7506373,0.55708945,0.43340012
arcticmovie,0.44236392,0.0,0.70743984,0.58287483,0.3783201,0.0,0.0,0.6137938,0.59029394,0.45341334,0.793433,0.8710762,0.47900417,0.6408469,0.46226925,0.722327,0.39542985,0.43494812,0.47899818,0.47568622
artofracingmovie,0.7785727,0.0,1.0325044,0.85269904,0.6485888,0.0,0.0,0.9280723,0.9340272,0.6391453,1.1504171,1.3649536,0.6770593,0.7744703,0.5115076,1.2844545,0.49282748,0.918178,0.6802618,0.7214169
avengers,0.1865322,0.0006753821,0.6961541,0.5820139,0.15243332,0.0,0.0,0.25668147,0.3019693,0.6348789,0.9529646,0.74689287,0.37724325,0.66557986,0.5308831,0.8447798,0.3900563,0.38370433,0.55600774,0.63988125
beachbummovie,0.3058643,0.31456235,0.87581956,0.5750756,0.4739201,0.0,0.0,0.50669366,0.7486237,0.78363395,1.1327571,1.1069247,0.6923962,0.6908864,0.57041955,0.8778015,0.57795733,0.7415778,0.64486486,1.350528
bernadettefilm,0.19112188,0.008707045,0.9185903,0.9484101,0.45025957,0.0,0.0,0.7132427,0.597355,0.8218906,1.7558526,1.6208416,0.5170164,1.1977464,0.62619144,1.1866838,0.7306513,0.7589431,0.68035686,0.8472667
blackandbluemovie,0.85188025,0.0,0.6406662,1.0179023,0.11238748,0.033839334,0.0,0.6337003,0.68645936,0.27312073,1.6889818,1.0147042,0.53239715,1.3716723,0.42947006,1.2659911,0.21260336,0.7754986,0.24017656,0.0
blackchristmas,0.4201898,0.017913193,1.0855683,1.104682,0.3822639,0.0,0.0,0.66419727,0.57465446,0.6662704,1.7172918,1.3362175,0.46468258,1.1511979,0.5995832,1.2978228,0.7750317,0.8766256,1.0503974,0.7095724
blindedbythelightmovie,0.5866132,0.1456708,0.90608454,0.8390812,0.7517082,0.0,0.0,0.46457252,0.82869655,0.50514925,1.2325474,1.2745645,0.74301606,0.8816602,0.57747877,1.1134123,0.5839231,1.0310502,0.6945545,1.064118
bombshellmovie,0.48452044,0.27950788,0.6947163,0.58132684,0.08516428,0.0,0.0,0.40568408,0.6210007,0.3913113,0.70721054,0.740964,0.6842005,0.6994741,0.8306299,0.6558146,0.22946846,0.44866404,0.6759223,0.26122642
booksmart,0.2746596,0.377879,0.2641484,0.0,0.0,0.0,0.17692108,0.0,0.024610884,0.0046355203,0.77736163,0.0,0.0,1.0019284,0.0,0.43921718,0.067854166,0.0,0.0,0.5532035
breakthroughmovie,0.33179635,0.19412953,0.63375735,1.0801681,0.54517335,0.18757361,0.0,0.8791766,0.46583906,0.0,0.9554824,1.1646577,0.20865253,0.8990875,0.3992368,1.1149426,0.47380784,0.5472027,0.3923902,0.0
