movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.9055121,0.0,0.0,0.78713965,0.9540837,0.91353357,0.9573742,0.7043222,0.8714777,0.79316664,1.0691863,0.25267392,0.0,0.62985814,0.6392969,1.327089,0.54147446,0.9481094,1.0892559,0.6524321,0.7062822,0.8034923,0.0,1.3410635,0.99410266,0.0,0.0,0.7933891,0.7588315,0.0
47metersdown,0.68198776,0.0,0.0,0.8116349,0.34138405,0.45600864,0.54909533,0.53198,0.8110396,0.8824375,0.8203597,0.27403104,0.0,0.4429258,0.6629066,1.2139618,0.46454296,0.798753,1.0714233,0.3872311,0.32866672,0.7317678,0.0,1.2210174,0.9484697,0.15581432,0.0,0.40269613,0.38450053,0.0
abeautifuldaymovie,0.71305853,0.0,0.0,0.6806229,0.81079423,0.7016184,0.98304516,0.5099872,0.6412755,0.7500556,0.83563536,0.38976967,0.0,0.50474507,0.6138434,1.0421637,0.5661691,0.76028585,0.9197416,0.4093836,0.66395146,0.8961499,0.0,1.1405988,0.71863854,0.0,0.015692003,0.61409485,0.7237658,0.0
abominablemovie,0.7090746,0.0,0.0,0.082500115,0.904934,0.72295964,1.2123264,0.42332205,0.21500283,0.76655316,0.36041725,0.0,0.0,0.7826594,0.65122855,0.93087953,0.6586565,0.50136817,0.6161386,0.3220532,0.6200938,0.7172414,0.0,1.2281207,0.70422435,0.052766968,0.0,0.104267314,0.89903295,0.0
adastramovie,0.7669579,0.0,0.0,0.5999942,0.8347886,0.76375055,0.8898948,0.6813712,0.81053406,0.50739473,0.79676604,0.48491907,0.0,0.47452867,0.47627962,0.99471706,0.6041392,0.61523736,0.76312107,0.84288955,0.6624339,0.6585276,0.0,1.0365183,0.6822272,0.05095074,0.0,1.0023761,0.5032519,0.0
adogsjourneymovie,0.8531067,0.0,0.007987196,0.22655393,0.87259495,0.16560888,0.59019345,0.22550505,0.81454873,0.4048153,0.5646498,0.022253856,0.0,1.6127079,0.7746292,0.9877287,0.70504594,0.051395748,1.1060367,0.46886256,0.06003044,0.086171575,0.0,1.3144753,0.4179787,0.4173725,0.6290545,0.0,1.2190605,0.0
aftermathmovie,0.84386986,0.0,0.0,0.67628616,0.75424427,0.7532261,0.7789463,0.4107086,0.734487,0.5575142,0.68000424,0.3029582,0.0,0.38601354,0.45277122,0.9316329,0.5457966,0.6490432,0.64924335,0.7139201,0.579177,0.6474794,0.0,1.0438724,0.63230634,0.0,0.0,1.0075245,0.49033386,0.0
aftermovie,0.8160245,0.0,0.0,0.58181614,0.8608883,0.7138494,0.903077,0.75899744,0.88958246,0.64163476,0.79339045,0.4527853,0.0,0.8118261,0.49220508,1.2447336,0.6272006,0.6257343,0.9948964,0.6431552,0.82891756,0.7759533,0.0,1.3647125,0.86764526,0.007161189,0.0,0.93222237,0.74228597,0.0
ahiddenlifefilm,0.46414834,0.0,0.0,0.4829736,0.48712564,0.49258772,0.553291,0.35564482,0.47141162,0.3572038,0.46142423,0.26547626,0.0,0.37036073,0.3754956,0.65609914,0.35766673,0.43356094,0.4970973,0.4088298,0.4182741,0.439079,0.0,0.6553812,0.4191004,0.0029505454,0.0,0.56413746,0.4355573,0.0
alitamovie,0.37416708,0.0,0.039428186,0.52787006,0.55658615,0.20108105,0.6011519,0.47066268,0.53673905,0.31877685,0.54424685,0.14481097,0.0,0.81624275,0.55261976,0.9086159,0.30651054,0.5045334,0.7736084,0.31406325,0.19036205,0.3295245,0.0,0.8250418,0.41419563,0.12669319,0.41573632,0.3062693,0.68840533,0.0
