movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.0,0.8637369,1.0664579,1.2879348,0.9162075,0.92494226,0.66129744,0.6478419,0.0,0.5375289,0.8397449,1.034144,0.7998857,1.3281502,0.8154187,0.0,0.85052794,1.1128756,0.735008,0.9433967
47metersdown,0.0,0.96833414,1.0223339,0.6239894,1.1173723,0.7216832,0.56749105,0.35967577,0.0,0.3857149,0.64189065,1.1720953,0.82827944,0.91912466,0.6927912,0.0,0.8860998,0.91039115,0.57838315,0.90092576
abeautifuldaymovie,0.0,0.927073,1.026611,0.91952777,0.7810286,0.7753556,0.7094903,0.6065631,0.0,0.49896815,0.5466584,1.0154932,0.8475021,1.0858116,0.9487026,0.0,0.89445674,0.7942024,0.34852526,0.91766906
abominablemovie,0.0,0.7722585,1.1740315,0.86609703,0.7056105,1.1233945,0.76706517,0.8496409,0.0,0.62111664,0.8274622,1.3585056,0.9815141,1.5791026,0.6034645,0.0,1.0894713,0.75320345,0.7389563,1.4432563
adastramovie,0.0,0.77823573,1.0257342,0.8748394,0.72596395,0.5697889,0.56830996,0.6028833,0.0,0.73317665,0.46990603,0.952217,0.6113115,1.1365072,0.577886,0.0,0.72115475,0.7595243,0.5912894,0.7451954
adogsjourneymovie,0.0,2.0385692,1.7995348,1.7294813,0.8123252,1.4995389,1.0233872,1.5331069,0.0,0.40282968,0.35676888,1.5992312,1.2283611,1.9036132,1.5886407,0.0,1.3083305,1.1965913,0.26021203,0.9811722
aftermathmovie,0.0,0.59706897,0.818615,0.8519693,0.45364922,0.8484444,0.48237035,0.6782268,0.0,0.48457384,0.3756945,0.8408758,0.7915666,0.9156314,0.5803584,0.0,0.502818,0.7587508,0.39872366,0.7281816
aftermovie,0.0,0.6522897,0.93914324,0.9323611,0.8977406,1.019011,0.8403183,0.8083131,0.0,0.70928675,0.55016875,1.1077758,0.7083868,1.0370138,0.90292585,0.0,0.7956666,1.0747769,0.59166646,0.6439598
ahiddenlifefilm,0.0,0.4638903,0.52449477,0.48740372,0.42448997,0.47623134,0.38068628,0.36087048,0.0,0.2801389,0.31913084,0.5463679,0.47153357,0.5958649,0.42173383,0.0,0.41591197,0.45646024,0.26847985,0.4376578
alitamovie,0.0,1.1705383,1.3396256,1.0398952,0.9451174,0.75103533,1.0123839,0.4826416,0.0,0.7788549,0.3270403,1.1153105,0.6089935,1.4564854,0.981367,0.0,0.7446915,0.6052503,0.7176894,0.56283444
angelhasfallen,0.0,0.71978664,0.9723841,0.8365142,1.062302,1.049479,0.96825695,0.6091278,0.0,0.6783522,0.8228059,1.0510744,0.7355782,1.2753946,1.0070963,0.0,1.1299253,0.9508727,0.6068384,0.855338
angrybirdsmovie,0.0,2.107848,2.2831984,2.1376,2.0752249,1.8230884,1.37362,0.8524584,0.0,1.5785443,0.20997362,2.3976173,1.6423749,2.3195822,1.2158117,0.0,1.7577958,1.171921,0.7344975,1.388043
annabellemovie,0.0,1.5697266,1.6355567,1.4785864,1.3237902,1.4072504,1.0210776,0.8824736,0.0,0.7749434,0.6790421,1.7743646,1.6142812,2.1508746,1.3224471,0.0,1.3308461,1.2338859,0.6326606,1.4289136
annamovie,0.0,0.7237919,1.0299641,0.89806235,0.87692744,0.95770365,0.6815642,0.6972236,0.0,0.56383634,0.68205893,1.3014116,0.8125191,1.2426397,0.85961795,0.0,0.67466587,1.030939,0.8846744,0.76482725
apollo11movie,0.0,0.4481365,0.52503824,0.49480566,0.50523186,0.51423293,0.59612477,0.2484316,0.0,0.31618622,0.38108346,0.5760937,0.43678024,0.6740729,0.53035,0.0,0.48654914,0.61315805,0.29740667,0.5382797
arcticdogsmovie,0.0,0.8700415,0.9906298,0.7746168,0.8497073,0.8432195,0.744977,0.5931755,0.0,0.27433503,0.5464192,0.9570803,0.7080623,1.15125,0.75887275,0.0,0.62986964,1.008455,0.47885987,0.6996026
arcticmovie,0.0,0.53612214,0.47059712,0.60760754,0.5784613,0.5079118,0.24093768,0.32568023,0.0,0.32995924,0.36474377,0.68999267,0.564545,0.6517572,0.4392938,0.0,0.36831704,0.4955827,0.3313061,0.4938358
artofracingmovie,0.0,1.0049284,1.2761059,1.1122079,0.96512866,0.6950105,0.82668674,0.7671335,0.0,0.8038145,0.68316615,1.2253226,0.7871301,1.4114146,0.768674,0.0,0.8667248,0.8575029,0.7538923,0.8358615
avengers,0.0,0.6504594,0.9402593,0.87298083,0.5910131,0.49963695,0.79725647,0.24226317,0.0,0.36373183,0.60745597,0.7669022,0.5933168,1.0914348,0.572873,0.0,0.552032,0.7660452,0.3765537,0.7450383
beachbummovie,0.0,0.7142074,0.6922298,0.8638449,0.76050717,0.77736205,1.0697148,0.6111168,0.0,0.42941844,0.44211882,1.000164,0.88669854,0.976347,0.8359357,0.0,0.9842662,0.7553551,0.28856125,0.8184068
bernadettefilm,0.0,0.93782806,1.0350184,0.76586217,0.9507864,1.0653495,0.37953714,0.6580937,0.0,0.7088741,0.8122051,1.1362423,0.96194685,1.203085,0.71604276,0.0,0.9836134,0.6484152,0.82567203,0.80561036
