movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.6928875,0.31489468,0.43373576,0.49703762,0.68211824,0.6345638,0.8518052,0.60057855,0.58921254,0.28971308,0.7980676,0.52267444,0.9015621,0.39681,0.8825093,0.34209716,0.78535193,0.5103407,0.6952303,0.40218017,0.63789165,0.0,0.84239084,0.5139968,0.99081326,0.7893613,0.0,0.2873452,0.0,0.50828993,0.95469284,0.23632848,0.8564201,0.75439024,0.0,0.2649961,0.7491641,0.2646709,0.35102823,0.87915266
47metersdown,0.8487429,0.5034388,0.3463657,0.67693764,0.51350284,0.47406712,1.2873969,0.635179,0.7249643,0.2979247,0.7604989,0.44957656,0.3358407,0.39475343,0.7545267,0.28076714,0.68486965,0.60672027,0.6213298,0.7239909,0.4936376,0.0,0.7166082,0.6227418,0.8796676,0.87135005,0.0,0.27417043,0.0,0.35052264,0.91357625,0.110927716,0.6422991,0.4439292,0.0,0.2979204,0.7290389,0.0,0.17792441,1.0988758
abeautifuldaymovie,0.6409469,0.26799712,0.40060017,0.29536346,0.47981527,0.48625436,0.6946989,0.66064304,0.34602916,0.39280188,0.95293474,0.7221139,0.7625762,0.4430477,0.63386655,0.3407067,0.79969335,0.4596206,0.6227429,0.39776537,0.5132421,0.0,0.78978115,0.51972526,1.0675064,0.56507885,0.0,0.20381242,0.0,0.63150615,0.8152027,0.21292403,0.7843987,0.47694656,0.0,0.15280345,0.5694016,0.19708002,0.5419354,0.76980793
abominablemovie,0.82284087,0.2609559,0.4239128,0.84808666,0.7104092,0.43135574,0.9915111,1.0213234,0.26678693,0.12948409,1.0980462,1.0460387,1.3554353,0.66354394,0.91861486,0.7457788,0.49286315,0.5703255,0.7013348,0.3583709,0.53762007,0.0,0.7651932,0.5630274,1.3478777,0.91706175,0.0,0.2821446,0.0,0.47819585,1.2700971,0.7755195,1.031742,0.8061864,0.0,0.68715465,0.7079084,0.38589987,0.59056646,1.0832651
adastramovie,0.5410165,0.055152804,0.24630818,0.33247715,0.47650108,0.2959699,0.7331531,0.35334355,0.5994347,0.3301983,0.541489,0.31001973,0.42801282,0.34936613,0.44996405,0.016317926,0.43738872,0.4916192,0.4731433,0.5904482,0.3163943,0.0,0.5699348,0.18598731,0.78486687,0.73000246,0.0,0.07923743,0.0,0.30332416,0.5591279,0.23176683,0.3650213,0.46727273,0.0,0.1641519,0.60585034,0.2758404,0.14351624,0.660849
adogsjourneymovie,1.1756742,0.0,0.74190444,0.6751424,1.2742974,0.897216,1.379047,0.75428635,0.99925673,1.043757,1.6439191,1.186116,1.3285317,0.71947557,0.74031216,0.26256627,0.47410125,0.8169989,0.77176684,0.51518095,0.51128083,0.0,0.40005612,0.0,1.7877666,1.0854554,0.0,0.54055184,0.0,0.8567355,0.83668613,0.84996474,0.620755,0.70736206,0.0,0.47789282,0.8668322,0.8852401,0.12125297,1.2488478
aftermathmovie,0.45357233,0.25750786,0.44184464,0.4307298,0.35733697,0.4873372,0.67213184,0.37697405,0.26994938,0.22021338,0.5933965,0.7228316,0.46601182,0.30298623,0.51367,0.1530059,0.58135414,0.32661563,0.57224023,0.5153152,0.5597031,0.0,0.62223977,0.30178797,0.62435395,0.69950134,0.0,0.23094566,0.0,0.3973884,0.63296294,0.42573938,0.73012984,0.32538056,0.0,0.36760718,0.5549719,0.2038764,0.37122515,0.6839443
aftermovie,0.82632476,0.20614208,0.3360455,0.40296003,0.5553437,0.58605486,0.80427486,0.48258793,0.60297245,0.21056557,0.73566073,0.80096537,0.76325303,0.3576422,0.6135942,0.3061682,0.57854944,0.63219285,0.7158323,0.47557655,0.4591179,0.0,0.46268976,0.2819511,0.95900023,0.70067877,0.0,0.17978723,0.0,0.50639385,0.4831394,0.44092953,0.5439726,0.6135467,0.0,0.28508383,0.8060783,0.0,0.21919288,0.9573617
ahiddenlifefilm,0.33708125,0.13979663,0.23337924,0.28256002,0.322293,0.26528805,0.43740728,0.3155491,0.28809753,0.1937467,0.43433324,0.36832464,0.39297292,0.25054586,0.37367302,0.20605177,0.32550967,0.27567536,0.3345117,0.2976641,0.25902897,0.0,0.3780226,0.2283258,0.52671593,0.39013112,0.0,0.12336771,0.0,0.28248674,0.46306682,0.21579286,0.3914045,0.32592127,0.0,0.22558476,0.32932627,0.13423814,0.20357837,0.45480502
alitamovie,0.45082033,0.23036481,0.5578948,0.5832436,0.65111214,0.5402177,0.8284478,0.55210555,0.24719964,0.3408561,0.8325387,0.7392595,0.83175945,0.4390592,0.615119,0.3774295,0.4311883,0.6038803,0.6529699,0.93983936,0.33303642,0.0,0.5067015,0.15849401,1.0636265,0.7981546,0.0,0.4845831,0.0,0.7716772,0.8177992,0.32461703,0.73623073,0.8178169,0.0,0.5267247,0.6104838,0.32381696,0.20647494,0.95628613
