movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.40223292,0.8757327,0.0,1.1482934,0.3810397,0.94625705,1.040134,0.089668974,0.0,1.1,1.0889003,0.9402985,0.8642768,0.9685787,1.1236485,0.9014269,0.60911524,0.9284567,1.1091524,0.5482297
47metersdown,0.5721688,0.66118336,0.0,0.9080039,1.158248,0.75313115,0.7064125,0.33488542,0.0,0.983059,0.5423278,0.985186,0.59758145,1.0373772,1.345829,1.3560519,0.65638137,0.583402,1.1445086,0.11142488
abeautifuldaymovie,0.41540158,0.72011465,0.0,1.2143495,0.70168465,0.5575832,0.6418168,0.21463569,0.0,0.90114444,0.90215415,0.6095014,0.6893304,0.70475924,0.8083166,0.7338413,0.46775848,0.709015,1.0829983,0.31529218
abominablemovie,0.6092384,0.73559904,0.0,1.8991519,0.6177562,0.89157325,0.7653284,0.15124421,0.0,1.3388294,1.4175168,1.2160536,1.1505363,0.30872306,1.3045183,1.0771332,0.37077123,0.90973395,1.3925303,0.46281064
adastramovie,0.3199637,0.7100913,0.0,1.1065998,0.5918993,0.5731142,0.7339427,0.068388015,0.0,0.76738304,0.85074526,0.95252836,0.6615577,0.78550994,0.7574219,0.734222,0.5791035,0.68400717,0.78935295,0.507804
adogsjourneymovie,0.37190038,0.9551344,0.0,1.9281591,1.2975872,1.5413989,1.1359664,0.61370766,0.0,2.0252948,1.4609616,0.64884454,1.6122258,1.4216996,1.8688039,1.5957793,0.7526886,1.3156818,2.1889434,0.0
aftermathmovie,0.34625387,0.47700584,0.0,1.0192366,0.39525104,0.47117233,0.6768336,0.18482137,0.0,0.9185164,0.64495903,0.29325655,0.5183206,0.5252588,0.8479218,0.80349386,0.42241347,0.56036425,0.6785992,0.50373334
aftermovie,0.3858292,0.65832525,0.0,1.3621172,0.69422376,0.7282727,0.8606304,0.1822283,0.0,0.95205027,0.9852849,0.89605564,0.9359466,0.6077658,0.92679965,0.9207283,0.6553541,0.67556167,1.1233706,0.6558283
ahiddenlifefilm,0.2511505,0.34271288,0.0,0.6002007,0.32132456,0.3746768,0.46885365,0.11096343,0.0,0.49016613,0.47380394,0.43366158,0.39861184,0.3707998,0.4444793,0.49583286,0.29813328,0.3768382,0.5561928,0.23533559
alitamovie,0.28905538,0.61942977,0.0,0.95661706,0.6570027,0.5687318,1.0935051,0.027144574,0.0,0.530618,0.64447945,0.92243636,0.7296423,0.5976176,0.5327052,0.64567244,0.33676624,0.72438914,1.0229073,0.67282397
angelhasfallen,0.874478,0.98610306,0.0,1.4238983,0.63250613,0.76923096,1.1055914,0.26464874,0.0,1.1352366,1.5378711,1.246163,1.0848004,0.71337414,0.7928873,0.87251425,0.5105217,0.83607465,1.3629166,0.5250351
angrybirdsmovie,1.2437726,1.5551081,0.0,2.0901046,0.8510127,1.3803968,0.6456175,0.18993683,0.0,1.586235,2.0364609,1.1560484,0.5972015,2.0974653,1.1940566,1.4738666,0.103206016,1.971374,2.1453512,0.092836425
annabellemovie,0.6738595,0.80234486,0.0,1.540611,1.0352744,0.6222029,1.2038034,0.20855588,0.0,1.4874825,1.3927282,1.382168,1.014141,0.68650913,1.2356993,1.4329289,0.8160384,1.0278101,1.5549693,0.7217068
annamovie,0.3501509,0.6202678,0.0,1.3542765,0.7852532,0.7589969,0.65260667,0.23873968,0.0,0.943226,1.0843115,0.64304936,0.61673295,0.7161809,0.72945255,0.8866592,0.6889297,0.6113358,1.2947217,0.47796685
apollo11movie,0.25216144,0.47843766,0.0,0.6294417,0.36551908,0.42001384,0.66187984,0.09377534,0.0,0.6568146,0.5758739,0.62255955,0.39807937,0.5608022,0.53359133,0.44881493,0.4532584,0.40444368,0.59207976,0.389452
