movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,1.1950166,0.8586383,1.1890297,0.9594029,1.4866235,1.5093977,0.9440132,1.9000129,1.8727642,0.8897371
47metersdown,0.8232169,0.3861841,0.94935685,0.9613538,0.8286514,1.247887,0.9652532,1.5278258,1.8520352,0.9334196
abeautifuldaymovie,0.8959805,1.0095102,0.7592498,1.2795637,1.2361599,1.0457188,1.2385077,1.330123,1.3276082,1.0868762
abominablemovie,0.22377843,0.8415234,0.7699221,1.0271757,1.3689768,0.98462635,1.4619261,1.0665772,1.1635721,1.0360762
adastramovie,0.9177343,0.54778326,0.5430397,1.231831,1.2663686,1.4913894,1.1145494,1.5401328,1.3478951,0.7637316
adogsjourneymovie,0.26622933,1.2189513,0.12584706,1.3500993,0.7525116,0.6100908,1.560265,1.2016757,0.7356304,1.554084
aftermathmovie,0.98305553,0.8684516,0.6040438,0.8247335,1.2024212,1.149304,0.95291734,1.4840795,1.3586541,0.77246463
aftermovie,1.1649603,1.140802,0.7295099,1.2458284,1.2487755,1.356961,0.99735093,1.5386866,1.4819143,0.95931745
ahiddenlifefilm,0.6477569,0.60254127,0.5255781,0.6523328,0.7079238,0.7639721,0.6073985,0.8378267,0.9480672,0.605224
alitamovie,0.39174473,0.4550456,0.43293345,1.123213,0.891871,0.5387841,0.7729852,1.3885007,0.42654747,0.37901944
angelhasfallen,1.1189228,1.2964218,0.5001397,0.86544216,1.1647412,1.313636,1.0219746,1.4495076,1.9241879,1.4548323
angrybirdsmovie,0.0,0.9411969,0.0,1.4189147,0.8998976,0.8366361,1.4291432,1.1356366,0.7812767,1.239539
annabellemovie,0.52238524,1.192276,0.6750436,1.4931295,1.2290936,1.4582244,1.6137314,1.5849409,2.0218222,1.62833
annamovie,1.0709436,0.9387047,0.8276419,1.1963758,1.1406537,1.1632184,1.0502121,1.7838228,1.3903022,0.8528987
apollo11movie,1.0486832,0.96642053,0.7182158,0.8519335,0.97179306,1.0793034,0.76645297,1.1152202,1.3867893,0.76445234
arcticdogsmovie,0.6532729,0.5178382,0.6296085,0.69998956,1.0186592,1.129428,0.87864864,1.292965,1.0984215,0.70572186
arcticmovie,0.41850495,0.47215492,0.552168,0.5820508,0.48071843,0.64285123,0.5576462,0.82418334,0.8907846,0.765277
artofracingmovie,0.97406465,0.82162726,0.71175677,1.4183011,1.4579548,1.6614032,1.3647975,1.8490064,1.5788872,1.1078405
avengers,0.5753458,0.4623529,0.67471373,0.49548626,0.93145823,0.8431868,0.6782469,1.1542313,1.1429073,0.62135106
beachbummovie,0.68817735,0.8229575,0.45986688,0.941435,0.8605303,0.92848945,0.7343345,0.99140924,1.2696676,0.77525485
bernadettefilm,1.073065,1.1576947,1.010556,1.2850131,0.96774375,1.4086429,1.027565,1.399748,1.8798165,1.1304973
blackandbluemovie,0.19794664,1.2610828,0.11193225,1.2477384,1.2335181,1.0374261,1.5224214,1.3714806,1.1651795,1.4075298
blackchristmas,0.95441264,1.0883614,0.96314925,1.0837824,1.072566,1.2587838,1.180465,1.1761711,1.5903407,1.1514562
blindedbythelightmovie,1.0153227,0.9157804,1.0494035,1.0169674,0.7049782,0.84331036,0.7471,1.0915775,1.4873581,0.9032109
bombshellmovie,0.42760658,0.075746536,0.27758956,0.26907462,0.7154098,0.42778772,0.6877372,1.0577443,0.7086525,0.5931256
booksmart,0.0,0.0,0.0,0.0,0.0,0.0,0.27026176,1.9195452,0.13250555,0.0
breakthroughmovie,0.2982328,0.5426737,0.0,0.50335056,1.1432277,0.76777655,1.030571,2.1358912,1.1181029,0.962935
brianbanksmovie,1.1685807,0.74779403,1.1355915,1.1372572,1.2494667,1.5163682,1.3763126,1.1230285,1.7501168,1.2013328
brightburnmovie,1.1669303,1.0091293,0.696473,1.2265161,1.4766369,1.2711145,1.2478504,1.5209333,1.2335452,1.0992895
brittanyrunsmov,0.30547887,0.48390603,0.28490278,0.48881298,0.404114,0.45969707,0.52574813,0.546482,0.7020308,0.5374871
captainmarvelofficial,0.78828025,0.6399758,0.65211624,0.86412644,1.0312693,0.9419303,0.8477414,1.2831236,1.2283871,0.7929683
captivestatemovie,0.57525337,0.6288376,0.43036127,0.7462746,0.8683347,0.60922146,1.162277,1.2331153,1.2345958,0.9603375
catsmovie,0.25957614,1.3044645,0.0,1.3326788,1.1294379,1.0044003,1.5182204,0.9878768,1.0349479,1.5049496
charliesangels,0.04122293,0.7142314,0.0,0.9621558,1.209538,1.0884378,0.9118936,1.9849548,0.7463728,0.8299942
childsplaymovie,0.0,1.2022536,0.0,1.295685,0.0,0.0,0.6552831,1.0584314,1.8036997,2.2726302
clarathefilm,0.0,1.1213592,0.39428836,1.1538283,0.0,0.0,0.16712056,0.0,2.212102,2.2164104
coldpursuitmovie,0.86499923,0.8544562,0.69773996,1.06662,0.9037616,1.2054802,0.9005537,1.1856364,1.3494445,0.78888834
countdown,1.1129526,0.55713,1.230907,0.47610107,1.4589345,1.3147784,0.5278373,2.1098797,1.2042342,0.0
currentwarmovie,0.86031246,0.877489,0.5381135,0.853901,1.6087879,1.5076627,1.1496087,2.033376,1.3422474,0.8668084
darkwatersmovie,0.6579246,0.59196246,1.078154,1.1205502,1.3179356,0.95046324,1.1677799,2.1867752,0.7733762,0.5573665
detectivepikachumovie,0.68471295,1.0286816,0.28152207,1.2839806,1.2763776,1.5380799,1.3801455,1.238153,1.4713153,1.4180707
disneyaladdin,0.8485957,1.1240004,0.9439827,1.7321963,1.4716315,1.4662333,1.2042693,2.3842094,1.4420701,1.1099181
disneyfrozen,0.51667106,0.8902638,0.0,1.5012316,1.0088515,1.1103445,1.0133545,1.6674181,0.3341033,0.8549645
disneymaleficent,0.878078,1.1135883,0.9584156,1.565998,1.3355078,1.3811384,1.2923841,1.8984425,1.5312548,1.0693133
doctorsleepmovie,1.0089017,0.8579117,0.76029456,1.0219144,1.1682725,1.2262863,1.0480494,1.8396422,1.5253366,0.7490027
dolemiteismyname,0.6053465,0.6693275,1.0066185,1.4944494,0.76467943,1.0562646,0.7521516,1.0261025,1.7350469,0.9226407
dontletgomovie,0.9498485,1.344157,1.0770657,1.3957194,1.1233338,1.4549153,1.4647858,1.4467179,1.8427923,1.3562571
doramovie,0.76038116,1.046622,0.85271,1.3217899,1.148798,0.92048186,1.3370291,1.2886871,1.7576787,1.4081787
downtonabbey_official,0.2218902,0.08832993,0.0,0.4552133,1.2083489,1.3976268,0.8241221,2.7593145,1.3402348,0.89420843
dumbo,0.842778,1.1531959,0.8682416,1.3861781,1.239901,1.2945129,1.0775542,1.7211076,1.4792755,1.0532334
escaperoom,0.9053593,1.0829328,0.5317314,1.23787,1.3018137,1.1616777,1.1976086,1.328017,1.2798766,1.1753892
everybodyknowsmovie,0.8010847,0.72139764,0.6463896,0.7918757,0.9749856,0.945519,0.83685696,1.3320452,1.2348703,0.79117966
fastandfuriousmovie,0.03112597,1.3329235,0.3144027,1.4175284,0.6756823,0.64100575,1.5191815,0.9373637,1.2970635,1.7274455
fightingwmyfam,0.44286388,0.9478543,0.6358365,1.4720271,0.9175289,0.94316936,1.338655,1.2040224,1.1654027,1.0958526
fivefeetapartfilm,0.23284176,1.0289646,0.0,0.6674944,1.0043441,0.85053074,1.1621711,1.1180238,1.167426,1.3433983
fordvferrari,0.5867635,0.5583867,0.61465335,1.0114193,0.5590854,0.81947577,0.7492376,0.9083466,1.0690392,0.7889601
freaksthefilm,0.38633442,0.5226665,0.37997434,0.31143078,0.74632716,0.30558258,0.57233113,1.1392263,0.9783342,0.6737958
geminimanmovie,0.80172384,1.0040427,0.6516382,1.6264676,1.4353931,1.3590375,1.659242,1.88713,1.5687944,1.3479632
glassmovie,1.0492624,1.0365053,1.1009717,1.287523,1.2071216,1.2690246,1.0491624,1.5562066,1.7396148,1.025483
gloriabellmovie,1.5036387,1.0641483,1.2275711,1.2238132,1.112801,1.5761693,0.74264413,1.460893,1.9712664,0.8733976
godzillamovie,0.7793844,0.634724,0.73264855,0.5863248,0.77022594,0.90741277,1.2547405,1.132028,1.4087249,0.898404
goldfinchmovie,0.92453027,0.74685574,1.1001111,1.54171,1.2695707,1.4874088,1.1760371,1.6540184,1.3869089,0.8058249
goodboysmovie,1.0859823,1.028907,0.94430244,0.482435,1.1671797,1.2397727,1.0575899,2.009127,1.9020146,1.0934631
goodliarmovie,0.92113084,1.255673,0.70659596,1.349197,1.0671209,1.665299,1.208069,1.3452328,1.6619523,1.3663962
gretafilm,0.6352387,0.6990807,0.4735322,1.3201414,1.4702805,1.1174543,1.316406,1.9869612,1.6591917,1.4418964
halathemovie,0.74496204,0.28180504,0.3831902,0.4059038,0.797367,1.4989079,0.47395346,2.0380073,1.4970205,0.46684727
happydeathdaymovie,0.2652725,0.7094537,0.42701834,0.5644934,0.4039684,0.47701436,0.48415405,0.34312478,0.82217515,0.71713734
harrietfilm,1.2289232,1.0470675,0.7253172,0.95807123,1.126117,1.3194524,0.8862309,1.9634476,1.695082,0.9463959
hellboymovie,1.0935063,0.9741281,0.4198817,0.7603924,1.4663267,1.3824818,1.1341788,1.4962761,1.8806049,1.2711483
hersmellmovie,0.011178926,0.47123766,0.0,0.012959465,1.0419822,1.0296685,0.55978155,2.409938,1.7317754,0.4961965
highlifemovie,1.2002,0.9068887,0.95628774,1.1081085,1.0159646,1.3454546,0.8082584,1.3376808,1.5285736,0.85943234
highstrungmovie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38500056,0.8768294
honeyboymovie,0.11839354,1.287121,0.78221434,1.6463928,0.0,0.34684283,0.80957365,0.47406504,1.9926549,1.7031182
hotelmumbaifilm,0.94284886,0.7843869,0.8564996,1.3518595,1.3035153,1.2701641,1.0797777,1.3498931,1.7063028,1.1223779
httydragon,0.0,1.2690206,0.0,1.2444311,0.6950063,0.6270063,1.5630187,0.43272117,1.6692712,2.3243973
hustlemovie,0.1494739,0.41782293,0.00818193,0.43210924,0.40883636,0.25721395,0.7387045,1.2223521,0.5578606,0.41475734
hustlersmovie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6025543,1.2852782,0.40827364
isntitromantic,1.0659993,0.7399403,0.48924488,0.87114275,1.3290912,1.5773422,0.86679,1.8327188,1.2842698,0.62758446
itmovieofficial,1.0244275,0.98097324,0.78972197,1.0700213,1.1719376,1.3045044,1.3246564,1.5042818,1.5277451,0.9037131
jayandsilentbob,0.4759605,0.015450008,1.4082111,0.6960316,1.0562973,0.37201464,0.6302818,2.1348577,0.9092455,0.34010726
johnwickmovie,0.27852303,1.1465219,0.0,0.79216623,1.2050571,1.3556477,1.1495858,1.6587777,1.9528358,1.343281
jojorabbitmovie,0.5112812,0.6493132,0.06470071,0.77796996,1.5147555,1.3222247,1.4323643,2.0367744,1.3356853,1.056917
jokermovie,1.121681,1.2129002,0.92150825,1.1079804,1.3142246,1.4252226,1.261895,1.5478331,1.8849669,1.2398661
judythefilm,0.42309833,1.0111427,0.31622136,1.4254408,1.1591902,1.055461,1.312748,1.5454159,1.499297,1.3060356
jumanjimovie,0.0,1.7181116,0.014767975,1.5142319,0.6558322,1.1930748,1.4403642,0.9041005,1.2268529,1.8073443
justmercyfilm,0.62678105,0.6173785,0.36910862,0.7662369,0.47033292,0.43969142,0.6618653,0.7645657,0.649089,0.5111366
knivesout,0.1735682,0.8406849,0.0,0.8316854,1.1453372,1.1634446,1.1964418,1.2878802,1.8564132,1.6382635
lalloronamovie,0.88580644,0.97261333,0.7791906,1.3937774,1.3106824,1.1594043,1.2614162,1.4467142,1.8159884,1.2901589
lastblackmansf,1.1413735,0.46583503,1.0214013,1.0730014,1.1460334,1.3372242,0.5150966,1.9478341,0.9093003,0.12944357
lastchristmasthemovie,1.0620676,0.90561736,0.7691469,1.0432383,0.9871423,1.1287489,0.92496747,1.117936,1.3986242,0.90044856
latenightmovie,0.9655581,0.6891637,0.9075992,0.67952013,1.0750417,1.0177369,1.0274662,1.6285503,1.8302282,0.72714126
lighthousemovie,1.2002,0.9068887,0.95628774,1.1081085,1.0159646,1.3454546,0.8082584,1.3376808,1.5285736,0.85943234
lionking,0.31471178,0.78805447,0.31310248,0.7746421,1.3525283,0.46075863,1.3975486,1.2128967,1.3227072,1.5496557
littlethemovie,0.8175698,0.90230024,0.8060197,1.376117,1.050712,1.0787826,1.1836405,0.82364297,1.9282808,1.4261271
littlewomenmovie,0.85272783,1.2185193,0.74518645,1.812401,1.5288835,1.635187,1.4992795,1.7796153,1.8764309,1.2187564
littlewoodsfilm,1.4986275,1.3332894,0.6758387,1.0461593,1.7073346,2.0542712,1.4136273,2.1401281,2.065885,1.1024519
longshotmovie,0.9411878,1.0952615,0.26469618,0.93431854,1.131606,1.0383812,1.120246,1.567981,1.8502638,1.590517
lordsofchaosmovie,0.6119739,0.8067273,0.59810543,1.2300699,1.022057,1.2568258,1.0126835,1.1503417,1.5335404,1.0622729
lucyintheskyfilm,1.0134258,0.64316905,0.3939907,0.7257918,1.5456095,1.1820325,1.1194998,2.03841,1.3605391,0.55573463
mamovie2019,0.23770282,1.1075674,0.7810139,0.93747807,0.7996373,0.890322,1.47015,0.99579656,1.3310829,1.2353485
marriagestory,0.5397351,0.91707647,0.75536126,1.8104081,0.86879134,1.247832,1.167233,1.3703009,1.9851388,1.3016738
meettheaddams,0.6377289,0.6567584,0.686553,0.9351604,1.0226316,0.90950096,1.0331945,1.6226194,1.2706813,1.1774668
meninblack,0.44308925,0.54319143,0.85212636,1.0930976,1.1485972,0.60071474,1.2776054,1.3051467,0.89291966,0.8853998
midsommarmovie,1.3420817,0.96074724,1.152436,1.5828671,1.3506963,1.6358736,1.1694146,2.022579,1.8148658,0.85483444
midwaymovie,0.89235353,0.5940199,0.8152362,1.440952,0.7926769,1.1049905,0.9764737,1.9159952,0.7483176,0.5822407
missbalamovie,0.92127705,1.126747,0.6243561,1.3506037,1.3544301,1.2467237,1.2222255,1.4809351,1.2038686,1.0970528
missinglinkfilm,1.041474,1.1377646,0.74669594,1.0689677,1.1460952,1.21893,0.9714083,1.4575086,1.433359,0.95212317
motherlessbklyn,0.41088098,0.9125787,0.34996068,1.1212629,0.8501416,1.4045293,1.2853073,1.2529409,1.8021995,1.7109337
onceinhollywood,0.42444575,0.41526213,0.27218258,0.543126,1.5049789,1.0344363,1.3346245,2.1441915,0.6615282,0.60345197
onthebasisofsex,0.0,0.27474463,0.12691844,0.8135321,1.3635131,0.6323843,0.95535356,2.620157,0.9623282,0.63200223
overcomermovie,0.96388286,0.7881788,0.7810579,0.9435774,1.1232224,1.130409,0.8764117,1.2150191,1.5499649,0.93875
peanutbutterfalcon,0.0,0.0,0.0,0.0,0.0,0.0,0.3205692,1.2789494,0.000386402,0.0
petsematarymovie,1.0331801,0.9042921,0.8142506,1.5006567,1.6519232,1.5642189,1.4358022,2.2991686,1.8496321,0.97343576
piercingmovie,0.0,1.011837,0.20934302,1.1268107,0.0,0.0,0.0,0.0,1.9771138,2.0778053
playingwithfire,0.67731327,1.2718825,0.41231328,1.3201336,1.0130761,1.0920604,1.2516528,1.5042605,1.5558752,1.5130955
playmobilthemovie,1.2312998,0.94048965,0.66258264,1.1548467,1.4515445,1.5766517,0.81517935,1.591635,1.6049054,0.9408107
pomsmovie,1.039038,0.7871113,0.9569067,0.86115897,1.1755807,1.2065862,0.7389741,1.4850482,1.4420285,0.70427704
queenandslim,0.0,1.239266,0.0,1.1328892,0.73783845,1.0844203,1.6601278,0.7742738,1.3961767,1.7505314
rambomovie,0.897963,0.9880822,0.6723038,1.0304207,1.0068704,1.0973347,0.9684659,1.3149593,1.4828207,0.9034083
readyornotfilm,1.2171996,0.97681665,0.7671076,0.82605183,1.3731868,1.1649427,0.9362123,1.9932017,1.6532345,0.88276577
richardjewellfilm,1.0947266,1.31974,0.82071763,0.98453426,0.9242331,1.4464025,1.0134988,1.3169489,2.0293021,1.3427961
rocketmanmovie,0.8700903,0.89662075,0.7460519,0.9928423,1.2661887,1.1053025,1.1892433,1.9244052,1.7276915,1.0607395
scarystoriesmovie,1.0792232,1.1375339,0.64633,1.084993,1.2348467,1.3403608,0.98141193,1.4953278,1.6273038,1.078314
secretlifeofpets,0.3395769,1.0313611,0.23395658,1.6604029,0.7423681,0.5950155,1.3149505,1.0041925,0.60675365,1.1966045
serenityfilm,1.08926,0.7103102,0.793341,1.2512434,1.4191954,1.4901863,1.1931232,1.7451903,1.4239872,0.8935039
shaftmovie,0.9912261,1.0446002,0.9839701,1.5152518,1.0895971,1.3585366,0.9153112,1.670358,1.9280142,1.1301558
shazammovie,0.622709,1.2570176,0.59547836,1.4875579,1.0671601,1.1650041,1.5400397,1.0796131,1.9311514,1.5882349
spidermanmovie,0.39787698,1.1749343,0.26293263,1.1553655,1.1437092,0.6428404,1.5456597,1.0294343,0.9531938,1.4417503
spiesindisguise,0.6249919,0.6440395,0.28772652,0.9057808,1.4849634,1.3240446,1.5607284,2.3930116,0.9730264,0.84024286
starwars,0.0,0.59601986,0.05854349,1.3057053,0.26027045,0.08801626,0.4356046,1.1875551,0.69780445,1.1063955
stormboymovie,1.203114,0.92107105,0.93989897,1.2199312,0.98570174,1.355484,0.7380698,1.2064973,1.7442775,0.94109464
stubermovie,0.4387694,0.40440992,0.1657138,0.60794616,0.7988304,0.76342076,0.7198403,1.0207542,0.7176651,0.50081444
taosdfilm,0.6496819,0.66512847,0.57287025,0.64831245,0.62303287,0.7465323,0.5761076,0.87888503,0.8013638,0.652706
teenspiritmov,0.81041837,0.25554395,1.1460882,0.2777132,0.9830677,0.5510594,0.6896105,2.0006094,0.216344,0.0
terminator,0.7201052,0.96328557,0.48094308,1.4380466,1.3430812,1.2635972,1.538113,1.8368592,1.5787616,1.1138947
theaeronautsmov,0.46361625,0.44357684,0.51574284,0.4329359,0.5500085,0.5152696,0.5557685,0.58884627,0.790087,0.46748063
thebestofenemies,1.0217139,0.9661039,0.8511135,0.61896,1.3463063,1.5336905,0.9575339,1.492211,1.7193481,0.9069054
thedeaddontdie,0.8618216,1.1211364,0.34247646,0.97165406,1.2614776,1.0434691,1.5815834,1.6650796,1.5513074,1.4322141
thefarewell,1.4322048,1.0543791,1.0107316,1.2992613,1.1820832,1.5296404,0.94792926,1.553358,1.8255892,1.0046071
thehighwaymen,0.46800673,0.5458456,0.612231,1.0751132,0.9016333,0.9834481,0.9435033,1.0749847,1.1635746,0.69877183
thehummingbirdprojectfilm,0.6477569,0.60254127,0.5255781,0.6523328,0.7079238,0.7639721,0.6073985,0.8378267,0.9480672,0.605224
theintrudermovie,0.77367175,1.2236266,0.5851043,1.2370081,1.1330639,1.0935249,1.5068382,1.5622239,1.4030403,1.4104991
theirishmanfilm,0.070852354,1.1520278,0.48549235,1.9380343,0.11344966,0.9166825,0.8439011,0.8858409,1.9726994,1.644804
thekitchenmovie,0.7455105,0.1981779,0.0,0.51988554,1.2662663,1.944305,0.8261981,1.883932,1.050415,0.655686
thelegomovie,0.765584,0.8291812,0.07147097,1.1379143,1.3387933,1.5011026,1.2382351,1.4370877,0.8163487,1.1205162
themustangfilm,0.74200284,0.55861557,0.67668676,0.6223439,0.8515074,0.6126838,0.7107297,1.1202365,1.0144607,0.63357365
thenightingalefilm,0.537605,0.93761575,0.9346488,1.4410293,0.9505164,0.89606017,1.0806508,1.0495129,1.3773303,1.2034392
theprodigymovie,0.0,0.91165924,0.0,0.9102204,0.5436955,0.26965493,1.3112165,1.4669188,1.8431461,1.7535226
thesunisalsoastar,0.9001038,0.6256939,0.7345255,0.8305055,0.963106,1.4487997,1.0750878,1.4526933,1.4786134,1.0610399
theupsidefilm,1.1089951,0.346577,1.3801032,1.0915204,1.2248036,1.3480736,0.47007743,1.9139391,0.98894596,0.21877536
tolkienmovie,1.2515794,0.92785025,0.83261794,0.7807261,1.8031442,1.5067264,1.2812006,2.40702,1.802347,0.78557074
toystory,1.0382012,1.0801952,1.0598788,1.4828485,1.4216824,1.1826311,1.4265896,1.6320254,1.4173194,0.9800991
triplefrontier,0.8916249,0.872177,1.0147436,1.0925181,1.1225879,1.2343374,1.0953047,1.5685005,1.780928,0.99284947
uglydolls,0.0,0.0,0.17767641,0.0,0.0,0.16659883,0.0,0.9772963,0.8071115,0.17545839
uncutgems,0.67625225,0.8898041,0.05252128,1.5699579,1.1526358,1.8684343,1.1520861,1.3412112,1.3098837,1.1286373
underthesilverlake,1.4898283,0.9114511,1.0626745,1.160983,1.0760342,1.747571,0.8188726,1.7613244,1.6109198,0.7585001
usmovie,0.6868585,0.7859969,0.7805504,0.7306825,0.82783765,0.8025145,0.8392146,0.90102285,1.0280123,0.73490715
wavesmovie,1.3444145,0.9809364,1.1985245,1.5524578,1.1147432,1.5665882,1.1420903,1.9150631,1.6067879,0.8445033
whatmenwant,1.2811575,1.1134008,0.8644068,1.7335014,1.55262,1.7828504,1.6233224,1.5586929,2.0466015,1.3805711
wonderparkmovie,0.58299595,0.7252455,0.3042775,1.2313796,1.3206251,1.3488313,1.2331889,1.6229061,1.4398413,0.8635752
wrinklestheclown,0.6477569,0.60254127,0.5255781,0.6523328,0.7079238,0.7639721,0.6073985,0.8378267,0.9480672,0.605224
xmenmovies,0.7883738,1.6840492,0.36187172,1.2514671,0.9860866,1.0554138,1.3413575,2.300455,1.4019446,1.2755886
yardiefilm,0.8833722,0.9157156,0.60212135,0.8656553,1.0144717,1.2014625,0.923238,1.2925179,1.3576128,0.9119799
yesterdaymovie,1.0980662,1.1699827,0.7495522,1.216851,1.1798577,1.39472,1.224795,1.2609084,1.5829464,1.2281779
zombieland,0.6349186,0.7009196,0.7398057,1.3315965,1.4436991,1.1646322,1.2849967,1.5457066,0.9506202,0.8053411
