movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
21bridgesmovie,0.9698194,0.9835839,1.2261724,1.205724,1.2825203,1.1387937,0.68686616,0.0,0.0,1.2298936,1.50388,1.3585927,1.2770206,1.1824186,1.172775
47metersdown,0.5818893,0.6417235,1.0971375,0.99601847,0.9908745,0.69162434,0.24870695,0.0,0.0,0.4924306,0.9729873,1.20206,1.2187477,1.3708472,1.2379824
abeautifuldaymovie,0.67245805,0.96711314,0.9044102,1.126267,0.91559315,1.1109456,0.60982335,0.0,0.0,1.2693789,1.4680178,0.93021405,0.8123592,0.9225059,0.918598
abominablemovie,0.28458104,0.8410084,0.39114928,0.6241379,1.0832458,1.084301,0.32105947,0.0,0.0,0.9057978,1.0506542,0.78430945,0.8380203,0.953115,0.9715921
adastramovie,0.5297289,0.98494303,0.9681439,1.1730621,0.81644034,0.7831507,0.43326944,0.0,0.0,1.1077999,1.2646309,1.117211,0.85274446,1.0587854,0.89658207
adogsjourneymovie,0.62588525,0.43337697,0.0,0.2984216,1.2617656,0.96741915,0.054734547,0.0,0.13678597,0.9672941,1.17879,0.5814064,1.4908127,0.97333807,0.49935013
aftermathmovie,0.8134742,0.8615104,1.0791782,0.899777,0.9229115,0.8876192,0.40107948,0.0,0.0,1.199724,1.3918355,0.9442891,0.9756479,1.0441802,0.8832684
aftermovie,0.6204287,0.7953304,1.0730288,0.962607,1.0548066,1.0233058,0.48941278,0.0,0.0,1.3904122,1.3852404,1.2612929,1.0620478,1.1997913,0.85542107
ahiddenlifefilm,0.4732397,0.5290015,0.6967945,0.62251556,0.577,0.49729067,0.3097524,0.0,0.0,0.684075,0.81666005,0.66748655,0.57633924,0.6301728,0.54999447
alitamovie,0.23314959,0.05129057,0.4254164,0.4465919,0.39160764,0.37284157,0.1974384,0.0,0.0,0.9290951,0.9011684,0.92571074,0.48952398,0.7731366,0.41517937
angelhasfallen,0.7148144,0.7204484,0.74344647,0.70704186,1.2132587,0.6755255,0.60018426,0.0,0.0,1.632374,1.4096483,1.1624756,0.9011916,0.992861,0.6607583
angrybirdsmovie,0.31645903,0.6676005,0.0,0.70237666,0.9342419,1.2972275,0.81484133,0.0,0.0,1.8934402,1.5566165,0.0,0.74601436,0.06238698,0.24272484
annabellemovie,0.69716173,1.2467531,1.2491637,1.4979228,1.4526907,1.1928415,0.8784124,0.0,0.0,1.8376398,1.9100302,1.2984368,1.3959233,1.1341707,1.2165376
annamovie,0.7838604,0.8565177,0.7375389,0.7719287,1.11902,1.0226868,0.56343234,0.0,0.0,1.5051824,1.4988434,1.1969172,0.82396615,0.88514614,0.5678767
apollo11movie,0.76497734,0.62708616,0.9459538,0.8957604,0.75936913,0.9239654,0.42439413,0.0,0.0,0.75181544,1.1346178,0.9548903,0.8227804,0.7853363,0.7878005
arcticdogsmovie,0.5030581,0.65106905,0.762271,0.98913944,0.9022155,0.639342,0.44526607,0.0,0.0,0.5843109,1.1253769,0.8493458,0.822502,0.97516626,0.9592554
arcticmovie,0.44449583,0.6981175,0.6554666,0.73491806,0.596876,0.5016951,0.37887758,0.0,0.0,0.78511566,0.8327623,0.62430066,0.43368304,0.46141687,0.47527313
artofracingmovie,0.86416835,0.7011715,1.2594151,1.0740172,1.1711597,0.6934562,0.43605936,0.0,0.0,1.0559254,1.734509,0.96999234,1.2022624,1.2196243,0.8189199
avengers,0.5353626,0.45142692,0.6410247,0.68321675,0.65597785,0.6621417,0.4353624,0.0,0.0,0.84683055,0.90775293,0.7369059,0.68120646,0.75334483,0.5770786
beachbummovie,0.6009047,0.76311004,0.6092514,0.92131215,0.8073132,0.84247756,0.4775821,0.0,0.0,0.78022844,1.2742054,0.85006636,0.70689285,0.69859606,0.7258773
bernadettefilm,0.79187566,0.8275267,0.972456,0.7252907,1.2097611,0.97247463,0.5488728,0.0,0.0,1.5080276,1.5261265,1.2571871,1.2371062,0.9288328,0.73493636
blackandbluemovie,0.16906981,1.0369054,0.074845016,0.5478527,1.3415926,1.6344322,0.6602744,0.0,0.0,1.4719558,1.1351308,1.03178,0.7164693,0.49560878,0.6260796
blackchristmas,0.8341666,0.7651422,1.0705092,0.8518811,1.1888465,0.8020676,0.41011912,0.0,0.0,1.2609943,1.5424252,1.1553344,1.2002431,1.1423646,0.8130587
blindedbythelightmovie,0.64698046,0.55756927,0.87885445,0.76784,0.8490511,0.6542718,0.35838372,0.0,0.0,0.71145296,1.1280156,0.96046066,0.8392792,0.8915361,0.5862907
bombshellmovie,0.3654096,0.34116018,0.4237725,0.28583708,0.7493845,0.45123735,0.37368459,0.0,0.0,0.62478286,0.8202586,0.7835109,0.61897314,0.55272365,0.2662871
booksmart,0.07896045,0.0,0.0,0.0,2.063737,0.0,0.0,0.8059433,0.0,0.0,1.2258154,0.0,0.0,0.81021184,0.0
breakthroughmovie,0.5317733,0.94639695,0.18867014,0.5668629,1.1480228,0.91933113,0.6770575,0.0,0.0,1.1174494,1.4394851,0.4765616,1.1500647,0.3375609,0.34856564
brianbanksmovie,0.9228451,1.0153186,0.8968143,0.8775619,1.0093954,0.65782243,0.62713385,0.0,0.0,1.7140417,1.6936467,1.3362817,0.8373407,0.7562337,0.36312258
brightburnmovie,0.5351594,0.93506074,0.72444016,0.9468622,1.1771357,1.2571805,0.6284972,0.0,0.0,1.5422804,1.4822083,1.0516312,0.9831426,0.7670409,0.8062592
brittanyrunsmov,0.60707474,0.32231635,0.38275573,0.4960116,0.42209744,0.36841446,0.19738787,0.0,0.0,0.4605715,0.653795,0.5117858,0.4808828,0.42963386,0.29244375
captainmarvelofficial,0.6883855,0.5299781,0.46473297,0.50036305,0.5343572,0.644718,0.2501896,0.0,0.0,0.95421636,0.9755797,0.85238755,0.6195364,0.8282287,0.5816787
captivestatemovie,0.6113879,0.8822036,0.7396141,0.5937087,0.99895906,0.5972553,0.54690874,0.0,0.0,1.1525241,1.4409995,0.68562067,0.9622834,0.5210155,0.76715606
catsmovie,0.36849013,0.15113309,0.24974103,0.8496508,0.9820721,0.6507666,0.9587988,0.0,0.0,1.7957138,1.5718417,0.80550563,0.6427897,0.56816655,0.06328698
charliesangels,0.5113143,0.64710057,0.031740174,0.7362968,0.9407824,1.6923919,0.6122937,0.0,0.0,1.4211217,1.0295993,0.19736269,0.47986683,0.5697552,0.44931644
childsplaymovie,1.0022384,0.3594377,0.21142536,0.0,1.8282295,0.7182298,0.22742179,0.0,0.0,1.5904931,1.151615,0.0,0.7094587,0.0,0.42850208
clarathefilm,1.0357032,0.0,0.0,0.0,3.195319,0.4746655,0.0,0.0,0.0,1.5061574,1.6928972,0.10641018,0.06877088,0.0,0.0
coldpursuitmovie,0.51393604,0.9530984,0.9766819,0.87143344,0.8916526,0.6349925,0.37099516,0.0,0.0,0.99075866,1.0651358,0.83766615,0.84107447,0.86744034,0.8155791
countdown,0.41267347,0.7165173,0.39030755,0.78698486,0.9369807,1.0307716,0.5188334,0.0,0.0,1.786322,1.0863066,0.7443035,0.7942513,0.76541424,0.75703984
currentwarmovie,0.7166238,0.84169996,0.9658683,0.6335942,1.0167464,0.826833,0.47252667,0.0,0.0,1.507075,1.6463075,1.041209,1.1656417,1.0631357,0.72470886
darkwatersmovie,0.9058587,0.53121436,0.72738206,0.79596746,0.8550024,0.6281823,0.9055419,0.0,0.0,1.5857637,1.6799256,0.6633728,0.81400526,0.70696455,0.4092713
detectivepikachumovie,0.45600048,0.38566488,0.36478648,0.7464709,1.0475247,1.0920691,0.66116023,0.0,0.0,1.3576835,1.3200456,1.5201423,0.6451175,1.0502789,0.54472804
disneyaladdin,0.67021585,0.6531949,1.5103939,0.9857039,1.3742545,0.61066025,0.34149814,0.0,0.0,1.2255983,1.4557672,1.4168804,1.245894,1.516254,0.95909655
disneyfrozen,0.30539927,0.9099802,1.1831629,0.6395993,0.8860848,0.06582375,0.15020108,0.0,0.0,0.7297243,0.51180995,1.2336347,0.87798595,0.5761492,0.5313111
disneymaleficent,0.6329296,0.94347227,1.6728487,1.1455306,1.2914586,0.49269024,0.52684563,0.0,0.0,1.1190891,1.3519965,1.5032921,1.231562,1.2590467,0.9302967
doctorsleepmovie,0.55233836,0.86877334,0.9165208,1.0781797,1.01944,0.91270316,0.5110948,0.0,0.0,1.3218147,1.6328181,1.1104479,1.1491866,1.0967473,0.9447861
dolemiteismyname,0.42594883,0.82638896,0.39305204,0.55158216,0.80477047,0.87188387,0.47443795,0.0,0.0,1.7623831,1.3061992,0.9003701,0.8130679,0.67101365,0.4751917
dontletgomovie,0.93535805,0.91781116,1.2237222,0.93304425,1.3895384,0.91677594,0.40092945,0.0,0.0,1.4384254,1.7464597,1.288378,1.4047085,1.3025068,0.8975556
doramovie,0.57532215,0.7148597,1.0159512,1.1443357,1.0607638,0.9076008,0.8630655,0.0,0.0,1.5396109,1.6799548,0.53290385,0.75700045,0.8296936,0.96958923
downtonabbey_official,0.38427112,0.48848352,0.51179475,0.16177808,1.1264676,0.7675394,0.27226353,0.0,0.0,1.3845872,1.0906348,0.55040956,1.2242755,1.1239932,0.6477157
dumbo,0.63006556,0.83629346,1.5256203,0.98704535,1.0773817,0.45411202,0.37875235,0.0,0.0,1.1134297,1.1704198,1.3696547,1.0269482,1.0637134,0.8751828
escaperoom,0.6783332,1.0181696,0.6799186,0.74040157,1.1562376,1.2709297,0.5668316,0.0,0.0,1.7378045,1.546614,0.80960697,0.9789015,0.65020007,0.7698963
everybodyknowsmovie,0.67941755,0.65709424,0.8816284,0.78412443,0.7790574,0.72212577,0.4471407,0.0,0.0,0.98114604,1.0778884,0.8317918,0.79072285,0.79265696,0.6974853
fastandfuriousmovie,0.8094956,0.25471324,0.41748452,0.3347733,1.1641232,1.1251318,0.0,0.0,0.0,0.67973447,0.89368254,1.0064886,0.7371483,1.1959218,0.85547495
fightingwmyfam,0.77325433,0.44756937,0.6487646,0.31693622,0.81883204,0.94472396,0.082986705,0.0,0.0,1.1031281,1.0612148,0.80896294,0.88250816,1.218617,0.59391063
fivefeetapartfilm,0.002716951,0.6630038,0.29545358,0.67735285,0.68526506,0.92924225,0.3897013,0.0,0.0,2.1341355,0.7305861,0.8621563,0.38494885,0.6022119,0.013486728
fordvferrari,0.39515352,0.47700903,0.7471849,0.59018284,0.6940063,0.46238732,0.35437542,0.0,0.0,0.87242323,0.96986675,0.83263606,0.67955947,0.7073301,0.7193885
freaksthefilm,0.5574422,0.53491724,0.52488357,0.46684802,0.82521975,0.4275859,0.30225137,0.0,0.0,0.7493667,0.9010988,0.41976607,0.549579,0.41914237,0.254115
geminimanmovie,0.72992235,0.49794003,0.9263675,0.9308637,1.1311293,0.86530197,0.54916596,0.0,0.0,1.3261214,1.5847265,1.1931473,1.1547012,1.474921,1.0506241
glassmovie,0.749552,0.9329654,0.6475039,0.70020956,1.0366614,1.1319885,0.522202,0.0,0.0,1.7092216,1.6171002,1.3647547,0.9470358,1.0217263,0.76333916
gloriabellmovie,0.8995981,1.068497,1.1580799,1.1343632,1.0544742,0.9727165,0.7003097,0.0,0.0,1.4606788,1.7370735,1.2047127,0.9444951,1.0169647,1.142375
godzillamovie,0.8655344,0.4708078,1.1452608,1.1191795,0.96309257,0.8544803,0.63960546,0.0,0.0,1.0246052,1.5510349,1.1684389,0.85109997,1.1230797,0.89625126
goldfinchmovie,0.7418532,0.8151647,0.769711,0.77056783,1.2621014,0.9634734,0.6166452,0.0,0.0,1.2373024,1.4084729,1.3707976,0.99643815,1.0676306,0.67817354
goodboysmovie,0.57123995,0.7428194,0.6656798,0.80434847,0.85523534,0.85467434,0.2111305,0.0,0.0,1.3841003,1.6537774,1.1488389,1.1632318,1.167506,0.8668477
goodliarmovie,0.9096253,1.1316833,0.38744056,0.9540434,1.5205227,1.4411782,0.944882,0.0,0.0,1.8754569,1.9581932,1.2014856,1.0789196,0.71567893,0.67609966
gretafilm,0.9870246,0.6568488,0.835593,0.88919884,1.1648132,1.139636,0.4406883,0.0,0.0,1.1407676,1.3500285,0.91439825,0.65850973,1.1554083,0.8385855
halathemovie,0.527208,0.6939949,0.0,0.2860329,1.2273889,0.6154911,0.5137994,0.0,0.0,1.3558741,1.313615,1.1090528,0.97868466,0.7744217,0.47413248
happydeathdaymovie,0.28727168,0.28253084,0.4403217,0.27616593,0.5246468,0.28790897,0.07737678,0.0,0.0,0.4818616,0.47349107,0.34962535,0.5799943,0.56203544,0.5270453
harrietfilm,0.8841246,0.85017633,0.8944105,1.0765903,0.96193683,1.0756623,0.6441359,0.0,0.0,1.3490704,1.5870318,0.87472713,1.1608028,0.9774669,0.93162537
hellboymovie,0.71421,0.4022276,0.7966221,0.89809763,0.6930846,0.6738839,0.48823178,0.0,0.0,1.7722815,1.3748615,1.5918409,0.46651396,1.0694155,0.51298106
hersmellmovie,0.5634527,0.12229299,0.0,0.451006,1.4803984,0.6331883,0.939922,0.0,0.0,1.4226379,2.1693053,0.6553819,0.743363,0.30794218,0.040856406
highlifemovie,0.85893446,0.94071305,1.0137241,1.0976564,0.9944775,0.8715959,0.5984259,0.0,0.0,1.1925561,1.5433463,0.9649558,0.89487493,0.9282003,0.8704298
highstrungmovie,0.28780907,0.0,0.0,0.0,3.0297027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
honeyboymovie,1.0670407,0.36034197,0.21905816,0.4488772,1.1334171,0.774914,0.09020739,0.11392818,0.0,0.54388255,1.1960608,0.705633,0.6881567,0.84437764,0.64794064
hotelmumbaifilm,0.85970825,0.9905964,1.3145589,0.9825901,1.1302382,0.6294807,0.43664342,0.0,0.0,1.3454946,1.5723616,1.1813983,1.0179678,1.0805881,0.7706792
httydragon,0.5377159,0.11686424,0.0,0.062334277,1.717012,0.9703777,0.21088389,0.0,0.0,1.4414165,1.2122908,0.32696402,1.1059456,0.8639087,0.56492543
hustlemovie,0.17318171,0.33941638,0.44268906,0.49577677,0.45511004,0.4466395,0.0,0.0,0.067114666,1.0733871,0.5563765,0.7821275,0.61079645,0.7276733,0.60055506
hustlersmovie,0.4312343,0.0,0.0,0.0,2.6035311,0.98239326,0.0,0.0,0.0,2.0823584,0.41543898,0.0,0.0,0.0,0.0
isntitromantic,0.64449084,0.9951838,0.6880065,1.0565821,0.93351173,0.8542642,0.49141002,0.07739649,0.0,1.5510604,1.2427256,0.7694226,0.8096528,0.7749869,0.63906217
itmovieofficial,0.51150507,1.127173,0.57998025,1.0354172,1.098301,1.1552775,0.5928098,0.0,0.0,1.597609,1.0811459,1.0817144,0.7218944,0.8772459,0.61917865
jayandsilentbob,0.6206315,0.1088915,0.42984608,0.24765813,0.8383442,0.66446257,0.34121296,0.0,0.0,1.1885197,1.1815441,0.6999699,1.2308763,0.69453484,0.9454747
johnwickmovie,0.24428615,0.37032962,0.3849728,0.3804604,0.9287603,0.94866353,0.49326378,0.0,0.0,1.9199741,1.1429754,1.1131992,0.87937796,1.0587314,0.5671453
jojorabbitmovie,0.37155893,1.0415686,0.5958894,0.66639376,1.110191,1.05009,0.31885323,0.0,0.0,1.7404481,1.0155189,0.768958,0.91050637,1.027748,0.7569452
jokermovie,0.81711364,0.75040007,0.8782469,1.0913206,0.9863337,1.0943619,0.64579403,0.0,0.0,1.2662444,1.5417894,1.247294,0.75674677,1.0040511,0.9785926
judythefilm,0.93993497,0.6021792,0.94194156,0.9677182,1.1305633,0.7800938,0.42589545,0.0,0.0,1.2853923,1.4801136,0.53083163,0.7722889,0.94990784,0.8322179
jumanjimovie,0.43543616,0.54119396,0.20036656,0.78779435,0.95744216,0.79920274,0.6312271,0.0,0.0,1.8377743,1.3557844,0.4623974,0.72306,0.58485484,0.31869793
