movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
countdown,1.1225421,0.36708397,0.0,1.4858056,0.569381,0.8583203,1.012332,1.1128892,0.7773034,0.19346926,0.6993494,0.0,0.0,1.3887668,0.94822997,0.0677906,0.7874838,0.8937923,0.82702553,0.9456117,0.0,1.4078845,0.86384994,0.5554003,0.4968275
currentwarmovie,1.2930601,0.46314117,0.0,1.1720705,0.5674593,0.6364004,1.1753906,0.41117668,0.81769323,0.0,0.8282852,0.0,0.0,0.8563292,0.4944128,0.0,0.94196033,1.0293125,0.33124447,0.54038423,0.0,0.62102437,0.58399636,0.7952251,0.85728925
darkwatersmovie,1.6286261,0.51662904,0.0,1.6618022,0.52830166,0.9349984,1.4672582,0.55155927,0.8598803,0.0,1.0841745,0.0,0.0,0.77438414,1.0679542,0.0,1.2821108,1.1658589,1.1129385,0.8755959,0.0,0.93166435,0.92662346,0.7005846,1.2558167
detectivepikachumovie,1.2425985,0.36446777,0.0,1.153504,0.41054282,0.6083389,1.3387523,0.6789912,0.9156286,0.0,0.7859335,0.0,0.0,0.6701565,0.7154277,0.0,0.7187481,0.9536853,0.5483539,0.4416962,0.0,1.0434506,0.86695564,0.98606676,0.84856445
disneyaladdin,1.6230526,0.32546845,0.0,1.3370689,0.8751236,0.72170275,1.3117471,0.8330986,0.9019989,0.0,0.6536696,0.0,0.0,1.1724864,0.8508278,0.0,1.0780807,0.929582,0.6158958,0.9456082,0.0,0.8544388,0.7197453,1.2373035,0.63879985
disneyfrozen,1.0982869,0.0,0.0,0.72652656,0.65273726,1.1785631,0.7232778,1.13212,0.7522796,0.0,0.57912004,0.0,0.0,0.7012561,1.0849059,0.0,1.0951588,0.58462787,0.996318,1.0993828,0.0,1.0996817,0.50421,0.51816183,0.21313241
disneymaleficent,1.2645417,0.25226256,0.0,0.8986554,0.9081845,0.9056459,0.9372121,0.92119735,0.6643898,0.0,0.51706797,0.0,0.0,0.98000276,0.9913328,0.0,1.0582545,0.8408574,0.8249697,0.77860266,0.0,0.9198214,0.92846215,0.7820709,0.58935636
doctorsleepmovie,1.0180231,0.13940911,0.0,1.1027294,0.401088,0.8031127,0.9324727,0.6748148,0.6765745,0.01018401,0.65801346,0.0,0.0,1.0592339,0.8888497,0.0,0.5634948,0.96804833,0.6712224,0.83699906,0.0,0.8706652,0.64550966,0.70189375,0.41649222
dolemiteismyname,1.3998178,0.5754946,0.0,1.6071112,0.69536054,0.6290658,1.6222028,1.0876002,0.33317792,0.0,0.40195733,0.0,0.0,1.737891,0.5854863,0.0,1.3505003,1.2109764,0.69546574,1.1753279,0.0,0.81437045,0.9231935,1.0336543,1.369921
dontletgomovie,1.5946388,0.4374164,0.0,1.4476554,0.6284648,0.86517745,1.0222679,1.1025739,0.53841794,0.0,0.9050291,0.0,0.0,1.4843212,0.71932626,0.0,1.0496926,1.0570683,0.74791676,1.0341206,0.0,1.1744599,0.77395093,0.6919444,0.7395807
doramovie,1.1181434,0.36449948,0.0,0.8713877,0.41100323,0.47099274,1.1482891,0.6760766,0.49830553,0.0,0.71623665,0.0,0.0,1.0956938,0.7758958,0.0,0.85331595,0.89708996,0.7735704,0.6880787,0.0,0.7090786,0.6091295,0.46234757,0.5378172
downtonabbey_official,0.9975554,0.21608257,0.0,1.7660264,0.29011142,0.8801697,1.7527308,0.46531826,1.1607988,0.0,1.2563962,0.0,0.0,0.9245843,0.65558964,0.0,1.2597027,1.3760087,0.89941174,0.80099833,0.0,0.676512,0.8024402,0.9921072,1.0429671
dumbo,1.1450894,0.2518037,0.0,0.8723507,0.70671284,0.6690551,0.84339345,0.75124234,0.50524205,0.0,0.43157455,0.0,0.0,0.82556766,0.71431655,0.0,0.8942468,0.7633915,0.6248475,0.6841088,0.0,0.74759305,0.7062056,0.67780215,0.52680194
escaperoom,1.1850541,0.17094266,0.0,1.2970004,0.5421927,0.6787045,1.4627366,0.4978289,0.587932,0.0,0.6279556,0.0,0.0,1.0823866,0.9268557,0.0,0.96467066,1.061506,0.6048314,0.8025884,0.0,0.7988259,0.8520417,0.809124,0.85460335
everybodyknowsmovie,0.72509485,0.16277328,0.0,0.97006583,0.2979269,0.61226636,0.8209647,0.46896195,0.4109301,0.0,0.4855352,0.0,0.0,0.6434028,0.5352509,0.0,0.7872478,0.55213463,0.6226068,0.62430274,0.0,0.67629,0.53065044,0.42182887,0.600784
fastandfuriousmovie,1.9987295,0.5790682,0.0,1.840936,0.2083306,0.8614795,1.368716,1.5928711,0.8029829,0.29674616,0.77170694,0.0,0.0,1.9262036,1.0770264,0.0,1.2647458,1.214431,0.70936996,1.398732,0.0,0.7231732,0.8878259,0.87652415,0.8220963
fightingwmyfam,1.3465016,0.4528072,0.0,1.3070415,0.6034095,0.9469248,1.7925001,0.4346075,0.8253021,0.0031111147,1.0524735,0.0,0.0,1.3940173,0.691102,0.0,1.1006951,0.7535497,0.646964,1.0261586,0.0,0.6382929,0.5937812,0.9487948,1.0267649
fivefeetapartfilm,1.5633533,0.8335056,0.0,1.9304799,0.3819908,0.65197176,1.2905385,0.75508636,0.757224,0.5024025,0.82991105,0.0,0.0,1.2042655,0.6795146,0.0,0.5588496,0.878247,0.42451,0.7530116,0.0,1.3221354,0.54547346,1.1814089,0.9940197
fordvferrari,0.5682897,0.12838738,0.0,0.606518,0.1511777,0.25682342,0.40182528,0.4459647,0.030793004,0.0,0.24404436,0.0,0.0,0.59578025,0.46490258,0.0,0.4660638,0.48904255,0.34351653,0.5735103,0.0,0.33949083,0.25389132,0.3530286,0.35676482
freaksthefilm,1.1386548,0.15096815,0.0,0.815184,0.4398248,0.5198483,0.835644,0.5025159,0.44885564,0.0,0.40519884,0.0,0.0,0.78500307,0.6376229,0.0,0.60793424,1.0469297,0.5259879,0.46599978,0.0,0.7006591,0.45299047,0.57078743,0.515208
geminimanmovie,1.3274479,0.3665982,0.0,1.0986732,0.47606236,0.7575967,1.0513992,0.6053418,0.59888464,0.0,0.4746933,0.0,0.0,1.1116587,0.70944136,0.0,0.7902566,1.0334551,0.382568,0.8090672,0.0,0.7478854,0.5551057,0.83707845,0.58878434
glassmovie,1.0876917,0.21120808,0.0,0.9711462,0.37048817,0.8402453,0.70041823,0.64172834,0.38656628,0.0,0.23025867,0.0,0.0,1.0436051,0.79673153,0.0,0.68538797,0.6512468,0.6031275,0.9216067,0.0,0.97587556,0.57913214,0.3506664,0.44166443
gloriabellmovie,1.122703,0.32703257,0.0,1.1392789,0.4249962,0.40795097,0.861253,0.65722144,0.34228274,0.08014824,0.2983331,0.0,0.0,1.175617,0.75990105,0.0,0.78617454,0.85470545,0.49370325,0.6779314,0.0,0.8448464,0.44357416,0.6435265,0.62048537
godzillamovie,1.4207661,0.37869567,0.0,1.2652642,0.49770033,0.56518316,1.2154802,0.63583136,0.5505185,0.0,0.35514155,0.0,0.0,1.0345869,0.6710314,0.0,1.0997962,0.9476526,0.6480445,0.7767937,0.0,0.7074838,0.70525587,0.7448399,1.0302205
goldfinchmovie,1.3403652,0.3732048,0.0,1.3839606,0.6862469,1.0660919,1.0042335,1.0136194,0.8315399,0.0,0.24814972,0.0,0.0,1.3258511,0.80218947,0.0,0.93222463,1.0667071,0.64733016,1.1395059,0.0,1.0945175,0.75646675,0.90378624,0.56083655
goodboysmovie,0.98900026,0.036822256,0.0,1.0265222,0.48967233,0.6584895,0.86714923,1.0633729,0.48113233,0.12365184,0.7301338,0.0,0.0,1.3104951,0.6852757,0.0,0.7172376,0.92956686,0.85129666,1.0241137,0.0,0.96569806,0.6601416,0.5165561,0.759961
goodliarmovie,1.6046226,0.30431995,0.0,1.7980065,0.6087135,0.93339545,1.7521356,0.7961727,1.1562588,0.0,0.64407045,0.0,0.0,1.127995,0.8987565,0.0,1.069394,1.4109076,0.8800165,0.7576081,0.0,1.0467273,1.0417235,1.1081748,1.0055046
gretafilm,0.9114706,0.29049617,0.0,1.4025246,0.42355168,0.86934507,1.2226943,0.5729594,0.6193438,0.0,0.7424138,0.0,0.0,0.93136597,0.731856,0.0,1.0310031,0.881042,0.8399934,0.9385551,0.0,0.8954776,0.77980727,0.49347985,0.7028096
halathemovie,1.5867352,0.78462607,0.0,1.7270714,0.41818774,1.0343363,2.0796168,0.6543985,1.2265027,0.0,1.1299382,0.0,0.0,1.2790682,0.94436336,0.0,1.1412311,1.4329119,0.8856784,0.96781325,0.0,1.0452868,0.6894884,0.94122434,1.0966136
happydeathdaymovie,0.80325246,0.33352757,0.0,0.5954395,0.32492435,0.31822872,0.4608758,0.29149264,0.45466056,0.12275769,0.10947412,0.0,0.0,0.36119765,0.45989582,0.0,0.4670988,0.5165914,0.34940398,0.27154192,0.0,0.45228356,0.3771242,0.37532967,0.28889906
harrietfilm,0.85665184,0.33270973,0.0,1.2627003,0.2783934,0.65313715,1.0269246,0.592866,0.32622236,0.0,0.7964078,0.0,0.0,0.90992707,0.64340323,0.0,1.173651,0.6967746,0.7075985,0.655608,0.0,0.8059829,0.55260617,0.4771824,0.7347628
hellboymovie,0.96182615,0.33459574,0.0,0.9940475,0.3335969,0.63480526,1.1041394,0.45286274,0.35846463,0.0,0.76093405,0.0,0.0,0.68403596,0.42802802,0.0,0.6954541,0.77264476,0.51868093,0.45961314,0.0,0.9509566,0.6696267,0.4543609,0.6923141
hersmellmovie,0.9686624,0.13771984,0.0,1.1835346,0.17989758,1.2180362,1.39992,0.6431516,0.6262578,0.0,0.7313048,0.0,0.0,1.1961495,0.8284704,0.0,0.9409058,1.2900656,0.5654148,1.0968564,0.0,1.3572586,0.514761,0.5523461,0.21637651
highlifemovie,0.8891072,0.22468926,0.0,0.91091037,0.4030714,0.3224425,0.67475486,0.40902054,0.27261853,0.09425134,0.23954165,0.0,0.0,0.8680633,0.59180504,0.0,0.55886793,0.6027366,0.32748222,0.5886481,0.0,0.68415946,0.45971408,0.5266014,0.49542943
highstrungmovie,0.0,1.4656662,0.062178038,0.35454088,0.0,0.0,0.0,0.0,0.1459881,0.9261545,0.0,0.0,0.13033111,0.0,0.26160952,0.570539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066007376,0.0
honeyboymovie,0.8077268,0.18661995,0.0,1.3385758,0.39562944,0.8456913,0.74880636,1.3139936,0.16410553,0.09162409,0.43550602,0.0,0.0,1.282082,0.7425677,0.0,1.0884967,0.9369831,0.6508554,1.652154,0.0,0.54828846,0.37235868,0.7259161,0.55609983
hotelmumbaifilm,1.0583595,0.3364162,0.0,0.98659396,0.6807312,0.46873394,0.96526814,0.6559591,0.58446676,0.0,0.13410509,0.0,0.0,0.9528513,0.5201386,0.0,0.73284674,0.8398069,0.53758466,0.7069463,0.0,0.698991,0.76728827,0.62300014,0.7716829
httydragon,1.1668175,0.14735733,0.0,1.1651697,1.3016298,0.706659,1.6132413,0.29689807,0.62590885,0.0,0.9266815,0.0,0.0,1.4924288,1.1061628,0.0,0.8763608,0.69119096,0.72906125,1.1541706,0.0,0.93052936,0.9773205,1.0268934,0.826833
hustlemovie,0.94566053,0.19551863,0.0,0.9808883,0.60011256,0.42911828,0.69675326,0.67020684,0.5122582,0.0,0.1372298,0.0,0.0,0.8036019,0.7124559,0.0,0.56900626,0.79502213,0.67244786,0.93732107,0.0,0.6922694,0.66235954,0.5813747,0.86442375
hustlersmovie,0.20676716,0.0,0.0,0.5546385,0.3901221,0.108355336,0.24674456,0.009635612,0.78299266,0.13881113,0.12063496,0.0,0.18869756,0.44857368,0.40053442,0.0,0.0,0.18138897,0.0,0.38617837,0.0,0.22199987,0.25070503,0.5359508,0.0
isntitromantic,1.2926527,0.42404148,0.0,1.2288197,0.51938474,0.38743278,1.0078743,0.49681038,0.42450455,0.0,0.41854614,0.0,0.0,0.99631256,0.54403645,0.0,0.673416,0.82666004,0.5391962,0.7349083,0.0,0.7240985,0.48604065,0.9558138,0.9786297
itmovieofficial,1.2546399,0.08177504,0.0,1.2067653,0.45958647,0.5836491,1.1668222,0.39263952,0.44674218,0.0,0.69264495,0.0,0.0,1.0739902,0.9241521,0.0,0.6395973,1.1629398,0.7671209,0.8243717,0.0,0.9979521,0.717277,0.8024418,0.56756043
jayandsilentbob,1.7440076,0.40038082,0.0,1.3165435,0.8513396,0.20451027,1.6683679,0.6116855,0.7545634,0.16791649,0.82422143,0.0,0.0,1.5138721,0.67734474,0.0,0.8480691,0.9914032,0.5397397,1.0729702,0.0,1.0489392,0.52629143,1.2673353,0.7734765
johnwickmovie,1.6646327,0.5948193,0.0,1.734935,0.35678855,0.9946022,1.3441496,1.0301329,0.52933276,0.0,0.64881045,0.0,0.0,1.3328642,0.90867126,0.0,1.0795602,1.0186033,0.9630026,1.5121504,0.0,0.8961785,0.7600956,0.75596106,1.0246999
jojorabbitmovie,1.3699094,0.38118395,0.0,1.5291224,0.7637739,0.3197337,1.4539981,0.110992126,0.50396425,0.0,0.77190703,0.0,0.0,1.324475,0.9945014,0.0,0.851637,1.090501,0.7902677,0.90486413,0.0,0.5425704,0.7651409,1.4714378,1.0268764
jokermovie,1.0638031,0.3612244,0.0,1.118697,0.7910036,0.5812948,0.917696,0.724284,0.8124235,0.0,0.33067656,0.0,0.0,0.81604195,0.6071229,0.0,0.8336339,0.7686012,0.54501486,0.69004846,0.0,0.88038945,0.7335979,0.9321865,0.8071072
judythefilm,0.9846592,0.27709824,0.0,1.138198,0.6404661,0.49962723,0.8467485,0.32886314,0.4831481,0.0,0.5617578,0.0,0.0,0.92561984,0.36909926,0.0,0.49863738,0.6868501,0.520778,0.8638264,0.0,0.69349307,0.4496066,0.49186116,0.42442548
jumanjimovie,1.6841524,0.6985048,0.0,1.6618011,0.3985329,0.87409794,2.789999,0.41487026,0.8804441,0.0,1.4469078,0.0,0.0,1.4029567,0.95688313,0.0,1.162087,1.7709876,0.90405107,0.94353986,0.0,0.8782598,1.2282863,1.3263829,1.6676716
justmercyfilm,0.6599907,0.2521698,0.0,0.69542325,0.41460788,0.254368,0.6499404,0.20726128,0.31629995,0.119276926,0.30774418,0.0,0.0,0.5999911,0.7129646,0.0,0.5742597,0.4872299,0.40098333,0.32526174,0.0,0.406134,0.44368595,0.3935536,0.529237
knivesout,1.5455401,0.30099007,0.0,1.4169434,0.43838802,0.61967325,1.4373151,0.81757915,0.32331294,0.0,0.47223902,0.0,0.0,1.216705,0.91633433,0.0,0.9703264,1.4661366,0.667407,1.043344,0.0,0.90687436,0.9674391,0.7098368,0.68191004
lalloronamovie,1.3156581,0.2845669,0.0,1.0983421,0.54104745,0.7487565,0.9917793,0.6467839,0.6530259,0.0,0.45595354,0.0,0.0,1.0333817,0.67984587,0.0,0.7176603,0.795349,0.6372254,0.87679493,0.0,0.8637775,0.7090209,0.714495,0.68104744
lastblackmansf,1.095186,0.40417475,0.0,1.6713055,0.69887626,0.83322495,1.3745193,0.7819168,0.5006925,0.057855487,0.7896038,0.0,0.0,1.8177297,1.150391,0.0,1.0674117,1.2002417,0.62428623,1.2317514,0.0,1.3071635,1.0089713,0.84886664,0.9603873
lastchristmasthemovie,0.7174848,0.2105756,0.0,0.74645287,0.37484562,0.51772416,0.59902894,0.48378944,0.5704543,0.0,0.35903952,0.0,0.0,0.78142375,0.29397866,0.0,0.52895653,0.6524321,0.47477734,0.6301776,0.0,0.7049897,0.38775852,0.5637917,0.37401524
latenightmovie,1.6099259,0.49204233,0.0,1.6498176,0.4538657,0.81417704,1.5997088,0.93169045,1.2204471,0.0,0.6469814,0.0,0.0,1.0208716,0.8116622,0.0,1.0966779,1.1676224,0.5243423,1.2307868,0.0,0.95700204,0.7321079,1.3513228,1.1290277
lighthousemovie,0.8891072,0.22468926,0.0,0.91091037,0.4030714,0.3224425,0.67475486,0.40902054,0.27261853,0.09425134,0.23954165,0.0,0.0,0.8680633,0.59180504,0.0,0.55886793,0.6027366,0.32748222,0.5886481,0.0,0.68415946,0.45971408,0.5266014,0.49542943
lionking,2.23177,0.3743259,0.0,1.2773867,0.6587937,0.7267062,1.5966644,1.6247044,0.46309072,0.0,0.3536,0.0,0.0,1.6352276,0.5542542,0.0,1.0093442,1.1204766,0.7927797,1.4122084,0.0,0.64089346,1.1929884,0.93572015,1.0259535
littlethemovie,1.5245408,0.51120883,0.0,1.679079,0.7370106,0.716989,1.0770507,1.0071807,0.7419108,0.027466137,0.42963567,0.0,0.0,1.3704026,0.7381602,0.0,0.9159881,0.9891703,0.8315836,1.1358176,0.0,1.0175893,0.5455535,0.72040945,0.6137585
