movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44
angelhasfallen,0.709343,0.70582724,0.8541398,0.63771474,1.1484246,0.42716053,0.0,0.74723214,0.4672472,0.0,0.8076625,0.8151923,0.710268,0.7970094,0.0,0.34353164,0.8799031,0.51007605,0.9120323,0.6302373,0.6334883,0.5449364,0.49631774,0.8095472,0.0,0.8431213,0.6806527,0.87837905,0.74055773,0.44177178,0.0,0.15205202,0.4908811,0.8911099,0.5373001,0.85258955,0.9408738,0.6726698,0.5938666,0.27013093,0.29853797,0.62069905,0.5428733,0.2538266,0.86229783
angrybirdsmovie,1.120301,0.44972202,0.3823093,0.9381963,1.358686,0.42677394,0.0,0.8635892,0.82155406,0.0,1.5229433,0.946274,1.2629185,0.9538101,0.0,0.104883686,1.318291,0.41109273,1.5649456,0.7797509,0.8139578,1.2520204,1.2163848,1.3833044,0.0,1.7339844,1.5081093,1.0312023,0.9153782,0.5292341,0.0,0.30180347,0.8565182,1.346711,0.89185524,1.0543323,1.4559046,0.6748688,1.0037899,0.23176442,1.1858981,1.0792674,0.5683472,0.8506357,1.5447509
annabellemovie,0.44890943,0.88896024,0.7170824,0.60124135,1.2078526,0.5935011,0.0,0.85767406,0.69510615,0.0,0.66153866,1.3216664,0.5437068,0.6501058,0.0,0.53906506,1.4764981,0.7695978,1.1285764,0.3784609,0.5426461,0.69459224,0.73089325,0.9845689,0.0,1.2113239,1.40833,0.7777736,1.0059795,0.49979565,0.0,0.327712,0.6269523,1.1667954,0.89301604,0.81003666,1.281957,0.9834582,0.93139297,0.5894156,0.9500468,0.9708469,0.9203626,0.7328387,1.135462
annamovie,0.65502596,0.3875901,0.51563853,0.48066953,0.6878431,0.3443378,0.0,0.6494921,0.29855818,0.0,0.71227413,0.6832909,0.6827166,0.50514036,0.0,0.04210505,0.7210648,0.3511135,0.8574194,0.5131752,0.36638874,0.17259197,0.7249138,0.71994346,0.0,0.569339,0.581219,0.7334561,0.50651675,0.37808898,0.023710284,0.3524006,0.60918385,0.6117611,0.674274,0.6142676,0.79562545,0.5882909,0.651851,0.4114101,0.42571652,0.42353424,0.5783768,0.2564952,0.8766232
apollo11movie,0.38742384,0.45262006,0.4282061,0.34379974,0.5049635,0.33529097,0.0,0.58047783,0.2712639,0.0,0.5685477,0.4142843,0.449,0.28723666,0.0,0.18523677,0.52444214,0.28247973,0.4592913,0.28578204,0.21115324,0.09355514,0.45783663,0.38572308,0.0,0.51050264,0.5150601,0.3613402,0.5147881,0.31764433,0.0,0.14723766,0.3197908,0.45775563,0.41177756,0.33771217,0.6102948,0.52102494,0.42258245,0.3723175,0.3283416,0.33649334,0.42004448,0.21760775,0.5411627
arcticdogsmovie,0.34669018,0.24057668,0.53940773,0.41105372,0.9214793,0.30916613,0.0,0.5266423,0.17386054,0.0,0.6240397,0.4340619,0.6423932,0.7074015,0.0,0.050823767,0.9473154,0.39780372,0.7146958,0.44101232,0.4422629,0.50600094,0.44194508,0.6420535,0.0,0.5419885,0.70577335,0.6575091,0.39819086,0.55131733,0.0,0.12946963,0.59263825,0.4437255,0.47260407,0.6827103,0.85191864,0.4114171,0.6503463,0.5243843,0.40282106,0.36549026,0.71885735,0.50777525,0.92151237
arcticmovie,0.32844135,0.2574899,0.43000084,0.27607238,0.4751824,0.07731608,0.0,0.43294695,0.15876484,0.0,0.2988692,0.42219308,0.28188694,0.32124257,0.0,0.1579523,0.58998483,0.39750513,0.59120566,0.1586561,0.29281104,0.2837136,0.3178342,0.39480948,0.0,0.37415108,0.45194554,0.29314032,0.34275043,0.095018834,0.0,0.17611836,0.36217484,0.33352908,0.3516752,0.28027618,0.56969357,0.5092108,0.43422922,0.28739232,0.34534797,0.47560793,0.32707712,0.15624093,0.40884152
artofracingmovie,0.5950528,0.60988706,0.81016445,0.41787326,0.8636755,0.40239567,0.0,0.6212017,0.31939712,0.0,0.65434253,0.69671106,0.5476704,0.40115538,0.0,0.06454071,1.0083596,0.8262509,0.9800809,0.40954396,0.4975141,0.50748444,0.8245195,0.60542303,0.0,0.8129489,0.65595335,0.5761659,0.7093514,0.5705961,0.0,0.022962406,0.58914,0.72744864,0.5151678,0.634572,1.1322994,0.60827756,0.50802594,0.68411076,0.79265606,0.81734335,0.70055807,0.32301155,0.76627576
avengers,0.25128612,0.3425683,0.29780298,0.40322185,0.5715481,0.24195343,0.0,0.35382244,0.20978068,0.0,0.53722346,0.33233014,0.34938905,0.21815674,0.0,0.15754361,0.46968776,0.3049503,0.47356316,0.17938806,0.253764,0.19441967,0.62153417,0.32183614,0.0,0.45843747,0.40675253,0.25469247,0.48021975,0.20653585,0.0,0.17148127,0.27993342,0.29220217,0.4952042,0.4495867,0.6531551,0.37163705,0.3777015,0.31376284,0.36336038,0.24371192,0.43299443,0.37003195,0.5374807
beachbummovie,0.39774725,0.5605138,0.4377197,0.50559235,0.6329345,0.25392097,0.0,0.7487851,0.12798521,0.0,0.58052397,0.55051583,0.34469655,0.3923059,0.0,0.40418842,0.7287061,0.4264237,0.66862434,0.23385358,0.30082,0.22819409,0.27453315,0.522476,0.0,0.5793633,0.51420987,0.3619225,0.50282025,0.24917188,0.0,0.122973934,0.49242535,0.38146734,0.28833064,0.6365761,0.8038637,0.59695256,0.44361624,0.5005188,0.423907,0.29764822,0.5124504,0.3516288,0.5945439
bernadettefilm,0.3992411,0.46545458,0.6683295,0.77122414,0.9794779,0.40962908,0.0,0.6663515,0.1461783,0.0,0.53614765,0.7099968,0.28147286,0.46165833,0.0,0.16284782,0.7944445,0.5904523,0.64552754,0.40600374,0.34683776,0.40383628,0.58781886,0.5696333,0.0,0.63089377,0.58614635,0.72122353,0.43571398,0.5529504,0.0,0.14281802,0.5223939,0.5656348,0.33505738,0.78528315,0.79693455,0.43852872,0.5672389,0.4134193,0.37932122,0.37730515,0.6392319,0.20852071,0.642633
blackandbluemovie,0.62994415,0.3425802,0.7754208,0.79584634,1.03576,0.4802852,0.0,0.80348843,0.21257584,0.0,1.1634544,1.0607942,0.7996653,0.6790225,0.0,0.34718361,1.2446451,0.9762876,1.2258606,0.49318552,0.5553948,0.79330444,0.7631997,1.0600238,0.0,1.2053119,1.2801617,0.8091805,0.66669434,0.71561956,0.0,0.18492594,0.65610266,1.0077701,0.96295327,0.7323132,1.6324546,0.81472415,1.0650787,0.6082646,0.72621095,0.59700364,0.9205475,0.83502406,1.3557988
blackchristmas,0.55767184,0.37715283,0.46820807,0.5045005,0.6944857,0.35054854,0.0,0.4655469,0.2851146,0.0,0.6798054,0.61239755,0.6866454,0.3774005,0.0,0.1797299,0.8220463,0.36033204,0.6784349,0.43314233,0.3091305,0.61436534,0.55639184,0.68183136,0.0,0.6306436,0.7894333,0.71380836,0.53309035,0.33788246,0.0,0.016619427,0.63368046,0.49852297,0.43000835,0.53928757,0.6800869,0.4274545,0.47797215,0.41584808,0.4854951,0.426607,0.5804042,0.25949278,0.6735375
blindedbythelightmovie,0.27911496,0.28342712,0.3384255,0.25233316,0.5701296,0.30687687,0.0,0.41833898,0.3287294,0.0,0.35733786,0.33792874,0.4385545,0.3349779,0.0,0.26154956,0.5176854,0.2700261,0.6055151,0.26153874,0.50202495,0.32380506,0.32891378,0.5990411,0.0,0.461582,0.41707593,0.5039601,0.24162267,0.18715146,0.0,0.25608283,0.31329745,0.44723368,0.25806284,0.2944721,0.47181174,0.4217037,0.2426011,0.24003616,0.37001732,0.34618354,0.46572018,0.2110014,0.46949786
bombshellmovie,0.29334182,0.54498833,0.66454387,0.383013,0.8780684,0.310131,0.0,0.3379455,0.46673676,0.0,0.31131494,0.5598305,0.60120535,0.6680335,0.0,0.33354083,0.89484817,0.5313182,0.87687296,0.1501567,0.5732109,0.44062468,0.17068735,0.84639615,0.0,0.7766602,0.79401904,0.20643193,0.55831206,0.4416998,0.0,0.06972737,0.63911617,0.62572205,0.32893983,0.44535023,0.9561978,0.8224753,0.5929644,0.45936918,0.3785596,0.6521888,0.5958878,0.551926,0.56355476
booksmart,0.0,0.0,0.53945565,0.3252688,1.232793,0.0,0.3212565,0.0,0.0,0.6573706,0.0,0.19018786,0.0,0.0,0.24162535,0.0,0.0,0.0,0.0,0.0,0.15571031,0.0,0.3658372,0.0,0.0,0.0014294088,0.0,0.03176547,0.20841192,0.0,0.0,0.27499565,0.38263506,0.0,0.0,0.0,0.0,0.4477024,0.087735996,0.0,0.59455,0.43579516,0.0,0.0,0.5065138
breakthroughmovie,0.7384442,0.60686785,0.8230578,0.7379425,1.2671467,0.60254455,0.0,1.0792273,0.8111571,0.0,1.0664512,0.88616526,1.0546455,0.6958434,0.0,0.019642346,1.1617546,0.62436974,1.2865555,0.7925834,0.9125111,1.0605017,1.0097682,0.7892362,0.0,1.6014555,1.4023112,0.7658895,0.9558194,0.87434316,0.0,0.0,0.65605474,1.0700405,0.98458594,0.6090622,1.9288285,0.55860883,0.8032005,0.6226164,1.3127092,1.45545,0.77728176,0.78738016,1.2597172
brianbanksmovie,0.46237147,0.5743967,0.7447797,0.519875,0.9707846,0.37041688,0.0,0.7294353,0.45741346,0.0,0.45193708,0.7273241,0.2831304,0.54612976,0.0,0.2928517,1.0569582,0.824205,0.92684454,0.3207061,0.5936306,0.4064932,0.6790022,0.6844152,0.0,0.73779166,0.6283332,0.46148187,0.74194646,0.3560392,0.0,0.16322023,0.5912881,0.8176309,0.32706344,0.6151244,0.95770454,0.7478257,0.6540921,0.5249586,0.6315825,0.6613285,0.7481565,0.1894872,0.6305511
brightburnmovie,0.46035826,0.26425916,0.54549897,0.5293504,0.8164776,0.35249695,0.0,0.41466138,0.34556538,0.0,0.722663,0.5323676,0.6853858,0.5628829,0.0,0.1656545,0.77784836,0.48615178,0.80122226,0.3434438,0.4513411,0.5257156,0.49146053,0.7678411,0.0,0.8426378,0.67605007,0.45699176,0.40797713,0.3478128,0.0,0.18196547,0.516735,0.6444922,0.4440285,0.54671454,0.780743,0.49304983,0.49870312,0.1851002,0.37572414,0.3645514,0.48125353,0.4369743,0.7164182
brittanyrunsmov,0.23752764,0.2510112,0.19053517,0.33234233,0.45082843,0.16573378,0.0,0.44835848,0.33952555,0.0,0.42238337,0.38498855,0.28959256,0.19266981,0.0,0.09440412,0.52440774,0.25182942,0.41707352,0.08710468,0.28219017,0.2438806,0.50429255,0.4121241,0.0,0.5209765,0.50734377,0.2496233,0.4260188,0.2809882,0.0,0.10736762,0.09146476,0.46808314,0.22507513,0.34152764,0.55152744,0.34802368,0.3112641,0.13485733,0.3708491,0.2079484,0.37138906,0.27513006,0.42401507
captainmarvelofficial,0.3558675,0.36684236,0.45824847,0.40386552,0.7917233,0.45342627,0.0,0.39430255,0.27955055,0.0,0.5684419,0.5371454,0.44872835,0.36973187,0.0,0.2026383,0.60677165,0.2816538,0.40362003,0.26263678,0.42046335,0.19048962,0.34617963,0.50301814,0.0,0.5846323,0.4587024,0.46395972,0.4281448,0.2500982,0.0,0.09879255,0.40220407,0.4270053,0.15190351,0.6052946,0.7429758,0.34156013,0.45467874,0.2762282,0.39269757,0.31205013,0.5567739,0.47475055,0.53215116
captivestatemovie,0.40106735,0.27262557,0.6432667,0.6482039,0.90308213,0.4073001,0.0,0.5519925,0.04194469,0.0,0.7068139,0.9321406,0.44780096,0.43853313,0.0,0.2480712,0.67355406,0.63920105,0.76919925,0.38013184,0.41305384,0.4788126,0.41174263,0.802343,0.0,0.91785175,0.57357985,0.5621014,0.41628367,0.47559702,0.0,0.19260226,0.57149106,0.44099432,0.17122875,0.889017,0.98478794,0.47172633,0.6127797,0.18638773,0.55962944,0.62114,0.58219135,0.3227703,0.8120965
catsmovie,0.7748921,0.66375285,0.49006695,0.5881375,1.2232001,0.59140193,0.0,0.8563264,0.46374157,0.0,0.7434705,0.77960175,0.9513353,0.37389904,0.0,0.48510793,0.9704778,0.76308787,0.70018333,0.3622377,0.5471304,0.60572505,0.6686669,0.926828,0.0,1.0095161,1.4985865,0.49014667,0.5732546,0.52594006,0.0,0.1140799,0.9858635,0.8125538,0.7903077,0.7402824,0.8724002,0.79128236,0.65264827,0.4222635,0.8146633,0.3551399,0.48708448,0.47926208,1.1989622
charliesangels,0.5754718,0.73716825,0.91275144,0.8459075,1.4423022,0.4442063,0.0,0.8285206,0.49072778,0.0,1.0678592,0.7125166,0.8676645,0.6586881,0.0,0.126351,1.0545678,0.36718795,1.0963382,0.6594495,0.792172,1.1100965,0.81271654,1.0157008,0.0,1.4724408,1.3896551,0.84183407,0.9276596,0.5392441,0.06158075,0.2965185,0.9012078,0.95448035,0.745255,0.8185365,0.95182943,0.6137766,0.69175184,0.059089098,0.9484137,0.9229919,0.5616952,0.6056487,1.7147807
childsplaymovie,0.22705191,0.52560747,0.11274442,1.1135129,0.5935424,0.38426062,0.0,1.1713974,0.5858654,0.0,0.7003681,0.7625423,1.089255,0.03367792,0.0,0.27667537,1.4462724,0.09044669,1.6004388,0.31327066,0.64669764,0.87814355,0.94162875,0.80066556,0.0,0.5395182,1.3057957,0.72504324,0.4607106,0.23895252,0.0,0.027037363,0.8258674,0.7481703,0.7722916,0.57984143,1.9100469,0.53954846,0.8780736,0.8435947,1.2237048,0.84085566,0.8695945,0.7376961,1.4074608
clarathefilm,0.23155838,0.17766482,0.080869734,0.36062947,0.41777885,0.09032516,0.0,0.41301656,0.1339027,0.0,0.633271,0.4951441,0.123171225,0.015615348,0.0,0.0,0.98644555,0.48021996,1.1117353,0.0,0.038845688,0.0061348304,0.725191,0.2757151,0.0,0.689816,0.12262998,0.2462863,0.17589627,0.0,0.0,0.0,0.3363656,0.0,0.06370772,0.51591927,1.3286097,0.37599337,0.5445529,0.37809688,0.788093,0.14251855,0.24970922,0.0,0.7791412
coldpursuitmovie,0.3556165,0.38907462,0.35866636,0.34897396,0.70323044,0.17193925,0.0,0.4279897,0.25061196,0.0,0.5107773,0.49828863,0.48596537,0.38486573,0.0,0.21810661,0.6895365,0.4019473,0.5646268,0.3568507,0.32877773,0.2956615,0.34009957,0.6522525,0.0,0.6285556,0.5108365,0.31852823,0.38583457,0.4216763,0.0,0.14644107,0.358624,0.39727652,0.4574703,0.4679773,0.63406026,0.5620087,0.38577902,0.42033458,0.47045738,0.3356867,0.5551984,0.31120154,0.565232
countdown,0.8045676,0.66101086,0.73491156,0.61324155,1.2071753,0.6169135,0.0,0.8226622,0.72609174,0.0,0.82746047,1.1341565,0.92632043,0.596256,0.0,0.40696284,1.1467985,0.45666167,1.1629679,0.40692908,0.9378292,0.47482437,1.0597519,1.0080526,0.0,0.641861,1.176845,0.91084135,0.6220138,0.4813505,0.0,0.17517819,0.97514164,1.1074545,0.81761485,0.70696366,0.9705552,0.85402286,0.62012804,0.73925656,1.1394454,0.75981086,0.9514843,0.38822848,1.27761
currentwarmovie,0.63463026,0.5808582,0.4485599,0.6708146,1.0272752,0.41318935,0.0,0.77867764,0.4914331,0.0,0.8239138,0.81675756,0.53541625,0.30553296,0.0,0.30487266,1.1072322,0.5661813,0.89889157,0.38980502,0.34764344,0.46046567,0.8872746,0.6304919,0.0,0.7918593,0.8447954,0.67935663,0.8435389,0.3756059,0.0,0.18461494,0.5948442,0.72729987,0.57030624,0.84216094,1.1612531,0.6279552,0.6574863,0.51125413,0.88181686,0.5286323,0.52532864,0.45519623,0.81211686
darkwatersmovie,0.7314716,0.6016795,0.6889117,0.44946024,1.2712935,0.4715031,0.0,0.9163431,0.44175965,0.0,0.62834096,1.193458,0.6363669,0.61525524,0.14419208,0.3224037,0.9562848,0.90378034,0.95828235,0.47661534,0.80093133,0.65187514,0.6321641,0.8818779,0.0,1.2447069,1.0482577,0.6043401,0.72470826,0.41330335,0.0,0.29646683,0.9401953,0.692632,0.54498756,1.0295478,1.1610229,0.5633935,0.7157342,0.30144656,0.9592223,0.6073027,0.8115484,0.6421624,0.8839459
detectivepikachumovie,0.40770963,0.6470178,0.49925324,0.26918668,0.9475886,0.5179455,0.0,0.71137524,0.3606666,0.0,0.67179346,0.8989378,0.8748717,0.6321659,0.0,0.3823567,1.0977228,0.48665416,1.0640426,0.29686058,0.38802704,0.2638502,0.63628715,0.86811763,0.0,0.6566332,0.8016471,0.2837594,0.68175566,0.19181898,0.0,0.021313652,0.9113303,0.73487294,0.71537954,0.7135701,0.93806624,0.6609443,0.56206065,0.64926404,0.9074781,0.540859,0.6939768,0.118281394,0.9258777
disneyaladdin,0.5777445,0.6622642,0.37679714,0.52666605,1.0300028,0.5765161,0.0,0.7671624,0.4530809,0.0,0.7320355,0.9487824,0.5204955,0.48749575,0.0,0.32494786,1.2294674,0.4936439,0.89537984,0.28548825,0.5036796,0.8176968,0.73417634,0.898836,0.0,0.9835997,0.92058074,0.80771667,1.0265254,0.6449834,0.0,0.0,0.5831031,0.78618026,0.6613744,0.7628862,1.03319,0.49818185,0.51430184,0.6546563,0.8902918,0.49254695,0.5963554,0.5634541,1.3672316
disneyfrozen,0.5857004,0.8142611,0.37819317,1.0152595,1.1897808,0.42377508,0.0,0.6821647,0.48541886,0.0,0.76193005,0.842809,0.5800052,0.22130464,0.0,0.05278511,1.4559282,0.33421162,0.9894673,0.5143217,0.4836429,0.73968923,0.8018983,1.1472114,0.0,0.8525846,0.7585858,1.0829775,0.70620686,0.3882258,0.0,0.19585933,0.67880726,0.68955666,0.44052887,0.627089,1.2165927,0.5167447,0.77447844,0.57999295,1.1195232,0.34643292,0.5692711,0.48812914,1.1866137
disneymaleficent,0.30132416,0.51400685,0.3369796,0.5121229,0.8248753,0.5850795,0.0,0.6785812,0.49347815,0.0,0.4262911,0.7357419,0.6463234,0.33774108,0.0,0.46609637,0.85676205,0.46321478,0.7789707,0.27475086,0.5671306,0.6361556,0.46744165,0.84282726,0.0,0.7749718,0.70618355,0.7278248,0.5926151,0.48074663,0.0,0.024313755,0.3515855,0.5546009,0.53609127,0.44849783,1.020927,0.34149206,0.50926256,0.508453,0.75747657,0.5469407,0.66215485,0.5371374,0.9540572
doctorsleepmovie,0.545126,0.52971774,0.53287697,0.44034436,0.97123116,0.49448258,0.0,0.74739546,0.46976718,0.0,0.62827617,0.59266233,0.65048456,0.40729275,0.0,0.21988545,0.7084963,0.55886954,0.9288735,0.3133077,0.67595685,0.35161495,0.6325545,0.72701454,0.0,0.83712256,0.8225168,0.58001804,0.6938422,0.45908037,0.0,0.09781576,0.566416,0.5853419,0.57946205,0.55701834,0.9338066,0.5152843,0.6228675,0.556746,0.8239839,0.5225598,0.7647553,0.47086066,0.84515613
dolemiteismyname,0.61854964,0.5058898,0.82779884,0.8596027,1.3169161,0.51696426,0.0,0.6736592,0.54406464,0.0,1.0903407,0.6938159,1.2762198,1.0132314,0.0,0.4021291,1.3778865,0.6535987,1.0555501,0.6003907,0.8372655,0.43889555,0.65840244,0.8706453,0.0,0.69538736,0.90753335,0.7554642,0.8047045,0.6298191,0.0,0.5268996,0.51780826,0.8390656,0.786806,0.70071894,1.2960948,1.0977376,0.95691353,0.56737465,0.65038526,0.6326617,0.7927204,0.99552214,0.7977867
dontletgomovie,0.567644,0.36745355,0.50560296,0.53193825,0.81948215,0.37739432,0.0,0.5926107,0.39876142,0.0,0.79224044,0.70745033,0.7513597,0.38062465,0.0,0.22315341,0.9573559,0.43821815,0.7824669,0.42277044,0.39959487,0.6825777,0.65827596,0.802919,0.0,0.71101916,0.9836059,0.7844439,0.49245784,0.35190582,0.0,0.09743112,0.79862654,0.59089595,0.41183114,0.6719319,0.90546083,0.53717244,0.50500745,0.5296935,0.6143497,0.42719528,0.74298173,0.28094235,0.7591893
doramovie,0.5260985,0.2957815,0.49115384,0.57770634,0.59420043,0.4075314,0.0,0.6033358,0.5480559,0.0,0.4844766,0.6185395,0.50584775,0.48244643,0.0,0.16204163,0.73503375,0.23368242,0.8335827,0.32224366,0.5101203,0.30959854,0.50682575,0.82757634,0.0,0.6002066,0.69956964,0.67493224,0.57846844,0.463812,0.018367976,0.10600775,0.61841077,0.78247833,0.44604397,0.6376112,0.8656432,0.5279799,0.65308475,0.34569854,0.49942186,0.5330326,0.5370629,0.3687587,0.86917
downtonabbey_official,0.65167356,0.73809046,0.6369921,0.52290106,1.0797468,0.44170183,0.0,0.6440752,0.38368103,0.0,0.9478695,1.0458604,0.7458121,0.74477136,0.0,0.428057,0.99346125,0.8830355,0.8262299,0.56824386,0.49423984,0.25114536,0.696031,0.71535176,0.0,0.8996175,1.0699879,0.81282395,0.98170394,0.7609566,0.0,0.25654137,0.7697036,0.5418409,1.0802498,0.7454707,1.1203815,0.7017316,0.96496326,0.77841896,0.83995485,0.95855653,0.7191594,0.95490795,0.7501789
dumbo,0.34816468,0.44698322,0.25133836,0.44072723,0.76285607,0.47554067,0.0,0.51482785,0.38544023,0.0,0.43397883,0.63293725,0.4916169,0.311155,0.0,0.3717989,0.7687724,0.43257108,0.6865703,0.25788185,0.4353221,0.5917847,0.540728,0.7040388,0.0,0.64911664,0.54342085,0.6164843,0.603674,0.41048175,0.0,0.0,0.39672783,0.49233496,0.4712847,0.47380537,0.7549452,0.27473032,0.39807048,0.45742953,0.66331875,0.38414305,0.5251693,0.45724136,0.82252115
escaperoom,0.50671506,0.5336692,0.6855719,0.6687394,0.9626876,0.32576305,0.0,0.55314225,0.523771,0.0,0.8247944,0.6594589,0.8540918,0.7112822,0.0,0.36869133,1.0724556,0.59115267,1.0964909,0.46192324,0.64285094,0.7487383,0.6795121,1.0680043,0.0,1.1250066,0.9866305,0.77037424,0.6948855,0.46935558,0.0,0.39533532,0.61540824,0.66245985,0.7429314,0.67049414,1.0041621,0.7173245,0.76876324,0.37997812,0.56955326,0.6349436,0.6915176,0.6196375,0.90657806
