movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,1.2355797,1.6587137,1.0239098,0.0,1.3397382,0.0,1.0135942,1.6773877,0.77667546,1.1204202
47metersdown,1.39311,1.4937565,0.5133364,0.0,1.0786456,0.0,1.352876,0.8237469,1.2359256,0.66094595
abeautifuldaymovie,1.1921488,1.6902186,0.55886155,0.0,1.4602201,0.0,0.80132884,1.3755629,0.69591707,0.75662863
abominablemovie,1.1743225,1.821185,0.25659376,0.0,1.511109,0.0,1.0875528,1.2164329,0.3525967,0.98865014
adastramovie,1.1908679,1.4104536,0.8514912,0.0,1.0652665,0.0,0.755945,1.3397127,0.8576209,0.965034
adogsjourneymovie,1.2044058,1.7495468,0.0,0.0,1.953335,0.0,1.5456052,0.6817311,0.0,1.0763581
aftermathmovie,1.1235436,1.4745361,0.7467917,0.0,1.2570145,0.0,0.91491336,1.2224973,0.73941153,0.9669498
aftermovie,1.3637366,1.5845717,0.76154935,0.0,1.254522,0.0,0.99123776,1.2839134,0.87782884,1.0507665
ahiddenlifefilm,0.75392306,0.9074439,0.5793362,0.0,0.7074749,0.0,0.51859504,0.80440354,0.52481806,0.5931853
alitamovie,1.2546934,1.299563,0.41123646,0.0,1.0357603,0.0,0.86631244,0.71200836,0.59477633,1.0601935
angelhasfallen,1.5362749,1.5971104,0.6525843,0.0,1.0702388,0.0,1.0814445,1.5089784,0.812997,0.95709187
angrybirdsmovie,0.8385691,1.9993726,0.0,0.0,2.4400804,0.0,0.97349083,0.8916229,0.082409516,0.75477856
annabellemovie,1.8781545,2.6413448,0.7795151,0.0,2.0883358,0.0,1.2808266,1.7569832,0.6775477,1.2753801
annamovie,1.2307324,1.8264923,0.8472001,0.0,1.5325421,0.0,0.8236176,1.3964124,0.77144307,1.1357765
apollo11movie,1.1019902,1.1838458,0.879633,0.0,0.7405508,0.0,0.66623235,1.1223912,0.76373965,0.89290404
arcticdogsmovie,1.0854745,1.4638367,0.65052956,0.0,0.9818404,0.0,0.9373662,1.1899773,0.6491188,0.84197575
arcticmovie,0.83500224,0.9189681,0.5544117,0.0,0.7513998,0.0,0.37049413,0.7842967,0.52705944,0.5226125
artofracingmovie,1.3167493,1.636636,0.9725526,0.0,1.1523975,0.0,1.191014,1.7811841,0.816903,1.0631394
avengers,0.75658375,1.1997052,0.604553,0.0,1.0702462,0.0,0.6011741,1.0949987,0.44482464,0.67093444
beachbummovie,1.1224949,1.3526804,0.82532257,0.0,0.813988,0.0,0.84042495,1.2600863,0.82031006,0.91757464
