movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.45480463,0.4287272,0.8208259,0.3165605,1.1811372,0.7276258,0.8313324,0.97306603,0.0,0.94026864,0.5167363,0.58150345,0.0,0.56319183,0.80809635,0.0,0.9687116,0.01478393,0.55539256,0.0,1.0046602,0.0,0.0,0.6059037,1.1710378,0.18803628,0.6933014,1.3314234,0.57000613,0.3748321
47metersdown,0.5851394,0.3345052,0.94424814,0.4018132,0.84033805,1.0741048,0.863733,1.3958546,0.0,0.8991086,0.7497381,0.66544473,0.0,0.5490305,1.0018271,0.0,0.84473836,0.08683003,0.9228905,0.0,0.7614356,0.0,0.0,0.7983753,1.3395263,0.34200928,0.65045774,1.1212757,0.8781502,0.20003898
abeautifuldaymovie,0.37634727,0.35976756,0.66776204,0.40547854,0.9394553,0.7455822,0.72458047,0.94711864,0.0,0.79949415,0.34388304,0.6458523,0.0,0.5218085,0.85785985,0.0,0.7757065,0.0,0.62854236,0.0,0.8051306,0.0,0.0,0.49996445,0.97071934,0.4039801,0.85872734,0.87622356,0.65042526,0.3895022
abominablemovie,0.6716114,0.3984287,0.901851,0.54153883,0.98037416,0.92055345,1.408266,1.0736377,0.0,1.353321,0.3691005,0.7886758,0.0,0.76957923,1.131392,0.0,0.9263309,0.0,0.30500016,0.0,1.2167054,0.0,0.0,0.61248595,1.2672793,0.5345254,0.9214485,1.6043558,0.6594077,0.57315665
adastramovie,0.38565776,0.26256183,0.6351839,0.3573274,0.7800173,0.70011044,0.7310833,0.7817026,0.048439074,0.9386629,0.5197345,0.32555073,0.0,0.5456274,0.93193793,0.0,0.59882593,0.016873704,0.49500033,0.0,0.673017,0.0,0.0,0.53945196,1.0107591,0.32204664,0.850879,0.93614495,0.4184175,0.22119085
adogsjourneymovie,0.9042084,0.20633456,1.0674913,0.6289133,1.5468401,1.3665782,1.2320573,1.9895852,0.0,1.6759118,0.86389107,0.43456605,0.0,0.86882794,0.97357863,0.0,1.1476848,0.0,0.9435372,0.0,1.0900179,0.0,0.0,1.3777214,2.1219127,0.14258188,0.7952616,2.0236628,0.48977476,0.76899034
aftermathmovie,0.5152101,0.33269328,0.61443883,0.30163985,0.8751724,0.63274765,0.6665075,0.7299842,0.0,0.7043122,0.5294302,0.5595888,0.0,0.612234,0.6223948,0.0,0.6072364,0.07234513,0.38964847,0.0,0.7596184,0.0,0.0,0.46342787,0.8150566,0.30435377,0.46492773,0.87339073,0.5179059,0.37668392
aftermovie,0.60400134,0.2223546,0.528825,0.23585653,1.0629303,0.63025796,0.7605019,0.76721185,0.0,0.65038735,0.5510712,0.57516867,0.0,0.46429804,0.5929793,0.0,0.549258,0.0,0.46970323,0.0,0.8374138,0.0,0.0,0.573935,0.830969,0.20787361,0.5476742,1.0301336,0.58006185,0.5628623
ahiddenlifefilm,0.24435645,0.18745402,0.34679076,0.18773454,0.4959901,0.43714482,0.41613662,0.486145,0.0,0.4473464,0.3108539,0.32738394,0.0,0.27100867,0.39872336,0.0,0.4072914,0.0027584755,0.27052987,0.0,0.44824308,0.0,0.0,0.31622458,0.52236784,0.18093795,0.37172842,0.55606306,0.29875478,0.21962479
alitamovie,0.27486616,0.50265026,0.7648972,0.40024823,1.0085267,0.57475173,0.8064854,1.0029517,0.020301413,0.9700518,0.40990096,0.59633595,0.0,0.54067844,0.96178,0.0,0.9526316,0.0,0.6615537,0.0,1.074116,0.0,0.028408643,0.50987905,1.071113,0.25273803,0.9678242,0.9434469,0.48245502,0.35670334
angelhasfallen,0.5289246,0.37421173,0.80498403,0.52585274,1.1917526,0.8104233,0.9427737,1.1212245,0.0,0.98620003,0.45528764,0.7692936,0.0,0.5263052,1.1400745,0.0,0.9921526,0.10334056,0.7156669,0.0,1.4163961,0.0,0.0,0.48838928,1.417451,0.31453955,0.841544,1.5809258,0.6158081,0.5886205
angrybirdsmovie,0.9173788,0.5280013,1.4128736,0.0,1.80317,1.2220398,1.0797411,1.6456378,0.0,1.843745,0.6689548,0.5871351,0.0,0.5321562,1.3492297,0.0,1.0601896,0.0,1.0802472,0.0,1.3662212,0.0,0.0,0.35936445,1.5434462,0.45226339,1.2129,2.1769419,0.8548449,0.22469346
annabellemovie,0.91034174,0.44396228,1.1141757,0.44071895,1.6442056,1.1566314,1.0975838,1.6733094,0.0,1.2670376,0.88711107,0.9325381,0.0,0.62415075,1.1528015,0.0,1.4253069,0.0,0.8210597,0.0,1.5285602,0.0,0.0,0.93751943,1.6740695,0.3549105,1.0297735,1.7105119,0.92932487,0.593887
annamovie,0.5949136,0.37165835,0.75749254,0.4010595,1.1008012,0.7405784,0.7702066,0.7320627,0.0,0.76435965,0.50192314,0.6188323,0.0,0.56660295,0.8746672,0.0,0.9148922,0.08784588,0.54225636,0.0,0.8139254,0.0,0.0,0.49358356,1.0101068,0.1235221,0.87087667,1.0538925,0.5051405,0.42022502
apollo11movie,0.3325067,0.19765173,0.35895675,0.22170897,0.5628272,0.47079337,0.47307998,0.5689729,0.0,0.5811808,0.27107102,0.38369444,0.0,0.22523718,0.5261177,0.0,0.40411365,0.029551346,0.1288518,0.0,0.39097226,0.0,0.0,0.49861848,0.5601296,0.32057008,0.39137316,0.5191474,0.37550786,0.2803236
arcticdogsmovie,0.40932593,0.3362684,0.67115843,0.31187975,0.7049569,0.820205,0.6496893,0.8518922,0.0,0.8779581,0.24752194,0.3994415,0.0,0.54081964,0.7361244,0.0,0.75513816,0.0,0.76200855,0.0,0.66583765,0.0,0.0,0.7079466,0.9665489,0.29046977,0.6766726,0.8535915,0.6255881,0.40500912
arcticmovie,0.39888522,0.21128051,0.45913368,0.06637728,0.70200616,0.40822554,0.4572196,0.62526125,0.0,0.5597235,0.47809625,0.29405186,0.0,0.48993316,0.46353787,0.0,0.5134822,0.0,0.28989652,0.0,0.6430813,0.0,0.0,0.530077,0.84485763,0.25262114,0.30351654,0.8600326,0.48370156,0.28640452
artofracingmovie,0.44584036,0.22151478,0.7027295,0.34221327,1.2773492,0.92834115,1.0422977,1.0062513,0.0,1.0962723,0.5868615,0.8178166,0.0,0.6416507,0.9042487,0.0,0.87384665,0.16990963,0.8661279,0.0,0.96939456,0.0,0.0,0.54196995,0.96294266,0.23090237,0.9562881,1.2896774,0.7609134,0.32111546
avengers,0.26893085,0.33951727,0.4402413,0.27196544,0.8864055,0.55172914,0.60967386,0.70805854,0.0,0.64698833,0.30543685,0.48915163,0.0,0.38182715,0.51743525,0.0,0.6274159,0.0,0.44740847,0.0,0.66211534,0.0,0.0,0.37716183,0.6539308,0.23710841,0.4120935,0.8475822,0.42558822,0.25217015
beachbummovie,0.56911165,0.2927509,0.5069312,0.2727255,0.9698597,0.7636099,0.5452915,0.9031797,0.0,0.5332185,0.4161076,0.4581178,0.0,0.36001408,0.50083584,0.0,0.5645043,0.038063433,0.5830806,0.0,0.699106,0.0,0.0,0.6546747,0.83139557,0.13302945,0.3817296,0.66109926,0.5318188,0.4526088
bernadettefilm,0.471476,0.30382892,0.6005492,0.5237954,0.92641824,1.129818,0.92432046,1.1954861,0.0,0.721523,0.73820853,0.82779455,0.0,0.59543747,0.82222176,0.0,1.0610895,0.0,0.6071265,0.15373579,1.2574453,0.058646485,0.0,0.6115836,1.0587997,0.21344084,0.8073949,1.0139213,0.755692,0.65270776
blackandbluemovie,0.49343577,0.5629682,1.0255468,0.86153704,1.6732793,1.6412797,1.1801108,2.275044,0.0,1.4877287,0.78912175,1.0007238,0.0,0.95052177,1.6723714,0.0,1.6336472,0.0,1.2223936,0.0,1.3080593,0.0,0.0,1.2780889,1.7050773,0.51932406,1.424276,1.4448807,1.1934502,0.79235035
blackchristmas,0.60075533,0.18477345,0.7115322,0.295816,0.945628,0.55318403,0.65741056,0.9853509,0.0,0.8880563,0.608874,0.4621692,0.0,0.39885524,0.73055094,0.0,0.741573,0.05844988,0.46853584,0.0,0.7755265,0.0,0.0,0.63438565,1.03769,0.26250964,0.5651661,1.1864402,0.57847273,0.3632532
blindedbythelightmovie,0.44230664,0.14674184,0.4423248,0.12838522,0.6031545,0.5376334,0.63845694,0.54543084,0.0,0.48958647,0.44052333,0.34302005,0.0,0.3759916,0.48413262,0.0,0.5550696,0.0,0.32122803,0.0,0.68001735,0.0,0.0067471825,0.36690107,0.5938286,0.10698105,0.46776706,0.71328247,0.5128851,0.31352276
bombshellmovie,0.4774762,0.23919347,0.44472218,0.3066324,1.1044239,0.74970275,0.82244325,0.9262132,0.0,0.9179489,0.510818,0.707693,0.0,0.37249723,0.52791464,0.0,0.7094346,0.0,0.54862386,0.0,1.0057095,0.0,0.0,0.5413674,0.93840545,0.21787229,0.5623249,0.9985902,0.6666137,0.54920894
