movie,feature_0,feature_1,feature_2,feature_3,feature_4
dumbo,1.9823335,0.8742185,1.2735316,2.3000576,0.9959874
escaperoom,2.5155146,0.96591246,1.341585,2.5663793,1.0596242
everybodyknowsmovie,1.6220287,0.6917304,0.95205194,1.751321,0.8234146
fastandfuriousmovie,2.857083,0.5137241,1.817321,2.6312432,1.0312476
fightingwmyfam,2.8852124,0.4409997,1.3479209,2.6135242,0.680732
fivefeetapartfilm,2.7325456,0.6560875,2.625275,3.3146777,0.13829955
fordvferrari,1.7031168,0.48816216,1.0398568,1.4872512,0.63990307
freaksthefilm,1.4808114,0.23713422,0.68074054,1.1128236,0.533538
geminimanmovie,2.3255582,0.9244046,1.324824,2.6322594,1.257191
glassmovie,2.554566,0.96500427,1.2827275,2.5753427,0.99509877
gloriabellmovie,2.074298,0.89704525,1.526985,2.1369429,1.0587425
godzillamovie,1.8584149,0.548105,0.9482509,1.8044173,0.60273993
goldfinchmovie,2.398916,1.0961046,1.5447155,2.399929,1.2202086
goodboysmovie,2.4901364,0.98281056,1.5052098,2.714978,1.463829
goodliarmovie,3.1122174,1.3598353,1.7667226,3.4094589,1.3766546
gretafilm,2.1866405,0.67945284,1.477919,2.6592138,1.1801817
halathemovie,2.6380687,0.58771193,1.3853978,2.9573708,0.6817256
happydeathdaymovie,0.94207907,0.5102696,0.57874835,0.7660831,0.4589863
harrietfilm,2.1684544,0.85748035,1.3445076,2.4116707,1.1916721
hellboymovie,1.8999212,0.6868286,1.5050379,2.172396,0.55748975
hersmellmovie,1.8480445,1.1061978,0.94290787,2.1553545,1.0825905
highlifemovie,1.6878136,0.7997022,1.2830904,1.8073566,0.90837306
highstrungmovie,0.0,0.017945737,0.0,0.0,1.0237442
honeyboymovie,2.3185678,0.7221135,0.8230681,1.8537058,1.0724773
hotelmumbaifilm,1.7642134,0.8019106,1.1202934,1.88407,1.2584362
httydragon,2.4403508,1.1838799,0.032515302,2.0419195,1.378901
hustlemovie,0.9597218,0.7875413,1.1976999,1.2415829,1.040606
hustlersmovie,0.0,2.5166726,0.0,0.0,1.9234776
isntitromantic,2.3925438,1.1646124,1.6046077,2.5099862,1.187469
itmovieofficial,2.7704427,1.4859936,1.6349992,2.905274,1.5234928
jayandsilentbob,2.9103599,0.900946,1.2307432,2.4820676,1.4741552
johnwickmovie,3.199099,1.0251894,1.912548,3.1172316,0.70850104
jojorabbitmovie,2.999098,1.163914,1.759728,3.3173227,1.1126301
jokermovie,2.104679,0.89169824,1.2325077,2.2428977,0.9512575
judythefilm,1.8544983,0.94010335,1.1266489,2.3729756,1.0193447
jumanjimovie,3.1905887,0.7215523,1.7327592,2.944072,1.1636229
justmercyfilm,1.3188471,0.59128404,1.0094371,1.3908889,0.59035516
knivesout,2.2847612,1.0088995,1.3797115,2.4719968,0.91704667
lalloronamovie,1.9106225,0.8380664,1.2355974,2.1230643,0.6618968
lastblackmansf,2.785898,1.1715026,1.6184294,3.0799727,1.1018586
lastchristmasthemovie,1.5358782,0.7499523,1.0057782,1.6613349,0.9750704
latenightmovie,2.668665,1.122009,1.5394917,2.676299,1.4401853
lighthousemovie,1.6878136,0.7997022,1.2830904,1.8073566,0.90837306
lionking,3.6515396,0.32415244,1.2284912,3.0542815,1.0652518
littlethemovie,3.0631466,0.71449983,1.1777554,2.7093496,1.4145479
littlewomenmovie,2.8680496,1.0027025,1.2568271,2.826632,1.3379338
littlewoodsfilm,2.971023,0.6794833,1.7218889,2.8321369,0.5616851
longshotmovie,2.295762,0.5842079,1.6830997,2.5946565,0.87141275
lordsofchaosmovie,1.8472505,0.89481646,1.134324,1.9723516,0.8896665
lucyintheskyfilm,1.9085985,0.5538701,0.9018081,1.7243518,0.7916547
mamovie2019,3.142867,1.1967807,1.5020303,2.7214818,1.1900042
marriagestory,2.5223224,1.1715269,1.5038565,2.9352536,1.6991031
meettheaddams,1.7283801,0.6637504,1.4366636,1.9814059,1.2358408
meninblack,2.8792775,0.68132555,1.3524197,2.5968075,0.047687024
midsommarmovie,2.4893422,1.0657744,1.5204978,2.7013338,1.5669489
midwaymovie,2.1598835,0.61547005,2.1042526,2.0383523,0.9152196
missbalamovie,2.8203137,0.83415127,1.4216712,2.7191107,1.0285071
missinglinkfilm,1.7020184,0.7616461,0.9402189,1.8136781,0.805556
motherlessbklyn,2.982367,1.1950049,2.0662937,3.1846278,1.602632
onceinhollywood,2.4969761,0.5495806,1.7553271,2.4209456,0.63574946
onthebasisofsex,1.4587241,1.5874621,0.7513266,1.8022063,3.0548162
overcomermovie,1.5988904,0.67813075,1.0741862,1.7501993,0.7480243
peanutbutterfalcon,0.42069855,0.0,0.0,0.0,1.4703028
petsematarymovie,3.0616326,1.2202322,1.8465124,3.2523096,1.5775363
piercingmovie,0.0,2.0085511,0.0,0.0,3.6356795
playingwithfire,3.0631683,1.1904179,1.6598308,3.3675103,1.3180056
playmobilthemovie,2.5071406,0.9103267,1.6693054,2.7474964,1.066561
pomsmovie,1.6937112,0.73894906,1.1883106,1.8507388,0.9055627
queenandslim,2.8019342,0.9977343,1.0560434,2.3378873,0.7136736
rambomovie,1.6252496,0.6641089,1.1468658,1.7526541,0.7738233
readyornotfilm,2.087958,0.7627946,1.3493882,2.2980115,0.7803839
richardjewellfilm,2.0731454,0.8267128,1.5196508,2.2089431,0.85127395
rocketmanmovie,2.39779,0.9918449,0.97397596,2.6206598,1.1121138
scarystoriesmovie,1.8252255,0.81081986,1.5444219,1.9545487,0.74448496
secretlifeofpets,1.9962263,0.67764246,1.1027027,1.8779913,0.4361313
serenityfilm,1.9511317,0.7490635,1.4709294,2.1086009,0.72506475
shaftmovie,2.4577124,0.9801507,1.257673,2.5895007,1.3689752
shazammovie,2.5567472,1.1551936,1.4509153,2.8572974,0.9052727
spidermanmovie,3.0295105,0.75673103,0.92446715,2.3886318,1.1667917
spiesindisguise,2.6445904,0.80322,1.8763206,2.755843,0.94438195
starwars,3.638992,0.0,0.0,0.3515759,0.8262548
stormboymovie,1.8245918,0.91268843,1.0735054,2.062134,1.1604738
stubermovie,1.1277776,0.48699775,1.1801617,1.3082381,0.35804564
taosdfilm,1.5471328,0.50141317,0.9959777,1.5409957,0.53925556
teenspiritmov,2.263438,0.6002967,1.7394527,1.3684216,1.6631012
terminator,2.774138,1.1844115,1.5583808,3.1506875,1.4379342
theaeronautsmov,0.97144854,0.5143088,0.6583419,0.9826962,0.53386235
thebestofenemies,2.0007794,1.0335495,1.7014369,2.3065486,0.7866752
thedeaddontdie,2.1723204,0.7072391,1.5789088,2.237682,0.8745254
thefarewell,2.0419097,0.8886098,1.5688194,2.1540365,1.0848167
thehighwaymen,1.8187824,0.9049661,1.2641113,2.173348,1.4157736
thehummingbirdprojectfilm,1.0389521,0.5339995,0.7210139,1.1132524,0.5600089
theintrudermovie,2.673294,1.0346923,1.763955,2.7771752,1.0757194
theirishmanfilm,2.3893287,1.275744,1.2238307,2.690583,2.3254673
thekitchenmovie,3.289713,1.3129524,2.4434006,3.4090374,1.5133154
thelegomovie,2.4636495,1.017472,1.5284659,2.421583,1.4530792
themustangfilm,1.625614,0.68231326,0.8040589,1.6417844,0.6844168
thenightingalefilm,1.7720432,1.1853149,1.1045043,2.3643138,1.8753562
theprodigymovie,2.8123777,0.53498554,0.95172215,1.9410871,0.44349754
thesunisalsoastar,2.9951465,0.88969475,2.0154216,3.1662345,0.8060031
theupsidefilm,2.7445114,1.1417618,1.7769215,2.8218985,1.439606
tolkienmovie,2.7399838,1.0167255,1.7397538,3.0087094,1.1431437
toystory,2.5467572,0.75106204,1.4569125,2.6185257,0.9312578
triplefrontier,2.1357489,0.7689965,1.1783391,2.3284304,1.1159891
uglydolls,0.3137802,0.181458,0.31746677,0.0,0.6440444
uncutgems,1.8472276,1.4767448,1.2381896,2.0180604,2.2685437
underthesilverlake,2.2881067,0.993735,1.4959072,2.352083,1.0471103
usmovie,1.3139158,0.7295563,0.76155454,1.3757595,0.83214825
wavesmovie,2.6063654,0.9620882,1.8796861,2.558972,1.0612366
whatmenwant,3.6402514,1.4098929,1.9752921,3.9225993,1.9005692
wonderparkmovie,2.9059012,1.1363332,1.5926023,3.0053878,1.2137935
wrinklestheclown,1.0389521,0.5339995,0.7210139,1.1132524,0.5600089
xmenmovies,4.0762978,1.9033632,2.3782458,3.7437828,2.1382418
yardiefilm,1.6720241,0.76948094,1.0404502,1.7482873,0.87597567
yesterdaymovie,2.027754,0.75422204,1.215402,2.139046,0.9260531
zombieland,3.4779325,0.7945512,1.7166103,3.0065236,0.9613668
