movie,feature_0,feature_1,feature_2,feature_3,feature_4
21bridgesmovie,1.6152902,1.4125283,0.0,1.6417435,1.5526932
47metersdown,1.7085204,1.7016923,0.0,1.4808677,1.5913049
abeautifuldaymovie,0.970219,1.4295969,0.0,1.5777994,1.5710758
abominablemovie,1.9930464,1.8991573,0.0,1.7147875,1.6682024
adastramovie,1.1677724,1.2107284,0.0,1.1102858,1.2936273
adogsjourneymovie,1.376767,2.631457,0.0,2.0309134,1.9757328
aftermathmovie,1.0704557,1.2187579,0.0,1.2822922,1.5540807
aftermovie,1.0625745,1.4354959,0.0,1.1963086,1.5290774
ahiddenlifefilm,0.6400893,0.767308,0.0,0.7992614,0.8428883
alitamovie,1.0327319,1.6093571,0.0,1.2434657,1.4171373
angelhasfallen,1.5114132,2.3188891,0.0,1.9029133,1.7093657
angrybirdsmovie,1.2058157,2.6361458,0.0,1.5895703,2.6595473
annabellemovie,1.6035961,2.4693818,0.0,2.4494324,2.3904757
annamovie,0.9269452,1.398639,0.0,1.4409064,1.6098404
apollo11movie,0.6953262,1.0216856,0.0,1.0297635,1.0054771
arcticdogsmovie,0.9825864,1.3356166,0.0,1.3185939,1.2539752
arcticmovie,0.8671919,0.7876167,0.0,0.84763324,0.89276856
artofracingmovie,1.2669754,1.3241644,0.0,1.5865123,1.5898235
avengers,0.98353076,1.1862984,0.0,1.0225599,1.0371579
beachbummovie,0.68068206,0.99161357,0.0,1.0817512,1.1613156
bernadettefilm,1.0935193,1.3901346,0.0,1.6927966,1.66477
blackandbluemovie,1.7879071,2.5778215,0.0,2.1096807,2.623744
blackchristmas,1.2216876,1.7667251,0.0,1.6753378,1.6695276
blindedbythelightmovie,0.6574074,1.1135113,0.0,0.93718266,1.1505148
bombshellmovie,0.60593724,1.1482003,0.0,0.9477841,1.3066218
booksmart,0.0,0.0,0.0,0.0,1.3089925
breakthroughmovie,1.7737933,1.4576201,0.6482888,1.7587038,2.91748
brianbanksmovie,1.5230303,2.0078611,0.0,1.7966515,1.5316436
brightburnmovie,1.0549759,1.3570251,0.0,1.5408905,1.8551409
brittanyrunsmov,0.6695677,0.88128513,0.0,1.0222461,1.1582566
captainmarvelofficial,0.82336736,1.3677182,0.0,1.1799839,1.2671162
captivestatemovie,1.1685524,1.303159,0.0,1.188586,1.9155148
catsmovie,1.1851376,2.1160443,0.0,1.6456667,2.0053253
charliesangels,1.0827414,1.6907098,0.0,2.0816715,2.845678
childsplaymovie,2.1433597,1.3569689,0.0,0.7691504,0.6874899
clarathefilm,3.0562282,0.0,1.550355,0.6593748,0.0
coldpursuitmovie,0.690493,1.0313051,0.0,1.0231632,1.1849236
countdown,2.144058,1.7568378,0.0,1.7808,1.6998879
currentwarmovie,1.6357815,1.4617603,0.0,1.914471,1.8210278
darkwatersmovie,1.7712578,2.0227625,0.0,2.5179129,2.5238779
detectivepikachumovie,1.8712713,2.10587,0.0,2.071963,1.4864206
disneyaladdin,1.4028326,2.003547,0.0,1.3524996,2.4167333
disneyfrozen,0.79822123,1.7631862,0.0,0.9962726,1.9939208
disneymaleficent,1.2250328,1.6632082,0.0,1.3342347,1.8390677
doctorsleepmovie,1.1670445,1.5006485,0.0,1.2886283,1.9048227
dolemiteismyname,1.5283682,1.7917674,0.47108033,1.8386111,2.1769714
dontletgomovie,1.4647001,2.1025753,0.0,1.9637029,1.8991653
doramovie,1.4167336,1.4755123,0.0,1.2597004,1.6012789
downtonabbey_official,1.0316656,1.4525454,0.0,1.8133419,2.6295526
dumbo,1.10489,1.4601238,0.0,1.0121778,1.741165
escaperoom,1.1825655,1.6667991,0.0,1.7328405,1.9513152
everybodyknowsmovie,0.91411805,1.129916,0.0,1.2187449,1.390984
fastandfuriousmovie,1.4592292,2.765575,0.0,1.8537185,2.7359836
fightingwmyfam,1.5950345,1.556812,0.0,1.7532492,2.3964634
fivefeetapartfilm,2.3601027,2.5804708,0.0,1.650536,2.7662292
fordvferrari,0.9318129,1.1538653,0.0,0.8953159,0.92911714
freaksthefilm,0.9557959,0.9840314,0.0,0.9650164,1.1147002
geminimanmovie,1.4433535,1.8780377,0.0,1.5289289,2.0197086
glassmovie,1.2850808,1.2428238,0.1601207,1.4201918,2.0247774
gloriabellmovie,1.4353832,1.3414364,0.0,1.7548624,1.5832342
godzillamovie,1.0264616,1.5541718,0.0,1.5631034,1.3382062
goldfinchmovie,1.3162177,1.3420281,0.0,1.4233978,2.2468503
goodboysmovie,1.3703858,1.6882253,0.0,1.289706,2.103975
goodliarmovie,1.4542681,1.8049765,0.0,1.9654571,2.3075578
gretafilm,1.147188,1.7798831,0.0,1.7607352,1.6894637
halathemovie,1.1332196,2.7776895,0.0,2.172342,1.9598504
happydeathdaymovie,0.53378546,0.43192017,0.0,0.45529014,0.60232633
harrietfilm,1.0472679,1.4534569,0.0,1.3787032,1.7722787
hellboymovie,1.0972049,1.9407475,0.0,1.8243668,1.4654261
hersmellmovie,0.89426506,1.353528,0.41372237,1.6681836,2.0445662
highlifemovie,1.2791777,1.2282231,0.0,1.4325725,1.4407917
highstrungmovie,0.71123123,0.0,0.80565625,0.0,0.0
honeyboymovie,0.7376981,1.691628,0.0,1.6814648,1.4054923
hotelmumbaifilm,1.1950479,1.3896763,0.0,1.4608148,1.4861934
httydragon,1.4292018,2.2218409,0.0,2.1833568,1.3118135
hustlemovie,0.6446153,1.1670525,0.0,1.0841693,1.0547965
hustlersmovie,2.124694,0.0,0.5758396,0.9879984,0.0
isntitromantic,1.0098875,1.8559008,0.0,1.5651948,1.6713303
itmovieofficial,1.2255855,1.3904684,0.0,1.1471943,1.7071002
