movie,feature_0,feature_1,feature_2,feature_3,feature_4
captivestatemovie,1.6976206,1.9726865,0.56799865,1.8645594,0.0
catsmovie,2.0215282,1.8649828,0.0,1.9010189,0.0
charliesangels,0.718072,2.4689598,0.7026332,1.854278,0.48441654
childsplaymovie,0.0,2.0877128,2.8485167,1.9992673,0.0
clarathefilm,0.0,1.146523,4.092183,1.9495673,0.5604932
coldpursuitmovie,1.8241581,2.1569288,0.5164361,1.7206618,0.0
countdown,2.6162963,2.0504093,0.0,1.8486413,0.0
currentwarmovie,2.381023,2.4005065,0.22219622,2.5659688,0.0
darkwatersmovie,1.9848393,2.731679,0.22738355,2.4628663,0.00093788654
detectivepikachumovie,2.7230685,2.4954476,0.0,1.7158378,0.0
disneyaladdin,3.061047,3.121,0.19662714,2.5564375,0.0
disneyfrozen,1.4879481,2.1229007,0.0,1.6335424,0.0
disneymaleficent,2.7176147,2.6532993,0.43836367,2.3545773,0.0
doctorsleepmovie,2.5188198,2.7412198,0.3861748,2.0536952,0.0
dolemiteismyname,2.9209874,2.115188,0.0,1.4629376,0.0
dontletgomovie,2.7683663,2.8017945,0.39741483,2.334287,0.0
doramovie,1.9029142,2.6516082,0.63334197,2.4387975,0.0
downtonabbey_official,1.6315752,1.4879364,1.2505081,2.815154,0.0
dumbo,2.5056849,2.5255518,0.34747383,2.1029367,0.0
escaperoom,1.9782592,2.598101,0.4812198,2.4336808,0.0
everybodyknowsmovie,1.7362493,2.019242,0.56455964,1.6767069,0.0
fastandfuriousmovie,2.409621,2.3241565,0.0,0.9298969,0.14451323
fightingwmyfam,2.6132705,1.8112574,0.0,1.7770351,0.0
fivefeetapartfilm,2.110734,1.5363749,0.0,1.4753718,0.0
fordvferrari,1.6407238,1.5735378,0.1324839,1.1938764,0.0
freaksthefilm,1.0895388,1.0510248,0.0,1.0643988,0.20976406
geminimanmovie,2.845148,2.7347684,0.0,2.181811,0.0
glassmovie,2.627443,2.6556,0.623317,2.502531,0.0
gloriabellmovie,2.6020215,2.7881274,0.65826315,2.628521,0.0
godzillamovie,2.1786134,2.234468,0.0,1.4113075,0.09420167
goldfinchmovie,2.778122,2.624122,0.18675202,1.9702225,0.0
goodboysmovie,2.4492457,2.946392,0.4421191,2.1691918,0.018176738
goodliarmovie,3.2900336,2.4964397,0.04361763,2.0645964,0.0
gretafilm,2.4426358,2.786654,1.3817636,2.0167928,0.0
halathemovie,1.6995584,2.4096825,0.0,1.6136515,0.027576212
happydeathdaymovie,0.6502477,0.8595701,0.49664235,0.78924173,0.008172171
harrietfilm,2.296306,2.8221102,0.79764307,2.0791037,0.0
hellboymovie,2.0265274,3.0023143,0.95204717,2.1652684,0.0
hersmellmovie,1.9050477,1.620527,0.33279762,1.3956742,0.0
highlifemovie,2.1031039,2.2831972,0.6170422,2.0721817,0.0
highstrungmovie,0.0,0.0,1.698528,0.0,2.0174453
honeyboymovie,1.8451123,1.8367486,0.8578383,1.1718059,0.017480724
hotelmumbaifilm,2.3258731,2.5954883,0.6700314,2.1342,0.0
httydragon,0.3939497,2.421912,1.8262525,2.2200348,0.0
hustlemovie,0.928525,1.882785,0.385303,1.3442397,0.17531402
hustlersmovie,0.0,0.14997314,3.729046,1.8517487,0.4741701
isntitromantic,2.114272,2.7156167,0.2319659,2.1110601,0.0
itmovieofficial,2.5130363,2.1280274,0.05421025,1.975091,0.14532939
jayandsilentbob,1.7343258,2.1770258,0.15362598,1.733263,0.031662602
johnwickmovie,2.5503418,3.0029175,0.4096723,1.5451106,0.0
jojorabbitmovie,2.363953,2.3887131,0.5071076,2.0144258,0.0
jokermovie,2.6880105,2.8489509,0.093968034,2.0408888,0.0
judythefilm,1.4385018,2.8004484,1.7859488,2.256091,0.0
jumanjimovie,1.1765883,2.161202,0.20600984,2.2624485,0.0
justmercyfilm,1.1969166,1.2904557,0.26845604,0.9023909,0.21043134
knivesout,1.5108064,2.3556702,1.1051971,2.089001,0.0
lalloronamovie,2.4376361,2.512025,0.4409538,2.2558093,0.0
lastblackmansf,2.516396,2.2517943,0.0,2.0380948,0.0
lastchristmasthemovie,1.9600753,2.2752833,0.47319478,1.7584579,0.0
latenightmovie,2.584133,2.5567198,0.4327359,1.4643788,0.0
lighthousemovie,2.1031039,2.2831972,0.6170422,2.0721817,0.0
lionking,1.9921728,1.9845295,0.0,1.8496764,0.0
littlethemovie,1.9764998,2.8974512,0.13215347,2.0908937,0.0
littlewomenmovie,2.327442,2.9926314,0.45345,2.88999,0.0
littlewoodsfilm,2.6969428,3.149491,0.38850766,2.0217307,0.0
longshotmovie,2.611692,2.8035624,0.47550055,2.1602352,0.0
lordsofchaosmovie,2.237836,2.2518287,0.78972363,1.8885984,0.0
lucyintheskyfilm,2.101143,2.245,0.5288173,2.1321392,0.0
mamovie2019,1.6669649,2.1538117,0.8629342,2.1520581,0.0010445528
marriagestory,3.1337917,2.4493346,0.15492322,1.61481,0.0
meettheaddams,1.9554209,1.9876733,0.31324804,1.4598837,0.058706623
meninblack,2.1474705,2.2535079,0.0,1.1386218,0.060313232
midsommarmovie,2.9701452,2.9942186,0.53993654,2.768239,0.0
midwaymovie,2.4311721,2.0461423,0.19187239,2.0100596,0.0
missbalamovie,2.1197424,2.7881653,0.44717357,2.5142941,0.0
missinglinkfilm,2.1587832,2.253401,0.47874728,1.7821633,0.0
motherlessbklyn,3.1422,2.515537,0.0,1.5472083,0.0
onceinhollywood,2.3554459,1.8190296,0.0,1.4934521,0.0
onthebasisofsex,0.80376613,1.3021965,1.9025074,3.036671,0.0
overcomermovie,2.1549857,2.1686544,0.19721983,1.7014396,0.0
peanutbutterfalcon,0.0,0.0,2.4379368,0.08508419,2.1799252
petsematarymovie,3.044815,3.0423298,0.0,2.2226872,0.0
piercingmovie,0.0,0.2716462,5.3338294,2.3376355,0.9096553
playingwithfire,2.8557892,2.5123234,0.0,1.721991,0.0
playmobilthemovie,2.884195,3.6009922,0.6882629,2.859229,0.0
pomsmovie,2.1810532,2.2409015,0.3882381,1.818169,0.0
queenandslim,0.9879186,1.9913878,1.1207095,2.16769,0.0
rambomovie,2.1455097,2.120826,0.35992095,1.7779458,0.0
readyornotfilm,2.5396523,2.9655724,0.86165166,2.1968842,0.0
richardjewellfilm,2.7226474,2.7047377,0.48898375,1.7072951,0.0
rocketmanmovie,2.762666,2.3885412,0.0,1.880201,0.0
scarystoriesmovie,2.3725717,2.344097,0.39315996,2.078605,0.0
secretlifeofpets,1.8415217,2.167189,0.0,0.8694682,0.0
serenityfilm,2.2716665,2.798861,0.15746273,2.1497025,0.0
shaftmovie,2.4324782,2.7513924,0.62063736,2.444701,0.0
shazammovie,2.3388503,2.6518445,0.34527913,2.1024992,0.0
spidermanmovie,0.9133919,1.6888655,0.7253968,2.9171543,0.0
spiesindisguise,2.4739413,2.6793206,0.0,1.9330132,0.0
starwars,0.22996299,1.4355013,0.0,1.5386697,0.5857572
stormboymovie,2.6009881,2.403878,0.4982649,2.076747,0.0
stubermovie,0.9245837,1.0620658,0.20588475,0.8498172,0.0
taosdfilm,1.6694249,1.838196,0.48144966,1.5999917,0.0
teenspiritmov,0.7690857,1.3341278,0.6897125,2.628551,0.0
terminator,2.8004496,2.8323355,0.0,2.1951075,0.0
theaeronautsmov,0.930854,1.1175784,0.47173476,0.8286352,0.0
thebestofenemies,2.6996331,2.34954,0.24476022,2.1990285,0.0
thedeaddontdie,2.239886,2.629862,0.9340109,2.1667385,0.0
thefarewell,2.30868,2.7193573,0.8286416,2.4241729,0.0
thehighwaymen,1.9412427,1.7429672,0.0049568787,1.3738186,0.0
thehummingbirdprojectfilm,1.2847918,1.4097556,0.31854925,1.1725228,0.0
theintrudermovie,1.9452477,2.7401745,0.6744991,2.4125988,0.0
theirishmanfilm,2.531576,1.9484714,0.0,1.3244456,0.0
thekitchenmovie,2.4585962,2.354094,0.0,1.1568221,0.09584629
thelegomovie,2.6754856,2.2176557,0.0,1.4185178,0.0
themustangfilm,1.4969608,1.8352259,0.77337164,1.7904512,0.0
thenightingalefilm,1.4373472,2.3296735,1.8618511,2.4279692,0.0
theprodigymovie,0.9937238,2.0460517,1.3158308,1.9060047,0.0
thesunisalsoastar,3.0084784,2.548869,0.0,1.8929639,0.0
theupsidefilm,2.4570136,2.4842434,0.21423206,1.6228126,0.0
tolkienmovie,2.8553355,3.1090384,0.5234783,2.5046768,0.0
toystory,2.6063247,3.0232856,0.0,2.3471003,0.0
triplefrontier,2.5367837,2.1536071,0.2582293,1.9581774,0.0
uglydolls,0.0,0.07130364,0.2475585,0.25603193,0.08485146
uncutgems,2.251102,2.822669,0.16730899,1.7804302,0.0
underthesilverlake,2.38336,2.7382026,0.7276763,2.5354395,0.0
usmovie,1.1781366,1.589928,0.21203563,1.3197111,0.0
wavesmovie,2.596122,2.6191914,0.6564777,2.8359456,0.0
whatmenwant,3.4819522,3.7563806,0.0,2.7330058,0.0
wonderparkmovie,2.404183,2.8077908,0.0,1.9905849,0.0
wrinklestheclown,1.2847918,1.4097556,0.31854925,1.1725228,0.0
xmenmovies,1.6293344,2.0455575,1.0748574,2.742285,0.0
yardiefilm,2.1219537,2.2631335,0.22891632,1.7626262,0.0
yesterdaymovie,2.360201,2.3635054,0.43713194,2.0892923,0.0
zombieland,1.6219635,2.5248616,0.10177283,2.42109,0.20421474
