movie,feature_0,feature_1,feature_2,feature_3,feature_4
21bridgesmovie,1.1659535,2.5185752,1.8221186,2.1699524,1.9096521
47metersdown,1.0741107,1.787925,1.7633746,1.8202143,1.2254463
abeautifuldaymovie,1.1454624,2.188514,1.2687778,1.7515006,1.4998237
abominablemovie,0.6095935,1.5207496,1.0658075,2.435443,1.2420142
adastramovie,0.9809164,2.0333018,1.3841624,1.9556012,1.5899903
adogsjourneymovie,1.0893264,1.9218272,1.1183239,1.2289997,0.77172697
aftermathmovie,0.9911326,1.8767158,1.2773854,1.6803964,1.3956883
aftermovie,1.0815984,2.0908854,1.435826,2.4456744,1.9136949
ahiddenlifefilm,0.6470672,1.2126619,0.8596051,1.1128849,0.9970311
alitamovie,0.44900474,1.7092894,1.3245922,1.3101714,0.9731972
angelhasfallen,1.201254,2.3562236,1.3578336,1.9796888,1.6118996
angrybirdsmovie,1.233714,2.0497174,0.8595283,1.1633576,0.43519926
annabellemovie,0.87282753,2.988739,2.4035087,2.572768,1.8369422
annamovie,0.7966124,2.0976782,1.7106781,2.020673,1.4750868
apollo11movie,1.0227686,1.9478062,1.1479852,1.6093882,1.5320566
arcticdogsmovie,0.90359926,1.4855018,1.116759,1.5348977,1.2341138
arcticmovie,0.630116,1.3731917,1.0006194,1.2477337,1.1116786
artofracingmovie,1.0573682,2.2005792,1.5824226,2.3732646,1.6796415
avengers,0.64565647,1.3971046,1.00183,1.1250873,1.1184115
beachbummovie,1.1184261,2.0345817,1.1533194,1.7288496,1.5917774
bernadettefilm,1.055568,2.312418,1.7394822,2.2113657,1.8702503
blackandbluemovie,1.0250382,2.1437726,1.1370769,1.9023428,1.1193845
blackchristmas,1.1286563,2.074496,1.5667938,2.0640388,1.4417862
blindedbythelightmovie,0.78675175,1.4900975,0.90625674,1.3856281,1.101156
bombshellmovie,0.50699353,0.7687769,0.78390634,1.1985757,0.81185263
booksmart,0.0,0.5141689,0.0,0.0,2.147066
breakthroughmovie,0.60986084,1.4295706,1.4006466,1.6591961,0.8265072
brianbanksmovie,0.47617087,2.2934954,2.276929,1.9254441,1.6013751
brightburnmovie,1.2186123,2.5477395,1.4546432,1.897546,1.523317
brittanyrunsmov,0.6382115,0.98392844,0.717908,0.9822774,0.7315876
captainmarvelofficial,0.5567546,1.7109207,1.119409,1.431865,1.403029
captivestatemovie,0.9061264,1.4681243,1.0984895,1.7635746,1.2417754
catsmovie,0.0,1.2924356,1.1310312,2.6546462,0.8362419
charliesangels,0.41356683,2.94693,1.4722041,0.787271,0.6655182
childsplaymovie,0.68397665,0.8587248,0.89717925,1.4605519,0.7252063
clarathefilm,0.0,0.021167427,0.0,2.224475,1.5588734
coldpursuitmovie,0.86149406,1.839196,1.2360352,1.6999191,1.480936
countdown,0.25329247,1.9728882,1.826664,2.0235941,1.0712674
currentwarmovie,0.7839694,2.0669832,1.6177601,2.3455148,1.6282048
darkwatersmovie,1.2583716,1.9912452,1.4578404,2.2087178,1.1313767
detectivepikachumovie,0.73468757,2.0122626,1.7882146,2.0453734,1.6684409
disneyaladdin,1.0825325,2.6535485,1.8697021,2.3958135,1.5206947
disneyfrozen,1.3924562,2.0567555,0.9260673,1.0754699,0.9204589
disneymaleficent,1.1589868,2.5386019,1.8256727,2.1386433,1.5218395
doctorsleepmovie,1.0787048,2.169698,1.5591898,2.2492206,1.6291567
dolemiteismyname,1.1268793,1.577724,1.0070488,1.8665408,1.6389464
dontletgomovie,1.3113675,2.641828,1.9527619,2.351996,1.6771469
doramovie,1.3144133,2.070201,1.2670591,2.150606,1.8503675
downtonabbey_official,0.71545935,1.3049536,1.3896215,1.9293679,1.5495472
dumbo,1.061831,2.2660904,1.6116027,1.9250464,1.4365269
escaperoom,1.1358973,2.545066,1.415441,1.7677923,1.2381983
everybodyknowsmovie,0.98043525,1.5842041,1.0656772,1.5815644,1.3581527
fastandfuriousmovie,0.267004,1.6923599,1.5535524,1.7436197,0.87903935
fightingwmyfam,0.9514909,1.6049086,1.1290119,2.0820577,0.9606573
fivefeetapartfilm,0.30101743,0.80559266,0.6506263,2.6639555,0.81885743
fordvferrari,0.882692,1.4581889,0.7890777,1.7155051,1.1548575
freaksthefilm,0.34952232,1.0810112,0.96246314,1.1971089,1.0295706
geminimanmovie,0.8658998,2.2983527,1.8465012,2.3086045,1.4773401
glassmovie,1.3728526,2.288876,1.2770711,2.2274535,1.8578742
gloriabellmovie,0.9485018,2.5297444,1.940628,2.2516637,1.8481913
godzillamovie,0.95125175,2.3007495,1.4625177,1.816908,1.8286633
goldfinchmovie,1.6261023,1.961093,1.1517712,2.316444,1.4245523
goodboysmovie,1.1444113,2.2307596,1.7182763,2.0982502,1.8145964
goodliarmovie,0.65330005,2.2314734,2.1277869,2.4867303,1.8672929
gretafilm,1.0276175,2.257347,1.1545707,2.217568,1.8310608
halathemovie,0.0,1.9803964,1.7555234,1.4818763,1.3827256
happydeathdaymovie,0.49417502,0.6776084,0.5374094,0.37132698,0.5805024
harrietfilm,1.4150193,1.8523666,1.1512748,2.2178853,1.7850695
hellboymovie,1.0870628,2.3876252,1.7322392,1.5274167,1.9486184
hersmellmovie,0.0,1.8937484,2.129766,0.68400437,1.4349099
highlifemovie,0.96970654,2.062461,1.5593628,1.8528042,1.5859914
highstrungmovie,2.6712737,0.0,0.0,0.0,0.0
honeyboymovie,0.6066636,1.0851066,0.55620944,2.1966136,1.1727029
hotelmumbaifilm,0.79895055,1.9936907,1.8038766,1.8156846,1.5437526
httydragon,0.0,1.5054196,1.3615428,1.8989494,0.78252316
hustlemovie,0.5651499,1.484609,0.9557749,0.81792486,0.9374339
hustlersmovie,0.0,0.43933892,0.0,1.6959887,0.6418122
isntitromantic,1.0186914,2.3564837,1.74014,1.6604642,1.3682545
itmovieofficial,0.7660719,2.1009157,1.5831612,1.720492,1.5440509
jayandsilentbob,0.9939157,2.1152332,1.4680878,1.2827289,0.75275373
johnwickmovie,1.0617335,2.0766609,1.9192581,1.3306788,1.6219292
jojorabbitmovie,0.94027054,2.152155,1.7544286,2.024341,1.1603558
jokermovie,0.9701042,2.3823686,1.7119128,2.0151467,1.7390189
judythefilm,0.50426507,1.9217066,1.376056,2.0008233,1.9082637
jumanjimovie,0.80227804,2.3525922,1.4892917,1.2531887,0.7142796
justmercyfilm,0.65265095,1.2504336,1.0550386,0.9257861,1.0611876
knivesout,0.909654,2.0946283,1.2662003,1.7839018,1.018853
lalloronamovie,1.0115019,2.4052439,1.8090585,2.110412,1.6627194
lastblackmansf,0.40244058,2.10601,2.0608597,1.4874088,1.4142942
lastchristmasthemovie,0.9787922,2.1033194,1.3243164,1.7323097,1.564178
latenightmovie,1.3378,1.8642734,0.9238484,2.1452632,1.1652508
lighthousemovie,0.96970654,2.062461,1.5593628,1.8528042,1.5859914
lionking,0.63834274,1.7738858,1.5370642,1.6841136,0.8329158
littlethemovie,1.119531,2.0244243,1.6226186,1.8490752,1.3876675
littlewomenmovie,1.4504149,2.9871361,1.5437036,2.0553823,1.415614
littlewoodsfilm,1.2735993,2.4584074,1.6773639,2.3813736,2.0455816
longshotmovie,1.3094023,2.3101084,1.6001095,1.6659732,1.7968142
lordsofchaosmovie,1.0749125,2.10467,1.60395,1.8745728,1.5387455
lucyintheskyfilm,0.9592478,1.9838145,1.4397236,1.6030388,1.4083542
mamovie2019,0.0,1.9026368,2.135875,1.4530454,1.0888417
marriagestory,0.9691056,1.9369875,1.5495601,2.3160474,1.9130569
meettheaddams,0.9109988,1.3114924,0.7427235,1.4227856,1.1305743
meninblack,1.2448577,2.1607792,0.94209385,1.241322,1.2021637
midsommarmovie,1.3909204,2.641021,2.0181727,2.3737893,1.6832111
midwaymovie,0.8868394,2.3716073,1.9002489,1.2961653,1.0980861
missbalamovie,1.1733453,2.5638409,1.385669,1.9313374,1.3004972
missinglinkfilm,1.0341357,1.9216334,1.3288703,1.922563,1.6327991
motherlessbklyn,0.65878403,1.7998092,2.0146344,1.7567661,1.6022804
onceinhollywood,0.89806485,1.7677364,1.0685866,1.7134097,1.1069087
onthebasisofsex,0.0,1.0218028,1.0781431,2.359606,1.1056111
overcomermovie,0.854506,1.885361,1.4175198,1.8901949,1.4785074
peanutbutterfalcon,0.07471159,0.9454093,0.0,0.1623448,0.21801807
petsematarymovie,1.1085995,2.469948,1.810901,2.1145291,1.6484272
piercingmovie,0.0,0.0,0.0,1.5650095,1.8905343
playingwithfire,0.8698194,2.346712,2.0546994,1.532673,1.1642761
playmobilthemovie,1.5957024,2.9653454,1.888077,2.1912777,2.3157616
pomsmovie,0.90430975,1.9648635,1.4012519,1.7066363,1.5254675
queenandslim,0.0,1.5444913,1.7450069,1.7328999,1.0656486
rambomovie,0.9874854,1.9783093,1.4271117,1.661407,1.6259363
readyornotfilm,1.0397466,2.238741,1.5956628,1.9893817,1.59778
richardjewellfilm,0.9683131,2.0474863,1.5575197,1.9063196,1.6855211
rocketmanmovie,1.0680625,2.0961943,1.8006246,1.9839628,1.3926998
scarystoriesmovie,0.93906605,2.005195,1.381743,2.202323,1.5467213
secretlifeofpets,1.2173481,1.7599335,1.1785523,0.8124246,0.96185553
serenityfilm,1.07625,2.273399,1.4840982,2.0780017,1.6946238
shaftmovie,1.1433192,2.3242204,1.7005163,2.2390618,1.860726
shazammovie,0.7450378,2.3014395,1.9389305,2.0363288,1.6525849
spidermanmovie,0.84096825,2.0514762,0.9276704,1.7487763,0.73695487
spiesindisguise,0.4046592,2.1359782,1.5301701,2.4670074,1.3129541
starwars,0.7903346,3.0313969,0.0305776,0.04533887,0.20035388
stormboymovie,1.2074653,2.1887028,1.5258367,1.9376173,1.5043272
stubermovie,0.25318122,1.0153725,0.82841223,0.6664245,0.7900295
taosdfilm,0.59217703,1.4176825,1.1530284,1.2428902,1.1636333
teenspiritmov,0.28716654,1.463543,1.0206739,1.6289054,0.9953848
terminator,0.81134903,2.2741716,1.8244472,1.9773277,1.3595444
theaeronautsmov,0.65373635,1.0405661,0.7366259,1.1808935,0.8514764
thebestofenemies,0.94428647,2.4583583,1.8786945,1.8321327,1.851768
thedeaddontdie,1.3835778,2.1317008,1.1912452,1.8170851,1.8696176
thefarewell,0.9536083,2.4042416,1.8401405,2.113088,1.7914193
thehighwaymen,0.6261853,1.2259909,0.8573441,1.2930855,1.1768408
thehummingbirdprojectfilm,0.6470672,1.2126619,0.8596051,1.1128849,0.9970311
theintrudermovie,1.1182493,2.5281143,1.5717479,2.1457906,1.3487773
theirishmanfilm,0.6946634,1.1297461,1.3745553,1.8309572,1.180238
thekitchenmovie,0.22046462,1.7295518,2.3753626,0.9351575,1.496603
thelegomovie,1.2438911,1.9032198,1.3644716,1.4073198,1.4615102
themustangfilm,1.0897006,1.3915339,0.8631596,1.7520611,1.2753034
thenightingalefilm,0.63283765,1.313579,1.5295365,2.2928,1.4407653
theprodigymovie,0.6395261,1.3761832,1.1560004,1.969096,0.5178474
thesunisalsoastar,0.5714202,1.8997098,1.882937,2.0703342,1.6372346
theupsidefilm,1.2261513,2.0622296,1.5940764,1.7913438,1.4159734
tolkienmovie,1.2494687,2.5710056,1.8391715,2.256921,1.804114
toystory,1.124812,2.5892513,1.6474935,2.1736834,1.672855
triplefrontier,0.936337,1.7877051,1.3797045,2.0936372,1.4307891
uglydolls,0.5173812,0.48338524,0.2865141,0.07389502,0.4553402
uncutgems,1.363562,1.850994,1.4967281,1.9282953,1.226351
underthesilverlake,1.128646,2.4840853,1.9778731,2.086103,1.9119818
usmovie,0.5930973,0.9562984,0.79764163,1.0223942,0.8024504
wavesmovie,0.9691726,2.3270276,1.6953061,2.1846116,1.5722073
whatmenwant,1.4387057,2.9559345,2.2831652,2.540202,2.2718291
wonderparkmovie,1.1553651,2.3943257,1.6960332,1.4621278,1.6543912
wrinklestheclown,0.6470672,1.2126619,0.8596051,1.1128849,0.9970311
xmenmovies,0.5021746,2.5180607,1.9480015,3.2724223,1.8208623
yardiefilm,0.95672345,1.8662089,1.2652211,1.8392276,1.4485469
yesterdaymovie,1.0639604,2.1098173,1.6364638,2.1183817,1.7243577
zombieland,1.2610238,2.660566,1.4277682,1.5965662,0.96639234
