movie,feature_0,feature_1,feature_2,feature_3,feature_4
currentwarmovie,1.4413546,1.6864152,1.5233423,2.1755908,1.2341965
darkwatersmovie,1.2144481,1.5130565,1.6742189,1.4438686,0.9068939
detectivepikachumovie,1.3919669,1.5413427,1.1943439,2.064942,0.7461373
disneyaladdin,1.7439705,1.6905127,1.4500996,2.5852373,1.4438984
disneyfrozen,0.4784571,0.5290772,0.47030407,3.1412077,0.9743222
disneymaleficent,1.6467147,1.7419927,1.531283,2.3703454,1.296924
doctorsleepmovie,1.4495801,1.9883642,1.6154499,1.6005409,1.4366887
dolemiteismyname,0.94891083,1.9095984,0.8904602,1.4850471,0.9979181
dontletgomovie,1.7162321,2.112433,0.98521304,2.1150184,1.5307059
doramovie,1.5808206,1.3232491,1.5688598,1.9775437,1.4335779
downtonabbey_official,0.9177016,1.3463356,0.9108274,2.1377242,0.72082216
dumbo,1.3738861,1.4836421,1.3911275,2.063995,1.1632775
escaperoom,1.8859622,1.7286382,1.1817299,1.4298589,1.4874736
everybodyknowsmovie,1.252983,1.2969427,1.04083,1.3933785,0.9536819
fastandfuriousmovie,0.98880196,1.8451586,0.19028491,1.626773,0.8138763
fightingwmyfam,1.3981894,1.1337428,0.52724016,2.1281705,0.9838
fivefeetapartfilm,0.8139659,1.0752821,0.26063922,2.107207,0.8736503
fordvferrari,0.90034854,0.96274674,1.1050053,1.4470724,0.5938689
freaksthefilm,0.8381891,0.7712616,0.7386526,1.1694244,0.6080037
geminimanmovie,1.628862,1.6744959,1.1934327,2.1269765,1.5860894
glassmovie,1.2565464,1.887748,1.7035198,1.9634511,1.0444807
gloriabellmovie,1.5909214,1.9546485,1.5819911,2.2756007,1.3324685
godzillamovie,0.9030198,1.3146346,1.0211389,1.6059476,1.069137
goldfinchmovie,1.2427428,1.6369791,1.1198962,1.9504396,1.3946936
goodboysmovie,1.3877387,1.5543828,1.831404,1.5969766,1.3598256
goodliarmovie,1.2048793,1.8232701,1.2331861,1.8597932,1.8484665
gretafilm,1.4738094,1.617816,1.3604904,1.7871201,1.1808817
halathemovie,1.1963581,1.8592236,0.81150234,1.1414049,0.6280158
happydeathdaymovie,0.5239376,0.40490103,0.20912173,0.5077001,0.4730805
harrietfilm,1.6415453,1.812459,1.3844419,1.6318482,1.3412974
hellboymovie,1.5219651,1.5344038,1.8326708,1.9097697,1.0695976
hersmellmovie,0.67376614,0.9233828,1.0115616,2.0636473,0.43567115
highlifemovie,1.4800491,1.6737993,1.2921438,1.8542283,1.1734357
highstrungmovie,0.0,0.0,0.0,0.7496058,0.0
honeyboymovie,0.62599564,1.1108665,0.44213027,1.8922217,0.9228777
hotelmumbaifilm,1.5973657,1.7493258,1.3757529,1.8373822,1.1698278
httydragon,0.5506892,1.6526442,0.0,1.9832603,0.9134183
hustlemovie,0.96695817,0.90822875,0.8166145,0.6906955,0.5402326
hustlersmovie,0.0,0.47947612,0.0,2.1893687,0.13019581
isntitromantic,1.6252629,1.6605191,1.0261505,1.596144,1.2562999
itmovieofficial,1.0087217,1.355274,1.3984952,1.5677497,1.3441305
jayandsilentbob,1.1383795,1.3771482,0.58268946,1.6055537,0.8403885
johnwickmovie,1.2726476,1.5521197,1.2028135,1.6443226,0.9517898
jojorabbitmovie,1.0915121,1.3813312,1.1764024,2.5450513,0.92972535
jokermovie,1.4366966,1.4749868,1.3683633,1.7153267,1.4719723
judythefilm,1.3779103,1.7200501,1.2257758,1.6347307,1.1097618
jumanjimovie,1.4732747,1.3355231,0.48940438,1.3808097,1.0529349
justmercyfilm,0.77573085,0.9080229,0.64784086,0.85220575,0.740674
knivesout,0.8489418,1.4989765,1.8194149,1.3319676,0.51911676
lalloronamovie,1.6551459,2.0209053,1.3860058,1.97832,1.1803811
lastblackmansf,1.3395094,1.718179,0.25888407,1.6765949,1.316909
lastchristmasthemovie,1.2399008,1.4100006,1.3509837,1.7116235,1.1604205
latenightmovie,1.2306249,1.5161543,0.73924714,1.8497093,1.1956215
lighthousemovie,1.4800491,1.6737993,1.2921438,1.8542283,1.1734357
lionking,0.7580974,1.0382413,1.200638,1.6774678,1.0275776
littlethemovie,1.0640783,1.5343909,0.94066924,2.0465612,1.1577649
littlewomenmovie,2.0744076,1.9375589,1.2227341,1.7983912,1.3595955
littlewoodsfilm,1.6772387,1.8921206,1.2433363,2.0610008,1.4889731
longshotmovie,1.5643865,1.3945155,1.8892636,1.7316779,1.0454317
lordsofchaosmovie,1.3956448,1.554385,1.3238143,1.8693008,1.2617134
lucyintheskyfilm,1.3861398,1.4207911,1.4043725,1.8357668,1.1496602
mamovie2019,1.1033579,1.786206,0.0,1.7153444,1.404441
marriagestory,1.0085576,1.9085534,1.058354,2.1593614,1.0979881
meettheaddams,0.89195514,1.1855202,1.2263209,1.2507396,1.156917
meninblack,1.3232238,1.5640588,0.41212565,0.9313914,1.4499302
midsommarmovie,1.764849,2.0311227,1.5069925,2.3721032,1.3265893
midwaymovie,1.4027144,1.3919315,0.48585445,1.9244286,1.3602476
missbalamovie,2.0417008,1.9204202,1.3223501,1.7293243,1.4736136
missinglinkfilm,1.3767619,1.6441662,1.2725538,1.6788146,1.2952907
motherlessbklyn,0.8062296,1.3477147,0.66921836,2.279735,1.4316202
onceinhollywood,1.746159,1.6425414,0.4288484,1.2465414,0.85649705
onthebasisofsex,0.96741605,1.3872995,0.89066523,1.1164143,0.90684205
overcomermovie,1.3461292,1.5094066,1.2817819,1.6690029,1.1132747
peanutbutterfalcon,0.0,0.0,0.0,1.316086,0.0
petsematarymovie,1.8767905,1.781776,1.2912973,2.041708,1.756955
piercingmovie,0.0,0.9604609,0.06847603,1.9977525,0.0
playingwithfire,1.023225,1.5490992,0.89327973,1.9520732,1.1127831
playmobilthemovie,2.0735793,1.8731763,2.1524706,2.084828,1.3147414
pomsmovie,1.3839874,1.5579848,1.4876939,1.6602644,1.2415668
queenandslim,1.2008787,1.6810143,0.02556216,1.6158069,0.8502015
rambomovie,1.2322108,1.5479431,1.3017114,1.6560475,1.1287413
readyornotfilm,1.5442284,1.5311306,1.5939131,1.8590697,1.4263618
richardjewellfilm,1.4238883,1.6750727,1.5061191,1.6417085,1.3291637
rocketmanmovie,1.1565222,1.3844397,1.4723248,1.8764019,1.6560564
scarystoriesmovie,1.5092916,1.7443557,1.3541682,1.8442593,1.4346026
secretlifeofpets,0.56745154,1.3600545,0.61261284,1.349786,0.8372073
serenityfilm,1.5056094,1.7553167,1.8188654,1.7796438,1.2581218
shaftmovie,1.3765181,2.008982,1.1867886,1.8690237,1.0569409
shazammovie,1.0580797,1.8292007,1.1230714,2.1613476,1.1722939
spidermanmovie,1.7536451,1.1419897,0.619833,1.1732423,1.2652222
spiesindisguise,1.2680899,0.88908565,1.5409179,2.7276568,0.699923
starwars,0.0,0.0,0.0,3.3019686,0.57019645
stormboymovie,1.5767399,1.687742,1.6647258,2.0826888,1.2399853
stubermovie,0.66469336,0.54533815,1.0420367,1.1414758,0.6707411
taosdfilm,1.0189978,1.0223575,0.8089811,1.3364143,0.9375896
teenspiritmov,1.3349766,0.79285914,0.5685308,0.13446113,2.3867528
terminator,1.5824406,1.5491171,1.1629043,1.9149711,1.4182787
theaeronautsmov,0.61654276,0.73674333,0.5926143,0.91211045,0.603778
thebestofenemies,1.4664408,1.5123906,1.5389544,1.9271957,1.1112427
thedeaddontdie,1.7046053,1.6128509,1.2766979,1.6502557,1.1802572
thefarewell,1.7227929,1.8840966,1.3398114,2.1435146,1.3138876
thehighwaymen,0.9985968,1.0751015,0.88650817,1.3831959,0.6566548
thehummingbirdprojectfilm,0.8788878,0.95825875,0.84021187,1.02693,0.76075256
theintrudermovie,1.5413606,1.7304485,0.96735585,1.5738535,1.6569536
theirishmanfilm,0.6553291,1.4055779,0.71562004,1.9708567,0.8054773
thekitchenmovie,0.6124997,1.4716454,0.12975891,1.9673005,1.44209
thelegomovie,0.9833193,1.9150643,0.8413852,1.0021684,1.2817087
themustangfilm,1.0900955,1.2565162,0.92984456,1.1836321,0.8164619
thenightingalefilm,1.2389805,1.6452355,1.0191411,1.5664871,0.95155257
theprodigymovie,0.64996755,1.6859579,0.086981446,1.9758675,0.6046219
thesunisalsoastar,0.9897325,1.3587394,0.97752357,2.3546367,1.5578635
theupsidefilm,1.0139267,1.3893387,1.3813345,1.8132286,1.1399038
tolkienmovie,1.5679673,1.8327377,1.7300453,2.3908498,1.3487853
toystory,1.1891248,1.2260218,1.7199932,2.8444297,1.2142711
triplefrontier,1.2295765,1.691494,1.0942521,1.9788507,1.2874416
uglydolls,0.2343339,0.32990736,0.5979382,0.75527054,0.22640346
uncutgems,1.2565507,1.7161219,1.0246592,1.9759086,0.7698741
underthesilverlake,1.5169506,1.7359257,1.4568673,2.1402304,1.2821697
usmovie,0.9162985,1.0851268,0.4745916,0.9357044,0.830476
wavesmovie,1.4861609,1.9463995,1.3485858,1.9875536,1.321833
whatmenwant,2.0657907,1.7717314,1.8271343,3.0091202,1.8552961
wonderparkmovie,1.4312799,1.177367,1.4175111,1.8738059,1.1823467
wrinklestheclown,0.8788878,0.95825875,0.84021187,1.02693,0.76075256
xmenmovies,1.5075912,2.2252643,1.4934317,2.3807924,1.4975871
yardiefilm,1.2888131,1.3316395,1.2534741,1.6473337,1.1869016
yesterdaymovie,1.4350429,1.920866,1.0935856,1.8331356,1.2524731
zombieland,2.1042135,1.7110515,0.4077149,1.439311,1.3130661
