movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44
angelhasfallen,0.959711,0.85342216,0.434498,0.47973028,0.92367864,0.0,0.6819058,0.0,0.3164983,1.084766,0.8731431,0.031653516,0.7592669,0.91246444,0.8547771,0.0,0.649379,0.12157689,0.5772322,0.86784965,0.40869838,0.6844793,0.861913,0.274085,0.0,0.33000627,0.7945792,1.0027934,0.40387708,0.0,0.5226017,0.9689474,0.58481365,0.44330186,0.0,0.6277063,0.4518725,0.0,0.64199704,0.6389188,0.5611409,0.0,0.3876276,0.84762657,0.57652736
angrybirdsmovie,1.3257432,0.9297892,0.43655294,0.865583,1.0813807,0.0,0.9221838,0.0,0.99154896,1.9747761,1.2949839,0.30504322,1.3571593,0.62417203,1.2327178,0.0,0.3485919,0.49475402,0.5822608,1.4727926,0.9022829,1.202877,1.276661,0.66021734,0.0,0.5193245,0.20816664,1.549962,0.6795584,0.0,1.0964856,0.90667933,0.09970491,0.32629424,0.0,0.72159934,1.4790262,0.0,0.2633043,0.876679,1.282327,0.0,0.851404,1.2466936,0.8344585
annabellemovie,0.9754955,0.8029454,0.59098643,0.5252577,0.6572015,0.0,0.69804174,0.0,0.5426178,1.3054194,1.0703151,0.28703818,0.8323202,0.8947863,1.0014522,0.0,0.6040464,0.21980548,0.9990291,0.7418387,0.57858604,0.9558913,1.0160582,0.45564705,0.0,0.291543,0.44282678,0.98173726,0.3915556,0.0,0.58816636,1.0149785,0.270914,0.36436933,0.0,0.6399097,0.7517474,0.0,0.47140294,0.61633706,1.0146322,0.0,0.2929847,0.8891234,0.57202995
annamovie,0.70161927,0.4418315,0.20448561,0.3593816,0.60631084,0.0,0.3762632,0.0,0.04306363,0.66404486,0.5657935,0.13721971,0.6247673,0.48324433,0.46614733,0.0,0.5933301,0.3216396,0.37526637,0.5676587,0.45000368,0.5738862,0.7021046,0.15016776,0.0,0.20332605,0.41670623,0.6414235,0.2683147,0.0,0.3472369,0.8162987,0.62197083,0.5282148,0.0,0.38246,0.7313753,0.0,0.5057208,0.36008236,0.3319928,0.0,0.47124302,0.49786654,0.4467476
apollo11movie,0.4701559,0.38314646,0.25059587,0.34299946,0.45529646,0.0,0.28061107,0.0,0.1859377,0.46084338,0.4593341,0.093690775,0.39639902,0.48915341,0.40382126,0.0,0.35173264,0.013460481,0.42179367,0.28547865,0.25808612,0.32461786,0.4478223,0.19153398,0.0,0.14758319,0.31676593,0.40014178,0.017417194,0.0,0.49264106,0.5757895,0.24285433,0.31361085,0.0,0.38688532,0.38092607,0.0,0.4334196,0.34172088,0.36721864,0.0,0.35598442,0.29303658,0.34577993
arcticdogsmovie,0.66051465,0.60146594,0.25199336,0.33306748,0.5382059,0.0,0.39027476,0.0,0.3230047,0.77640754,0.52245104,0.0,0.7227327,0.5730096,0.5765641,0.0,0.4474983,0.2629017,0.40127963,0.64087605,0.3866688,0.79161626,0.6751001,0.2561978,0.0,0.10429585,0.2163564,0.5646187,0.07829581,0.0,0.39255917,0.3199126,0.31272277,0.34700882,0.0,0.4330034,0.744706,0.0,0.17576382,0.3564171,0.4678731,0.0,0.40611556,0.51003015,0.4694416
arcticmovie,0.3924661,0.50902647,0.26715985,0.3431947,0.63075197,0.0,0.34271312,0.0,0.14376754,0.6270167,0.43740094,0.025240486,0.34613404,0.46839586,0.63616365,0.0,0.40766522,0.18886903,0.3963281,0.4584441,0.20661996,0.4512645,0.48630476,0.1871297,0.0,0.19077986,0.3601632,0.3898666,0.12546472,0.0,0.23700917,0.5718834,0.32726297,0.3395933,0.0,0.5224366,0.39416584,0.0,0.41473365,0.27348685,0.35357422,0.0,0.40448445,0.24872343,0.43126395
artofracingmovie,0.48535213,0.44463155,0.12221563,0.56146747,0.72797585,0.0,0.6981543,0.0,0.4317937,1.0997661,1.0904839,0.1416952,0.68576247,0.64251417,0.5833811,0.0,0.5081866,0.1353893,0.4573539,0.85901487,0.43678543,0.75491977,0.6834482,0.3812639,0.0,0.28821388,0.3888078,0.84247947,0.3284732,0.0,0.43994817,0.9412491,0.71475506,0.59076846,0.0,0.74875605,0.6864895,0.0,0.4914617,0.32634172,0.5127972,0.0,0.46328813,0.73383963,0.40181574
avengers,0.5963436,0.5927217,0.11405268,0.61618143,0.47702807,0.0,0.39943618,0.0,0.43126947,0.9019142,0.56715333,0.010844778,0.58625776,0.43554944,0.59188867,0.0,0.52893007,0.3383412,0.42049885,0.5848395,0.47091532,0.6329382,0.52292126,0.33782792,0.0,0.31016603,0.29943487,0.69316113,0.09186519,0.0,0.33491498,0.5538597,0.4069005,0.13509724,0.0,0.59196556,0.5541337,0.0,0.3634709,0.30774412,0.42799273,0.0,0.30170095,0.51102114,0.4115637
beachbummovie,0.385115,0.45662478,0.44584382,0.40203184,0.6022756,0.0,0.37817365,0.0,0.41612282,0.6502295,0.2973293,0.07453783,0.3974166,0.6921516,0.323154,0.0,0.47861606,0.0,0.5415291,0.3375365,0.42920986,0.49209574,0.67191076,0.44271612,0.0,0.06584351,0.22047286,0.43446502,0.03393846,0.0,0.5566204,0.64963925,0.32421327,0.39608413,0.0,0.30829048,0.39354154,0.0,0.3089298,0.39772007,0.52919453,0.0,0.20847204,0.37037474,0.4673033
bernadettefilm,0.85683936,0.62843287,0.55351907,0.5427245,0.94726837,0.0,0.42525345,0.0,0.44385234,1.2557294,0.826449,0.18620746,0.69920343,0.8914469,0.62546635,0.0,0.52789336,0.15472421,0.35575238,0.8715498,0.5231605,0.89282084,0.92691433,0.3040919,0.0,0.26678586,0.34027326,0.82641155,0.15941577,0.0,0.31397364,0.9181688,0.53765047,0.52749085,0.0,0.5318622,0.8716935,0.0,0.5109802,0.5242828,0.48291716,0.0,0.38112986,0.6803123,0.6918272
blackandbluemovie,1.1624894,0.85879517,0.8226876,0.7841758,1.3034487,0.0,0.8591795,0.0,0.2723543,1.7632,1.3782957,0.0,1.2599844,1.0615228,1.5588597,0.0,1.2738978,0.1582538,0.75537074,1.1836025,1.0007836,1.654556,1.5973427,0.28812906,0.0,0.4514191,0.5690851,1.5192662,0.6836793,0.0,0.5759948,1.7061381,1.0402081,0.703178,0.0,0.8247304,1.4308766,0.0,1.125292,0.79162246,0.9474936,0.0,0.8300046,1.1252687,0.9152087
blackchristmas,0.6704587,0.6268428,0.20779839,0.67050093,0.7655256,0.0,0.65172577,0.0,0.124320254,0.86942554,0.85935974,0.016529584,0.48755515,0.6949603,0.7132338,0.0,0.6272232,0.10041469,0.5528016,0.59326524,0.56926125,0.7815443,0.7263549,0.3465745,0.0,0.4432746,0.50143087,0.7586494,0.26434925,0.0,0.35753337,1.0632535,0.5933659,0.602613,0.0,0.499358,0.5851423,0.0,0.5696637,0.41108206,0.38088313,0.0,0.37753358,0.56456345,0.4805131
blindedbythelightmovie,0.5439859,0.4690705,0.21261638,0.3527026,0.45149338,0.0,0.21131578,0.0,0.1960695,0.6107589,0.4681017,0.13684462,0.3480017,0.32188082,0.40241596,0.0,0.29091778,0.17930909,0.31039628,0.47036612,0.30183387,0.43844846,0.42023945,0.12838635,0.0,0.12102511,0.2089801,0.4590565,0.07478844,0.0,0.18880278,0.37476182,0.22306354,0.14473853,0.0,0.258387,0.50029516,0.0,0.2861903,0.22777475,0.12418012,0.0,0.24752097,0.33747008,0.38074252
bombshellmovie,0.7410974,0.60291576,0.20258729,0.46702743,0.65521526,0.0,0.17593703,0.0,0.30201706,0.6614482,0.55447185,0.15773036,0.44538882,0.6159792,0.57055116,0.0,0.4615091,0.22926322,0.36262807,0.6787925,0.4098746,0.6302837,0.5075456,0.36084086,0.0,0.20272347,0.44373682,0.55193776,0.24101022,0.0,0.25983322,0.5456002,0.30958655,0.40129125,0.0,0.39759088,0.40756878,0.0,0.49608177,0.412321,0.3615994,0.0,0.35064772,0.570454,0.55033934
booksmart,0.0936337,0.08749458,0.14983805,0.0,0.17324366,0.0,0.11829156,0.0,0.0,0.31261903,0.15617722,0.105793655,0.0,0.23307571,0.0,0.019098517,0.081062496,0.121653825,0.0,0.24023485,0.09133196,0.25083947,0.13087028,0.15875775,0.123293556,0.0,0.017617896,0.06597013,0.0,0.0,0.037901733,0.30283433,0.2514509,0.17418402,0.0027203634,0.24247557,0.22510144,0.0,0.035634622,0.0,0.0,0.0,0.06338402,0.18123591,0.12271431
breakthroughmovie,0.77371484,1.0089236,0.5200848,0.437788,1.1588997,0.0,1.3404324,0.0,0.42646453,0.9754601,1.2743735,0.2293625,0.8915178,0.97385097,0.55499655,0.0,1.1695397,0.2023235,0.7825652,1.1537044,0.7826209,1.6201987,1.1822968,0.22771706,0.0,0.46940044,0.70097816,1.392783,0.40108097,0.0,0.57294095,1.5786898,1.1612194,0.60116076,0.0,0.78348833,1.302901,0.0,0.51701903,0.3318828,0.7036692,0.0,0.5461589,1.0094432,0.6649662
brianbanksmovie,0.88581574,0.8554898,0.58861023,0.7009604,0.73717594,0.0,0.54534334,0.0,0.26671946,1.525439,1.0322206,0.11635922,0.63577724,0.73096174,1.1552224,0.0,0.7816746,0.2785559,0.608018,0.6581857,0.68062633,0.7960639,0.7866189,0.54473394,0.0,0.3308176,0.30784166,0.8537729,0.3599677,0.0,0.5040713,1.0648022,0.3942368,0.39771396,0.0,0.79164255,1.0317302,0.0,0.43846518,0.49975145,0.69672793,0.0,0.73987174,0.5944477,0.84959733
brightburnmovie,0.6182704,0.48979527,0.37350363,0.6064696,0.6838033,0.0,0.49516916,0.0,0.27807218,1.0719649,0.8127347,0.0,0.8809125,0.40677065,0.6189907,0.0,0.5364255,0.12240058,0.5062903,0.6715169,0.6247356,0.8031937,0.6551558,0.38991416,0.0,0.100251764,0.2934863,0.79305017,0.07431778,0.0,0.58626294,0.7885868,0.4984069,0.2779677,0.0,0.5631142,0.9543154,0.0,0.52123797,0.5293807,0.53437436,0.0,0.4644919,0.695751,0.37195116
brittanyrunsmov,0.28593153,0.3870905,0.18007888,0.29522982,0.36546493,0.0,0.2315588,0.0,0.16128446,0.64641064,0.355412,0.0056995116,0.19147253,0.32914177,0.39173383,0.0,0.3308848,0.17940333,0.23193514,0.31790373,0.3224174,0.4722591,0.3393151,0.24959785,0.0,0.26081735,0.2980897,0.39584783,0.14355415,0.0,0.42763647,0.45007116,0.41878885,0.2080453,0.0,0.3491873,0.56565464,0.0,0.19910167,0.30026966,0.32356915,0.0,0.35936478,0.3953029,0.30648553
captainmarvelofficial,0.5906512,0.7166935,0.27955776,0.54020804,0.6758454,0.0,0.5401526,0.0,0.38235125,0.7702321,0.7624542,0.25351527,0.5180318,0.47287375,0.695081,0.0,0.3631804,0.15680566,0.54535884,0.5161493,0.5134684,0.6699454,0.7926956,0.46236473,0.0,0.2846177,0.42575645,0.8428393,0.022701055,0.0,0.6170095,0.6873977,0.38877875,0.14098573,0.0,0.7118266,0.6177414,0.0,0.51801,0.4385205,0.6769247,0.0,0.47619948,0.5775318,0.50137556
captivestatemovie,0.93068475,0.731857,0.11837179,0.60996145,0.4511495,0.0,0.73628426,0.0,0.028848499,1.1323678,1.1959085,0.21116394,0.6451738,0.66721195,1.1210533,0.0,0.5959723,0.16143125,0.85575247,0.5909746,0.55786854,0.8922371,1.0308229,0.325002,0.0,0.40624022,0.5907275,1.0114881,0.16841811,0.04720763,0.5219022,1.0141196,0.66532737,0.45748454,0.0,0.6729872,1.0122739,0.0,0.76137775,0.42339855,0.7346267,0.0,0.54741496,0.76503235,0.30950046
catsmovie,1.1769352,0.87406844,0.0,0.78798074,1.0042871,0.0,0.6526427,0.0,0.3180974,1.4211777,1.114871,0.090302184,1.0986416,1.0026933,1.0629733,0.0,1.0098057,0.043345977,0.71529835,0.45817313,0.66555315,1.3273627,1.2547889,0.41948754,0.0,0.34448528,0.7219823,0.7312439,0.0,0.0,0.68218833,1.5579648,0.49762335,0.6565468,0.0,0.6271693,1.1569067,0.0,0.84312814,0.7343066,0.71244746,0.0,0.94049037,0.64860857,0.7296399
charliesangels,0.8428265,0.7857876,0.6026459,0.8864568,1.1097825,0.0,0.82198596,0.02907922,0.38344327,1.3014613,1.0144064,0.0,1.137409,0.77309066,1.5405914,0.0,1.1535807,0.0,1.1587547,0.8764684,1.2984879,1.1043345,1.2737252,0.39428174,0.0,0.16422269,0.5392638,1.3026708,0.18724523,0.21728092,1.1466743,1.205611,0.83669746,0.14100152,0.0,0.27835062,1.4626317,0.0,0.6822223,0.88663536,1.0631663,0.0,0.748374,1.003372,0.85159326
childsplaymovie,1.1529417,1.2392068,0.3234477,0.18577066,0.82348573,0.0,0.7099878,0.0,0.33902073,1.0678746,0.7119197,0.42702794,0.68194747,1.0120474,0.5131414,0.0,0.7469118,0.25246271,0.60055023,0.85979235,0.7191745,0.5328942,1.0790179,0.0,0.0,0.5846836,0.8920334,0.97436714,0.18405159,0.0,0.405119,0.9693834,0.52786154,0.083220065,0.0,0.19301526,0.6699595,0.0,0.6441594,0.24754329,0.38922822,0.0,0.5772964,1.1626639,0.8140203
clarathefilm,0.995327,0.53249645,0.16519442,0.0,0.4878612,0.07451077,0.5373367,0.0,0.20146957,0.5854086,0.96706444,0.105710894,0.69939077,0.3379305,0.6269173,0.0,0.42797455,0.11018489,0.40655068,0.54208285,0.5070205,0.6664159,0.8200448,0.0,0.0,0.036518343,0.20232585,0.8356126,0.0,0.28850284,0.2599727,0.532604,0.4896449,0.06255469,0.0,0.08094685,0.8055087,0.0,0.30088255,0.23665977,0.11964747,0.0,0.46223688,0.46042642,0.32027745
coldpursuitmovie,0.3867676,0.5111113,0.104081966,0.39326775,0.30589664,0.0,0.35878325,0.0,0.14072578,0.5813454,0.42578828,0.08311118,0.30105048,0.52179056,0.46370703,0.0,0.4752992,0.17635104,0.37188342,0.3736579,0.33144245,0.49791914,0.45339692,0.2539912,0.0,0.20631611,0.31049082,0.3612988,0.13215329,0.0,0.24034008,0.44960573,0.2572767,0.3013335,0.0,0.35817257,0.35648248,0.0,0.24870573,0.11356549,0.39522618,0.0,0.22501455,0.4669326,0.26126364
countdown,0.7300091,1.047225,0.2627586,0.55239356,0.9060086,0.0,0.96978056,0.0,0.6503734,1.4943523,1.0279659,0.15214354,0.7294004,0.963438,0.91961676,0.0,0.8128079,0.16343898,0.8549772,0.9068044,0.5953564,0.5390365,0.6221088,0.606595,0.0,0.4842429,0.632639,1.0073689,0.31293303,0.0,0.6021444,1.0085975,0.5275248,0.64093107,0.0,0.6300594,0.83531106,0.0,0.38887113,0.5674746,0.812408,0.0,0.6739381,0.9197386,0.5966493
currentwarmovie,0.4004991,0.80949974,0.41909462,0.4547228,0.73120594,0.0,0.5367359,0.0,0.20033354,1.1054667,0.6692172,0.0,0.6800157,0.55618745,0.6820288,0.0,0.7090524,0.43019158,0.3398954,0.83042693,0.50016457,0.93854725,0.64330757,0.38097572,0.0,0.634175,0.42783692,0.56407344,0.23319535,0.0,0.5328191,0.93195367,0.65634376,0.3279152,0.0,0.7474834,0.68310595,0.0,0.42941558,0.2646218,0.5418507,0.0,0.44347593,0.6408814,0.4461616
darkwatersmovie,1.0111088,0.7627367,0.0,0.6795892,0.6310668,0.0,0.80825555,0.0,0.12935884,1.0450574,1.1501818,0.14093617,0.9527056,0.8280318,1.074678,0.0,0.8354482,0.2694678,0.81662637,0.7337984,0.7027872,1.0244734,1.0096098,0.6069653,0.0,0.7030082,0.61759883,0.6531859,0.15693767,0.033320367,0.6048668,0.9527144,0.5713824,0.63815075,0.0,0.6387982,1.018925,0.0,0.4237103,0.5701285,0.8068948,0.0,0.85660326,0.7664233,0.20916122
detectivepikachumovie,0.7240708,0.6971147,0.66251445,0.648208,0.7225287,0.0,0.43218523,0.0,0.4710674,1.0025274,0.53465456,0.047477,0.7421485,0.73852336,0.76009506,0.0,0.78778815,0.0,0.637614,0.746092,0.65154654,0.9092248,0.796614,0.21100129,0.0,0.31160435,0.5550972,0.91411746,0.0466743,0.0,0.6483464,0.8180845,0.5721402,0.24423064,0.0,0.8306637,0.7091398,0.0,1.1138941,0.59440374,0.79937065,0.0,0.50806653,0.73624545,0.4939325
disneyaladdin,0.6768379,0.841515,0.13841464,0.65600246,0.8521373,0.0,0.6888937,0.0,0.16186926,1.3741652,0.75355947,0.24746393,0.5149944,0.7540531,0.93719655,0.0,0.91414154,0.16418438,0.78549105,0.748004,0.8069637,0.7437115,0.8753206,0.60612464,0.0,0.5008384,0.736357,1.0251228,0.52531534,0.0,0.579295,1.0941359,0.7636362,0.47583193,0.0,0.50547516,0.8244452,0.0,0.6725669,0.6035969,0.7900113,0.0,0.49672478,1.077853,0.5160479
disneyfrozen,0.2879118,0.7568456,0.4074319,0.72723895,1.160889,0.0,0.4621858,0.0,0.25270304,1.7007142,0.47730938,0.03584113,0.4740227,0.71221715,1.1739522,0.0,0.9956739,0.2215327,0.6460776,1.0640699,0.678341,0.9179196,0.8199444,0.46546173,0.0,0.5533454,0.762541,0.7240691,0.2987391,0.0,0.47376198,1.1476046,0.9367586,0.06853482,0.0,0.7523402,0.85516983,0.0,0.9979101,0.77032584,0.64491284,0.0,0.5514296,1.0842934,0.7887906
disneymaleficent,0.43385965,0.6052975,0.22858737,0.60330653,0.8448361,0.0,0.5073095,0.0,0.22722794,1.1749372,0.6954062,0.13986348,0.4789199,0.75638247,0.86875176,0.0,0.65816176,0.08127208,0.7494073,0.7389487,0.57889426,0.55634284,0.70379454,0.6700326,0.0,0.38745624,0.6205112,0.6382717,0.4088342,0.0,0.5636726,0.7229747,0.5370861,0.48789138,0.0,0.49871156,0.63721025,0.0,0.55410135,0.45950863,0.7758145,0.0,0.395166,0.88942987,0.29279733
doctorsleepmovie,0.57384187,0.42880207,0.46156687,0.4984707,0.56795657,0.0,0.18242358,0.0,0.23282091,0.6742067,0.6131125,0.15057206,0.35528696,0.6102905,0.55001897,0.0,0.58525455,0.062604144,0.52429384,0.54519707,0.3889334,0.71010673,0.7095305,0.2201682,0.0,0.01584937,0.3876662,0.5460784,0.06783771,0.0,0.48436317,0.6846672,0.7826554,0.35252666,0.0,0.36065006,0.6985593,0.0,0.4987235,0.26910537,0.5126418,0.0,0.4472089,0.5289104,0.44914347
dolemiteismyname,0.7890329,0.52956206,0.55968153,0.74515337,0.75890315,0.0,0.706987,0.0,0.54149127,1.2606297,1.017102,0.27333188,0.69583416,0.8536996,0.96316624,0.0,1.0066075,0.32734278,0.6851251,0.49359846,0.76120895,0.8946711,0.93965834,0.36713248,0.0,0.5874648,0.5114718,1.0823723,0.5600901,0.0,0.56640506,1.3595393,0.6949933,0.6988483,0.0,0.7396108,0.8754616,0.0,0.7011959,0.46898344,0.88281065,0.0,0.5814848,0.7723015,0.59562385
dontletgomovie,0.7287147,0.67040545,0.16509598,0.7138267,0.8221954,0.0,0.7930801,0.0,0.08424661,1.0129868,0.95880055,0.0,0.57044894,0.76937234,0.80971485,0.0,0.7563573,0.08451988,0.6409443,0.69324285,0.62115043,0.8739423,0.8416856,0.4476456,0.0,0.46015573,0.48366773,0.8409636,0.26340953,0.012574183,0.35232157,1.1169217,0.6830742,0.6832571,0.0,0.47202185,0.66006476,0.0,0.52321774,0.34791893,0.32384548,0.0,0.39045888,0.5632601,0.5305512
doramovie,0.5435216,0.4869544,0.24135031,0.4357109,0.81141305,0.0,0.5300275,0.0,0.25257662,0.96189904,0.5454859,0.05768671,0.7812866,0.72867054,0.8660896,0.0,0.43762273,0.08537903,0.6149654,0.5393111,0.45078194,0.73707163,0.87692237,0.23786393,0.0,0.46492097,0.6957609,0.80954224,0.18875854,0.0,0.44096917,0.84084076,0.46713015,0.37600416,0.0,0.43923506,0.72635365,0.0,0.5037784,0.38514745,0.5153376,0.0,0.5155754,0.6098906,0.46686623
downtonabbey_official,0.80016017,1.1092339,0.32394397,0.36448917,0.85821724,0.0,0.556445,0.25007352,0.36270797,0.8927056,1.0670347,0.107889906,0.9382848,0.9085752,1.213416,0.0,1.0069354,0.73895556,0.84849507,0.7091231,0.6351077,1.4477212,1.0698165,0.37734163,0.0,0.5086953,1.0422796,0.94489235,0.0,0.0,0.6602907,1.2203791,0.85164917,0.19639923,0.0,1.0618887,1.0437508,0.0,0.56508833,0.5455279,1.002756,0.0,1.018708,0.75592095,0.55516183
dumbo,0.467386,0.5373078,0.19351107,0.61839646,0.7149589,0.0,0.38141763,0.0,0.25163922,1.0483512,0.5642226,0.104942665,0.4636604,0.60616314,0.8086153,0.0,0.5730528,0.16513082,0.63489807,0.6519777,0.5547973,0.5680455,0.70152235,0.5189845,0.0,0.3607634,0.5593,0.5653346,0.35497272,0.0,0.44443378,0.6772146,0.544298,0.3795122,0.0,0.43623567,0.5383547,0.0,0.49563146,0.4419667,0.6624482,0.0,0.35579032,0.74807805,0.32010302
escaperoom,0.8551127,0.50080895,0.40184987,0.66197246,0.67201495,0.0,0.6504727,0.0,0.5644238,1.1703575,0.9077673,0.10021868,0.8584135,0.608131,0.68795085,0.0,0.6125873,0.1725611,0.6782875,0.7429121,0.7414897,0.7793974,0.7528137,0.4172352,0.0,0.26729104,0.2920285,0.9240037,0.10363849,0.0,0.6139713,0.7942969,0.3248133,0.2962121,0.0,0.5240967,1.0266459,0.0,0.5750481,0.60883236,0.65066886,0.0,0.52940345,0.77314264,0.42912027
everybodyknowsmovie,0.49283883,0.488889,0.19590239,0.39269,0.4596184,0.0,0.35430348,0.0,0.12843214,0.5973748,0.55463696,0.03986515,0.34484756,0.5706425,0.683541,0.0,0.46261922,0.18298222,0.42452082,0.40268236,0.4134071,0.53028595,0.6734797,0.24418652,0.0,0.17546028,0.4398261,0.57667583,0.05644335,0.02916597,0.3664983,0.6104831,0.389875,0.23242693,0.0,0.4161771,0.5313511,0.0,0.34390545,0.30657387,0.4407662,0.0,0.3634237,0.46597213,0.37840554
